_id,sid_comment,star,time,comment
,26,pos,2 週前,試吃不用錢，可以吃到幾乎全部口味，也沒有購物壓力，喜歡再買，唯一小缺點是不能刷卡，旁邊提款機又故障，只能付現
,27,3,2 週前,好停車，提供蛋糕試吃&氣泡水試喝，乳酪塔很濃郁好吃，不輸日本的乳酪塔，其他蛋糕一般。辣椒餅也不錯
,28,pos,2 週前,這間就是去試吃，然後買伴手禮，加減看下製作過程。
,29,pos,3 週前,服務人員態度很好，全都可以讓我們試吃，不錯吃，買了很多當伴手禮；現場有咖啡還有氣泡水可以喝，還有桌椅可供休息哦~
,30,3,1 個月前,是一個可以大方試吃的觀光工廠，但參觀製作過程的櫥窗也只能看到一條生產線，大部分還是賣產品為主。蛋糕口味都蠻甜的，這個點去過即可。
,31,3,1 個月前,這家是製作年輪蛋糕及餅的觀光工廠，有展示整個機械自動化的製作生產機器，現在可以試吃及提供免費自動義式咖啡機自己煮咖啡，停車方便因為外面免費停車場，從台北開車過去時，可以停在這休息吃東西。
,32,pos,3 週前,園區大˙蛋糕口味有多種選擇˙喝咖啡區舒適˙有藝人演唱感覺滿熱鬧的˙假日人潮多多˙停車方便。
,33,3,1 個月前,蛋糕平實可口 是不錯的伴手禮  以觀光工廠而言 可參觀部份不多 也沒有DIY 主要是購買各種糕點的地方
,34,pos,1 個月前,不怕人試吃.給得很大方的點心工場，人多也會不停補試吃貨上來，讓人吃到手軟不得不交觀，好厲害的行銷方式！缺點就是人真的太多了～
,35,neg,1 個月前,"態度差.不給試吃……試吃應學好市多,排盤好,由顧客排隊取試吃,不是排到我時,我伸拿時,卻隨意拿給他人吃……很不尊重人。"
,36,pos,1 個月前,感覺就是年輪蛋糕、銅鑼燒，比較好吃，其餘蛋糕，覺得一般般而已！還有免費氣泡水可以喝
,37,pos,1 週前,試吃大方，很好購買，停車方便！
,38,pos,1 週前,東西好吃，也很好買，值得再來。
,39,3,1 個月前,蛋糕的觀光工廠，但剛好遇到遊覽車帶一整團旅遊團來，人好多。
,40,neg,2 週前,叫好飲品後說要通知，但是卻無通知，還要自己去訊問。
,41,pos,3 週前,這次到訪發現有氣泡機，熱天來一杯氣泡水真是太棒了！
,42,pos,1 個月前,年輪蛋糕🍰觀光工廠提供試吃服務和氣泡水，服務人員也很熱情貼心推薦巧克力年輪和橘蜜蛋糕🍰很適合當伴手禮分送給親友
,43,pos,1 個月前,蛋糕好吃，很喜歡抹茶口味蜂蜜蛋糕～各種口味都有試吃，店家還很大方的提供黑咖啡讓大家配蛋糕喝～讚！
,44,pos,1 個月前,自己是覺得蛋糕偏甜！但有試吃可以接受再購買👌現場也有提供咖啡！
,45,3,1 個月前,一般口味的蛋糕。。。超市的也差不多，可以不用買如果不是跟旅行團 也ok方便的 從宜蘭轉運站或火車站搭772公車，但班次有點久啊 🤔順便一次過去旁邊幾個景點！🤑🤑
,46,pos,1 個月前,宜蘭的特色就是有大量的觀光工廠，這裡有糕餅製作展示之外，也很大方的提供試吃；有免費的停車場，旁邊就是山寨村，開車的朋友可以好好使用。
,47,pos,1 個月前,所有的點心、蛋糕都很好吃尤其是那“水滴乳酪”，更是讚不絕口！
,48,pos,1 個月前,館內食品•糕餅種數很多•可囗很多試吃•伴手禮的選擇亞典蛋糕密碼館
,49,pos,4 週前,可以試吃多種蛋糕餅乾 還有免費咖啡及氣泡水
,50,pos,2 個月前,觀光蛋糕工廠生意很好，有很多免費試吃蛋糕、蜂蜜蛋糕、年輪蛋糕、咖啡、氣泡水，機器製造銅鑼燒可以參觀，單個人覺得口味很普通，價格合理觀光區的價格，當伴手禮也不錯👍
,51,pos,5 個月前,很讚滴觀光休憩工場本想趁用餐時間避開遊覽車團殊不知就是個源源不絕滴概念進門就會知道箇中原因無限暢飲滴咖啡豪氣到不行滴試吃活動還沒吃飯也會不小心在此吃個半飽😅熱門商品數年輪蛋糕了口味多樣真空包裝只要未開封通常可以常溫保存15-20天不等（不過還是要以真空包裝外頭壓印滴日期為準）如果開封就要冰最佳賞味期大概3-4天不過她單次包裝滴量不至於太多應該很容易直接進五臟廟保存另外是要冷藏滴磅蛋糕系列也很推薦甜度應該有調整加上利用完整滴柑橘皮一併烘製多一點果酸剛好平衡蛋糕滴甜味巧克力口味則有濃濃滴苦甜巧克力剛好試吃了一塊如果不是家有半身人這絕對是心目中滴首選店家在停車場旁提供寬敞滴如廁空間即便人潮不少上廁所幾乎沒等到等廁所時間也不無聊一旁空地還展示著數輛古董車大家好好愛惜❤️這樣車主才會願意繼續與所有人分享
,52,pos,1 個月前,試吃大方，推推巧克力年輪蛋糕但感覺有點縮水
,53,pos,1 個月前,停車場腹地大，以前試吃不受限，疫情期間則管制
,54,pos,1 個月前,老闆很客氣。提供咖啡。氣泡水 。以及店內各式蛋糕。 香蕉蛋糕， 乳酪 ，和草莓年輪 ，非常好吃。 還有街頭藝人演唱 。好浪漫 。服務人員態度也很好 。值得再來。
,55,pos,2 週前,銅鑼燒好吃，氣泡水非常好喝。
,56,pos,3 個月前,📍宜蘭市 梅州二路#亞典菓子工場 👉左滑有影片👀➡️🔥抹茶年輪蛋糕$170——————————————————————————🔺#抹茶年輪蛋糕 ：濃郁的香氣與豐富的層次感！！抹茶🍵味很濃甜度不會太甜後面帶點抹茶的苦味💓、奶香味很濕潤的蛋糕～評分：🌕🌕🌕🌕🌑4.0———————————————————————————⏰營業時間：🔆ㄧ～日：9:30～18:00🏠 260宜蘭縣宜蘭市梅洲二路122號☎️ 03 928 6777———————————————————————————#亞典蛋糕密碼館 #年輪蛋糕 #年輪#抹茶#抹茶蛋糕 #抹茶控#蛋糕#宜蘭美食#宜蘭市 #宜蘭甜點 #下午茶#伴手禮 #宜蘭伴手禮
,57,pos,3 週前,場地舒服，大方試吃，惟人多時座位較為不足
,58,3,1 個月前,每年都去，但它好像有一直漲價！
,59,pos,1 個月前,可以試吃好多東西，不小氣，只要你要，都給試吃哦。
,60,pos,1 個月前,好停車/可試吃/產品就是讚/免費咖啡氣泡水供應
,61,pos,1 個月前,氣泡水和熱咖啡可以無限飲 用，蛋糕有試吃
,62,3,3 週前,還可以！銷售員很熱情~氣泡水冰涼~
,63,pos,2 個月前,大方的提供試吃 停車方便 米製年輪美味適合無麩質飲食老爺車展示別樣風味
,64,pos,2 個月前,氣泡水、咖啡機無限享用，試吃也給的大方，祝生意興隆。
,65,pos,4 週前,免費咖啡 氣泡水 銅鑼燒 年輪蛋糕可以吃
,66,pos,1 個月前,有試吃跟免費的咖啡， 短暫休息買買蛋糕不錯的好地方
,67,pos,3 個月前,很精緻的蛋糕甜點觀光工廠，人氣銅鑼燒、伴手禮盒，送禮自用兩相宜。氣泡水，咖啡免費喝，蛋糕甜點試吃，搭配風味獨特。建築樣式、室內裝修風味設計獨特。老少咸宜，非常適合去見識了解產業，還有幾部古董老車可以觀賞，園區內佔地寬廣，停車方便，不要錯過抽空一遊，必有不少收穫。
,68,pos,3 週前,在宜蘭應屬觀光休息站蛋糕好吃但價格稍高
,69,pos,2 個月前,產品美味與否見仁見智，但這裡服務貼心，有免費提供冰涼氣泡水及熱咖啡，感謝業主的慷慨！👍
,70,3,4 個月前,一個停下買伴手禮的地方，環境算是乾淨，入口有消毒液，感覺不像酒精，聞起來也不像次氯酸水，平日來訪，生產器具均為展示，沒有在動。吸引人的地方是免門票，入口有開飲機，販售處裡面還有免費的氣泡水跟免費義式咖啡可以暢飲（限內用）銷售人員非常親切，不會給人壓力，產品價格不貴，年輪蛋糕好吃，價格也便宜。
,71,pos,2 週前,味道不錯，但是人太多場面有點亂
,72,pos,1 個月前,有空可以來走走，有試吃，蛋糕也還不錯吃
,73,pos,1 個月前,好吃的蛋糕個人偏愛水滴乳酪蛋糕綿密口感  香濃乳酪味
,74,pos,1 週前,喜歡吃蛋糕，機會來參一腳
,75,neg,2 週前,動線混亂 一堆海蟑螂強試吃
,76,pos,2 週前,這裡有蛋糕可試吃也有咖啡可以喝
,77,pos,2 個月前,裡面大部分都可以試吃，個人覺得都很好吃而且停車位很多很方便
,78,3,1 個月前,愛吃甜食的應該會很喜歡，但價格不便宜
,79,pos,3 個月前,蛋糕提供試吃不手軟，還有氣泡水跟咖啡無限量提供，會忍不住想買個幾條回家，不論伴手禮或自己享用都不錯！也有少數不提供試吃服務的品項，像是提拉米蘇或半熟乳酪塔，當天吃了乳酪塔，個人推薦常溫狀態的，一口咬下會爆漿，好吃😋！冰過的硬硬的，比較不喜歡～
,80,pos,3 個月前,有很大的停車場，館後面有數輛老車可看看與拍照，店內有很多樣的蛋糕可買。
,81,pos,2 個月前,還沒進去前就聞到濃濃的甜味，裡面滿滿的蛋糕，味道還行
,82,3,1 週前,人太多了...觀光品質大打折
,83,pos,4 個月前,停車場寬敞，適合遊覽車停車，自行開車也方便。只是自行開車時，要注意上廁所的位子，比較靠近停車場，若您小車停放點未靠近大型車可停很的的停車場，那麽，上個廁所會走很遠，我個人是覺得不方便。此為觀光工廠型態在營業，內提供冰氣泡水，以及熱義式咖啡可供免費飲用。廁所旁邊放了幾台骨董車，有凱迪拉克，及很久以前的車，還蠻好看的。
,84,pos,4 個月前,環境悠美，停車方便，重點是洗手間蠻清潔舒適，場區貼心備置自助咖啡機及氣泡水供遊客享用，更可近距離透過玻璃層觀賞到銅鑼燒及年輪蛋糕的製造過程，更提供蛋糕製造過程文圖並茂，場內的蛋糕產品販賣點，提供蠻多的試吃品，冰淇淋販賣區的冰淇淋，搭配銅鑼燒85元起，還算蠻精典的休閒點心。
,85,pos,2 個月前,蛋糕好吃又漂亮，空間寬敞又明亮，車車好停又方便，服務親切又快速！
,86,pos,2 個月前,試吃給的很大方，蛋糕好吃～有停車場，停車方便～
,87,3,1 週前,東西，普通，只是地方很大。
,88,pos,1 週前,米銅鑼燒超軟Q超好吃
,89,pos,2 週前,先吃再付錢。。選擇性自由。
,90,pos,5 個月前,宜蘭聞名的特產就是三星蔥、金橘蜜餞、鴨賞。現在如果有人說，我們去宜蘭買蜂蜜蛋糕、年輪蛋糕、銅鑼燒！可能會讓人很訝異。為甚麼宜蘭的蛋糕這麼夯？從事烘焙業，一定要有熱情與創造幸福滋味的動能，師傅的心到位才能做出好蛋糕。董事長賴文典被譽為蛋糕界的烘焙達人，秉持的就是「用心」烘焙的蛋糕、讓消費者可以「安心」的食用、能「放心」的送進「關心」的人口中、贏得親友的「歡心」的「五心級」烘焙原則。賴文典詼諧地表示，「五心級」也是要讓大家「有省錢」（台語音似五星級）！亞典蛋糕密碼館用心記錄著美味蛋糕一步一步誕生的過程，看到熱熱騰騰的蛋糕出爐，彷彿也看到賴文典的熱情。
,91,neg,1 個月前,"就是推銷給團客的工廠直銷店面,食物普通"
,92,3,1 週前,宜蘭觀光工廠之一，主打年輪蛋糕。
,93,pos,1 個月前,試吃很大方，很可以決定要不要買，很好買的地方
,94,pos,2 個月前,裡面有山寨村  有許多名產  現場也有樂隊演奏  適合全家大小唷
,95,pos,1 個月前,屁孩愛吃的年輪蛋糕，我愛吃的紅豆餅
,96,pos,4 個月前,擁有佔地頗大的停車場，是許多遊覽車會來此停留的地方。這兒的洗手間很乾淨，後方還有老闆收藏的老爺車，愛車人士可以來看看。店家很大方的提供試吃糕點，除了蛋糕之外，近年來主打的是銅鑼燒，並且也有提供免費的黑咖啡試飲，還有販售小朋友喜歡的冰淇淋，屬於裝潢新穎的觀光工廠。
,97,pos,1 個月前,買冰都有特別裝飾！感覺很不錯
,98,pos,2 週前,蛋糕很好吃，服務態度不錯
,99,pos,3 個月前,到宜蘭必去休閒觀光工廠免費咖啡、蛋糕吃到飽（不要忘了買伴手）禮
,100,pos,4 個月前,停車位很多、蛋糕多種口味也很好吃，但是最令人滿意的地方是廁所：乾淨漂亮+多間，很適合做為旅途中舒適解放的休息站。付款不給刷卡，不過現場居然有ATM+補摺機，事實上若開放刷卡還是會比較方便些。
,101,3,4 個月前,三顆星獻給辛勤工作的人們，賣力解說的大哥，不停轉動的蛋糕滾軸。口味是主觀的，只能說試吃過了卻沒打開錢包的慾望🤪PS 乳酪塔冰涼涼的倒是可吃
,102,pos,3 個月前,很貼心的商家，免費提供咖啡和氣泡水，搭配蛋糕與點心試吃，讓人開心買產品
,103,pos,2 週前,年輪蛋糕好吃 免費提供咖啡
,104,pos,3 個月前,產品都有提供試吃 也有提供免費黑咖啡算是蠻不錯的觀光工廠蛋糕偏甜
,105,pos,4 個月前,喜歡看現場製作年輪蛋糕，香甜的蛋糕香，再加試吃就無法不買了，好吃。還有許多其他的餅及米銅鑼燒。給試吃大方還有休息區咖啡氣泡水可以悠哉的享用。停車場廁所都大而乾淨。
,106,pos,4 週前,希望有更多產品可以提供試吃哦
,107,pos,4 個月前,停車場大，內有許多伴手禮可購買，也有商品試吃和免費咖啡及氣泡水，還有販售冰淇淋，適合作為旅行的中途休息點，旁邊還有另一家伴手禮專賣店，可以一起逛逛。
,108,pos,4 個月前,產品很多樣化，給客人試吃也沒在心疼的，蜂蜜蛋糕跟年輪真的很好吃，也很多位置提供給客人休息。
,109,pos,1 個月前,老闆喜歡收集古董車，餅乾好吃
,110,pos,4 個月前,亞典的年輪是我們去宜蘭必買的啊！超級好吃的 但我真的覺得那個蜂蜜蛋糕 紅豆蛋糕太甜 希望能推出（減糖）係例 期待中…
,111,neg,1 個月前,嗯！只能參觀一樓。即賣場。
,112,pos,1 個月前,亞典蛋糕 可以試吃 還有提供氣泡水 咖啡
,113,neg,4 個月前,那麼大的工廠只能付現，就像大賣場，只不過在參觀時不時有人員上前推薦，蛋糕當然有保存期限，當想買看到保存期限，問說有沒有日期比較長，卻聽到說東西回去三兩天就要吃完的沒關係，但如果有人送禮卻看到保存期限將到期，做何感想，完全沒有以客為尊，只要東西賣出去就好，沒有大廠商的感覺，要去的請注意保存期限，
,114,3,3 個月前,環境乾淨，有免費的咖啡、氣泡水可以喝很棒的參觀地點
,115,pos,4 個月前,停車方便，試吃大方，提供免費的氣泡水跟咖啡，假日常常可見遊覽車潮。首推巧克力年輪蛋糕，超好吃👍
,116,neg,4 個月前,今天去你們那說真的不是很愉快去個廁所  廁所掃地人員態度非常差從廁所出來 她是打掃地板都是水 鞋底踩在地板上黑黑的她說了：阿腳這麼髒請問你們是希望客人去上廁所拖鞋子嗎？還是很不樂意讓人在那邊上廁所？
,117,pos,4 個月前,停車方便，又有午茶區，廁所也很乾淨，員工也友善，鄰近有許多點可以順道前往，算是一個很好串連安排的中繼站，已經來第三次了，似乎缺乏新意，該想想活動或者重新規劃園區
,118,pos,4 個月前,園區很大可是展示區很小，販賣區有很多可以試吃，還可以看製作過程，停車場很大好停車，還停了三台古董車做展示。
,119,pos,4 個月前,停車場廣大，可以試吃購買亞典蛋糕，另有提供咖啡與氣泡水，廁所旁也有古董車可以看
,120,pos,4 個月前,可以試吃各式的點心麵包名產有提供氣泡水和咖啡給客人免費使用 是買伴手禮的好地方
,121,3,4 個月前,完全是個商場，只有少數介紹。價格也沒有比較便宜，保存期限要看。推廣小姐會一直在旁邊推廣，想自己看看買買的，會覺得很吵。
,122,neg,4 個月前,價錢單價高 東西也不好吃。 單買蛋塔只能用手拿就算了，點熱現烤結果是冰的
,123,pos,4 個月前,經過停下來發現意外的很不錯，有提供免費氣泡水、黑咖啡供館內飲用，還有許多試吃的糕點，送禮自用兩相宜，旁邊還有山寨村也不錯拍
,124,pos,8 個月前,品牌小故事「阿典」從黑手轉行作烘焙，23歲籌資頂下工廠，開始OEM代工生涯。39歲的他自恃「經驗夠了！」耗資5000萬元，買設備、拓廠房，推出「燒菓子」，但策略錯誤、市場不買單，1年後認賠出場，整整4、5年，沒臉見人。失敗，是他人生最好的轉捩點。2006年，宜蘭縣政府招商，他索性遷廠回鄉，不含土地購置，光是整建、設備等，投入資金1億元，生意再賠，至少賺了土地。犯過錯誤的過來人，這回嚴謹以待，不再失之於大意。45歲成立品牌「亞典菓子工場」，為想進一步將優質產品推廣給更多消費者，亞典菓子工場於宜蘭市梅洲二路122號成立「亞典蛋糕密碼館」觀光工場。於2010年七月開始試營運，期盼讓每個消費者直接感受亞典美味可口的烘焙製品，從剛開始只生產幾百條的小廠，一路成為年產三百萬條的蛋糕天王，迅速蛻變家喻戶曉的知名品牌。提供免費的熱咖啡無限暢飲也是「亞典」的特色之一，「亞典」早已經成了來宜蘭必逛、必買的觀光工廠。館內規劃有蜂蜜蛋糕文化展示區、文化導覽簡報區、現場蛋糕烘焙展示區、DIY區… 等，消費者經由導覽，可以了解蜂蜜蛋糕豐富的源由與生產過程！推薦「亞典」的年輪&香蕉蛋糕，每次必買！其他產品也都不錯吃，遇到店員準備提供試吃的話，千萬別客氣，試吃喜歡再買！
,125,pos,3 個月前,提供蛋糕試吃還有氣泡水、黑咖啡停車場一大片
,126,pos,4 個月前,糕點的觀光工廠，提供免費試吃和咖啡，種類不少，價格不高，可以在室內參觀銅鑼燒的一條生產線
,127,pos,4 個月前,蜂蜜蛋糕柔軟好吃，相對的年輪蛋糕，因為太紮實，顯得有點硬。很多人吃了試吃品沒買，所以服務人員就慢慢的補，我們後來的就吃不到，當然也不想買。
,128,pos,4 個月前,小頭真捧場，每個試吃都親身品嚐，告訴我那個好吃，哪個甜而不膩……帶了兩個回到民宿，不到一刻鐘全嗑光……好吃又捨得給試吃的好店家
,129,pos,4 個月前,年輪蛋糕依舊美味，試吃也很大方，只是現在已經沒有配合刷國旅卡了，真是可惜！
,130,pos,4 個月前,免入場費和停車費，不會強迫推銷，有免費氣泡水、咖啡、銅鑼燒...試吃，有興趣買伴手的人可以過來買
,131,3,4 個月前,試吃年輪蛋糕搭配黑咖啡，特殊口味的義大利冰淇淋可以買來吃看看
,132,pos,5 個月前,停車場相當大，試吃人員都滿客氣的，試吃也滿大方的，年輪蛋糕口味越來越多種，原味奶油（有麵粉$150、米做的$160兩種）、抹茶、巧克力$160、草莓$220。銅鑼燒冰淇淋區有幾個小座位可以買了現吃。
,133,pos,3 週前,環境乾淨 商品口味 適中 停車也方便
,134,pos,4 個月前,義式手工冰淇淋必點，還會幫您做成造型，好看又好吃，推薦芒果 和火龍果荔枝跟李鹹口味，原味年輪蛋糕跟銅鑼燒也很棒。
,135,pos,3 個月前,試吃很多東西 又可以免費喝咖啡 還可以買些伴手禮
,136,pos,5 個月前,蛋糕很捨得給客人試吃，還提供咖啡和茶水。停車場超大，不怕沒地方停。還有年輪蛋糕和銅鑼燒的製作機展示，是個很棒的觀光景點。
,137,3,4 個月前,"假日人很多,試吃也多,商品有些價高,看每個人觀感~"
,138,pos,4 個月前,巧克力蛋糕跟乳酪蛋糕好吃，只是只能付現金，不夠方便，如果有行動支付或可以刷信用卡就好ㄌ
,139,pos,4 個月前,試吃買蛋糕，還有氣泡水，咖啡吃到飽，也好停車，有空可以來逛逛
,140,pos,4 個月前,產品有多樣性，館內提供旅客免費咖啡、氣泡水，設施規劃不錯。
,141,pos,5 個月前,有黑咖啡可以喝很多種口味蛋糕試吃蜂蜜蛋糕、年輪蛋糕、銅鑼燒⋯會在現場看到製作過程以及包裝適合來這邊走走看看喔！旁邊還有山寨村👍
,142,pos,5 個月前,試吃很大方，免費供應汽泡水跟咖啡，喜歡再買，東西價位也合理，是可以來逛一下，但整體氣氛就是賣場這樣。
,143,pos,5 個月前,還不錯去的地方。只是觀光客非常多，建議店家可以把燈打亮一些喔! 店家也很親切，準備不少大塊糕點試吃，吃得開心買得歡樂  ^^  對了，還有免費的氣泡水和咖啡喔!
,144,3,5 個月前,現場可以參觀銅鑼燒跟年輪蛋糕製作提供試吃還有免費咖啡、氣泡水供應
,145,pos,2 個月前,超多免費試吃，重乳酪蛋糕特別好吃
,146,3,4 個月前,遊覽車必到的觀光工廠，最值得觀看，個人覺得后方公廁旁，有好幾部老爺車，值得拍照
,147,pos,5 個月前,這個地方很適合帶孩子去走走，老板很佛心，除了提供多種蛋糕試吃外，還提供咖啡，氣泡水給大家喝。
,148,pos,5 個月前,蛋糕很吸引人，也很好吃，大推乳酪塔，好吃。不過過去的小路有點難走，新手駕駛建議別去，人還蠻多的
,149,pos,4 個月前,旅遊行程裡要帶伴手禮可以考慮的地點附免費咖啡及試吃活動
,150,pos,5 個月前,乾淨可試吃還有免費咖啡不會買到地雷～很不錯的點 值得參觀
,151,pos,5 個月前,與橘之鄉在同條路線上，試吃有如天壤之別！進門先排隊試吃招牌，再來咖啡免費喝到爽，雪花餅、蛋糕隨你吃，最後我們買雪花餅，大推~~
,152,pos,4 個月前,東西好吃，廁所乾淨，還有現場生產看得到，免費咖啡也好喝，還有古董車很漂亮
,153,3,5 個月前,免費參觀的觀光工廠，裡面有各式的蛋糕甜點提供試吃，還有免費的咖啡可以享用，吃過覺得好吃再買，不會踩雷，本想買些伴手禮帶回送親朋好友，可惜只能付現金，參觀當天沒有帶太多現金只好作罷!
,154,pos,4 個月前,無限試吃，還有供應氣泡水跟熱咖啡，誠意十足！
,155,pos,5 個月前,無限試吃蛋糕，咖啡喝的飽，咖啡比多年前好喝，老闆真是台佛心了。 對了還有氣泡水。
,156,pos,2 個月前,環境舒適 ，雪花糕超好吃 。
,157,pos,5 個月前,年輪蛋糕、蜂蜜蛋糕都很好吃，還有免費的咖啡可以喝，一個旅遊中途休息的景點
,158,pos,7 個月前,吃完午餐後，可以來這兒逛逛。這裡有免費的蛋糕可以試吃，也有濃郁的咖啡可以試喝。如果對烘焙有興趣的，他們是開放式廚房，你可以看到製作過程，你可以將做法帶回家試驗看看。 如果對自動化產線有興趣的，這裡剛好也有一條自動化生產線可供參觀，對於未來有打算規劃新廠房的想法，這是個不錯學習的地方。停車場也夠大，洗手間也很大很乾淨。是一個不錯的旅行中途點。唯一缺點是人太多時，椅子不夠多。有時候要排隊很久才可以喝到咖啡……。 目前還有古董車展覽喔
,159,pos,1 個月前,不錯的觀光工場，試吃也很大方
,160,pos,4 個月前,非常喜歡他們家的蛋撻，回家後還會懷念，冰起來也好好吃
,161,pos,3 週前,冰淇淋還不錯吃，蛋糕也不錯
,162,3,5 個月前,有試吃的部份，感覺只有米銅鑼燒和牛舌餅不錯而已～ (個人覺得)
,163,pos,5 個月前,招待免費咖啡.很好喝來此先試喝如喜歡可向櫃台購買一般消費很值得.每包Z50元(咖啡豆)我一次買4包其他蛋糕有試吃都很好吃
,164,pos,5 個月前,蛋糕商品皆可試吃還提供美式咖啡跟氣泡水蛋糕都蠻好吃，服務親切
,165,3,2 週前,休息，試吃，咖啡，氣泡水
,166,pos,4 個月前,蛋糕蠻好吃的，老闆收藏三台古董車，蠻有古味。
,167,pos,4 個月前,蛋糕都可以試吃 蜂蜜蛋糕很有蜂蜜味還可以現場看蛋糕製作非常有趣 適合親子遊樂
,168,pos,5 個月前,停車方便，完全的試吃，沒壓力，還有自取的機壓咖啡和冰汽泡水，重點是咖啡及水的品質極好.在宜蘭旅游流轉時必來的地方，大人及小孩都好開心又能挑到喜愛的蛋糕回家，大推薦
,169,pos,5 個月前,想參觀製作流程，但是假日去機器都不會運轉，只能買買買而已
,170,pos,5 個月前,這個乳酪塔真的味道層次很豐富，剛出爐吃得口感，跟冰完冷凍像冰淇淋的口感，真心覺得好吃
,171,3,5 個月前,東西好吃，停車方便。但遊覽車載很多老人來，試吃東西掃光光，飲水機裝水裝光光，薩克斯風演奏很吵，只是個買東西的點，10分鐘閃人.....
,172,pos,1 週前,乾淨、服務好，舒適。
,173,pos,4 個月前,蛋糕試吃到飽，也有咖啡跟氣泡水，蛋糕也很好吃
