_id,sid_comment,star,time,comment
,52,pos,1 年前,有很多好吃的食品可以選購！
,53,3,1 年前,金棗茶很好喝，然後其他就是裝潢很好。
,54,pos,1 年前,金桔茶還不錯，有蜜餞教學，是個購買蜜餞及DIY蜜餞製作的好地點，遊客滿多的，販售的蜜餞都還不錯。
,55,pos,1 年前,園區很多地方都適合拍照～金棗蜜餞DIY活動好吃又好玩服務人員態度都不錯販賣區的蜜餞滿好吃的沒有外面太多加工的味道
,56,pos,1 年前,服務服務員親切，禮品價美物廉
,57,pos,1 年前,物美價廉，服務親切，店家很貼心泡金佶茶分享顧客
,58,pos,1 年前,門口提供熱的生津金棗茶免費喝，600g生津金棗茶200元，3罐500元，1:5比例泡水，味道還不錯。300g貴妃金橘「鹹」150元，還不錯。爆漿水晶棗1包150元，3包400元。爆漿冰釀金桔1包200元，3包500元。
,59,pos,1 年前,好吃～試吃也大方來宜蘭最喜歡的伴手禮景點<3
,60,pos,1 年前,記得來嚐試…金橘DIY體驗喔！
,61,pos,11 個月前,來宜蘭必買的伴手禮金棗
,62,pos,1 年前,📦有許多美味的適吃品等民眾來嚐鮮～～📦
,63,pos,1 年前,環境悠閒，首推金桔餐點，這裡用金桔製程都是天然無添加，也能體驗動手自己做。有內附停車場地，停車非常方便。
,64,pos,1 年前,門口的金棗茶很好喝，免費提供，希望大家不要貪小便宜，種類多樣化，還有工廠流程可以參訪，也有手作活動體驗。
,65,pos,1 年前,金棗茶免費喝、DIY蜜餞伴手禮很有趣、廁所難得的乾淨
,66,3,1 年前,就買買蜜餞，做做手工蜜餞，對於很喜歡吃蜜餞的一很適合，價格也不貴
,67,pos,2 個月前,喜歡金銡蜜餞
,68,pos,1 年前,一開始以為是一般工廠很無聊，沒想到還不錯，有手工DIY做蜜餞，另外金桔茶好喝，個人買了一罐，裡面的人都很有耐心介紹，賣的東西也蠻多的
,69,pos,1 年前,這趟專程來買金棗茶，喝起來溫和、潤喉，熱泡或是冷泡+冰塊都非常好喝!在現場腦波弱敗家一款金棗是要放冰箱冷凍再吃的，雖然價錢偏高(200元/盒)，回到家冷凍後吃起來酸酸甜甜，咬下去還有一點爆漿，雖然老母嫌貴但看得出來她很喜歡XD
,70,3,1 年前,帶小孩來體驗做蜜餞 不錯的體驗 裡面的服務生態度不錯 就是裡面沒有什麼好玩的也沒什麼活動
,71,pos,1 年前,這裡真材實料的金桔茶，給旅客免費喝，展示區有很多的食品可以採購。
,72,3,1 年前,只須停留20-30分鐘有提供熱金桔茶，很溫暖
,73,pos,1 年前,DIY金棗蜜餞好好吃!販賣的商品成分單純 很不錯~
,74,pos,1 年前,有試吃試喝，還有DIY，很不錯的地方
,75,3,1 年前,金桔產品好吃。可當伴手禮也有DIY手作活動。
,76,pos,7 個月前,好吃蜜餞金棗口味
,77,pos,1 年前,DIY金棗蜜餞很有趣，1樓設置名產店可供遊客休憩選購，蜜餞枝仔冰也好吃。
,78,pos,1 年前,都是健康的食材與製造過程，值得來一趟。
,79,pos,1 年前,蜜餞DIY 非常有趣招待人員 親切有禮購物環境 明亮舒適商品齊全 不含防腐劑
,80,pos,1 年前,好吃的金棗和金棗茶。停車方便，價格也很實惠。值得買來品味。
,81,3,1 年前,主要販賣各式各樣金桔跟金棗製成的食品，路過來休息晃晃還行
,82,pos,7 個月前,觀光蜜餞工廠有好吃的金棗
,83,pos,1 年前,很適合拍照買伴手禮的好地方，裝潢裝飾非常用心，還學到挑選蜜餞的小知識，還有許多金棗試吃唷！推薦水晶棗。
,84,pos,10 個月前,適合親子同遊的DIY蜜餞工廠
,85,pos,1 年前,各式各樣各種口味的金桔還蠻好吃的，只是參觀的內容不豐富 ，只是純粹賣東西而已
,86,pos,2 年前,有路過這裡進來晃晃不錯 主要是逛展售區 熱金桔茶好喝潤喉 很多遊覽車團來這裡帶來很多伴手禮 另外有DIY區有興趣可以玩玩
,87,pos,1 年前,自製的金桔體驗很有趣！也不會很難，適合小朋友DIY
,88,pos,2 年前,蜜餞都不錯門口還為客人提供熱茶不會強力推銷純粹好吃就買個人是覺得不錯買了蜜餞果很美的地方適合小休息停留
,89,pos,2 年前,整體用的很乾淨，設計漂亮，可以做蜜餞體驗，服務人員也都很友善，留下旅程好的回憶
,90,pos,1 年前,可試吃試喝，自然又健康
,91,pos,1 年前,適合短暫休息，有親子DIY需工本費，滿有趣的
,92,pos,2 年前,店員很親切！可以試吃滿多種口味得金棗和金枯，還有適喝金棗茶。整個體驗非常棒，推薦來宜蘭的人可以來這裡走走，消消暑。
,93,pos,1 年前,適合去宜蘭走走的觀光工廠，各式蜜餞可以試吃購買，也有茶飲提供使用！
,94,pos,2 年前,我來橘之鄉蜜餞形象館一心一意就是想做DIY金棗！幸好避開繁忙時間全個DIY展館就只得我們一家三口，可以非常寧靜地享受整個DIY過程！之後試食買手信飲免費金棗茶後細心的店員還幫我們電召的士回車站！
,95,pos,1 年前,親子DIY蜜餞，教你分辨蜜餞真偽，很好
,96,pos,1 年前,品質優質，服務親切，寓教於樂喔，…………
,97,pos,1 年前,很好拍ㄉ點，蜜餞好吃，又可DIY
,98,pos,2 年前,體驗製作金橘果醬讚。貴妃金橘鹹Q冰涼好吃，大推！
,99,3,1 年前,觀光工廠，停車位比較少。
,100,neg,2 年前,除了逛禮品店及DIY體驗如何製作蜜餞外，沒有什麼。一般不到一小時便可晃完
,101,3,10 個月前,DIY金桔醬
,102,pos,1 年前,東西很樸實，又在地，不錯
,103,pos,2 年前,帶孩子體驗diy金桔蜜餞，有趣又好吃，裡面造景設計特殊，值得參觀。
,104,pos,2 年前,這裡是橘之鄉蜜餞形象館，是台灣首座蜜餞展示館，以宜蘭當地生產的金棗及金桔來製作各種蜜餞，除了有展售區及試吃外，有提免費的金棗茶品嚐，讓您潤喉生津止渴，還有橘之鄉金棗蜜餞DIY喔！
,105,pos,1 年前,產品包裝精緻！服務很好！
,106,pos,9 個月前,有點無聊的行程買買蜜餞
,107,3,1 年前,地方小約半小時逛完，停車位約15個
,108,pos,1 年前,服務人員熱心，產品價格合理
,109,pos,2 年前,有DIY體驗場又可以購買當地名產真的很讚😆👍
,110,pos,1 年前,不錯。服務好，屋子漂亮。
,111,pos,2 年前,店員很親切， 蜜餞可以免費試吃，還有免費熱的金橘茶。
,112,neg,2 年前,可試吃再買~產品很多~可惜沒有規畫機車停車位~有點不知如何是好!
,113,pos,1 年前,金棗茶超好喝
,114,pos,2 年前,蜜餞DIY沒有玩，所以就看看展示中心賣的蜜餞，感覺規劃的不錯👌其中老闆養的雞下的蛋實在是非常吸睛，實在是超乎想像的大顆#localgudies
,115,pos,2 年前,難得遇到這樣乾淨的廁所，男廁乾淨，沒聞到尿味，希望繼續保持；賣場工作人員有人情味
,116,pos,2 年前,DIY與玻璃屋咖啡區消費發票，店家不會主動給！記得要自己索取！蜜餞DIY可以嘗試看看，還蠻好吃的。
,117,3,1 年前,買伴手禮的好地方。
,118,3,1 年前,與其說是觀光工廠，不如稱之為門市。零售為主，工廠為輔。
,119,pos,9 個月前,很有誠意的地方
,120,pos,2 年前,DIY 的空間規劃的很棒 很有設計感 deco一百分 產品也是物美價廉 看得到現場製作 很安心
,121,pos,3 年前,很有fu~隨便拍都美，店家有提供金棗茶免費試喝【但~請留點公德心，別帶杯子裝滿帶走，好東西要大家一起分享^^】，還可以付費體驗自製醃金棗，可帶走。
,122,pos,1 年前,蜜餞DIY很有趣，蜜餞也很好吃
,123,pos,2 年前,非常文青好拍照的地方~也有試吃品(好吃)，門口還有奉熱熱的橘茶
,124,pos,1 年前,金桔結合DIY的玩法還不錯
,125,pos,2 年前,愛吃蜜餞的去吧宜蘭是金桔的故鄉這裡非常的好拍，而且還可以做蜜餞DIY
,126,3,2 年前,專賣金棗的店舖   雖然我不愛吃  但是吃起來還不錯   還有牛舌餅 跟假日才有的豆干
,127,pos,3 年前,童話風格的金棗蜜餞觀光工廠，店內舒適很有設計感，古物曾列搭配手繪文字說明，能了解宜蘭在地農產的歷史故事。金棗蜜餞DIY活動蠻有趣的，適合親子參與！南瓜子堅果手工餅乾好好吃，小貴😆
,128,pos,2 年前,咖啡館的服務不是很周到，基本上需要客人走進去跟他點餐
,129,pos,1 年前,周間好停車
,130,pos,1 年前,金棗茶好喝
,131,3,2 年前,蜜餞、鳳梨酥價格稍高，但當伴手禮滿好看的。冰棒滿好吃的。場地不大、停車位不多。
,132,pos,3 年前,不大，但感覺滿舒服的，可能那天接近下班的時候，沒有什麼人，不用擠，廁所剛好也打掃的很乾淨。
,133,pos,2 年前,有免費金桔茶喝、各樣蜜餞試吃！很棒！特別是有手工金桔DIY，好玩又好吃。
,134,pos,3 年前,蜜餞種類眾多，可先試吃後再挑選！此外，蜜餞DIY活動也挺有趣，讓大小朋友樂在其中！但假日生產線是休息的，想看製程要挑平日！
,135,pos,1 年前,DIY很適合做
,136,pos,2 年前,老闆很大方提供熱呼呼的金棗茶給大家喝！
,137,pos,2 年前,很適合情侶跟親子來這邊小小休息一下DIY蜜餞教學還蠻好玩的門口玻璃屋咖啡廳隨便拍拍也很美伴手禮也很好買
,138,pos,4 年前,入口進去左邊一棟，買伴手禮很合適!產品包裝設計不錯，但吃起來普通。門口附近有試喝金棗茶，去的時候試喝已空QQ不定時有表演可以欣賞，還有一隻老米格魯正在減肥，希望遊客們不要亂餵食牠!!!!!!!!入口進去右邊一棟有大傢具可以拍照，像愛麗絲喝了縮小藥水變小一樣的感覺~同一空間提供手做蜜餞體驗，擺設歐風，另一邊有玻璃屋可以喝茶吃小餅乾(也有低消)，適合聊天。
,139,pos,3 年前,橘之鄉枕山地區老牌的觀光工廠。賣埸前供橘茶及蜜餞供遊客享用。咖啡廳前，有一種不知名的花，像串串墜下的銀鈴，隨風飄逸。
,140,3,2 年前,可以試喝金桔茶，建築也蠻美的。適合小逛一下。
,141,pos,5 年前,一如往常的優，外觀整體設計非常好看，無論白天來或是晚上來拍建築都很有味道。蜜餞DIY課程也很棒，20分鐘一次讓消費者可以實際體驗簡單做蜜餞的感覺。店內放了很多瓶裝蜜餞，適合拍照。在賣場部分，產品線比上次來拜訪擴展到更多，陽光灑下來的感覺非常舒適。特色產品方面，研究出了需要醃製三個月的半透明蜜餞，製作者說這也是找回慢的價值的一個契機，非常特別。往後走的工廠區介紹也很詳細，可以從中一窺蜜餞製作流程與一些技巧。但如果能夠有人來定時講解應該會更好。
,142,pos,2 年前,價格實惠，環境舒適，還可以DIY。
,143,pos,1 年前,員工及食品都好品質。
,144,pos,2 年前,很適合全家一起前來走走，但因為場地不大，時間安排應該要聯合幾個附近景點用一個下午時間走完比較合適~~~
,145,pos,3 年前,"感覺還不錯,有買了養生茶,只是一開始我們不知道裡面有停車場,只好把機車停門口..."
,146,pos,2 年前,如果你沒有吃過橘之鄉的蜜餞千萬不要說你是行家
,147,pos,3 年前,雖然人蠻多，但試吃也很多~~雖然是蜜餞觀光工廠，但試看的出是以金桔為主題!!金桔的做法感覺很厲害也很好吃!!!
,148,neg,3 年前,假日人太多，停車位沒人引導，車輛全部擠在裡面，充其量只是一個買金棗食品的商店。
,149,pos,5 個月前,產品政策
,150,neg,3 年前,金玉在外，推薦純拍照，商品有點少，對不愛金棗的我…非常不吸引
,151,pos,2 年前,沒看到喜歡的⋯也沒有人介紹，只看到服務人員坐著發呆
,152,pos,1 年前,2017/10/7 到此參觀.販售蜜餞好吃.
,153,pos,2 年前,在地特產，不錯的伴手禮！
,154,3,2 年前,喜歡吃蜜餞ㄉ可以去走一趟看看。
,155,neg,1 年前,場地小了些喔~
,156,3,3 年前,有DIY服務、團體的話也有接受預約導覽。整體的動線還算蠻流暢的，頗適合帶小孩來遊玩長知識
,157,pos,3 年前,金桔茶好喝，適合闔家前往參觀選購的地方。咖啡廳也很漂亮
,158,pos,2 年前,不怕你吃只怕你不排隊，有親子DIY，不錯溜小孩的地方
,159,3,3 年前,非假日來，環境挺好的。有免費橘茶可以喝，還有一小時左右做蜜餞的課程120
,160,pos,2 年前,蜜餞DIY很有趣，適合和家人朋友一起來
,161,pos,2 年前,天然蜜餞、環境舒適不虧是當地第一家觀光工廠
,162,pos,1 年前,服務親切 產品味美實在
,163,pos,2 年前,有質感的伴手禮店！
,164,3,2 年前,可以休息一下的金棗商品店~房子蠻漂亮的。
,165,pos,2 年前,服務生很親切，東西也平價，家裡長輩頗喜歡
,166,3,11 個月前,賣蜜餞的地方~
,167,pos,1 年前,好多人，蜜餞不錯吃
,168,pos,3 年前,產品不錯，但教DIY的エ作人員更積極丶熱忱一點會更好
,169,pos,4 年前,透明的玻璃屋是咖啡廳環境清幽，是個放空的好地方，還有好玩的蜜餞DIY，小孩們都玩的超開心，親子休閒娛樂的好地方，大力推薦
,170,neg,4 年前,20151126。被評論騙到這地方，地方極小根本沒啥好逛，建築也不知美在哪。這地方以接待遊覽車客為主，你不用期待蜜餞會便宜到哪去。總言之，若以旅遊為目的，此處完全不值一來。
,171,3,3 年前,宜蘭一日遊不知道要去哪時，可以去的景點，可以不用特地跑去
,172,3,1 年前,買名產的地方。
,173,pos,1 年前,觀光客很多…可以試吃
,174,pos,2 年前,金棗…蜜李甘甜好吃還可試吃
,175,pos,4 年前,包裝設計、室內設計不錯，給人整潔、乾淨、溫馨的感覺，有休息喝茶、體驗手作的地方，適合慢步調的人金棗茶葉蛋不值得買XD
,176,3,3 年前,"建築物及公設都不錯，可是除了販賣部及Diy教室,簡單工廠部份就沒啥了。"
,177,3,10 個月前,只是賣一些金棗食品的店
,178,pos,3 年前,入口的茶很好喝 產品有點貴但班至少不像市場人那麼多
,179,pos,4 年前,來這邊可以讓你對蜜餞有更多的理解 且擁有許多試吃商品 每項都特色獨具 還有讓人從身體溫暖上來的 金棗茶 是個不錯的休閒地點
,180,3,2 年前,有吃有喝還能逛也能手作蜜餞
,181,pos,3 年前,宜蘭老店 ，蜜餞聞名， 金桔茶好喝， 展覽解說完善還有DIY。
,182,pos,3 年前,停車方便環境整潔舒適，買蜜餞來這裡就對了..
,183,pos,4 年前,免費試吃到爽，茶喝到飽，個人覺得最好吃就是冰金橘原味，當然要盛產期去買。
,184,pos,2 年前,有各式各樣的金橘售賣，而且可以試吃
,185,pos,5 年前,地方雖然小，除了工廠可觀光，產品可以買，還有咖啡可以喝，但手作蜜餞那可是重點。尤其是小朋友，我想會更喜歡。
,186,3,1 年前,買伴手禮
,187,3,2 年前,有點無趣的觀光工廠 庭園造景走歐式風格 很多人在拍照
,188,pos,2 年前,好逛好買.建築有特色的觀光工廠
,189,pos,3 年前,環境整潔，可買伴手禮。
,190,pos,4 年前,鄰近山寨村跟亞典蛋糕工廠，三個景點排在一起滿方便，現場有DIY作蜜餞。
,191,pos,1 年前,環境讓人很放鬆...
,192,3,6 年前,沒幾樣產品～ 可以吃到飽～但是到現場吃到後不會想再吃～老實說～（有失望感）
,193,pos,6 年前,商品試吃很阿莎力，完全吃免驚！環境設計十分典雅，也可直接透過玻璃窗觀看工廠生產蜜餞現況，適合全家來玩。
,194,3,4 年前,個人對蜜餞沒太多興趣，還算普通，無聊可去逛逛
,195,pos,1 年前,金桔diy很有趣 蜜餞好吃
,196,pos,3 年前,體會蜜餞的好味道，另外適合帶小朋友一起來DIY喔
,197,pos,5 年前,環境很新有歐洲農莊感覺，停車位充足比建物面積大。有附設咖啡廳。
,198,pos,1 年前,口味多樣化....
,199,pos,4 年前,入門的玻璃咖啡屋很漂亮，很有質感…很棒的景點…讚！
,200,3,7 年前,產品就是以蜜餞為主，風味可環境清潔、如果再向前行那家蛋糕製造工場纔算是精彩萬分！
,201,pos,2 年前,購買伴手禮的好地方
,202,pos,3 年前,老牌的金棗蜜餞，很多試吃和試喝。
,203,pos,2 年前,可以自己做蜜餞，很好玩
,204,pos,7 年前,有吃又有得玩…DIY很快…很適合大人小孩一起同樂
,205,3,2 年前,還不錯！可手作蜜餞！
,206,pos,3 年前,讚 diy好玩，可惜園區位子要找一下
,207,pos,6 年前,"蜜餞試吃很大方,DIY做蜜餞蠻好玩的,做出來的成品也好吃。"
,208,pos,4 年前,金棗甘，喜歡，金棗茶免費提供好好喝
,209,pos,1 年前,可以認識很多蜜餞
,210,pos,2 年前,漂亮，適合溜小孩
,211,pos,3 年前,有吃有喝 還有假日限定滷豆干
,212,3,3 年前,完全善用橘子、發揮最大化。
,213,pos,6 年前,有特色的觀光工廠，提供蜜餞自己做，門面景觀也有做佈置。
,214,3,5 年前,免費參觀，所有東西也不多，只是一個小的賣場而已。
,215,pos,6 年前,喝茶吃個小點買蜜餞，很好拍照，有用心。
,216,pos,1 年前,宜蘭小金桔類的蜜餞好吃
,217,pos,4 年前,試吃很大方，很好吃，DIY作品也很好吃
,218,pos,1 年前,蜜餞好吃 茶飲好喝且免費
,219,pos,4 年前,好吃又好玩，又可學習製造蜜餞的過程
,220,pos,5 年前,還不錯，試吃很大方，但商品偏貴
,221,pos,1 年前,蜜餞好吃且價格實惠
,222,pos,7 年前,"變成很漂亮的觀光工廠,免門票"
,223,pos,5 個月前,讚
,224,pos,3 年前,有特色的宜蘭地方景點，讚！
,225,pos,6 年前,一個很用心的觀光工廠，有很適合小朋友的DIY活動。
,226,3,8 年前,沒有照實開發票!
,227,pos,3 年前,可以買到不錯的伴手禮．
,228,pos,1 年前,蜜餞好吃
,229,pos,1 年前,門市小姐親切
,230,3,4 年前,很美的觀光工廠，拍照會很開心！
,231,pos,1 年前,好吃的冰釀
,232,pos,5 年前,蜜餞很好吃，園區建設很有味道 賞心悅目。
,233,pos,2 年前,提供蜜餞試吃與選購.
,234,pos,4 年前,可自費預約自己DIY做蜜餞！
,235,pos,3 年前,東西多樣很好買又好吃
,236,pos,4 年前,可以自製蜜餞但小小的 很快就逛完了
,237,pos,3 年前,喜歡這裡的蜜餞，很溫和。
,238,3,3 年前,很用心的金桔蜜餞觀光工廠，還能DIY自己的金桔蜜餞
,239,pos,4 年前,好吃，金棗醬很棒
,240,pos,4 年前,金棗糖很好吃！
,241,pos,3 年前,可以自己動手做蜜餞，很好吃～
,242,pos,7 年前,東西好吃，很用心。
,243,pos,6 年前,DIY 自製蜜餞很不錯！
,244,pos,2 年前,工廠蠻乾淨的很清幽
,245,pos,3 年前,園區不大但還算好逛
,246,pos,6 年前,DIY課程不錯，商品很特別，值得拜訪
,247,3,2 年前,旅遊地點。
,248,3,1 年前,回憶當年的感覺
,249,neg,1 年前,沒特色
,250,3,1 年前,不怎樣
,251,3,2 年前,遊覽車的購物地點
,252,3,2 年前,感覺只是賣蜜餞的地方
,253,pos,1 年前,好吃的金桔蜜餞
,254,pos,1 年前,充滿文藝氣息的蜜餞觀光工廠
,255,pos,1 年前,不錯吃
,256,pos,1 年前,服務親切
,257,pos,1 年前,它們的蜜餞好吃
,258,pos,2 年前,不怕妳吃的蜜餞觀光工廠
,259,pos,2 年前,乾淨舒適
,260,pos,2 年前,金桔茶熱熱喝。。。。。
,261,pos,2 年前,貴妃金橘好吃
,262,3,2 年前,還不錯逛
,263,pos,3 年前,清潔衛生，沒有添加物的蜜餞!
,264,pos,3 年前,蜜餞出名的觀光工廠   有一張超大椅子
,265,pos,3 年前,還不錯
,266,pos,3 年前,蜜餞觀光景點
,267,3,3 年前,做金桔還蠻好玩的
,268,pos,3 年前,桔茶&蜜餞試吃
,269,neg,3 年前,蜜餞觀光工廠
,270,pos,3 年前,可以diy蜜餞
,271,pos,3 年前,參觀蜜餞工廠2016/8/20
,272,3,4 年前,Diy蜜餞價錢偏高
,273,pos,4 年前,購物站
,274,pos,3 年前,精緻，DIY有趣
,275,pos,3 年前,適合親子活動
,276,pos,4 年前,蜜餞可以DIY製作，不錯的體驗
,277,pos,4 年前,金棗好吃
,278,pos,4 年前,喜歡做蜜餞DIY的感覺
,279,neg,4 年前,頗無聊
,280,pos,4 年前,很漂亮 感覺 整潔
,281,3,4 年前,還ok
,282,pos,4 年前,知名景點
,283,pos,4 年前,橘之鄉
,284,pos,4 年前,金棗茶很好喝
,285,pos,4 年前,很溫馨的地方
,286,3,4 年前,伴手禮
,287,pos,4 年前,讚
,288,pos,5 年前,"內有直銷, 便宜大碗~"
,289,3,5 年前,來試吃
,290,pos,6 年前,有diy蜜餞
,291,pos,7 年前,還不錯。
,292,pos,7 年前,有吃有喝還有diy  
,293,pos,7 年前,可一遊
,294,pos,6 天前,很棒
,295,pos,1 個月前,合適的親子地方
,296,pos,8 個月前,好香的水果味道
,297,pos,1 年前,這裡現場是一個極美很好拍照的地方，還有免費金棗茶可喝與各式各樣的蜜餞免費試吃，現場佔地面積蠻廣的，一片綠意盎然，裡面也還有一片空位停車場，停車很方便，歡迎朋友們前來參觀選購。
,298,pos,1 年前,好吃的金桔，有不同的甜味和酸度。
,299,pos,9 個月前,很便宜 好吃
,300,pos,1 年前,金吉茶好喝、金吉好吃！
,301,pos,3 年前,當我以為這是一個觀光水果的工廠時，我驚訝於這座建築多麼美麗和時尚。在富良野的一個牧場...大聲笑付費經歷很有趣，我認為去參觀很高興。
,302,pos,1 年前,橘子的產品，好特別。
,303,pos,2 年前,小朋友可以做Dly，食品安全又好吃
,304,pos,1 年前,友好的工作人員，很高興有測試。但有點貴
,305,pos,4 年前,濃鬱天然金棗天然工法，無添加過多化學物！好吃清香不會太甜的蜜餞食品！但停車引導動線不佳有，大型遊覽車多！停門外反而容易~
,306,pos,1 年前,金橘茶好喝喔
,307,pos,9 個月前,好行
,308,pos,2 年前,金橘相關項目的好禮品店。美味，也是DIY區。
,309,pos,4 年前,一個購買保鮮食品的地方。漂亮的小咖啡館和安靜的環境，享受一杯咖啡
