_id,sid_comment,star,time,comment
,81,5,,第81篇評論找不到，得用RAWDATA回溯
,82,4,,第82篇評論找不到，得用RAWDATA回溯
,83,4,,第83篇評論找不到，得用RAWDATA回溯
,84,5,,或許是政府輔導有功，或許是也想要轉型，近年來宜蘭開了很多觀光工廠，有的是新成立的，有的是原來的生產線改裝而成。其中我最常光顧的，就是橘之鄉 AGRIOZ 。進到橘之鄉，首先是驚訝於他的建築設計非常的典雅漂亮，怎麼拍照都很適合。一進到園區，位於右側的咖啡館，提供了餐點跟輕食還有飲品。再過去則是 AGRIOZ Museum ，解釋了蜜餞的製作還有營養方面的數據，以及健康食材判斷的方式。這裡也有 DIY 教學可以參與和體驗。在博物館內，有一些非常古典的老家具，還有視覺上極具吸引力的裝了各種食材的大玻璃罐可以拍照。位於車道左邊的則是橘之鄉形象館，主要就是產品的陳列與販售。在門口就提供了免費的生津金棗茶，在冬天喝起來尤其感覺溫暖舒服，夏天的話加減飲用，也是很好。不光是金棗茶，形象館內還提供琳瑯滿目的各種試吃品，讓人深深感受到宜蘭人的好客和大方。在後方則是工廠的部分，從選果、醃漬、針刺、漂水、殺菁、真空糖漬、熱風乾燥、包裝，將橘之鄉天然、健康、無添加的產品製程呈現出來，感覺很好！不過這一次去發現正在改裝中，不知道以後變成什麼模樣，真是令人期待！
,85,3,,第85篇評論找不到，得用RAWDATA回溯
,86,3,,第86篇評論找不到，得用RAWDATA回溯
,87,5,,第87篇評論找不到，得用RAWDATA回溯
,88,4,,第88篇評論找不到，得用RAWDATA回溯
,89,4,,第89篇評論找不到，得用RAWDATA回溯
,90,4,,第90篇評論找不到，得用RAWDATA回溯
,91,3,,第91篇評論找不到，得用RAWDATA回溯
,92,1,,第92篇評論找不到，得用RAWDATA回溯
,93,5,,第93篇評論找不到，得用RAWDATA回溯
,94,5,,第94篇評論找不到，得用RAWDATA回溯
,95,5,,第95篇評論找不到，得用RAWDATA回溯
,96,5,,第96篇評論找不到，得用RAWDATA回溯
,97,5,,第97篇評論找不到，得用RAWDATA回溯
,98,4,,團體旅遊的好去處，購物上廁所手作參觀的好選擇。園區範圍挺大，適合帶小朋友輕鬆玩耍，優勢在於有提供免費橘茶，熱燙口又可以配著試吃品，體驗一下各種食物後再選擇要不要購買，園區冷氣溫度也很合適，因此非常適合長途旅行時的休息好去處，交通位置雖然有巴士站，但考量綜合因素與方便度，建議還是自行開車前往，停車不會有問題，附近也有其他觀光工廠可以逛逛停車。周邊景點也非常多，雙龍潭之類也不會離太遠，內部伴手禮特色就普普通通，與一般伴手禮店差異並不大，但服務相當好，建議一家大小可以選擇逛逛，買點東西回家。
,99,4,,第99篇評論找不到，得用RAWDATA回溯
,100,5,,第100篇評論找不到，得用RAWDATA回溯
,101,4,,第101篇評論找不到，得用RAWDATA回溯
,102,4,,第102篇評論找不到，得用RAWDATA回溯
,103,3,,第103篇評論找不到，得用RAWDATA回溯
,104,3,,第104篇評論找不到，得用RAWDATA回溯
,105,5,,第105篇評論找不到，得用RAWDATA回溯
,106,5,,第106篇評論找不到，得用RAWDATA回溯
,107,4,,第107篇評論找不到，得用RAWDATA回溯
,108,4,,第108篇評論找不到，得用RAWDATA回溯
,109,4,,第109篇評論找不到，得用RAWDATA回溯
,110,5,,第110篇評論找不到，得用RAWDATA回溯
,111,5,,第111篇評論找不到，得用RAWDATA回溯
,112,4,,第112篇評論找不到，得用RAWDATA回溯
,113,5,,第113篇評論找不到，得用RAWDATA回溯
,114,5,,第114篇評論找不到，得用RAWDATA回溯
,115,4,,第115篇評論找不到，得用RAWDATA回溯
,116,4,,第116篇評論找不到，得用RAWDATA回溯
,117,4,,第117篇評論找不到，得用RAWDATA回溯
,118,3,,第118篇評論找不到，得用RAWDATA回溯
,119,1,,第119篇評論找不到，得用RAWDATA回溯
,120,4,,建議可和亞典和山寨村計劃一併遊覽，沒有包車的話，其實755公車也可以到達，但出發前最好先夾定發車時間和車站位置，因為很久才有一班車的。去到的時候發現跟網上時間有差別，這是我剛剛去完拍下的時間，可作參考。蜜之鄉有餐廳位置，提供餐飲小食，他們推薦的是香桔茶，味道不錯。隔壁有提供DIY的地方，可選擇制作蜜餞或果醬，蜜餞花大約15-20分鐘，果醬大約要花一個小時，請注意。最後的位置是買手信的地方，有些特色手信是在市區買不到的，所以喜歡的話就不要多想，也有冰條可買來即食，自助形式，很方便。
,121,4,,第121篇評論找不到，得用RAWDATA回溯
,122,4,,第122篇評論找不到，得用RAWDATA回溯
,123,4,,第123篇評論找不到，得用RAWDATA回溯
,124,3,,優點: 冷氣 試吃試喝 缺點: 參觀內容不多也是間小觀光工廠，專賣蜜餞
,125,4,,第125篇評論找不到，得用RAWDATA回溯
,126,4,,第126篇評論找不到，得用RAWDATA回溯
,127,5,,第127篇評論找不到，得用RAWDATA回溯
,128,1,,第128篇評論找不到，得用RAWDATA回溯
,129,4,,第129篇評論找不到，得用RAWDATA回溯
,130,5,,第130篇評論找不到，得用RAWDATA回溯
,131,4,,第131篇評論找不到，得用RAWDATA回溯
,132,4,,第132篇評論找不到，得用RAWDATA回溯
,133,4,,第133篇評論找不到，得用RAWDATA回溯
,134,5,,第134篇評論找不到，得用RAWDATA回溯
,135,3,,第135篇評論找不到，得用RAWDATA回溯
,136,4,,第136篇評論找不到，得用RAWDATA回溯
,137,3,,第137篇評論找不到，得用RAWDATA回溯
,138,4,,第138篇評論找不到，得用RAWDATA回溯
,139,4,,第139篇評論找不到，得用RAWDATA回溯
,140,5,,第140篇評論找不到，得用RAWDATA回溯
,141,4,,第141篇評論找不到，得用RAWDATA回溯
,142,5,,第142篇評論找不到，得用RAWDATA回溯
,143,4,,第143篇評論找不到，得用RAWDATA回溯
,144,4,,第144篇評論找不到，得用RAWDATA回溯
,145,5,,第145篇評論找不到，得用RAWDATA回溯
,146,5,,第146篇評論找不到，得用RAWDATA回溯
,147,4,,第147篇評論找不到，得用RAWDATA回溯
,148,5,,第148篇評論找不到，得用RAWDATA回溯
,149,4,,第149篇評論找不到，得用RAWDATA回溯
,150,5,,第150篇評論找不到，得用RAWDATA回溯
,151,3,,第151篇評論找不到，得用RAWDATA回溯
,152,3,,第152篇評論找不到，得用RAWDATA回溯
,153,5,,第153篇評論找不到，得用RAWDATA回溯
,154,3,,第154篇評論找不到，得用RAWDATA回溯
,155,3,,第155篇評論找不到，得用RAWDATA回溯
,156,5,,第156篇評論找不到，得用RAWDATA回溯
,157,5,,第157篇評論找不到，得用RAWDATA回溯
,158,5,,第158篇評論找不到，得用RAWDATA回溯
,159,3,,第159篇評論找不到，得用RAWDATA回溯
,160,3,,第160篇評論找不到，得用RAWDATA回溯
,161,5,,第161篇評論找不到，得用RAWDATA回溯
,162,4,,第162篇評論找不到，得用RAWDATA回溯
,163,4,,第163篇評論找不到，得用RAWDATA回溯
,164,4,,很優雅的店雖然已經開了很久昨天在飯店送了一張$500的抵用卷所以買了$1000的伴手禮只付了$500我推薦他的金棗茶因為在飯店有試喝過很喜歡加上現在喉嚨不舒服的人蠻常見的總是比其他的零食好
,165,4,,第165篇評論找不到，得用RAWDATA回溯
,166,3,,第166篇評論找不到，得用RAWDATA回溯
,167,3,,第167篇評論找不到，得用RAWDATA回溯
,168,5,,第168篇評論找不到，得用RAWDATA回溯
,169,5,,第169篇評論找不到，得用RAWDATA回溯
,170,4,,第170篇評論找不到，得用RAWDATA回溯
,171,4,,第171篇評論找不到，得用RAWDATA回溯
,172,4,,第172篇評論找不到，得用RAWDATA回溯
,173,4,,第173篇評論找不到，得用RAWDATA回溯
,174,4,,第174篇評論找不到，得用RAWDATA回溯
,175,4,,第175篇評論找不到，得用RAWDATA回溯
,176,5,,第176篇評論找不到，得用RAWDATA回溯
,177,4,,第177篇評論找不到，得用RAWDATA回溯
,178,2,,於2019年2月初訪沒拍照片的原因，是因為真的沒什麼好拍的，觀光工廠休息，只剩商店。又不想幫人宣傳。所以沒拍照。至於特色，就是名產店，換個名字叫觀光工廠。不需要特別前往。
,179,3,,第179篇評論找不到，得用RAWDATA回溯
,180,5,,第180篇評論找不到，得用RAWDATA回溯
,181,5,,第181篇評論找不到，得用RAWDATA回溯
,182,5,,第182篇評論找不到，得用RAWDATA回溯
,183,3,,第183篇評論找不到，得用RAWDATA回溯
,184,5,,第184篇評論找不到，得用RAWDATA回溯
,185,5,,第185篇評論找不到，得用RAWDATA回溯
,186,5,,第186篇評論找不到，得用RAWDATA回溯
,187,2,,第187篇評論找不到，得用RAWDATA回溯
,188,5,,第188篇評論找不到，得用RAWDATA回溯
,189,3,,第189篇評論找不到，得用RAWDATA回溯
,190,5,,第190篇評論找不到，得用RAWDATA回溯
,191,4,,第191篇評論找不到，得用RAWDATA回溯
,192,3,,第192篇評論找不到，得用RAWDATA回溯
,193,5,,第193篇評論找不到，得用RAWDATA回溯
,194,4,,第194篇評論找不到，得用RAWDATA回溯
,195,5,,第195篇評論找不到，得用RAWDATA回溯
,196,5,,服務人員態度親切，有免費好喝的熱金棗茶可喝，冰釀金棗放冰箱冷凍後食用，超好吃。停車方便但參觀內容並不大，路過買伴手禮還算可以，多點內容應該會更不錯來過幾次但這次有DIY做金桔蜜餞滿有趣買蜜餞的好去處 部過我不愛吃蜜餞視覺落差，又可DIY.值的一去可試食挑選自己喜愛的蜜餞小小的蜜餞販賣館有得吃有得拍👍金棗觀光工廠，還有DIY課程可以體驗金棗蜜餞製作，伴手禮種類雖不多但包裝別緻又好吃。還蠻適合拍照的地方，有免費的金棗茶可以試喝、金棗蜜餞可以試吃⋯拍拍照、玩一下DIY、買買伴手禮，停留約一個小時⋯能夠自己做蜜餞，也有販賣區，試吃多樣，產品也真心不錯。但停車位少，開車人多的話可能難停。裡面有很多蜜餞 金佶的產品 還有乾燥水果乾。金棗茶三罐五百蠻顧喉嚨的  外面有提供熱金棗茶可以試喝的橘之鄉蜜餞形象館是個有免費喝金棗茶、吃蜜餞的觀光工廠，試吃還算大方，價格也算是蠻實惠的真的可以買。橘之鄉蜜餞形象館不只是企業，更是ㄧ個品牌如果有充裕可以去，體驗做蜜餞和買好味的蜜餞。但如果行程太滿，就不要專誠去了。畢竟坐公車由宜蘭火車站出發差不多花一小時。
,197,4,,很小的地方，買完東西就離開試吃的金棗只吃到皮覺得普通，只買了綜合包，回家吃到整顆金棗的覺得不錯，後悔沒買多一點😂金棗茶也不錯喝～其他蜜餞覺得普通。
,198,4,,第198篇評論找不到，得用RAWDATA回溯
,199,3,,第199篇評論找不到，得用RAWDATA回溯
,200,3,,第200篇評論找不到，得用RAWDATA回溯
,201,4,,《橘之鄉》這次是金桔產季唷！（可以回家補檸檬，變成金桔檸檬🍊🍋）12月之後可做金棗。作法一樣很簡單，一份材料是150元新台幣，三大湯匙的糖+一小湯匙的鹽，使用工具把金桔切開，蓋上容器蓋子搖到天花地老（誤）搖到糖融化即可，前後做完大概不到5分鐘，就可以把東西帶走了～在手作館旁邊是販售部，販售部前面有供應試喝熱金桔茶，好喝好喝好喝❤️只是真的是很燒🔥，對潤喉很有幫助，（不曉得對老痰有沒有用⋯😂😂😂）
,202,5,,第202篇評論找不到，得用RAWDATA回溯
,203,3,,第203篇評論找不到，得用RAWDATA回溯
,204,5,,第204篇評論找不到，得用RAWDATA回溯
,205,4,,第205篇評論找不到，得用RAWDATA回溯
,206,4,,第206篇評論找不到，得用RAWDATA回溯
,207,4,,第207篇評論找不到，得用RAWDATA回溯
,208,3,,第208篇評論找不到，得用RAWDATA回溯
,209,3,,第209篇評論找不到，得用RAWDATA回溯
,210,5,,第210篇評論找不到，得用RAWDATA回溯
,211,4,,第211篇評論找不到，得用RAWDATA回溯
,212,4,,第212篇評論找不到，得用RAWDATA回溯
,213,4,,第213篇評論找不到，得用RAWDATA回溯
,214,5,,第214篇評論找不到，得用RAWDATA回溯
,215,4,,第215篇評論找不到，得用RAWDATA回溯
,216,4,,第216篇評論找不到，得用RAWDATA回溯
,217,5,,第217篇評論找不到，得用RAWDATA回溯
,218,5,,第218篇評論找不到，得用RAWDATA回溯
,219,5,,第219篇評論找不到，得用RAWDATA回溯
,220,5,,第220篇評論找不到，得用RAWDATA回溯
,221,5,,第221篇評論找不到，得用RAWDATA回溯
,222,5,,第222篇評論找不到，得用RAWDATA回溯
,223,5,,第223篇評論找不到，得用RAWDATA回溯
,224,4,,第224篇評論找不到，得用RAWDATA回溯
,225,5,,第225篇評論找不到，得用RAWDATA回溯
,226,5,,第226篇評論找不到，得用RAWDATA回溯
,227,4,,第227篇評論找不到，得用RAWDATA回溯
,228,5,,第228篇評論找不到，得用RAWDATA回溯
,229,5,,第229篇評論找不到，得用RAWDATA回溯
,230,4,,第230篇評論找不到，得用RAWDATA回溯
,231,4,,第231篇評論找不到，得用RAWDATA回溯
,232,4,,空間舒適人員親切蜜餞不添加有的沒有的簡單的美味DIY金桔好玩好吃
,233,5,,第233篇評論找不到，得用RAWDATA回溯
,234,4,,第234篇評論找不到，得用RAWDATA回溯
,235,5,,第235篇評論找不到，得用RAWDATA回溯
,236,5,,第236篇評論找不到，得用RAWDATA回溯
,237,5,,第237篇評論找不到，得用RAWDATA回溯
,238,5,,第238篇評論找不到，得用RAWDATA回溯
,239,4,,第239篇評論找不到，得用RAWDATA回溯
,240,4,,第240篇評論找不到，得用RAWDATA回溯
,241,4,,第241篇評論找不到，得用RAWDATA回溯
,242,3,,第242篇評論找不到，得用RAWDATA回溯
,243,3,,第243篇評論找不到，得用RAWDATA回溯
,244,5,,第244篇評論找不到，得用RAWDATA回溯
,245,5,,第245篇評論找不到，得用RAWDATA回溯
,246,4,,第246篇評論找不到，得用RAWDATA回溯
,247,4,,第247篇評論找不到，得用RAWDATA回溯
,248,4,,第248篇評論找不到，得用RAWDATA回溯
,249,4,,第249篇評論找不到，得用RAWDATA回溯
,250,5,,第250篇評論找不到，得用RAWDATA回溯
,251,3,,第251篇評論找不到，得用RAWDATA回溯
,252,4,,第252篇評論找不到，得用RAWDATA回溯
,253,4,,第253篇評論找不到，得用RAWDATA回溯
,254,5,,第254篇評論找不到，得用RAWDATA回溯
,255,5,,第255篇評論找不到，得用RAWDATA回溯
,256,4,,第256篇評論找不到，得用RAWDATA回溯
,257,3,,第257篇評論找不到，得用RAWDATA回溯
,258,5,,第258篇評論找不到，得用RAWDATA回溯
,259,4,,蜜餞滿好吃的，沒有太多化學味！蜜餞也滿多種口味的。門口有奉茶，天冷的時候喝一口，對喉嚨特別好。裝潢弄的不錯，比較可惜的地方是咖啡店變成 DIY 教室，園區內沒有太多東西，也沒有解說人員。買完東西就會想離開。
,260,4,,第260篇評論找不到，得用RAWDATA回溯
,261,4,,第261篇評論找不到，得用RAWDATA回溯
,262,5,,第262篇評論找不到，得用RAWDATA回溯
,263,4,,第263篇評論找不到，得用RAWDATA回溯
,264,4,,第264篇評論找不到，得用RAWDATA回溯
,265,3,,第265篇評論找不到，得用RAWDATA回溯
,266,5,,第266篇評論找不到，得用RAWDATA回溯
,267,4,,第267篇評論找不到，得用RAWDATA回溯
,268,4,,第268篇評論找不到，得用RAWDATA回溯
,269,4,,第269篇評論找不到，得用RAWDATA回溯
,270,4,,第270篇評論找不到，得用RAWDATA回溯
,271,5,,第271篇評論找不到，得用RAWDATA回溯
,272,4,,第272篇評論找不到，得用RAWDATA回溯
,273,5,,第273篇評論找不到，得用RAWDATA回溯
,274,3,,第274篇評論找不到，得用RAWDATA回溯
,275,4,,第275篇評論找不到，得用RAWDATA回溯
,276,4,,第276篇評論找不到，得用RAWDATA回溯
,277,5,,第277篇評論找不到，得用RAWDATA回溯
,278,4,,第278篇評論找不到，得用RAWDATA回溯
,279,4,,第279篇評論找不到，得用RAWDATA回溯
,280,4,,第280篇評論找不到，得用RAWDATA回溯
,281,4,,第281篇評論找不到，得用RAWDATA回溯
,282,4,,第282篇評論找不到，得用RAWDATA回溯
,283,3,,第283篇評論找不到，得用RAWDATA回溯
,284,4,,第284篇評論找不到，得用RAWDATA回溯
,285,5,,第285篇評論找不到，得用RAWDATA回溯
,286,5,,第286篇評論找不到，得用RAWDATA回溯
,287,3,,第287篇評論找不到，得用RAWDATA回溯
,288,4,,第288篇評論找不到，得用RAWDATA回溯
,289,4,,第289篇評論找不到，得用RAWDATA回溯
,290,4,,第290篇評論找不到，得用RAWDATA回溯
,291,4,,第291篇評論找不到，得用RAWDATA回溯
,292,2,,好逛 :  2.2  (0驚/1差/2尚可/3好/4超好/5他X的好)座位數量 :  超少  (未包括吉香工坊)等候時間 :  通常不用平均價格 :  中/便宜 建議預約 :  不用 . 可預約導覽  註 :  (1) 形象館 是 商品販賣區         (2) 建議到吉香工坊拍照喝下午茶        (3) 園區不大 . 若不體驗 . 也不喝              下午茶的話約 20 分內逛完
,293,3,,第293篇評論找不到，得用RAWDATA回溯
,294,3,,第294篇評論找不到，得用RAWDATA回溯
,295,4,,第295篇評論找不到，得用RAWDATA回溯
,296,3,,第296篇評論找不到，得用RAWDATA回溯
,297,5,,第297篇評論找不到，得用RAWDATA回溯
,298,4,,第298篇評論找不到，得用RAWDATA回溯
,299,5,,第299篇評論找不到，得用RAWDATA回溯
,300,4,,第300篇評論找不到，得用RAWDATA回溯
,301,5,,第301篇評論找不到，得用RAWDATA回溯
,302,4,,第302篇評論找不到，得用RAWDATA回溯
,303,5,,第303篇評論找不到，得用RAWDATA回溯
,304,5,,第304篇評論找不到，得用RAWDATA回溯
,305,5,,第305篇評論找不到，得用RAWDATA回溯
,306,5,,第306篇評論找不到，得用RAWDATA回溯
,307,3,,第307篇評論找不到，得用RAWDATA回溯
,308,4,,第308篇評論找不到，得用RAWDATA回溯
,309,5,,第309篇評論找不到，得用RAWDATA回溯
,310,5,,第310篇評論找不到，得用RAWDATA回溯
,311,3,,第311篇評論找不到，得用RAWDATA回溯
,312,3,,第312篇評論找不到，得用RAWDATA回溯
,313,4,,第313篇評論找不到，得用RAWDATA回溯
,314,4,,第314篇評論找不到，得用RAWDATA回溯
,315,3,,第315篇評論找不到，得用RAWDATA回溯
,316,4,,第316篇評論找不到，得用RAWDATA回溯
,317,5,,第317篇評論找不到，得用RAWDATA回溯
,318,3,,第318篇評論找不到，得用RAWDATA回溯
,319,5,,第319篇評論找不到，得用RAWDATA回溯
,320,5,,第320篇評論找不到，得用RAWDATA回溯
,321,4,,第321篇評論找不到，得用RAWDATA回溯
,322,4,,第322篇評論找不到，得用RAWDATA回溯
,323,5,,第323篇評論找不到，得用RAWDATA回溯
,324,4,,第324篇評論找不到，得用RAWDATA回溯
,325,5,,第325篇評論找不到，得用RAWDATA回溯
,326,3,,第326篇評論找不到，得用RAWDATA回溯
,327,5,,第327篇評論找不到，得用RAWDATA回溯
,328,4,,第328篇評論找不到，得用RAWDATA回溯
,329,3,,第329篇評論找不到，得用RAWDATA回溯
,330,3,,金棗為宜蘭傳統農作物，早期因果肉酸度高難下嚥，一般鮮食者少，主要加工製作成蜜餞，以利食用。以前鹽酸甜重鹹重甜以利保存，但不符現代人少鹽少糖的養生飲食，且以前製作過程曝曬陽光時，招引蚊蠅滿天飛，環境衛生不佳。現代經營業者重新改變製程、作業加工環境及配方，包裝方式更精緻，店面裝璜更有質感，除了增加產品價值及價格，更讓消費者安心享用。即傳統食品作成精品經營，業者用心提升形象及食品安全，消費者受益，而且當場試吃試喝，合口味滿意再買了。若有幸遇到工廠製作蜜餞過程，眼見為憑，可改變以前對蜜餞生產過程衛生的疑慮。
,331,5,,第331篇評論找不到，得用RAWDATA回溯
,332,3,,第332篇評論找不到，得用RAWDATA回溯
,333,4,,第333篇評論找不到，得用RAWDATA回溯
,334,5,,第334篇評論找不到，得用RAWDATA回溯
,335,5,,第335篇評論找不到，得用RAWDATA回溯
,336,4,,第336篇評論找不到，得用RAWDATA回溯
,337,4,,第337篇評論找不到，得用RAWDATA回溯
,338,5,,第338篇評論找不到，得用RAWDATA回溯
,339,4,,第339篇評論找不到，得用RAWDATA回溯
,340,4,,第340篇評論找不到，得用RAWDATA回溯
,341,4,,第341篇評論找不到，得用RAWDATA回溯
,342,4,,第342篇評論找不到，得用RAWDATA回溯
,343,5,,第343篇評論找不到，得用RAWDATA回溯
,344,4,,第344篇評論找不到，得用RAWDATA回溯
,345,4,,第345篇評論找不到，得用RAWDATA回溯
,346,4,,第346篇評論找不到，得用RAWDATA回溯
,347,5,,第347篇評論找不到，得用RAWDATA回溯
,348,4,,第348篇評論找不到，得用RAWDATA回溯
,349,4,,第349篇評論找不到，得用RAWDATA回溯
,350,1,,第350篇評論找不到，得用RAWDATA回溯
,351,4,,第351篇評論找不到，得用RAWDATA回溯
,352,5,,第352篇評論找不到，得用RAWDATA回溯
,353,3,,第353篇評論找不到，得用RAWDATA回溯
,354,5,,第354篇評論找不到，得用RAWDATA回溯
,355,1,,第355篇評論找不到，得用RAWDATA回溯
,356,4,,第356篇評論找不到，得用RAWDATA回溯
,357,4,,第357篇評論找不到，得用RAWDATA回溯
,358,3,,第358篇評論找不到，得用RAWDATA回溯
