_id,sid_comment,star,time,comment
,108,3,,第108篇評論找不到，得用RAWDATA回溯
,109,5,,第109篇評論找不到，得用RAWDATA回溯
,110,4,,第110篇評論找不到，得用RAWDATA回溯
,111,5,,第111篇評論找不到，得用RAWDATA回溯
,112,5,,第112篇評論找不到，得用RAWDATA回溯
,113,4,,第113篇評論找不到，得用RAWDATA回溯
,114,4,,第114篇評論找不到，得用RAWDATA回溯
,115,3,,第115篇評論找不到，得用RAWDATA回溯
,116,4,,第116篇評論找不到，得用RAWDATA回溯
,117,4,,第117篇評論找不到，得用RAWDATA回溯
,118,4,,第118篇評論找不到，得用RAWDATA回溯
,119,5,,第119篇評論找不到，得用RAWDATA回溯
,120,4,,第120篇評論找不到，得用RAWDATA回溯
,121,5,,第121篇評論找不到，得用RAWDATA回溯
,122,5,,第122篇評論找不到，得用RAWDATA回溯
,123,4,,第123篇評論找不到，得用RAWDATA回溯
,124,5,,第124篇評論找不到，得用RAWDATA回溯
,125,1,,第125篇評論找不到，得用RAWDATA回溯
,126,5,,第126篇評論找不到，得用RAWDATA回溯
,127,5,,雖然有一點小偏僻不過館內的東西很精緻蠻值得去一次的就在燈泡珍珠奶茶附近，很大一間草皮大得有讓人想在上面滾的感覺有小涼亭，坐在裡面吹風休息很舒服😁
,128,5,,第128篇評論找不到，得用RAWDATA回溯
,129,4,,第129篇評論找不到，得用RAWDATA回溯
,130,5,,第130篇評論找不到，得用RAWDATA回溯
,131,5,,第131篇評論找不到，得用RAWDATA回溯
,132,5,,第132篇評論找不到，得用RAWDATA回溯
,133,4,,第133篇評論找不到，得用RAWDATA回溯
,134,3,,第134篇評論找不到，得用RAWDATA回溯
,135,4,,第135篇評論找不到，得用RAWDATA回溯
,136,5,,第136篇評論找不到，得用RAWDATA回溯
,137,5,,第137篇評論找不到，得用RAWDATA回溯
,138,1,,第138篇評論找不到，得用RAWDATA回溯
,139,4,,第139篇評論找不到，得用RAWDATA回溯
,140,4,,第140篇評論找不到，得用RAWDATA回溯
,141,4,,第141篇評論找不到，得用RAWDATA回溯
,142,4,,第142篇評論找不到，得用RAWDATA回溯
,143,5,,第143篇評論找不到，得用RAWDATA回溯
,144,4,,第144篇評論找不到，得用RAWDATA回溯
,145,4,,第145篇評論找不到，得用RAWDATA回溯
,146,3,,第146篇評論找不到，得用RAWDATA回溯
,147,4,,第147篇評論找不到，得用RAWDATA回溯
,148,3,,第148篇評論找不到，得用RAWDATA回溯
,149,4,,第149篇評論找不到，得用RAWDATA回溯
,150,3,,第150篇評論找不到，得用RAWDATA回溯
,151,3,,第151篇評論找不到，得用RAWDATA回溯
,152,4,,第152篇評論找不到，得用RAWDATA回溯
,153,4,,第153篇評論找不到，得用RAWDATA回溯
,154,5,,第154篇評論找不到，得用RAWDATA回溯
,155,1,,第155篇評論找不到，得用RAWDATA回溯
,156,4,,木化石木經造化巧神工化腐朽變為神奇石質堅硬如玉質潘尚林寫於尚林的家20171117酉
,157,4,,第157篇評論找不到，得用RAWDATA回溯
,158,4,,開幕沒多久去的免門票團體還有解說員導覽這博物館有很多珍藏品值得來看一看2017.07.11
,159,3,,第159篇評論找不到，得用RAWDATA回溯
,160,2,,第160篇評論找不到，得用RAWDATA回溯
,161,3,,第161篇評論找不到，得用RAWDATA回溯
,162,2,,第162篇評論找不到，得用RAWDATA回溯
,163,5,,第163篇評論找不到，得用RAWDATA回溯
,164,4,,第164篇評論找不到，得用RAWDATA回溯
,165,1,,第165篇評論找不到，得用RAWDATA回溯
,166,4,,第166篇評論找不到，得用RAWDATA回溯
,167,4,,第167篇評論找不到，得用RAWDATA回溯
,168,5,,第168篇評論找不到，得用RAWDATA回溯
,169,4,,第169篇評論找不到，得用RAWDATA回溯
,170,5,,第170篇評論找不到，得用RAWDATA回溯
,171,5,,第171篇評論找不到，得用RAWDATA回溯
,172,3,,第172篇評論找不到，得用RAWDATA回溯
,173,5,,第173篇評論找不到，得用RAWDATA回溯
,174,2,,第174篇評論找不到，得用RAWDATA回溯
,175,4,,第175篇評論找不到，得用RAWDATA回溯
,176,2,,第176篇評論找不到，得用RAWDATA回溯
,177,2,,第177篇評論找不到，得用RAWDATA回溯
,178,1,,第178篇評論找不到，得用RAWDATA回溯
,179,5,,第179篇評論找不到，得用RAWDATA回溯
,180,1,,第180篇評論找不到，得用RAWDATA回溯
,181,5,,第181篇評論找不到，得用RAWDATA回溯
,182,1,,第182篇評論找不到，得用RAWDATA回溯
,183,3,,第183篇評論找不到，得用RAWDATA回溯
,184,5,,第184篇評論找不到，得用RAWDATA回溯
,185,4,,第185篇評論找不到，得用RAWDATA回溯
,186,5,,第186篇評論找不到，得用RAWDATA回溯
,187,5,,第187篇評論找不到，得用RAWDATA回溯
,188,4,,第188篇評論找不到，得用RAWDATA回溯
,189,5,,第189篇評論找不到，得用RAWDATA回溯
,190,3,,第190篇評論找不到，得用RAWDATA回溯
,191,4,,第191篇評論找不到，得用RAWDATA回溯
,192,4,,第192篇評論找不到，得用RAWDATA回溯
,193,5,,第193篇評論找不到，得用RAWDATA回溯
,194,4,,第194篇評論找不到，得用RAWDATA回溯
,195,5,,第195篇評論找不到，得用RAWDATA回溯
,196,3,,第196篇評論找不到，得用RAWDATA回溯
,197,5,,第197篇評論找不到，得用RAWDATA回溯
,198,4,,第198篇評論找不到，得用RAWDATA回溯
,199,5,,第199篇評論找不到，得用RAWDATA回溯
,200,5,,第200篇評論找不到，得用RAWDATA回溯
,201,4,,第201篇評論找不到，得用RAWDATA回溯
,202,3,,第202篇評論找不到，得用RAWDATA回溯
,203,4,,第203篇評論找不到，得用RAWDATA回溯
,204,5,,第204篇評論找不到，得用RAWDATA回溯
,205,5,,第205篇評論找不到，得用RAWDATA回溯
,206,4,,第206篇評論找不到，得用RAWDATA回溯
,207,4,,第207篇評論找不到，得用RAWDATA回溯
,208,5,,第208篇評論找不到，得用RAWDATA回溯
,209,5,,第209篇評論找不到，得用RAWDATA回溯
,210,5,,第210篇評論找不到，得用RAWDATA回溯
,211,3,,第211篇評論找不到，得用RAWDATA回溯
,212,5,,第212篇評論找不到，得用RAWDATA回溯
,213,4,,第213篇評論找不到，得用RAWDATA回溯
,214,4,,第214篇評論找不到，得用RAWDATA回溯
,215,3,,第215篇評論找不到，得用RAWDATA回溯
,216,5,,第216篇評論找不到，得用RAWDATA回溯
,217,3,,第217篇評論找不到，得用RAWDATA回溯
,218,5,,第218篇評論找不到，得用RAWDATA回溯
,219,4,,第219篇評論找不到，得用RAWDATA回溯
,220,4,,第220篇評論找不到，得用RAWDATA回溯
,221,3,,第221篇評論找不到，得用RAWDATA回溯
,222,4,,第222篇評論找不到，得用RAWDATA回溯
,223,5,,第223篇評論找不到，得用RAWDATA回溯
,224,4,,第224篇評論找不到，得用RAWDATA回溯
,225,1,,第225篇評論找不到，得用RAWDATA回溯
,226,5,,第226篇評論找不到，得用RAWDATA回溯
,227,4,,第227篇評論找不到，得用RAWDATA回溯
,228,5,,第228篇評論找不到，得用RAWDATA回溯
,229,5,,第229篇評論找不到，得用RAWDATA回溯
,230,5,,第230篇評論找不到，得用RAWDATA回溯
,231,4,,第231篇評論找不到，得用RAWDATA回溯
,232,5,,第232篇評論找不到，得用RAWDATA回溯
,233,5,,第233篇評論找不到，得用RAWDATA回溯
,234,5,,第234篇評論找不到，得用RAWDATA回溯
,235,5,,第235篇評論找不到，得用RAWDATA回溯
,236,2,,第236篇評論找不到，得用RAWDATA回溯
,237,3,,第237篇評論找不到，得用RAWDATA回溯
,238,5,,第238篇評論找不到，得用RAWDATA回溯
,239,5,,第239篇評論找不到，得用RAWDATA回溯
,240,4,,第240篇評論找不到，得用RAWDATA回溯
,241,4,,第241篇評論找不到，得用RAWDATA回溯
,242,5,,第242篇評論找不到，得用RAWDATA回溯
,243,3,,第243篇評論找不到，得用RAWDATA回溯
,244,5,,第244篇評論找不到，得用RAWDATA回溯
,245,5,,第245篇評論找不到，得用RAWDATA回溯
,246,4,,第246篇評論找不到，得用RAWDATA回溯
,247,5,,第247篇評論找不到，得用RAWDATA回溯
,248,4,,第248篇評論找不到，得用RAWDATA回溯
,249,5,,第249篇評論找不到，得用RAWDATA回溯
,250,4,,第250篇評論找不到，得用RAWDATA回溯
,251,5,,第251篇評論找不到，得用RAWDATA回溯
,252,3,,第252篇評論找不到，得用RAWDATA回溯
,253,5,,第253篇評論找不到，得用RAWDATA回溯
,254,4,,第254篇評論找不到，得用RAWDATA回溯
,255,4,,第255篇評論找不到，得用RAWDATA回溯
,256,5,,第256篇評論找不到，得用RAWDATA回溯
,257,5,,第257篇評論找不到，得用RAWDATA回溯
,258,5,,第258篇評論找不到，得用RAWDATA回溯
,259,1,,第259篇評論找不到，得用RAWDATA回溯
,260,4,,第260篇評論找不到，得用RAWDATA回溯
,261,2,,第261篇評論找不到，得用RAWDATA回溯
,262,3,,第262篇評論找不到，得用RAWDATA回溯
,263,5,,第263篇評論找不到，得用RAWDATA回溯
,264,4,,第264篇評論找不到，得用RAWDATA回溯
,265,5,,第265篇評論找不到，得用RAWDATA回溯
,266,4,,第266篇評論找不到，得用RAWDATA回溯
,267,5,,第267篇評論找不到，得用RAWDATA回溯
,268,5,,第268篇評論找不到，得用RAWDATA回溯
,269,5,,第269篇評論找不到，得用RAWDATA回溯
,270,4,,第270篇評論找不到，得用RAWDATA回溯
,271,5,,第271篇評論找不到，得用RAWDATA回溯
,272,5,,第272篇評論找不到，得用RAWDATA回溯
,273,4,,第273篇評論找不到，得用RAWDATA回溯
,274,3,,第274篇評論找不到，得用RAWDATA回溯
,275,4,,第275篇評論找不到，得用RAWDATA回溯
,276,4,,第276篇評論找不到，得用RAWDATA回溯
,277,5,,第277篇評論找不到，得用RAWDATA回溯
,278,2,,第278篇評論找不到，得用RAWDATA回溯
,279,2,,第279篇評論找不到，得用RAWDATA回溯
,280,5,,第280篇評論找不到，得用RAWDATA回溯
,281,4,,第281篇評論找不到，得用RAWDATA回溯
,282,5,,第282篇評論找不到，得用RAWDATA回溯
,283,3,,第283篇評論找不到，得用RAWDATA回溯
,284,5,,第284篇評論找不到，得用RAWDATA回溯
,285,5,,第285篇評論找不到，得用RAWDATA回溯
,286,5,,第286篇評論找不到，得用RAWDATA回溯
,287,5,,第287篇評論找不到，得用RAWDATA回溯
,288,5,,第288篇評論找不到，得用RAWDATA回溯
,289,5,,第289篇評論找不到，得用RAWDATA回溯
,290,3,,第290篇評論找不到，得用RAWDATA回溯
,291,5,,第291篇評論找不到，得用RAWDATA回溯
,292,4,,第292篇評論找不到，得用RAWDATA回溯
,293,3,,第293篇評論找不到，得用RAWDATA回溯
,294,4,,第294篇評論找不到，得用RAWDATA回溯
,295,3,,第295篇評論找不到，得用RAWDATA回溯
,296,5,,第296篇評論找不到，得用RAWDATA回溯
,297,4,,第297篇評論找不到，得用RAWDATA回溯
,298,5,,第298篇評論找不到，得用RAWDATA回溯
,299,5,,第299篇評論找不到，得用RAWDATA回溯
,300,4,,第300篇評論找不到，得用RAWDATA回溯
,301,4,,第301篇評論找不到，得用RAWDATA回溯
,302,1,,第302篇評論找不到，得用RAWDATA回溯
,303,3,,第303篇評論找不到，得用RAWDATA回溯
,304,3,,第304篇評論找不到，得用RAWDATA回溯
,305,5,,第305篇評論找不到，得用RAWDATA回溯
,306,5,,第306篇評論找不到，得用RAWDATA回溯
,307,4,,第307篇評論找不到，得用RAWDATA回溯
,308,3,,第308篇評論找不到，得用RAWDATA回溯
,309,3,,第309篇評論找不到，得用RAWDATA回溯
,310,5,,第310篇評論找不到，得用RAWDATA回溯
,311,4,,第311篇評論找不到，得用RAWDATA回溯
,312,5,,第312篇評論找不到，得用RAWDATA回溯
,313,5,,第313篇評論找不到，得用RAWDATA回溯
,314,4,,第314篇評論找不到，得用RAWDATA回溯
,315,5,,第315篇評論找不到，得用RAWDATA回溯
,316,2,,第316篇評論找不到，得用RAWDATA回溯
,317,5,,第317篇評論找不到，得用RAWDATA回溯
,318,5,,第318篇評論找不到，得用RAWDATA回溯
,319,4,,第319篇評論找不到，得用RAWDATA回溯
,320,5,,第320篇評論找不到，得用RAWDATA回溯
,321,4,,第321篇評論找不到，得用RAWDATA回溯
,322,3,,第322篇評論找不到，得用RAWDATA回溯
,323,4,,第323篇評論找不到，得用RAWDATA回溯
,324,5,,第324篇評論找不到，得用RAWDATA回溯
,325,5,,第325篇評論找不到，得用RAWDATA回溯
,326,3,,第326篇評論找不到，得用RAWDATA回溯
,327,5,,第327篇評論找不到，得用RAWDATA回溯
,328,4,,第328篇評論找不到，得用RAWDATA回溯
,329,5,,第329篇評論找不到，得用RAWDATA回溯
,330,3,,第330篇評論找不到，得用RAWDATA回溯
,331,5,,第331篇評論找不到，得用RAWDATA回溯
,332,3,,第332篇評論找不到，得用RAWDATA回溯
,333,5,,第333篇評論找不到，得用RAWDATA回溯
,334,3,,第334篇評論找不到，得用RAWDATA回溯
,335,4,,第335篇評論找不到，得用RAWDATA回溯
,336,5,,第336篇評論找不到，得用RAWDATA回溯
,337,3,,第337篇評論找不到，得用RAWDATA回溯
,338,5,,第338篇評論找不到，得用RAWDATA回溯
,339,2,,第339篇評論找不到，得用RAWDATA回溯
,340,4,,第340篇評論找不到，得用RAWDATA回溯
,341,4,,第341篇評論找不到，得用RAWDATA回溯
,342,4,,第342篇評論找不到，得用RAWDATA回溯
,343,3,,第343篇評論找不到，得用RAWDATA回溯
,344,5,,第344篇評論找不到，得用RAWDATA回溯
,345,4,,第345篇評論找不到，得用RAWDATA回溯
,346,5,,第346篇評論找不到，得用RAWDATA回溯
,347,3,,第347篇評論找不到，得用RAWDATA回溯
,348,5,,第348篇評論找不到，得用RAWDATA回溯
,349,5,,第349篇評論找不到，得用RAWDATA回溯
,350,4,,第350篇評論找不到，得用RAWDATA回溯
,351,4,,第351篇評論找不到，得用RAWDATA回溯
,352,5,,第352篇評論找不到，得用RAWDATA回溯
,353,3,,第353篇評論找不到，得用RAWDATA回溯
,354,4,,第354篇評論找不到，得用RAWDATA回溯
,355,3,,第355篇評論找不到，得用RAWDATA回溯
,356,5,,第356篇評論找不到，得用RAWDATA回溯
,357,5,,第357篇評論找不到，得用RAWDATA回溯
,358,5,,第358篇評論找不到，得用RAWDATA回溯
,359,3,,第359篇評論找不到，得用RAWDATA回溯
,360,5,,第360篇評論找不到，得用RAWDATA回溯
,361,4,,第361篇評論找不到，得用RAWDATA回溯
,362,5,,第362篇評論找不到，得用RAWDATA回溯
,363,3,,第363篇評論找不到，得用RAWDATA回溯
,364,1,,第364篇評論找不到，得用RAWDATA回溯
,365,5,,第365篇評論找不到，得用RAWDATA回溯
,366,5,,(由 Google 提供翻譯) 100塊的門票，可以參觀整個下午，佔地約為16公頃，展館相當大。館內以珊瑚和玉石雕刻品為主。更有許多難得的收藏，例如36米長的玉貨樹化石，更是難得一見。並有一座號稱世界展幅最寬的珊瑚，（1米65）堪稱為鎮館之寶。另外還有一些玉石和珊瑚的精工之作，可謂美不勝收。來此參觀，給人有眼界大開的感覺。(原始評論)100塊的門票，可以參觀整個下午，占地約為16公頃，展館相當大。館內以珊瑚和玉石雕刻品為主。更有許多難得的收藏，例如36米長的玉货樹化石，更是難得一見。並有一座號稱世界展幅最寬的珊瑚，（1米65）堪稱為鎮館之寶。另外還有一些玉石和珊瑚的精工之作，可謂美不勝收。來此參觀，給人有眼界大開的感覺。
,367,4,,"(由 Google 提供翻譯) 我能夠以100美元的價格看到它，如閃亮的拋光珊瑚礁和精心製作的石雕大樹化石。有些員工了解日語並會仔細解釋。第二代女總統正在削減。這是一個非常廣泛的博物館。有許多化石森林，螞蟻和石頭雕刻。這是一個巨大的個人博物館。(原始評論)ピカピカに磨かれたサンゴ礁や手の込んだ石の彫刻大木の化石など100台湾ドルで見ることができました。日本語の分かる従業員もおり丁寧に説明をしてくれます。2代目女性社長が切り盛りしています。とてつもなく広い博物館でした。There are  many fossil woods , ambers, and stone carves. It’s a huge personal museum."
,368,4,,"(由 Google 提供翻譯) 很棒的蝴蝶，很棒的AC和友好的工作人員。您可以在這裡免費租用輪椅。(原始評論)Great collection of butterflies, great AC and friendly staff. You can rent wheelchair here for free."
,369,4,,"(由 Google 提供翻譯) 他們的產品是玉和珊瑚看起來美麗和優雅，我相信女性會喜歡這些項目。購物中心還有一個寬敞的空間，可以展示巨大而奇特的石頭。這是一個適合所有人的地方。(原始評論)Their products are jade and coral looking beautiful and graceful, and I believe female will love those items. The shopping mall also has an open-wide space to display huge and strange-looking stones. This is a place suitable for all."
,370,5,,第370篇評論找不到，得用RAWDATA回溯
,371,4,,第371篇評論找不到，得用RAWDATA回溯
,372,2,,第372篇評論找不到，得用RAWDATA回溯
,373,5,,(由 Google 提供翻譯) 哇...如果您來伊朗，一定要來。有很多展品，真是太神奇了我不小心遇到了一個中國學生，並進行了交談。據說剛開過。遊覽後，還有一個巨大的購買場所還有一家餐廳(原始評論)와 여기는...이란오면 꼭 와 보세요  수아오가는 길이니깐전시물도 많고 신기하네요우연히 화교분 한 분을 만나서 대화를 했는데. 개관한지 얼마 되지 않았다고 하네요관람 끝나면 엄청난 크기의 구매처도 있고식당도 있습니다
,374,5,,第374篇評論找不到，得用RAWDATA回溯
,375,5,,第375篇評論找不到，得用RAWDATA回溯
,376,5,,第376篇評論找不到，得用RAWDATA回溯
,377,4,,(由 Google 提供翻譯) 博物館所展寶石珊瑚都很棒，參觀動線可再調整得更佳才是，週邊相關設施尚未定位，希望正式開幕時一切都能設定好，加油！(原始評論)博物館所展寶石珊瑚都很棒，参觀動線可再調整得更佳才是，週邊相關設施尚未定位，希望正式開幕時一切都能設定好，加油！
,378,4,,第378篇評論找不到，得用RAWDATA回溯
,379,5,,第379篇評論找不到，得用RAWDATA回溯
,380,3,,第380篇評論找不到，得用RAWDATA回溯
,381,4,,第381篇評論找不到，得用RAWDATA回溯
,382,5,,第382篇評論找不到，得用RAWDATA回溯
,383,3,,第383篇評論找不到，得用RAWDATA回溯
,384,4,,第384篇評論找不到，得用RAWDATA回溯
,385,5,,第385篇評論找不到，得用RAWDATA回溯
,386,4,,第386篇評論找不到，得用RAWDATA回溯
,387,4,,第387篇評論找不到，得用RAWDATA回溯
,388,5,,第388篇評論找不到，得用RAWDATA回溯
,389,3,,第389篇評論找不到，得用RAWDATA回溯
,390,5,,第390篇評論找不到，得用RAWDATA回溯
,391,4,,第391篇評論找不到，得用RAWDATA回溯
,392,5,,第392篇評論找不到，得用RAWDATA回溯
,393,4,,第393篇評論找不到，得用RAWDATA回溯
,394,4,,第394篇評論找不到，得用RAWDATA回溯
,395,5,,第395篇評論找不到，得用RAWDATA回溯
,396,5,,第396篇評論找不到，得用RAWDATA回溯
,397,5,,(由 Google 提供翻譯) 珊瑚愛好者的絕佳去處。(原始評論)Fantastic place for coral lover.
,398,1,,第398篇評論找不到，得用RAWDATA回溯
,399,4,,第399篇評論找不到，得用RAWDATA回溯
,400,5,,第400篇評論找不到，得用RAWDATA回溯
,401,1,,第401篇評論找不到，得用RAWDATA回溯
,402,5,,第402篇評論找不到，得用RAWDATA回溯
,403,5,,第403篇評論找不到，得用RAWDATA回溯
,404,3,,(由 Google 提供翻譯) 大陸旅遊吃飯的地方(原始評論)大陆旅游吃饭的地方
,405,5,,第405篇評論找不到，得用RAWDATA回溯
,406,5,,第406篇評論找不到，得用RAWDATA回溯
,407,4,,第407篇評論找不到，得用RAWDATA回溯
,408,3,,第408篇評論找不到，得用RAWDATA回溯
,409,5,,第409篇評論找不到，得用RAWDATA回溯
,410,5,,第410篇評論找不到，得用RAWDATA回溯
,411,4,,第411篇評論找不到，得用RAWDATA回溯
,412,5,,第412篇評論找不到，得用RAWDATA回溯
,413,4,,第413篇評論找不到，得用RAWDATA回溯
,414,4,,第414篇評論找不到，得用RAWDATA回溯
,415,4,,第415篇評論找不到，得用RAWDATA回溯
,416,5,,第416篇評論找不到，得用RAWDATA回溯
,417,3,,第417篇評論找不到，得用RAWDATA回溯
,418,5,,第418篇評論找不到，得用RAWDATA回溯
,419,5,,第419篇評論找不到，得用RAWDATA回溯
,420,4,,第420篇評論找不到，得用RAWDATA回溯
,421,4,,第421篇評論找不到，得用RAWDATA回溯
,422,5,,第422篇評論找不到，得用RAWDATA回溯
,423,5,,第423篇評論找不到，得用RAWDATA回溯
,424,5,,第424篇評論找不到，得用RAWDATA回溯
,425,4,,第425篇評論找不到，得用RAWDATA回溯
,426,4,,第426篇評論找不到，得用RAWDATA回溯
,427,5,,第427篇評論找不到，得用RAWDATA回溯
,428,5,,第428篇評論找不到，得用RAWDATA回溯
,429,5,,第429篇評論找不到，得用RAWDATA回溯
,430,1,,第430篇評論找不到，得用RAWDATA回溯
,431,4,,第431篇評論找不到，得用RAWDATA回溯
,432,1,,第432篇評論找不到，得用RAWDATA回溯
,433,5,,第433篇評論找不到，得用RAWDATA回溯
,434,3,,第434篇評論找不到，得用RAWDATA回溯
,435,5,,第435篇評論找不到，得用RAWDATA回溯
,436,5,,第436篇評論找不到，得用RAWDATA回溯
