_id,sid_comment,star,time,comment
,34,pos,6 個月前,小而精巧，是我對這裡最大的感覺。剛好遇到遊覽車的個人，聽到人員賣力親切地招呼著消費者，和他們說明他們家的原料和產品，就走到後面去看他們的歷史文化了，到了賣場以後因為東西實在便宜每個人這裡拿一個那裡拿一個，都怕買不到一樣，雖然回家後發現產品的包裝漂亮但內容物一般般無特別，不過包裝設計不錯而且產品看起來也大適合送禮。比較，可惜的是沒有參加到DIY，在外面有小朋友可以戲水的人工小溪水。
,35,neg,3 個月前,不怎麼樣，一進去馬上就到購物站了完全沒有「觀光工廠」的感覺比較像一個土產店
,36,pos,4 個月前,一間米製品的觀光工廠，介紹米製的相關產品，麻薯、迷香等，當然，也有販賣相關產品，是個寓教於樂及採買的好場所。
,37,pos,4 天前,一米特的肥皂非常值得回購！推推～😎😎
,38,pos,5 個月前,介詔產品員工.非常賣力堆消產品及成份。要不要購買不強迫。可試吃還很大方。结帳－定金額送小粽。戶外有戲水區適合大小朋友。
,39,pos,4 個月前,多樣產品可選擇，環境舒服，還可報名手作蛋糕！選擇伴手禮的好去處。
,40,pos,3 個月前,疫情緣故，客人很少，但可以泡泡腳挺舒服的。
,41,pos,1 週前,服務蠻親切的，食物也新鮮可口
,42,pos,3 週前,買完東西還有冷泉水可以消暑
,43,pos,1 個月前,走走看看，花花$產品不算多……
,44,3,3 週前,沒什麼，室外有冷泉可泡腳
,45,3,4 個月前,內容乏善可陳，但商品種類較多，售價偏高，適合遊覽車購物行程
,46,pos,5 個月前,試吃的東西不少，給的也很大方。外頭有冷泉可以泡腳，很不賴！
,47,pos,5 個月前,多樣米食延伸商品可供試吃挑選，是個買伴手禮的地方，另有DIY課程可供嘗試，也是個帶孩子來玩的好去處
,48,pos,1 個月前,爆米香，生菜沙拉，健康養身!
,49,pos,1 個月前,有在地的特產品可購買，可安排在這休息吃飯
,50,pos,3 週前,產品特別，送禮自用，老少皆宜
,51,pos,3 週前,買了手工皂來洗臉身體還不錯
,52,pos,6 個月前,服務態度超親切，環境也很優美，老闆超佛心提供紅豆水給大家喝，很棒喔
,53,neg,9 個月前,如此的創意 是對台灣的農產品有很好的幫助 但是 銷售方式會給人不舒服感覺一進門 讓客人 感覺 好像有要馬上關門 打×的 壓迫感 又走上旅遊插館的現象 輕鬆快樂 興奮 自由的心態馬上消失 台灣有很多 銷售的 工廠 據點 大型旅遊商店 的方式給人便利方便 馬上就可以有採購的結論不妨可以 互相交流取經 否則的話 1米特的銷售方式 就是旅遊插管的感覺 不好。 所製造的米類加工產品應該 多請食品 專家 消費者 各地的人加總喜好的口味 否則 自己單一認定的 口味是否不太合大眾口味買一次就結束了 服務人員多一點笑容 以上建議提供參考
,54,3,6 個月前,館不大，賣一些米做的產品，寒天果凍還不錯，小朋友會喜歡，麻糬就普普。
,55,pos,1 個月前,東西有點貴，但是好吃好用
,56,3,5 個月前,少了特色，是個賣東西的地方如果只是要耗時間倒是可以
,57,pos,1 個月前,商品種類眾多，好吃……
,58,pos,6 個月前,東西好吃，便宜，手工皂特推。蒟蒻果凍小孩特愛（我本身也愛，不黏手）
,59,pos,5 個月前,東西很多，讓人目不暇給，不知從何下手，每樣都想買。
,60,pos,4 個月前,宜蘭最棒的觀光工廠 適合帶全家大小來 好吃又好玩
,61,pos,1 個月前,這裡賣的寒天葡萄口味非常好吃
,62,3,7 個月前,坐遊覽車到宜蘭旅遊，必經的中途休息站，可參觀米製產品及試吃，如果沒什麼好買的，可參考米胚芽手工皂，淡淡的清香味，洗後光滑滋潤，我個人很喜歡。
,63,pos,7 個月前,很抱歉，必須先端正視聽。一米特創意美食館並非創意美食餐廳。此地所販賣的物品大部分是由食米製造加上很多巧思和創意，如此而已。至於食品就是一些小零嘴而已是不是美食則見仁見智。愚下只能這麼說。想滿足口腹之欲者，望三思!
,64,pos,2 個月前,東西好吃，戶外很適合遛小孩
,65,3,7 個月前,遊覽車旅遊必然會帶你去的地方，不是什麼觀光景點，但可以看得出對米食做出的創意。也不用特意排斥它，敞開心情隨著跟著大家走走看看，愛買就買，不想買就純觀賞也不錯，看看臺灣生意人腦筋動得有多快。
,66,pos,4 個月前,防疫期間沒佘遊客，樣樣都給試吃，讚!
,67,pos,4 個月前,產品多元、好吃，比乖乖食品還要貴一點
,68,neg,5 個月前,就是禮盒販賣集中地逛一圈，很失望！
,69,3,3 週前,好吃，可惜貴了點
,70,pos,4 個月前,有空間可以溜小孩還有泡腳池可以給小朋友玩
,71,3,11 個月前,今日的宜蘭行，因為早上10點多吃了城隍早餐店，上個行程又去腊藝，所以好餓，這家一米特就在腊藝旁邊，但因為太餓，所以彎去馬賽(當地地名)吃點東西才又回來，這家不用門票，真是太好了，其實我最不愛要門票的地方。好了，要認真介紹一米特，是專門賣米製品的店，簡單說算所謂的土產店，但是整理的非常舒適，而且寬敞，服務員也大多熱情，積極介紹產品，原本只是想說進去看看就好，因為不知道是幹嘛的，光了一圈，出來結帳，竟然噴了快$1200，到底是東西太好買，還是我太會亂花錢，這可能需要你們自己來體會。採買了，它的熱銷【雪X娘】，看我這腦過個晚上，整組忘光光，因為還冰在民宿冰箱，還沒吃啊，怎麼會有印象哩！還買了像果凍的產品，要給兒子帶去大班分享，老船長鰻魚罐、剝皮辣椒(只有小辣)、布丁，大約是這些，要回去分享給家人跟公司同事，餅類我都沒買，因為家裡太多，而且不想讓自己胖下去，所以這次買的，都是送人比較多，我才會認為這是家土產店～對了，它買完之後，出口還有一片可以休息的地方，我家兒子也玩了一下，就是小時候鄉下，可以將井水打上來的東西，抱歉我不會形容，很多組，７～８組吧，可以讓很多小朋友玩，兒子玩第一台，壓半天都沒水，爸爸玩第二台，壓下去馬上噴水，叫兒子去玩爸爸的，玩沒二下，兒子濕漉漉，還好天氣熱，不會有感冒問題，休息區很多座位，家長可以買好東西，讓孩子玩，也有泡腳水道(?)，因為穿布鞋，我沒讓兒子玩，也有輪胎改裝的滑板?哈哈，這很難形容，類似輪椅，可以滑來滑去，昨天沒人讓兒子玩一下，如果小朋友多，其實滑來滑去感覺還蠻危險，怕撞在一起。最後的最後要離開，廁所去朝聖一下吧~發現廁所最棒，打掃人員辛苦了，非常乾淨，沒有異味，結束印象深刻的一米特，歡迎大家來看看，是不是跟我寫的一樣，重點是免入場費啊~
,72,neg,7 個月前,"遊覽車或旅行團會來的特產店, 就是要你掏錢買東西, 也沒什麼特別的, 可以不必來此一遊, 當然要借廁所時, 是可以來看看的"
,73,pos,5 天前,還不錯，有米做肥皂
,74,pos,8 個月前,之前因為親友推薦肥皂的關係開始認識一米特，它是臺灣很重要的米製產品商，館區腹地很大，一樓前面有米磨跟米營養價值的介紹，後面是伴手禮區，果凍、布丁、米肥皂、芝麻花生杏仁球應有盡有，其中我最喜歡米肥皂，因為它洗起來很舒服，肥皂買6送1就600、買10送2就1200，適合經過宜蘭攜帶的優良伴手禮唷！
,75,3,5 個月前,從頭到尾都想來賓消費餅及米菓。還賣藥?
,76,3,8 個月前,環境還不錯，不過餐點圖文不符的情形很嚴重，一碗60元的湯圓只有幾片青菜、幾塊豬肉跟十顆左右的小湯圓，超級貴的啊。大概只有米粉湯可以點，但也不便宜。
,77,pos,2 週前,吃米食餅乾，泡腳腳
,78,3,8 個月前,有趣的觀光工廠。各種不同的的米製產品還真的很多，口味也還不錯！番茄口味的醋凍，有趣！
,79,3,8 個月前,麻糬、果凍、餅乾都好好吃喔，不甜膩，裡面產品大多都是以米下去製作，很好吃，很好買的名產店😂😂 。
,80,pos,8 個月前,不管是對待客人 或者回覆客人的問題，服務態度都超禮貌的…  還有給小朋友玩耍的地方也很乾淨且安全，有機會大家也可以去 “一米特” 走走喲^^ （顧著玩 忘記拍照 下次去再補照囉 ^^” ）
,81,3,7 個月前,普通，還可以，就如果你喜歡買名產的話～
,82,pos,8 個月前,有小型的造景小花園，還有很多不太一樣的拌手禮，服務人員也很親切，雖然場地不大，還是值得來走走
,83,pos,8 個月前,麻薯超好吃，不知道為何手工皂賣超好，驚艷的是米做的巧克力酥片，真的太太太好吃，甜而不膩，酥脆可口，推一下。
,84,pos,6 個月前,挺好玩，價格合理，會讓人不自覺地大採購
,85,pos,5 個月前,很多可試吃的觀光工廠，好吃又不貴，往蘇澳的好地方
,86,pos,6 個月前,環境很乾淨，商品價位還算合理，以後還會再去
,87,pos,8 個月前,有免費停車場。館內多為販賣米類相關製品，有許多試吃產品。有提供免費冰涼紅豆水飲用，內有廁所。館內外有冷泉可供玩水，如有帶小朋友，建議帶一套替換的衣服，會玩的很開心。
,88,pos,1 個月前,試吃量多，不怕你吃
,89,pos,6 個月前,經濟實惠 以目前的價格而言， 開發的產品還算不錯。
,90,pos,3 個月前,好玩的地方，適合全家出遊！棒！
,91,3,9 個月前,"服務親切適中，不会過於”熱心”造成壓迫感。據稱係衆多當地多種品牌麻糬的代工廠。現場各種產品展售，個人喜好：""黑美人麻糬""及”穀糧黑米菓""。"
,92,pos,6 個月前,新鮮地點有創意，使用米製造各種美食布丁和香皂
,93,pos,8 個月前,2019-10-免門票停車場大，動線清楚，廁所多乾淨又明亮，賣場產品試吃多，外面有給小朋友玩沙玩水的地方
,94,pos,8 個月前,"有各類新鮮又新潮的食品，價錢又比外面便宜。,值得參觀購買。"
,95,pos,8 個月前,服務親切，試吃120分，價格如再優惠就更好了^0^
,96,pos,9 個月前,試吃敢給，東西不錯吃，優惠較少稍嫌可惜，容易不小心買一堆，要注意。
,97,neg,9 個月前,9月29日購買的黑美人及大福因購買數量較多，請廠商宅配，30號颱風宅配休息，1號宅配2號到貨盡然到期日3號，一點職業道德都沒有，有夠爛，決對不會再去光顧。
,98,3,8 個月前,黑糖麻糬很推薦，室外空間很大，蠻悠閒的。
,99,pos,8 個月前,不錯的地方  還有可以泡腳的冷泉  用心設計過的造景 。 吃的小貴但還不錯吃 。
,100,3,9 個月前,有一些裝置藝術可供拍照，體驗早期的人自己打井水來用，戲水區沒有水，只有爛泥巴，拍照要小心腳下。
,101,pos,3 個月前,好吃好玩又平價環境也舒服又悠閒
,102,pos,9 個月前,喜歡裡面的員工熱情的照呼，很用心的對待遊客，詳細的回答遊客的問題，很大方給試吃
,103,3,9 個月前,參加國內旅行團，中間安排來這包粽子。親子活動挺有趣
,104,3,9 個月前,宜蘭縣的觀光工廠數量不少，到客率也不算少，是如何經營的，值得各縣市參考
,105,pos,9 個月前,展場逛起來很舒服  裡面的米製品很多種 每一種都很好吃 而且也不怕你試吃
,106,pos,9 個月前,很棒的動線，有試吃+試喝，可惜沒做到DIY，下次再去
,107,neg,7 個月前,一個遊覽車載客買東西的地方，現場有導覽解說
,108,pos,5 個月前,很敢給試吃，也很親切
,109,pos,7 個月前,購買伴手禮的地方，還可以泡腳喔！
,110,pos,9 個月前,這裡的麻糬超多種類，大顆的裡面有包餡，麻糬小顆有雪花麻糬一小盒沒包餡料，也有小顆一小盒6顆有包餡料的，果凍好吃不很甜，米花說也好吃，米製品多樣化，是採購小孩零食的好地方
,111,neg,9 個月前,可能不是團客吧 服務人員很冷淡 也沒怎麼給試吃整體不算太有趣 小小間的 待10分鐘就想走了外面有小小冷泉可以玩一下
,112,neg,8 個月前,DIY非常形式化粗糙乾脆廢除，專心賣產品就好
,113,pos,9 個月前,停車方便，產品價格合理，試吃蠻多種可以讓人選擇自己的適合需求，蠻好的地方
,114,pos,5 個月前,好停車，販賣的特產比較沒有特別之處就是了
,115,neg,10 個月前,有免費試吃不錯，但都不怎麼好吃...看評價說態度不好，想說應該是個案，去了之後真的完全不推薦。
,116,pos,5 個月前,米香米果麻糬遊覽車常來的名產店
,117,pos,7 個月前,有得吃有得玩還有好聽的樂曲表演真是不虛此行。
,118,3,10 個月前,米特創藝美食館，館內所售的食品當然大多數皆以米為主原料，雖然有幾樣食品是由他們所開發研創，但也有為數不少的一般食品，例如幾樣(老船長)的魚製鑵頭，還有隨處商店都買得到的沙琪瑪•••等等。唯一較特別的是，以米製成的香皂。然而，效果如何尚未知，價格卻屬高檔品。
,119,3,8 個月前,很一般，連產線都沒得看。
,120,3,4 個月前,簡單的觀光工廠，後面休憩區不錯
,121,neg,10 個月前,遊覽觀光團會造訪的景點，除了買紀念品跟特貴的名產以外，產品並無特殊的區隔性與獨特性。型態就像是出國旅遊必須償還的雪拼景點一樣，如果是家庭旅遊或是外縣市的朋友到宜蘭遊玩，建議直接跳過這個景點。
,122,pos,10 個月前,有吃有玩還有冷泉泡腳樂隊伴奏，不錯的溜小孩去處。
,123,3,9 個月前,優點: 冷氣 麻糬DIY 室外冷泉缺點: 參觀內容貧乏販賣各式跟米相關的食品
,124,pos,7 個月前,可以帶小朋友試吃到很多不同的米相關製品
,125,pos,2 個月前,東西好吃又不貴
,126,pos,7 個月前,風景很美，東西好吃適合老了小孩。
,127,pos,9 個月前,"東西有點貴,卻有親子的泡腳冷泉(免費)還不錯!"
,128,pos,7 個月前,很不錯的地方，吃吃走走玩玩，讚。
,129,pos,10 個月前,免門票  停車方便 交通便利  產品選擇多  又好吃    也可休息喝杯飲料   是不錯的選擇之一
,130,pos,10 個月前,很適合帶小朋友來逛逛，賣場人員都對小朋友很友善會主動給試吃，也有一些供試玩、拍照的裝置藝術，戶外也有小沙坑、打水器、免費天然冷泉供泡腳玩水，小朋友們吃得滿足玩得開心
,131,neg,5 天前,東西不便宜，
,132,pos,5 個月前,家裡若有小孩，買零食的好地方
,133,pos,8 個月前,值得來一趟、試吃一圈就飽了…………
,134,3,4 個月前,可以體驗製作雪莓娘喔~
,135,pos,10 個月前,很多伴手禮可挑選帶走，，裡面的熱食小卷米粉湯，還不錯
,136,pos,10 個月前,環境園藝維護的很好 可以在這做中繼休息點展場清潔 廁所乾淨 還有司機專用休息室 小細節看得出經營的用心產品 米花說、奧卡脆覺得ok 有購買
,137,pos,8 個月前,很適合小朋友遊戲地方，不錯歐。
,138,3,10 個月前,如果可以再有其他有關一米商品行程規劃的話，會更好才不會單單就是來買東西的
,139,pos,6 個月前,台灣本土產業，米產品多元化，米果，麻糬，果凍等等
,140,3,8 個月前,專門賣米的食品，很快就逛完了..
,141,pos,5 個月前,長途車程在此休息 也促進在地經濟發展
,142,pos,10 個月前,試吃品項多~黑糖麻糬內餡花生香，很好吃~有提供麻糬diy~外面還有小水池提供小孩玩水~
,143,pos,10 個月前,不錯喔！有免費的冷泉戲水池，雖然不大，但小朋友玩也足夠了！
,144,pos,10 個月前,"以伴手禮的價錢來說不貴,廁所非常幹凈，園區內有水能玩，有免付費的現場音樂伴奏，"
,145,pos,11 個月前,超級好玩的 裡面不僅有很多的試吃╮(╯▽╰)╭ 也有好玩的泡腳區 他裡面有放米 踩了之後好痛ㄛ😂😂 不過有些比較深的水那裡很好玩ㄟ 😂😂 我下次有去宜蘭我一定還要在去那裡玩😝😝😝😝
,146,pos,10 個月前,冷氣很涼，有些店員不是那麼友善東西不錯吃黑糖花生麻糬……推推
,147,pos,9 個月前,有冷泉可泡  休息兼買伴手禮的好地方
,148,pos,10 個月前,不用人擠人，米花說好吃！餐點走清淡路線，整個很放鬆！
,149,pos,11 個月前,到了一米特，在門口登記了兩個同行小朋友參加麻糬造型DIY. 如果是旅遊團體，可以安排產品講解，有2-3個有關處理米的場景可供拍照。再走入一點，就有不同的產品試吃，麻糬、酥粒、果醋、jelly都很不錯，胚芽手工皂成份獨特，可以。戶外景色很美、孩子可玩水玩沙，可以消磨2個小時左右。如果沒孩子1小時就夠了。
,150,neg,10 個月前,展售人員推銷的很勤，東西買回去吃過幾乎都不怎麼好吃…
,151,pos,9 個月前,還不錯的點，試吃很大方，戶外也有造景
,152,3,11 個月前,一踏進去只有4.5樣景可以拍，原以為還有一些展示區，沒想到直接到賣場……😑試吃痲糬不錯吃但……我們只花10分鐘就逛完了它就是以買產品為主
,153,neg,6 個月前,只適合團體客人的採購站。
,154,pos,1 年前,位在蘇澳的一米特，主打米食DIY體驗與伴手禮採購，有很多試吃試喝，很有誠意。不過真正吸引大家去的是觀光工廠內的無料冷泉戲水池，還有七個冷泉幫浦，讓孩子玩到忘我，記得要多帶一套衣物，覺得不會有孩子可以不濕身離開的
,155,pos,6 個月前,東西好吃，廁所乾淨，壁畫舒服，造景可愛
,156,3,8 個月前,特色觀光旅遊景點設備齊全老少皆宜避暑躲雨購物休憩一米特創藝美食館
,157,neg,9 個月前,旅行團會來的行程  很醜的地方肥皂洗起來很舒服食品普普
,158,pos,8 個月前,全家大小走走逛逛的不錯的地方果凍條很好吃
,159,pos,11 個月前,有免費試吃，產品也都還不錯，旁邊還有讓小朋友玩水的地方，整體來說規劃不錯，而且還免門票！
,160,pos,10 個月前,東西很好買。看的一下製米品的工具很有趣。很合適親子來參觀。
,161,pos,6 個月前,香皂好用，氣味好聞！
,162,pos,1 個月前,推廣米食文化的觀光工廠
,163,pos,9 個月前,逛完後，戶外夏天可以泡腳！很特別
,164,pos,10 個月前,很好買東西物超所值，好吃，是一家大小零食備貨的場所，現場備有涼茶及東西試吃，很棒
,165,pos,10 個月前,雖然小小的，但態度親切 東西也可口有時抽空都會前去
,166,pos,10 個月前,除了購物外，還有一個冷泉的泡腳池，輪胎做的甜甜圈車子，小孩很愛。
,167,pos,1 年前,以下是我4／13下午來這裡的心得^^與一般觀光工廠一樣 停車很方便況且是免門票的哦哦哦…（我找了好幾家宜蘭的觀光工廠 幾乎是要收費的！）剛進去門口 變是一堆文字敘述跟機器讓你瞭解米的知識 還有能體驗以前磨米的工具 我覺得蠻酷的^^接下來再進去是賣產品的地方很棒的是  每樣東西每種都能試吃耶包裝方面也很細心我有買米說跟蔴米姥 個人覺得蠻好吃的^^然後出口地方 還能免費讓人泡腳也蠻適合去溜小孩的（笑）
,168,3,5 個月前,沒地方去時，加減逛的地方
,169,3,11 個月前,有免費試吃，點心糕餅零嘴都不錯吃，大人小孩都愛，門口還沒冷泉水可以供大人小孩泡泡腳，算是宜蘭地區算還不錯的名產店。
,170,neg,4 個月前,普普，沒有很大的亮點！
,171,pos,7 個月前,走走逛逛還有試吃還不錯~
,172,3,11 個月前,新觀光工廠，米食產品。新鮮，但缺乏健康或手作的元素。
,173,pos,1 年前,夏天適合帶小朋友去玩水，水很淺，還有舊式的手動抽水機可以玩賣的商品還不錯吃，有提供試吃唷
,174,pos,11 個月前,可以買伴手禮，可刷國旅卡，戶外有玩沙玩水區，不錯
,175,pos,3 週前,有好喝米茶免費喝
,176,neg,10 個月前,餐點一下子就賣完，負責試吃的店員態度不佳
,177,pos,1 個月前,很安靜的一個休閒場所
,178,3,11 個月前,門口有小池可以踩水，導覽介紹區+販賣區，繞一圈就沒了！有點可惜！
,179,pos,11 個月前,意外發現的好所在，整個不怕你試吃，怕你吃不飽的概念～ 購買的商品皆可宅配，夏天大推的好去處～
,180,3,10 個月前,吃吃買買，團客殺時間的地方，有小水池可以蹓小孩
,181,3,11 個月前,上車尿尿的休息站，不過米做的產品都蠻不錯的。值得停個1小時
,182,pos,6 個月前,季節限定雪莓娘必吃
,183,pos,3 個月前,創意料理，零食觀光景點
,184,pos,10 個月前,可以做創意麻糬，一樓可以買果凍麻糬等食品來吃。
,185,pos,5 個月前,伴手禮試吃很大方
,186,pos,3 個月前,物超所值，平價
,187,pos,1 年前,有停車場，淺淺玩水區，米食產品不錯吃，最推薦小卷米粉，新鮮好吃還有烤丸子也不錯，休閒小憩好去處
,188,pos,1 年前,可泡腳玩沙戲水，適合帶小孩來。產品新奇好吃，整體環境舒適。
,189,pos,7 個月前,東西好吃，肥皂也很好用喔
,190,pos,7 個月前,環境乾淨整節舒適食物健康好吃
,191,pos,10 個月前,可以試吃小孩可以玩水玩沙是個遛小孩的好地方
,192,pos,10 個月前,米製品  非常多元  庭園造景 非常好拍  結合蘇澳冷泉  夏天泡腳消暑
,193,3,11 個月前,"一個小景點,適合安排跟別的點順遊,裡面的設施並不多,但有一個可以泡腳的冷泉喲！"
,194,neg,1 年前,賣的沒有很特殊產品，也不好吃，而且或許是平日人少，試吃品也不多，有些還要用問的，不問就不給試吃，此點跟之前評論不一樣，然後DIY造型麻糬，一份120元，完全不值得，因只是給兩顆賣場好像賣一顆各30元的黑糖和原味麻糬，和一小包油防黏手，兩包和上面顏色一樣的黑糖和原味超小包麻糬當造型，沒有其他顏色麻糬，且服務人員過來時隨便講一講就要我們自己看圖照做，而且臉非常臭，購買產品結帳時也是同位服務人員，看到有活動的明信片可索取，詢問活動事情，也是愛理不理，臉超級臭，購買產品900多元和DIY買2份240元，花了約1200元，結果受一肚子氣，很糟糕的體驗，不會再次消費！(約2018的12月底消費，需消費滿額且有詢問才會給的“兩張”活動明信片完全沒收到，那不如不要讓你們寄，我們自己帶回家保留孩子畫畫作品，此活動糟糕讓人有被騙感，二月初去捷絲旅飯店的免費明信片都早收到了...)
,195,3,2 週前,還好！
,196,pos,11 個月前,有DIY雪苺娘的項目，適合親子一同前往玩樂。
,197,pos,9 個月前,地方寬敞，特色美食，價格合理，優格好吃
,198,3,1 年前,無料戲水池很棒，停車方便，廁所整潔。內部無餐點供應，只販售伴手禮。伴手禮卻很少宜蘭產的商品！(去宜蘭當然希望買宜蘭產的商品啊！)
,199,3,8 個月前,進去 逛逛買一些伴手禮小點心
,200,pos,11 個月前,一米特很多伴手禮非常精緻又好吃，服務也很親切。
,201,pos,11 個月前,寒天QQ果凍條及水果布丁，好吃; 員工親切
,202,pos,1 年前,免門票，戶外有小型水池可以泡腳，室內賣些伴手禮可以試吃
,203,3,6 個月前,優雅。手工香皂很香。讚。
,204,pos,9 個月前,試吃很多很好吃~~東西也很好買~~是肥胖的泉源~
,205,neg,11 個月前,根本是賣伴手禮的地方，旅遊團帶進去宰割而已。
,206,pos,8 個月前,買各式米產品與休息上廁所好去處
,207,pos,6 個月前,東西很多，看了全部都想買
,208,3,10 個月前,就是個觀光購物的點，產品價位嗯~~
,209,pos,10 個月前,米食創意料理眾多，非常適合全家大小一起來。
,210,pos,4 個月前,果凍好吃，價錢合理
,211,3,9 個月前,內容有點空洞，比較像是主打賣東西
,212,3,11 個月前,米的觀光工廠，有米類附產品，也有冷泉泡腳池
,213,3,9 個月前,全米食的商品，有別於一般的伴手禮
,214,pos,1 年前,不收門票，小孩可戲水玩沙的地方，雖然不大，還有戶外美食區，又可買些伴手禮，可以來逛逛看
,215,pos,1 年前,有許多米製品，及其他米做的肥皂，而且有提供戲水池，夏天可供遊客戲水
,216,pos,1 年前,地方不是很大，但規劃得不錯，環境舒適，溜小孩最好用的玩沙池和冷泉池結合在一起，玩沙泡腳溜小孩，可惜只賣伴手禮，沒有販賣餐點
,217,3,5 個月前,單純就是試吃和買食物的地方
,218,pos,1 年前,東西好吃又好玩，米做的肥皂也很棒，廁所好大間，冷氣又強。
,219,pos,1 年前,這邊不用門票但是有很多試吃的後面還有戲水的可以玩小孩子很喜歡
,220,pos,1 年前,室內工廠直接製作，商品可試吃、試用，戶外提供小朋友戲水區
,221,3,11 個月前,參觀動線不錯！老闆大氣給試呷！嘜喔！
,222,3,1 年前,環境稍小一些，娛樂性不足購買產品也沒有很多可選（還是買了）沒去過來走走是不錯，停留時間不長
