_id,sid_comment,star,time,comment
,24,pos,1 個月前,十道關卡，每一道關卡都要運用不同的技巧，看似簡單卻不容易阿！但因為操作方式簡單，所以對孩童來說可以得到許多樂趣，館內的武器雖然不會銳利，但還是要注意孩童的安全哦！
,25,pos,2 個月前,在礁溪龍潭湖附近，台灣唯一的忍者體驗館，讓人置身日本忍術的世界體驗忍者實戰技能，忍者必備技能飛簷走壁、迷蹤步或者攻擊武器手裏劍、苦無、迴旋鏢等，一次10種好玩有趣的修煉，讓你當忍者當到不想走，呼朋引伴多人一起挑戰更好玩！門票平日200假日220，憑票根還能兌換手裏劍一支，體驗完當忍者以後，附近還有許多景點如：山寨村 、龍潭湖白色貨櫃屋、橘之鄉蜜餞形象館等，可以排個一日順遊行程。詳細介紹可見卡夫卡愛旅行😊
,26,3,2 個月前,宜蘭礁溪用日式建築打造的忍者村，入場需門票，適合當雨天備案，或順遊地點，差不多預留1-1.5小時左右。小朋友玩得挺開心的一直射飛鏢，大人覺得普通，避暑可以考慮。停車方便
,27,pos,2 個月前,比之前去日本的好玩太多!!有專業度，也有挑戰性，很好拍照!!!認真修練，很有成就感!!日本的忍者是大小朋友都非常喜歡的人物，這裡的工作人員都穿火影忍者的道袍，真的很有趣，想要一探忍術的奧秘，學習忍者必備的技能，蠻有意思的忍者體驗!!目前台北這類體驗展都要三百元左右，台北停車不好停又貴，相比之下，宜蘭這邊很多有趣的展覽體驗價格都很親民，加上場地寬廣，停車很方便。就像三合院一樣，小廣場還可以讓小朋友活動活動一下!!而且這一帶腹地廣大，有讓人放鬆的感覺，適合全家出來玩玩走走。場內沒有限制時間，一群人玩到不想回家。認真修練!!要認真修練啦!!!
,28,neg,3 週前,內容跟闖關遊戲都蠻無聊，戶外又很多小黑蚊，個人是覺得門票超貴花的很不值得！
,29,pos,2 個月前,看過忍者哈特利或是火影忍者 應該都會對忍者的一些 忍術跟武器很好奇吧!!!這次忍者到了宜蘭開道場從一開始的初學在門口先學了幾招結印進去就要做傳說中的走壁術與迷蹤步迷蹤步真是苦了我啊~~~~忍者好厲害後面還要自己熟練 手裏劍、鎖鐮、迴旋斬、苦無後來到旁邊的 和樂忍者主題餐廳 好吃😋
,30,pos,2 個月前,這裡面有十種關卡，實現了小時候忍者的夢想，玩玩發現裡面有些關卡還蠻不簡單的，但有些對大人來說太簡單，蠻特別的體驗，帶小朋友來體驗當忍者還不錯，結束還能帶走手裏劍做紀念，另外這裡的忍者餐也很推薦，好吃Cp值高👍👍拉麵好吃
,31,pos,2 個月前,宜蘭礁溪室內景點推薦如果你對火影忍者有興趣的話別錯過這個景點可以使用忍者手裏劍、鎖鐮、迴旋斬等兵器進行闖關邀三五好友一起同樂，更多趣味性結束後，可以獲得手裏劍小禮品一旁的餐廳還有忍者餐可以補充熱量喔
,32,neg,2 個月前,假日前來園區的人並不算多可能是因為疫情的關係但園區偏小 有免費停車位其實大概20到30分鐘就可以結束的活動關卡偏向小朋友喜歡的互動遊戲如果帶小朋友的話可能會覺得比較有趣不然其實沒有很建議特地開車前來因為開過來的路上是左右兩邊都是墓地會有點懷疑自己到底要開去哪建議園區可以再做更好發展性的規劃不然可能會淪為過去四圍堡車站只是為了拍照打卡的點因為這樣的票價 配上這樣的內容是真的偏貴
,33,pos,2 個月前,雖然店員人都很好，關卡也很有趣，但我原本想說寫1000字心得然後希望可以得到指尖陀螺，但店員說要問老闆，#老闆看到了嗎 要留地址給你嗎 我超想要指尖陀螺der~~~~~                                                                By 宜蘭在地嚮導
,34,pos,2 個月前,全台唯一以忍者為主題的觀光設施，體驗神秘忍術關卡，挑戰忍者高超手眼平衡訓練，不限次數任你玩，有放電的飛簷走壁區、帥氣的手裏劍多個關卡～到了宜蘭一日遊千萬別錯過！大人小孩都愛玩的景點～
,35,pos,2 個月前,宜蘭礁溪的宜蘭忍者村~是一間以忍者體驗為主題的親子館，除了可以學習手裏劍、鎖鐮、苦無等忍具，還可以獲得許多忍者相關知識，甚至還有忍者主題餐廳，可以品嚐精緻忍者料理，假日還會舉辦手裏劍競技，獲勝者會有小禮物，非常適合全家大小一起來這同樂哦！
,36,neg,2 個月前,一人門票220.......有夠浪費錢不懂怎麼刷出四顆星的只適合國小以下的小朋友的地方成人來這根本演猴戲超！級！不！推！薦！
,37,neg,3 個月前,真不懂評價4.x顆星是怎麼來的，玩完覺得好坑人啊，被遊記騙來的...😭假日門票一人220元，不能抵消費，一共有10個關卡，結束後可以拍照留念，再到櫃台領級別小卡(上、中、下忍)和1個塑膠手裏劍，END😲😲一開始有忍者裝扮的工作人員來帶路，大概6人一組，進去之後依各關卡會有其他工作人員來介紹、指導怎麼過關(也有電視教學可觀看)，關卡內容就是步伐練習、投擲一些基本的忍者道具、劍術、迴旋踢等，說實話小朋友來可能可以玩得很開心，但大人來就整個傻眼，雖然不會限制只能玩幾次，也不會很嚴格檢視有沒有達標，但一個關卡頂多10分鐘就膩了，最後忍者級別也是各種來1張，讓你回去看上面的文字過過乾癮，看遊記還以為多正式哩...感覺建置一次的設施不用太花技術去保養，門票要220元有點太過頭，重點是體驗的內容很空虛，不用特地過來，好處是停車還算方便
,38,3,3 天前,體驗活動多，但都是室內，整體趣味性還可以，但顯得單調一點。
,39,pos,3 週前,想成為火影？  來這就對了！  工作人員都很熱情很詳細地講解，推👍🏻👍🏻
,40,pos,2 個月前,宜蘭礁溪新景點「宜蘭忍者村」，全台首創忍者關卡，設計了體驗忍者武器與技能，看你要飛簷走壁、手裏劍、迴旋踢全都行，而且聽說忍者陀陀螺是忍者村的師父，他是一隻熊貓，教導大家「旋轉忍術」，變忍者不用飛日本，現在宜蘭就能玩到囉～出發宜蘭忍者村的忍者陀陀螺修練忍術。
,41,neg,4 週前,第一次讓我覺得評價是可以洗出來的地方（工作人員很有耐心加分）
,42,neg,3 週前,大人門票200元/人，但遊樂設施不多…娛樂性上也…
,43,pos,2 個月前,平日票價200，工作人員親切很有熱情，雖然館內不大卻也可以玩的盡興，可以在出口處以票根兌換小贈品。
,44,neg,3 個月前,2019/12剛開幕的忍者村比較適合帶親子體驗忍者活動但門票真的不划算，平日去也要200元，不能折抵消費，只能用心體驗如何成為優秀的忍者了。沿途沒有指標，導航能使用地址搜尋
,45,pos,2 週前,這裡很棒耶，親子大朋友一起來都可以，有飛鏢射箭遊戲可以玩
,46,3,4 個月前,園區很小，都是室內活動。分為“走壁術”(類走木樁)、“迷蹤步”(類跳格子)、“手裏劍”、“迴旋斬”(類棒球打擊)等小遊戲，沒什麼特別的說明導覽，基本上都是小孩自己玩。只是以“忍者”意象包裝的小遊戲區，門票卻不便宜，CP值不高，剛好路過的話可以停留走走看看。
,47,neg,4 個月前,不推薦，平日花200入場，然後是一些塑膠玩具手裡劍、苦無，去射竹簾子、保麗龍，前後七、八個關卡全部大同小異，還有一個人型肉盾讓你踢一下，結束後給你一個塑膠手裡劍。場地小，沒特色，親子去兩大兩小就800了，可以有更好的選擇。真不知道前面評價這麼高是台灣人包容心太強?
,48,neg,4 個月前,成人門票假日220，像是門票很貴的園遊會關卡，關卡設計對成人來說很容易失去新鮮感（親子可以來玩但這個門票其實有更好的選擇）工作人員態度親切，但大部分時間都是自己看解說影片闖關，每一關大概玩個1-3分鐘就差不多了。有點空虛。沒有不好，也沒有值得特地過來。
,49,pos,1 個月前,可以體驗當忍者的樂趣，在炎熱的夏日或是雨天來這玩剛剛好啊！！！服務人員都很熱血！！
,50,pos,1 個月前,以前都不知道有這地方。老師們很熱情。裡面冷氣很涼 讚👍
,51,3,4 個月前,服務人員親切，但關卡感覺有些重複（很多丟擲的關卡），對於四歲孩子來說有些偏難，對大人又有點無聊。建議增加一些更有氣氛的故事或解謎過程，不然以兩百多元的門票而言，有些CP值不夠。
,52,pos,5 個月前,好玩！假日人多，建議平日前往，平日票價也較便宜。園區內有停車場，園區外路邊也都能停，停車相當方便。若喜歡忍者，強力推薦這裡，必玩；若沒聽過忍者，就可以不用考慮，或者當活動筋骨的室內雨備景點。忍者村一共有10個關卡項目，最後還送一個價值120元的手裏劍，相當划算。之前去日本體驗，票價是台灣的3倍貴，項目卻只有這裡的一半。服務人員是一群可愛的忍者，非常有耐心的解釋各項忍者技能，並給予操作者熱情的鼓勵。大人們也可以玩的很開心，在這裡人人都是特種部隊，火影忍者迷更是必來朝聖，光一個苦無飛刀就考倒我們。戶外也相當好拍，彷彿深山裡的道場，格外清幽。附近有渭水之丘、龍潭湖等景點，非常好安排行程。
,53,neg,2 個月前,真的連一顆星都不值得！內容無聊，根本就是花錢給工作人員看你
,54,pos,1 個月前,很好玩，工作人員也都相當親切，很值得前來遊玩，也適合帶小朋友來喔！
,55,neg,4 個月前,騙很大，一個爛字實在無法形容這個地方，全程站著沒地方坐，收門票200元cp值實在低到不行，大碗公都比他們好玩，不建議去，別被遊記寫手騙去了。
,56,pos,3 個月前,很適合帶小孩子來玩～ 大人的話可能會覺得普通 但這裡真的很有忍者村的味道 館內的體驗也都很酷！
,57,neg,4 個月前,超過100公分就算大人票220，一開始看一些很不怎麼樣的展示品不懂為什麼還搭配樂高？裡面很小又不好玩，超無聊又貴，超不推
,58,3,2 天前,蠻好玩的，只是有點遠XXXXD，附近沒有其他景點支撐。
,59,pos,5 個月前,剛開幕才一個多月，隱身在郊區刺客忍者學院 陀陀螺裡面有很多關卡修練，結束之後還可以給依據修煉的分數來評分，看今天學習的成果為何，平衡感極佳的夥伴適合 剛開始入門的關卡，後面是武器的投擲訓練，有點技巧囉，適合各年齡，肚子餓了 還有和樂忍者餐廳可以用餐，拉麵、螺旋手裡劍御飯糰、忍者兵糧丸😍 暗黑忍者料理最後畢業還有小禮物哦。
,60,pos,5 個月前,工作人員實在是超級友善的啦！不懂的地方工作人員都會很親切的解說！整個環境很輕鬆也很自在，是一個很值得來玩的地方唷！除了小朋友喜歡之外，也還蠻適合朋友一群人來玩的唷！原本以為闖關活動是小朋友等級的，但玩過才知道真的是不簡單，很有挑戰性呢！！大家一定要來體驗看看ㄧㄛ
,61,pos,5 個月前,頭香到場，有射飛鏢，流星錘，苦無，迴旋鏢...等體驗，苦無真的超難啊!試了好幾次都失敗，殘念~~~最好玩的是刀術訓練，利用投球機來練習你的刀術吧~~~建議體驗一定要早點到，人數少，體驗排隊才不用等太久，適合全家一起來體驗忍者喔!
,62,pos,6 個月前,第一次來宜蘭忍者村有讓我們驚訝，在第一站為我們介紹忍者的由來，第二區展示忍這相關物品，還要熟悉各種武器和技能。接著有10 大關卡，有「飛簷走壁、迷蹤步、手裏劍、鎖鐮、迴旋斬、迴旋踢、苦無」等等。除了學到新知識外還可以當忍者，憑當日票根可於出口處兌換手裏劍一枚真識溜小孩CP值很高的好地方呀！
,63,pos,4 天前,好玩～可以體驗不同的忍術～而且導覽人員也很親切～
,64,pos,4 個月前,互動遊戲很多，小孩應該都會很喜歡，停車就在門口的空地，但平日200假日220的門票無法抵消，相較其他景點之下略高，如果未曾來過，是可以來看看。
,65,pos,5 個月前,很有特色的遊玩景點，讓遊客體驗各式忍者武器的使用。使用安全材質設備進行活動，適合有小孩的家庭前來體驗，很能讓孩子感受忍者武器攻擊的快感。    工作人員親切，在各關卡都會親身示範，並且幫忙注意小小孩人身安全。     從台北市出發可在一小時內到達，推薦給大家。
,66,pos,4 個月前,有趣的忍者主題園區，園區不大，但是有一些忍者遊戲給遊客體驗，也有工作人員介紹忍者的小知識，最後還會贈送忍者飛鏢當作小禮物，小孩玩的很開心。
,67,pos,5 個月前,第一次來到忍者陀陀螺ninja totolo，非常開心！館裡包含了10個關卡，每一個都超好玩的，還有棒球場可以用我最強技能C8763，雖然丟苦無很難就是了，跟同學一起來可以互嘴中二有夠好笑，而且重點是每一位忍者姐姐都超美的 、曉組織哥哥都超帥的，又親切，下回來宜蘭一定會再來的！
,68,pos,5 個月前,第一關的飛岩走壁簡單有趣輕鬆過關，可以訓練小朋友的小手勁，迷蹤步運用穩健的腳步跟平衡感，手腳併用運用得宜，第二關飛鏢射靶利用手腕技巧才可以順利過關，經過多次的努力才能抓到技巧，第三關武士刀砍殺敵人，運用自動發球機6球擊中2即可過關，多項關卡相當有趣，加上熱情的服務人員，真是太好玩了.
,69,pos,5 個月前,#第一關 走壁術 這關對我小小挑戰，媽媽可以很快追上我#第二關 迷蹤步 爸爸的平衡感超好，我在這關卻很遜#第三關 手裏劍（直） 我成功了好幾次，媽媽卻失敗好多次#第四關 鎖鎌 媽媽投擲第一次就成功還可以打結捏#第五關 手裏劍（橫） 不一樣的擲法，我們玩第二次時，成功好多次喲!#第六關 迴旋斬 爸爸第一次上場，六顆球就斬中四顆，猴塞雷啊~妹妹只有斬中空氣#第七關 迴旋鏢 妹妹沒追到技巧，第二次玩就敲中鑼了#第八關 苦無 妹妹試了好多次，最後順利三鏢喔！#第九關 迴旋踢 妹妹搞不楚方向+腳太短，第二次才命中#第十關 居合斬 最後一關大合照忍者村闖關遊戲好好玩，還有指尖中陀螺可以拿，下次帶弟弟們來!
,70,pos,5 個月前,蠻不錯的景點，外觀以為會很幼稚~結果自己玩了…變成幼稚鬼王啦啦啦🤣很多小遊戲讓小朋友可以體驗還有拍照，不過門票200有點貴，無法抵消費。可能玩一次而已吧
,71,pos,5 個月前,我覺得這裡非常有趣，裡面詳細介紹了有關忍者 陀螺 陀螺儀……的起源與製造原因，原來忍者之前是日本的秘密部隊，闖關遊戲也非常好玩，有的要用手裡劍射擊牆上的靶，有的要使用一些奇特的道具來完成指定任務，導覽員也十分用心的介紹各種忍者會用到的道具，也告訴了我們許多有關忍者與陀螺儀的故事，裡頭的拍照背景也十分漂亮，拍照的道具也非常特別，都是一些平時看不到的特殊物品。
,72,3,4 個月前,場地不大，由工作人員導覽ㄧ關一關進去，約20分玩完，門票220可換小禮物，希望未來有戶外關卡會更好
,73,pos,5 個月前,適合大小孩來玩的好地方一票到底走避術，迷蹤步，直手裡箭，鎖鏈，橫手裡箭，迴轉斬，迴轉鏢，苦無，迴旋踢，合照每關都很有挑戰性哦！停車也方便，是雨天備案好主意唷！難度由簡到難，保證可以暢快體驗當忍者的樂趣。每個體驗都很安全，不用擔心孩子受傷，大人小孩都可以安心的在這裡找到忍者魂啊！
,74,pos,6 個月前,第一次認知到，原來忍者世界是和我們想像中的並不相同。動畫眼出的如此帥氣，自己卻有點俗氣，不過能讓自己回味，以及滿足心中的遐想。非常酷炫! 通關完就流汗了哈😆丟丟飛鏢很有趣，苦無就有難度了😅平日來不用排隊，每關還可以玩到爽~展覽區也很有意思，不是只有單純展示古物，而是有搭配各種樂高人偶，營造氛圍場景，非常吸睛👍👍
,75,pos,5 個月前,非常酷的景點，有趣的工作人員，精美的裝潢，以及有善的服務，很適合小孩子來這邊遊玩，雖然有些關卡很困難，可以激發出大家的挑戰欲，在重複的挑戰中找到每一次進步的關鍵。這裡也很適合朋友們一起來體驗當年中二的慾望。我覺得最難的一關是丟苦無的關卡，丟了很多次好不容易才丟中，都快把鐵網給丟到掉下來了。最後一提這邊的店員小姐很高很漂亮😀👍
,76,pos,6 個月前,非常酷的新景點！！！裡面有多項闖關遊戲&忍者體驗，還有許多關於忍者的詳細解說導覽，讓我們能更進一步的瞭解到忍者的各項武器與功夫！而且這裡的服務人員都非常的親切有趣， 停車方便還不用額外收費～ 整體來說非常值得來體驗 ～ 玩樂之餘還能看看自己有沒有當忍者的潛力呢！😁非常推薦來「忍者陀陀螺」玩 全台唯一可以射手裏劍的觀光景點 太酷了 真的非常好玩👍來過都說讚 去過一次真的會意猶未盡～～～  💗個人最愛的是「苦無」 關卡 💗 這關非常無敵難 但是一旦射中的時候真的會整個人開心的跳起來 😜😜😜來這裡什麼煩惱都能忘卻 但就是需要吃飽睡飽再來玩 （因為忍者真的不好當啊😅） 很適合帶孩子來放電 這裡真是一個 大人安心 小孩開心的景點～～ ❤️大推！！！！！！
,77,pos,5 個月前,總共10關第一關走壁術好好玩，可以敲鐘好好玩迷蹤步很簡單，一次就成功了，走很快，會轉要小心手裏劍射到很有成就感它有直的跟橫的，直的比較簡單鎖鎌哥哥覺得很簡單，妹妹覺得很難，但是最後還是要有成功迴旋斬好難，砍不到，哥哥很厲害，砍到三個妹妹也有砍到迴旋鏢也好玩，ㄎㄧㄤ一聲很有成就感苦無好難，射不到學會了迴旋踢拍了好多照片覺得很好玩，適合帶小孩來玩
,78,pos,5 個月前,服務員很友善很漂亮 上忍特別又好玩的忍者關卡，透過一關一關闖關卡，玩的任務目標讓人記憶創新，是一間讓人創意十足的忍者陀螺館，身歷其境，彷彿在日本場景，有趣好玩，投入玩樂趣味性遊戲，場地廣大，工作人員親切服務，講解清楚用心經營，讓來的人玩樂不停，挑戰自我，完成每個關卡，從中可學習到穩定性，很有教學意義，適合大小朋友一起來闖關卡喔…👍
,79,pos,6 個月前,多個關卡，以為很簡單，沒想到要過關卡成為上忍（9-10分)真的很難！建議：上關卡之前先與關主收集過關的技巧、並且看清楚影片說明，雖然都知道過關重點，但自己親自上場確超難過關，真的不是忍者的料啊，嗚嗚⋯⋯整個關卡結束後還可拿忍者手裏劍，回家好好練習！
,80,pos,6 個月前,"過年前遊玩宜蘭，看到新的景點，宜蘭忍者陀陀螺，看到有網友分享覺得應該蠻適合帶孩子一同來體驗看看。選擇一個平日來看看，想說平日應該沒有人，沒想到還有一個家庭已經在前，進來可以親身體驗忍者""手裡劍""，感覺很像射飛鏢，手裡劍更安全的感覺，孩子玩到不想走下一關。除了有各種忍者技能體驗，還有詳盡的電視影片說明加上服務員的引導說明，很不錯。影響最深就是""苦無""，丟出不能轉，很有挑戰，推薦可以試試。整體感覺蠻不錯的，說明也很清楚，服務人員數量很夠，結束有一個很有紀念價值的小禮物，棒棒的。"
,81,pos,6 個月前,現今最後一位忍者在日本開設忍者紀念館當館長，他覺得當今社會已無需忍者這個職業所以沒有繼續傳承。而飛簷走壁手裡箭對忍者技術在台灣可以來宜蘭忍者村体驗，有手裏箭的歷史介紹，射擊教導各個關卡，消耗小孩体力好玩又有趣。場地新穎 停車方便，是個來宜蘭遊玩的好景點，室內設計雨天行程好去處。是個值得二訪的好地方哦 。
