_id,sid_comment,star,time,comment
,57,pos,11 個月前,海鮮新鮮，價廉物美。服務員態度親切有禮，服務貼心，講解清楚，解單明瞭！每次到宜蘭玩，必去溪和入貨！
,58,pos,11 個月前,櫻花蝦有曬過的比較香脆喔，煮熟的冷凍小卷特別Q好吃又方便，XO醬料種類也好多，大家也可以網路訂購喔，逛逛一不小心又買了一大盒的保利龍裝
,59,3,11 個月前,正值擴建工程。展示區在二樓，無電梯。現場人員接待很客氣、熱心。公司商品本就很有口碑，現場提供部份試吃，也很好買。
,60,3,9 個月前,首次造訪，也買了些產品，但還未食用。一
,61,pos,10 個月前,宜蘭溪和食品觀光工廠 ，是深海魚產的加工廠，為急速冷凍食品，產品很新鮮，價格合理。
,62,pos,10 個月前,工作人員很詳細的介紹，也因此買了很多魚穫！！
,63,3,10 個月前,地點小，飯糰DIY要預約！有導覽，最重要還是賣海產
,64,pos,7 個月前,服務親切且備有多樣產品提供試吃
,65,pos,4 個月前,提供全聯福利中心吻仔魚
,66,pos,7 個月前,魚貨新鮮，貨真價實，值得信賴 !
,67,pos,3 個月前,非常親切，有人情味的工廠！
,68,pos,1 週前,工作人員非常親切
,69,pos,10 個月前,是個海產賣場，現場9折，網購沒打折。
,70,pos,1 年前,老闆誠懇解說經營理念，讓人感到用心及努力，旁邊新館擴建中，很不錯的景點。
,71,pos,1 年前,免費參觀，烤干貝很好吃，XO醬拌飯也不錯，員工還熱情推薦羅東美食!
,72,pos,9 個月前,東西很好吃，我一直試吃都沒買^^
,73,pos,10 個月前,還不錯，有一些江醫師的貨好像也是這邊的~
,74,pos,1 年前,服務人員都很親切，蠻有心經營的，很多海鮮好吃便宜還可以試吃也不用門票
,75,pos,1 年前,整個環境用心佈置，連樓梯都有小佈置態度親切，對待小朋友也友善，很用心介紹在地文化，也介紹一些平時相關小知識，大方試吃不強力推銷，很棒的環境
,76,pos,11 個月前,服務親切，東西新鮮好吃量又多，價位合理，來一趟都吃飽了
,77,pos,11 個月前,我覺得是很棒的 觀光工廠期待2020年新的展場開放會有更棒的體諒 👍
,78,pos,1 年前,服務親切，不會強迫推銷，魚貨海鮮都新鮮好吃，試吃也不怕客人吃，下次有機會還會再去那消費
,79,pos,1 年前,大方吃。有折價。原來永續漁業的篩網原理是小魚異類是被排擠而自己分類的
,80,pos,1 年前,導覽人員熱心介紹又詳盡 海鮮好吃又好買試吃很大方喔
,81,pos,1 年前,要預約才能DIY御飯糰喔！工作人員非常有耐心的教小朋友製作飯糰，整個過程從備料、導覽、教學.....等都很用心準備，超推薦大家可以來這裡參觀喔！環境：5分 乾淨整潔，根本看不出是工廠呀！手做品質：5分 滿分～員工態度：5分 滿分～真的很用心在經營的家族第三代！超棒～
,82,pos,1 年前,免費參觀，有提供一些試吃的。現場有需要費用的現煮海鮮。主要販賣冷凍漁獲，會用保麗龍包裝。有正在施工的觀光大樓，預計2019年9月份完工。目前的觀光區在舊樓的2樓，只能走樓梯，不方便的老人家無法上樓參觀，小baby要扛推車上樓。提前一天預約觀光，可以現場體驗diy三角飯糰，壓小管。提前預約很重要，像我是逛玩傳藝，臨時搜尋附近工廠來的，就沒有辦法體驗diy。跟員工講想要體驗一下，也是很硬的被拒絕。
,83,pos,8 個月前,老闆用心把關食材令消費者安心食用
,84,pos,1 年前,很大方的給試吃，不會因為人少就讓你自己參觀，講解很詳細，買完還很細心打包
,85,pos,7 個月前,好吃又好玩，小姐解說詳盡
,86,pos,1 年前,小而美，可試吃的觀光漁產工廠，位于二樓的展示區，漁產新鲜好吃，有免费的保麗容打包回家。
,87,pos,1 年前,老闆和員工全都很親切又熱心，食物也好吃！會再來！
,88,pos,1 年前,魩仔魚好吃，買回家冷凍，每次要用時拿一點很好用。價位高了點，但是值得一試。
,89,pos,1 年前,服務人員親切，食物新鮮好吃，可以打發時間的好去處~
,90,pos,1 年前,老闆及員工很親切的為我們解說，二樓賣的海產很新鮮！而且在這間觀光工廠聞不到魚腥味！
,91,pos,1 年前,很用心的店家，老闆跟員工態度超友善。除了介紹產品，還交流櫻花蝦宜蘭與東港不同的地方，海產的海域也明白表示。海產很新鮮，因為保麗龍保溫箱都幫你裝好好的，不怕退冰也不會整車臭腥味。超期待第二次探訪。
,92,pos,1 年前,意外的好買，漁貨很新鮮又便宜，下次有機會還想再來買
,93,3,1 年前,樓上冷凍海鮮食材採購，有試吃，可來看看呦
,94,pos,8 個月前,餐點好鮮  很好吃  別錯過了
,95,pos,1 年前,員工很熱情！二樓賣場入口處會經過辦公室，會有一點猶豫！但馬上被導引到樓上！
,96,pos,1 年前,來第二次了！海鮮新鮮，而且都處理好了，只要打開就可以直接烹調或退冰直接食用，很方便
,97,pos,1 年前,服務人員非常親切、海鮮很新鮮、DIY飯糰，小朋友很喜歡，是個值得造訪的地方。
,98,pos,9 個月前,環境乾淨，冷凍海產價格便宜
,99,pos,1 年前,不用門票還可試吃，服務人員態度很好，很棒！
,100,pos,1 年前,整建中，仍有對外營業，以後會有更好的參觀環境
,101,3,1 年前,門口有位導覽人員相當熱心。現場東西不多價格略高。但很熱心請你試吃。
,102,pos,5 個月前,魚貨超新鮮好吃
,103,pos,1 年前,這裡有漁獲試吃，其中現炒丁香魚很好吃，只是忘了當下問做法，實在很可惜目前有一部分的新館在興建中，期待新館落成
,104,pos,1 年前,魚貨新鮮好吃，但純萃買買東西而已
,105,pos,1 年前,魩仔魚好吃，可以直接吃或是撒在飯上很方便。老闆很風趣
,106,pos,1 年前,蠻不錯的地方，提供很多試吃品喜歡的再買回家烹調
,107,pos,1 年前,產品超新鮮，價格也尚公道，到現在嘴巴都還有剛剛小卷的香味。。。
,108,pos,1 年前,吻仔魚非常清甜滋味會讓人回味無窮！
,109,neg,1 年前,冷凍漁獲中心…真空包裝…價格略高…環境規劃有待改善…魚腥味仍有…自行前往沒有想購買的慾望…攜帶麻煩…
,110,pos,1 年前,抱有提升地方經濟理想的老闆親自跟來賓介紹說明
,111,pos,1 年前,可以手做三角飯糰與小卷脆餅，DIY課程一天2場，上午10點與下午2點。接待人員親切，也有導覽。漁獲新鮮，可宅配。目前在擴建中。
,112,pos,4 個月前,溪和 ，服務人員，很專業
,113,3,1 年前,食品觀光產業，東西走高價，味道不錯，對吃捨得的人，是不錯的選擇。
,114,pos,7 個月前,服務親切，東西新鮮
,115,pos,1 年前,海鮮類， 像小卷， 肉鬆， 鯖魚等，很好吃的。
,116,3,10 個月前,雖然是免費可惜東西真的不多
,117,3,1 年前,服務人員親切細心，期待新館落成
,118,pos,1 年前,賣海鮮冷凍食品的地方，自費少量試吃很不錯
,119,pos,11 個月前,用心經營的地方，路過值得進來逛逛
,120,pos,11 個月前,產品新鮮但設備還在建設未完備
,121,pos,1 個月前,熱情又有趣
,122,pos,1 年前,服務人員很開心也很熱情，DIY有趣又好吃
,123,pos,7 個月前,服務親切 東西新鮮好吃
,124,pos,1 年前,目前新工廠蓋中，所以入口較不方便，如果有要帶嬰兒車的很不方便。要做DIY要先預約
,125,pos,1 年前,舊場地較小，新展場正在建設，漁產品新鮮、價格合理
,126,3,1 年前,東西沒有想像中的多，價格不便宜，雖然看起來蠻衛生乾淨的，還是到魚市比較合意。
,127,pos,1 年前,許多在地人還不清楚的景點，可以試吃及購買優質產品等
,128,pos,1 年前,哪裡可以做飯糰和做小捲壓片，非常好玩。
,129,pos,1 年前,我是香港自由行從地圖上搵到呢間觀光工廠，我們兩個人加埋共三個人，入去有人帶領我哋係很好的服務，佢入邊嗰啲產品魚及海產個質素好好尤其是櫻花蝦同埋XO醬昆布，返嚟香港去試嘩值得去買勿錯過因為有導遊講解👏👏👏👍👍👍
,130,3,1 年前,感覺像是可以試吃的大賣場一樣。產品不錯價格也還合理。海鮮品項不多，空間太小了些。
,131,pos,9 個月前,超級好買魚貨很新鮮
,132,pos,1 年前,親子觀光工廠，可以學到魚的相關知識，也可以現場買海鮮產品，也有DIY飯團的活動，但要先預約，工作人員服務態度非常好。
,133,3,1 年前,服務人員很細心講解，也備有試吃的海鮮，只可惜地點不大，沒有很好逛⋯
,134,pos,11 個月前,"食品衛生, 品質佳,價挌公道"
,135,neg,1 年前,不好玩...就是購物站，跟所謂的觀光工廠天差地遠！
,136,pos,1 年前,解說員專業，店員服務態度親切，當天只有4人，也幫忙解說！ 參觀工廠不用門票，提供免費試吃，魚貨新鮮，適合買伴手禮的好地方！
,137,3,1 年前,漁獲加工選擇多，不適合遊覽車遊客進來參觀選購。
,138,pos,11 個月前,試吃的海鮮食品多樣，食材新鮮
,139,neg,11 個月前,完全就是個觀光購物站 蠻無聊的
,140,pos,1 年前,老闆熱情 老闆娘大方產品天然新鮮 提供試吃 刷卡 及加line保麗龍加保冰保持新鮮
,141,pos,10 個月前,親切服務 吻仔魚好吃
,142,pos,1 年前,買辦手的好地方，雖然是觀光客地點，不過還是值得一訪
,143,pos,1 年前,服務親切 介紹漁業歷史 三角飯糰DIY適合親子同樂
,144,pos,7 個月前,海鮮很新鮮。
,145,pos,1 年前,服務人員解說用心，很漂亮。海產很新鮮，美味
,146,pos,1 年前,服務人員真的很親切~不會對散客大小眼，也很用心的做介紹而且盡情提供試吃~是個很推薦的觀光工廠~
,147,3,1 年前,停車場很大。展場冷氣很涼，有玩具，是放小孩的好地方。
,148,pos,5 個月前,魚貨很新鮮
,149,pos,1 年前,一到入口就有服務人員來接介紹，不會讓人摸不著頭緒。廠房還在擴建中，有淺力
,150,pos,1 年前,可以試吃，也有導覧，又可以買好吃海鮮
,151,pos,1 年前,海鮮很新鮮，CP值高
,152,pos,1 年前,可停車，1樓為魚加工廠，2樓為展覽場，空間雖不大，服務人員超親切及專業導覽，熱心提供試吃，值得推薦
,153,pos,1 年前,東西不錯吃可是專程來好像不太合算
,154,pos,2 年前,這裡專賣吻仔魚跟櫻花蝦，口味跟其他縣市都是一樣的…不會只有這裡才是最好的…還有DIY飯糰，一天只有兩個場次…必須預約，這次錯過，只好下次有機會再帶小朋友來體驗了！
,155,3,1 年前,多樣現撈冷凍海鮮供您選擇
,156,pos,9 個月前,魚貨新鮮 品質好
,157,pos,1 年前,服務人員態度超親切!diy好玩！cp值高！解說很專業！海鮮非常新鮮！小孩說還想再來！
,158,pos,1 年前,海鮮種類豐富，新鮮好吃
,159,pos,7 個月前,還不錯很新鮮
,160,pos,1 年前,員工態度好，海鮮好吃
,161,pos,2 年前,每一個服務人員都好親切，對我們散客十分熱忱說明招呼，也沒有購買壓力。DIY課程是做超特別的海鮮押片，好吃又好玩，一定要先預約喔！
,162,pos,1 年前,櫻花蝦XO醬真的不錯吃
,163,pos,1 年前,服務員很熱心解說，結束後就是販賣區兜售，整個地方小小的像小型販賣部，不是觀光工廠
,164,pos,7 個月前,服務人員超客氣
,165,pos,1 年前,很多試吃的，價格合理，服務態度好
,166,pos,6 個月前,認識優質水產品
,167,pos,1 年前,專業各種魚品加工廠，品質保證，優良廠商，觀光工廠，提供各團體參觀
,168,pos,1 年前,東西新鮮好吃，環境很乾淨整潔
,169,pos,1 年前,海鮮類食品加工觀光工廠，服務人員親切待客，產品新鮮美味。
,170,3,11 個月前,喜愛海產的可以來！
,171,pos,2 年前,"地點在工業區內看似沒沒什麼人工作人員主動過來介紹環境講解關於魚類的捕撈感覺瞬間充滿知識漁產新鮮,試吃大方不會有強迫購物的壓力"
,172,pos,1 年前,魚很新鮮，好吃。
,173,pos,10 個月前,提供試吃跟專業親切的解說，也有冷凍漁產品可以購買
,174,pos,2 年前,服務人員親切專業，試吃大方，魚產新鮮實在，可宅配，買貨好地方！
,175,pos,1 年前,非常好的地方 我喜歡 魚 很新鮮 去過三次了 還想再去
,176,pos,2 年前,小而美的觀光工廠，不用門票還能試吃各式商品，雖然價格偏貴，不過新鮮所以值得，建議提早預約DIY更有fu。
,177,3,1 年前,除了參與DIY之外，能停留時間不多
,178,pos,2 年前,服務人員專業的為你解說，提問也很耐心的回答！海鮮很好吃！
,179,pos,11 個月前,食品新鮮，保持原味 好吃
,180,pos,2 年前,進去不需要門票就有服務員跟你解說而且還提供免費海鮮試吃，超讚！也可以花錢做一些有趣的DIY，來這裡絕對值回票價，海鮮很新鮮也都很好吃喔！
,181,pos,9 個月前,漁產新鮮好吃。
,182,pos,7 個月前,東西新鮮！
,183,pos,1 年前,服務親切，海鮮處理的不錯
,184,pos,1 年前,解說員很親切，海產新鮮，不怕你們試吃😉😉😉
,185,pos,2 年前,老闆熱情，招待人員也很有耐心。二樓有解說的地方，場地雖然不大，但看的出有認真在經營。一旁有現場現炒現吃的地方，一條龍式的試吃，吃到後面都有點飽了。
,186,pos,1 年前,很用心經營的觀光工廠，值得一訪~
,187,neg,10 個月前,魚工廠， 工廠 貨品 高貴 。
,188,pos,2 年前,臨時前往沒有預約DIY，但人員從門口就親切的招待我們，導覽也細心有餘，親切非凡，很不錯的觀光工廠，魚貨也很美味，小朋友都說好吃，我們大大捧場了！
,189,pos,2 年前,一進入加工廠，一縷淡淡的鹹魚味飄來，並不會感覺到腥臭。二樓是銷售及餐廳，銷售區有各種產品試吃都很不錯。
,190,pos,2 年前,值得造訪和買漁獲的好地方現場服務人員親切炭烤的食材也新鮮會想回訪再去買魚貨的觀光工廠
,191,pos,2 年前,第一次吃到新鮮的吻仔魚跟櫻花蝦 可惜購買份量太大不好處理
,192,pos,1 年前,魚貨新鮮美味，可惜場地太小，動線不好
,193,pos,7 個月前,物美價廉~新鮮
,194,pos,1 年前,很新鮮的水產，值得造訪
,195,pos,2 年前,多種選擇乾淨整潔導覽內容豐富還可以手作DIY海鮮也都很新鮮！可以幫忙宅配
,196,pos,2 年前,"當天到達目的地才發現工廠變電箱壞掉正在搶修，在停電狀態下聽完導覽，但是服務人員仍然十分親切，詳細解說以及介紹產品，雖然當天無法參與DIY, 但是買了許多魚貨都很新鮮，不錯的地方"
,197,pos,1 年前,飯糰DIY很適合小朋友，還有導覽，很棒
,198,3,2 年前,試吃給得很有誠意服務人員人都很親切可惜展區真的有點小
,199,pos,1 年前,入寶山無法空手回！
,200,3,1 年前,有導覽，食材新鮮，價格不便宜
,201,pos,1 年前,要製作三角飯團需2個小時前預約
,202,pos,3 週前,非常親切招待
,203,3,1 年前,走走看看，吃點小東西！
,204,pos,5 個月前,有點少就是
,205,pos,1 年前,.魚產品都不錯吃又乾淨。
,206,pos,10 個月前,食材新鮮價位親民
,207,3,1 年前,介紹詳細可免費試吃
,208,3,1 年前,目前新建築物還在建設中
,209,pos,1 年前,"價格優惠,招待親切"
,210,pos,1 年前,很豐富的DIY活動  海鮮品質也不錯
,211,pos,1 年前,是個很棒的地方！！
,212,pos,1 年前,東西好吃，老闆超親切又好客
,213,pos,2 年前,原本是傳統漁寮，成功轉型為觀光工廠，廠內販售各式新鮮海鮮魚類產品，以及提供親子體驗製作海鮮食品，值得一遊喔…
,214,pos,11 個月前,好好吃的東西！
,215,3,1 年前,魚貨新鮮，價格合理
,216,pos,2 年前,試吃毫不手軟回程北部補魚貨兼吹吹冷氣、長長知識的好地方可安排順遊約30分鐘週一無休週間來好像沒DIY
,217,pos,1 年前,吃新鮮東西好去處
,218,3,2 年前,如果沒有安排導覽或DIY的話地方很小一下就逛完，介紹不多、就是試吃和買買新鮮水產～
,219,pos,1 年前,"適合愛吃海鮮的人,不錯選擇。"
,220,pos,3 年前,許船長專業的導覽，真的講到補魚的細節。門市小姐親切，試吃也給的大方。樓下魚貨現包。停車方便。
,221,pos,2 年前,魩仔魚產品最有名，如果不方便攜帶冷凍產品或水產品，買魩仔魚XO醬也很不錯，小朋友配飯很喜歡。
,222,pos,10 個月前,服務人員態度親切
,223,pos,2 年前,好吃又好玩5個人噴了5000元買漁產新鮮好吃有人好吃到要扛回美國
,224,pos,1 年前,吻仔魚沒有魚腥味
,225,pos,3 週前,新鮮
,226,pos,3 年前,服務員熱情有耐性。希望展覽資源能再豐富些，推薦喜歡海味的朋友來參觀。現場有DIY餐食，記得參訪前一天要電話預約DIY活動才行，建議能再開發飲品系列或異業合作，或海鮮湯品，剛好與現場餐食做搭配。
,227,pos,1 年前,服務品質優良，漁貨新鮮
,228,3,1 年前,試吃當地海產食品……不錯
,229,pos,1 年前,很適合買伴手禮的地方!
,230,3,1 年前,真空包裝的魚很新鮮的價錢公道
,231,pos,3 年前,參觀的地方不大，但裡面的工作人員都好親切，服務超好～下雨天還幫你撐傘～超貼心～錢要準備多一點～因為進去會想買、買、買……哈
,232,pos,1 年前,試試吃吃再決定，原味海鮮食品
,233,3,11 個月前,魚貨很新鮮
,234,pos,8 個月前,海鮮新鮮好吃
,235,pos,1 年前,採買送人與購物海產皆相宜
,236,3,5 個月前,新鮮衛生
,237,pos,1 年前,介紹說明很用心  環淨乾淨
,238,pos,1 年前,採買新鮮魚貨的好地方
,239,3,3 年前,專營深海魚貨加工，可試吃很新鮮，一樓加工區，二樓販賣。
,240,neg,2 年前,試吃不錯 導覽短暫 沒什麼好逛 遊覽車行程
,241,3,11 個月前,在地魚貨加工食品工廠
,242,pos,2 年前,服務人員態度超好，食品很新鮮！
,243,pos,1 年前,還不錯哦～
,244,pos,3 年前,熱情洋溢的導覽說明澎湃豐富的試吃品項體驗式行銷策略成功範例
,245,pos,3 年前,很棒的觀光工廠！導覽人員專業又熱情！可以學很多知識。產品多樣好吃！
,246,pos,1 年前,試吃後很好吃，新鮮又便宜
,247,pos,1 年前,有吃  又玩  又可以買
,248,pos,10 個月前,魚貨新鮮
,249,pos,1 年前,魚貨品質很好
,250,pos,2 年前,好棒的海鮮生態介紹，漁貨又新鮮！
,251,pos,2 年前,超讚👍🏻 乾淨 員工都超NICE
,252,pos,11 個月前,魚肉蠻新鮮的
,253,3,2 年前,服務人員親切，試吃大方，但參觀區域較小。
,254,pos,1 年前,服務人員都很親切
,255,pos,10 個月前,認真好店
,256,pos,3 年前,講解詳細，試吃大方！處理好的海鮮價格平實。
,257,pos,4 年前,佈置非常用心，服務人員非常親切有禮，試吃也不手軟！ 漁獲非常的新鮮， 非常值得過來帶貨！
,258,pos,3 年前,導覽資訊較少，但試吃東西多且大方！
,259,3,1 年前,吻仔魚好好吃
,260,pos,4 年前,服務態度很熱心，試吃不手軟，魚貨很新鮮，美味又好吃！
,261,pos,2 年前,"魩仔魚小朋友很愛,吃起來感覺也很鮮甜"
,262,3,10 個月前,漁貨新鮮
,263,pos,1 年前,買魚貨的好地方
,264,3,3 年前,員工很熱情服務很好，但場地很小，有點傻眼
,265,pos,11 個月前,東西很新鮮
,266,pos,2 年前,美味 新鮮 嚐到新的吃法帶回家解凍立刻可以吃
,267,pos,11 個月前,員工很親切
,268,3,2 年前,冷凍海產銷售中心，有在地與進口的。
,269,pos,1 年前,好吃好買好知識
,270,pos,2 年前,老的買的安心，小的吃的開心，
,271,3,8 個月前,很親切
,272,pos,4 年前,DIY 好好玩又好吃。服務人員親切有禮貌是。 吃也不手軟 
,273,pos,2 年前,魚貨新鮮種類多 好吃……讚
,274,pos,2 年前,趕時間沒辦法導覽…有點可惜…
,275,pos,4 年前,漁產品都很新鮮，價格也比其他地方還實惠！
,276,pos,1 年前,"很乾淨的觀光工廠,漁獲新鮮"
,277,pos,1 年前,有新鮮的魚貨
,278,pos,2 年前,環境整理得不錯  服務人員熱情
,279,pos,7 年前,接待超級親切&熱心，只有兩位還是很認真在帶導覽，海鮮很新鮮&好吃
,280,pos,8 個月前,服務不錯
,281,pos,2 年前,講解詳細，員工都非常友善
,282,pos,1 年前,食物新鮮好吃。
,283,pos,3 年前,DIY很值得試作$100/人
,284,3,1 年前,要預約有導覽
