_id,sid_comment,star,time,comment
,17,pos,1 個月前,雖然展間不算大，但整體充滿懷舊風，好多地方都能拍照，冷氣夠涼，門票還能抵消費，還有免費米粉能試吃。
,18,pos,1 個月前,來了一次還是會來，門票可以抵消費。即使不玩Diy也是可以換一包米粉回去。現場還能吃到好吃的米粉，最吸引我的地方是古色古香的年代
,19,pos,1 個月前,適合全家大小一起去吃米粉門票一人200（桃園市民卡可以打九折）DIY體驗活動門票可以折抵100元商品。還有米粉免費吃到飽喔！裡面就是復古懷舊裝潢停車空間大。還有遮雨棚
,20,pos,1 個月前,很用心的企業，門票全票200（有消費折扣100）優待票100可以領小禮物（一包米粉），文化館內有冷氣，也有米粉免費吃到飽，很多阿公時期才有的古物，很值得回味的地方，停車非常方便，也有米粉DIY課程喔！
,21,pos,1 個月前,還不錯，可以來逛一逛，門票錢可以抵消費，或是換米粉兩包，裡面也有米粉可以無限吃，還有DIY可以做，大人小孩都可以來晃一晃，順便看看裡面復古的場景，不過不要隨意透露自己看過那些東西，這樣會被人知道年紀
,22,pos,2 個月前,200元門票，100抵體驗手作，雖疫情不開放，但看看各教室器材，應該不差；另100抵消費，就是換米粉當土產就對啦；其它復古展區，就狹小人多。宜蘭海綫景點不多，這站可列入考慮，消磨休息個一兩個鐘頭。
,23,pos,1 個月前,場地不算大但是導覽人員的有趣互動解說，又可折抵消費，更有免費米粉可吃，這樣應該是可以算是值回票價。裡頭各個復古場景，會讓你（妳）拍到手軟，要特別注意細節，各個場景中，有標示場景名稱，皆有解說其相互關係。
,24,pos,1 個月前,可以拍很多照片，門票可換DIY或換米粉，一半還可以換商品，最重要是還有米粉吃到飽，帶筷子來會比較方便
,25,pos,2 週前,門票$200元可抵消費$100元，裡面有米粉吃到飽，裡面有很多復古商店，不錯的觀光工廠。
,26,pos,1 個月前,門票200元/人，算是比較貴的觀光工廠，但內部的經營與佈置，算是非常用心的，還可以兌換產品，整體還算不錯。
,27,pos,4 週前,好復古的氣氛，門票200可抵消費。米粉免費吃，每人一碗魚丸湯。米粉好吃，湯也很好喝。
,28,pos,2 個月前,算是個意外的有趣景點，除了看米粉器具之外，還可以自己體驗點過炒米粉，現場很多懷舊場景很適合拍照，也有米粉湯跟超大魚丸湯，吃吃玩玩拍照好地方。
,29,pos,2 個月前,防疫期間入園內需量體溫，酒精消毒手掌。1.好停車離市區很近，全票一人200元可以折抵DIY和兌換米粉。2.導覽小姐長得很可愛講解很仔細。虎牌米粉現今70%外銷、30%內銷。講解炊粉、水粉和米粉的不同！3.提供廁所內附衛生紙，乾淨。4.二樓園內好逛， 值得體驗導覽、DIY炒米飯和做米粉。5.二樓有販賣部，推薦買100%的米粉！6.200元門票划算，值得全家大小一同來體驗。7.園內炒米粉吃到飽，魚丸湯另購，小碗30元大碗50元。
,30,pos,1 個月前,值回票價還可以試吃又可以了解米粉的製作過程更有一些懷古的體驗服務人員也很親切
,31,pos,2 個月前,停車方便 門票200可館內折抵100裡面可以自己手做專屬的碗麵 也可以煮米粉體驗 如果都不想DIY 可以直接換取米粉適合全家大小 情侶裡面很多可以拍的 也有免費的米粉吃 好吃整體來說很不錯
,32,pos,1 個月前,小而美，以前是骯髒的傳統泥濘菜市場那改建後就是清新的文藝市集
,33,pos,1 個月前,很特別的觀光工廠門票可一邊抵產品或DIY課程一邊券可直接環商品裡面很多復古懷舊風場景
,34,pos,4 個月前,本來要來去宜蘭傳藝中心，但因為下大雨改來到附近的觀光工廠意外來到的觀光景點入場費用200元新台幣有一百元抵用券可以換商品以及diy手做卷（手做泡麵碗的樣子）不要做手做的話可以換兩包麵線所以入場基本就是買兩百塊的米粉或商品就是了手做本次沒有做就直接換了米粉感覺比較實在觀光工廠有附設停車場所以停車沒有問題進場後裡面都是古早味的場景適合三五好友拍照留念單純走路大概10分鐘就走完了但是搭配拍照大概走了一個半小時左右算是消磨時間的好場所其中有個商店可以免費試吃米粉好吃可以續碗旁邊就是商店拿起入場的票上面有兌換券可以換商品本來入場前覺得兩百元有點貴後來玩一玩，東西換一換離開時覺得還不賴
,35,pos,2 個月前,門票雖200但100可抵消費另外可DIY體驗炒米粉或換伴手禮米粉裡面有民國早期環境拍照適合大人小孩炒米粉則無限食用旁邊有紅蔥魷魚醬可配米粉非常香中餐就直接在這解決了我跟家人都吃了兩碗半米粉100抵用券換了2碗魚丸湯一碗2顆大大魚丸湯頭也很清爽卻有香氣值得來訪
,36,pos,4 週前,免費的米粉吃到飽竟然還不難吃，小孩吃的很開心！還有一些DIY活動，很好玩！
,37,pos,2 個月前,"復古早期台灣場景, 蠻好拍的.還可以用門票換DIY活動, 或實體商品.重點是米粉吃到飽... 真的很厲害.很少觀光工廠會讓我覺得門票換到的東西滿划算的."
,38,neg,2 週前,米粉難吃，票價其商品定價又很貴，抵消費不划算
,39,pos,3 週前,蠻不錯的好去處！入場折抵消費！米粉吃到飽（蠻不錯吃的）還有進步的空間
,40,pos,1 個月前,雖然需要門票，但是絕對值得。 門票可以換米粉，單單這點我就覺得蠻ok的。
,41,pos,3 週前,場地乾淨 導覽員專業且熱情，是我經驗中最棒的觀光工廠
,42,pos,3 個月前,"就是個懷舊的場景,對上了年紀的我,頗有吸引力,相对的年輕人及孩童,工廠也提供了DlY活動,雖收门票,但几乎可完全兑換產品,可以去走走."
,43,pos,4 個月前,虎牌米粉那個年代觀光工廠，室內使用了特色的六零、七零年代風格，跟其他走懷舊風格的觀光工廠相比，這裡更多了一分人情味。米粉攤的店員非常熱情，一看到我們就招呼著要我們嚐嚐免費米粉，「很好吃的~不會騙你~要加肉燥跟辣椒哦！」實在是太熱情太可愛了。成人200/人的門票，除了有一百塊的消費折抵、另外又可以選擇做DIY 或是換一包米粉帶回家，館內又有免費米粉吃到飽，真的是台語說的有吃又有拿。五十元的魚丸湯，裡面有兩顆大魚丸，一顆都快趕上棒球大小。早上九點入園，本來預計逛完要去吃個午餐，沒想到出來我跟男友都肚子飽飽，大滿足的一人一袋米粉的出來，實在是太值得了~~
,44,pos,3 個月前,上午到宜蘭評鑑虎牌米粉產業文化館，很用心的一家觀光工廠，把創辦人創業的故事形象化，讓人重溫1970年代，那時代人的單純、厚道、誠實無華的生活，也把米粉專業介紹得深入淺出，DIY也很有趣味，讓素人也可以做米粉，體會職人的辛苦，最重要的是場域每個地方、每個角落拍照都很美！東西也很好買。值得推薦。#觀光工廠評鑑#我做的米粉很好吃喔
,45,pos,1 個月前,大大的停車場，各種古老街道回憶及生產米粉工具，又有免費的好吃米粉，不錯
,46,pos,3 個月前,有用心維護設計的觀光工廠，免費續碗的米粉和魚丸湯（要另付費）很好吃，門票一人兩百不是很便宜，但可以換商品還可以，停車方便親子遊也很合適
,47,pos,2 個月前,很好拍照的一個觀光工廠.雖然要收門票但是可以折抵消費.可惜現場服務人員態度很差
,48,pos,2 個月前,是一個懷舊的好地方，米粉，魚丸不錯吃，是雨天備案的好去處，但人流較多時，工作人員處理垃圾的頻率可以增加應該會更好
,49,neg,2 個月前,今天要煮曾粉才看到過期了，去年8月買，去年10月過期，品管可以控制一下嗎？
,50,pos,4 個月前,觀光工廠設計得很用心，裡面真的復古，就算不是那個年代，透過介紹好像也能坐上時光機回去一探究竟。內有米粉免費試吃到飽，麻油味很重的那種，雖然沒有什麼料，但還是不錯吃，搭配另外提供的紅蔥魷魚醬和辣豆瓣醬提味。門票可抵DIY和消費，自己彩繪碗裝米粉外面的裝飾不錯有趣，封膜也煞有其事，還可以放在提供的精美提袋裡帶走，推薦大家選擇，留下紀念。如果不想DIY，也可以選擇兌換好禮，我們這天的是糙米米粉兩包，有吃又有拿很棒喔。
,51,pos,3 個月前,"門票兩百元（抵消費100元，免費米粉Diy,免費炒米粉吃到飽），裡面跟寶島時代村一樣是復古造型街景，好玩又好吃"
,52,pos,3 個月前,門票200 有桃園市民卡打9折 200有體驗卷和50 50兩張抵用卷等同於現金很超值體驗DIY有電鍋 炒米粉 彩繪米粉碗 如果兩個都不做 直接換兩包米粉很大包哦！館方還提供米粉免費吃到飽  超大顆魚丸也不錯 可以用抵用卷買館內很多復古年代的樣貌 裝潢 播放音樂都很到位 喜歡早時的台灣年代 就一定要來這裡
,53,pos,2 週前,很有懷就的感覺 連電線配線也找舊的方式配線 感覺 很棒
,54,pos,3 個月前,看的出用心的復古場景/街景佈置。門票費用200 會給DIY體驗券一張及兩張50元消費抵用券。若不參加體驗可以換米粉伴手禮2包。 有米粉試吃且可以續碗（覺得清爽好吃）是個會讓遊客覺得開心且值得一遊的景點！
,55,pos,3 個月前,門票稍貴大人200 小孩100 ，兩大一小就500了，大人門票雖然可以折100元，另外門票DIY不玩可折2包米粉，換了好多米粉回家要吃米粉一陣子了@@
,56,pos,2 個月前,很懷舊^_^米粉免費吃！卷可折抵～觀光工廠算是不錯的體驗、服務人員也很熱情
,57,pos,3 個月前,可以來走一走的地方 也有復古懷舊的場景可供拍照 門票可以抵消費 如果沒有參加DIY你將會得到一堆米粉帶回家
,58,pos,5 個月前,虎牌米粉那個年代觀光工廠，室內使用了特色的六零、七零年代風格，跟其他走懷舊風格的觀光工廠相比，這裡更多了一分人情味。米粉攤的店員非常熱情，一看到我們就招呼著要我們嚐嚐免費米粉，「很好吃的~不會騙你~要加肉燥跟辣椒哦！」實在是太熱情太可愛了。成人200/人的門票，除了有一百塊的消費折抵、另外又可以選擇做DIY 或是換一包米粉帶回家，館內又有免費米粉吃到飽，真的是台語說的有吃又有拿。五十元的魚丸湯，裡面有兩顆大魚丸，一顆都快趕上棒球大小。早上九點入園，本來預計逛完要去吃個午餐，沒想到出來我跟男友都肚子飽飽，大滿足的一人一袋米粉的出來，實在是太值得了~~
,59,neg,2 週前,花錢進來沒什麼東西，米粉普通，大概只有冷氣不錯。
,60,pos,3 個月前,好玩又懷舊的好地方，小朋友很喜歡DIY的活動，大人則是拍照得很開心^^現場自己炒的米粉真的很好吃，門票費用還可以折抵裡面的商品，非常棒!
,61,pos,1 個月前,這次沒體驗到DIY米粉可以吃到飽很好吃，湯也好喝很復古，很好拍照的地方
,62,neg,3 週前,環境不錯，但二樓服務人員的態度不優。
,63,pos,2 週前,有很多懷舊場景可拍照，提供試吃的米粉很好吃
,64,pos,5 天前,米粉可以吃到飽，好吃。環境也很漂亮
,65,pos,2 週前,布景實在太復古，太漂亮了。免費米粉也很讚。
,66,pos,3 個月前,古早味的裝潢 門票不算貴裡面的伴手禮價格也合理CP值蠻高的觀光工廠適合帶小朋友一起來玩
,67,3,4 個月前,本來以為可以看到米粉生產過程，結果只有靜態的器具和文字解說讓你自己想像，有懷舊復古風格的陳設可拍照和米粉吃到飽，門票要200，其中100元變購物金可換購產品。
,68,pos,4 個月前,適合拍照的地方，停車位很多， DIY適合小孩，炒米粉和貢丸湯很好吃，後來還買回家煮（目前宜蘭市民和出示桃園市民卡，門票有打9折）
,69,pos,5 天前,休閒的好去處，還不錯玩，可以看看米粉的製成
,70,pos,2 個月前,復古懷舊，是要收門票的點喔，200可以來參考參考，還不錯的點，可以踩看看
,71,pos,4 個月前,停車場不用錢，門票大人200元/小孩100元，進去後有老街佈景可以一直拍，然後又有阿嬌米粉可以免費一直吃!!記得米粉要加紅蔥魷魚醬超好吃!!!超大魚丸湯也很好吃!!
,72,pos,4 個月前,米粉好吃，DIY課程有趣，裝飾復古風，停車也方便，服務人員親切，服務人員還說隔壁在蓋2廠了，下次再來會更多東西可以參觀了，期待蓋好再去一次，有家庭的老中青幼都適宜
,73,neg,1 個月前,去全聯買就好了！沒有米的米粉，怎能稱米粉？
,74,pos,4 個月前,"遠遠就看到公司外的馬路轉角大字""米粉第一""，好奇心就開車順著停入停車場。賣票處標明入場費200元(宜蘭縣民100元)，買票卡進入參訪。樓梯上到二樓，首先是圖片介紹米粉古法、近代、現代製程及展示製作工具。現場採用創辦時期懷舊氣氛的佈置，參觀時可讓年青人體驗及年長者回憶，前人於一九七O年台灣經濟尚未起飛，在農業那個年代的不同生活場景。這裡可以煮熟米粉無限吃到飽，雖然未加肉燥少了一味，以後若能升級到套餐就更隹。之後離去前，換了一份禮物即乾米粉一袋，當做來此的拌手禮。"
,75,pos,4 個月前,很有那個年代的感覺，兩百元的入場券可以換商店的東西，DIY券不用也能換米粉，還有免費吃到飽的炒米粉，一定要加紅蔥魷魚醬。
,76,pos,3 週前,很好的一個育教於樂，親子教育的地方
,77,pos,4 個月前,有免費停車場 門票200元 有100元折抵券可以買東西 內部裝潢滿滿的古早味 展區的麻油米粉超香 好吃宜蘭雨天備案的首選 👍
,78,pos,4 個月前,停車場很大，需要門票費，部分可以折抵消費，裡面還有免費米粉可以吃，還不錯吃，裡面很適合拍照，古早味的風格，也有體驗可以讓小朋友參與。
,79,pos,1 週前,地點還不錯，停車場還有遮陽
,80,pos,2 週前,門票可以換米粉 裡面也有免費炒米粉 划算又可以躲太陽👍👍👍
,81,pos,1 個月前,教育性高~有吃~有玩~還能動手炒米粉~很好拍照
,82,pos,5 個月前,門票200可抵消費（館內商品通常是食物類，米粉、冬粉等等）有米粉免費續碗吃到飽作為噱頭，不過調味扮醬的油讓我不太舒服，吃一碗吃很久.. 就不想續碗了四顆星給內裝非常用心，是台灣古早街道的主題
,83,3,5 個月前,跟其他觀光工廠入場就是購物，虎牌米粉復古裝潢較為有特色，但場地不大。入場門票200元可以享用米粉吃到飽 抵用券可以參加體驗活動(DIY炒米粉)100元商品兌換券就是有吃又有拿的概念就是啦～ #虎牌米粉 #愛蜜粒小婦 #愛蜜粒Amily
,84,3,3 個月前,普普，沒地方去，參觀一下是適合啦（註）有收入廠費，但可抵換
,85,pos,5 個月前,雖需門票，場地不算大但是導覽人員的有趣互動解說，又可折抵消費，更有免費米粉可吃，這樣應該是可以算是值回票價。裡頭各個復古場景，會讓你（妳）拍到手軟，要特別注意細節，各個場景中，有標示場景名稱，皆有解說其相互關係。
,86,pos,5 個月前,優點：內有懷舊街景，米粉吃倒飽，門票可折抵消費，也有米粉兌換卷，相當實惠的景點。缺點： 業者未管制人數，假日人擠人，拍照不易，而短時間內就可填滿垃圾桶的免洗餐具及垃圾處於參觀的動線上，觀感不佳。
,87,pos,3 個月前,入場費200讓你午餐免費解決 還可以帶一堆米粉回家 大推！
,88,pos,5 個月前,"虎牌米粉的觀光工廠 , 詳細介紹米粉的來由做法 , 裡面很多懷舊的場景可供拍照 , 不過大概是45歲以上的應該更能回味 . 門票兩百 . 送一百抵用卷跟一張兌換卷 . 抵用卷可在裡面的商店買些米粉相關的 . 兌換卷可以DIY做米粉 , 不想DIY的也可以在換成當日商品 . 不過宜蘭好山好水 . 這裡就當作雨天備案吧 ."
,89,pos,5 個月前,門票200元(100可折抵消費，另外還附一張DIY活動券），停車很方便，有米粉無限量供應吃到飽，還有DIY電鍋炒米粉，適合親子一起參加！！PS:不想參加DIY活動者，可拿券兌換當日提供的拌手禮，應該都是一包米粉吧！
,90,pos,5 個月前,門票200可抵消費100且可DIY或換米粉，其實很值得。復古味讓阿嬤非常懷念。炒米粉讓你吃到飽。停車場很大有些還有遮雨棚。
,91,pos,5 個月前,停車免費，門票全票200，可折抵100，可以買米粉或是買魚丸湯，然後可以手作體驗炒米粉和彩繪米粉碗，如果不想要體驗可以更換一包乾燥米粉，館裡有簡介米粉的製作過程，算是寓教於樂的地方，米粉也免費無限供應可以吃。
,92,pos,5 個月前,米粉吃到飽，一大包米粉伴手禮，需要入園費抵消費，不玩DIY的活動的話，拍拍古早氛圍照加吃個東西休息一下，90分鐘內綽綽有餘。
,93,pos,6 個月前,這是一個可以讓人設身處地在那個年代，體會那種生活環境、風格，並讓人明辨米粉、炊粉、 粉絲差異；公車班次少（僅241線）但是不難抵達，公司圍牆旁邊就是站牌「利澤工業區1」，而場內的停車空間充足又道路兩旁亦可停泊；全觀光工廠的整體性非常完整，從產業連結、代幣設計、展館風格、室內裝修、機具展示、體驗活動、產品通路、品牌介紹、...等等，是逛過全台灣五十幾間觀光工廠裡面排名前五的，實在值得嘉許。
,94,pos,5 個月前,雖然收門票200元，但是進到裡面有免費續碗的米粉，也有100元的抵用券，還有當日好禮，有吃又有拿！裡面用心複製了台灣光復後的生活環境、商店、房屋，帶長輩來這邊，讓他們回顧以往的生活，非常溫馨的旅程！
,95,pos,4 個月前,很多拍照點，米粉吃到飽不怕你吃。還可以換米粉伴手禮回去，真的超值！
,96,pos,4 個月前,雖然地方不大，但復古的場景很好拍照，還有DIY米粉和吃到飽的米粉，完全不會覺得門票花的不值得！
,97,pos,1 個月前,米粉可以試吃到飽喔～門票也可以用來買米粉
,98,pos,5 個月前,傳統米粉工廠轉型觀光工廠，保留有許多復古的街景設施，假日亦有DIY活動，需入門票可抵消費，炒米粉無限量供應...
,99,pos,2 個月前,是很好的親子休閒場所，懷念的古早味。
,100,pos,2 個月前,老牌的米粉觀光工廠，雖然門票200，但完全能抵用消費，現場炒米粉免費提供，懷舊的年代場景很棒很好拍，很適合全家大小來走走逛逛
,101,pos,5 個月前,"門票可抵消費及DIY,  米粉吃到飽，如果有桃園市民卡門票還可打9折，懷舊的佈景真的還不錯！！"
,102,pos,4 個月前,走懷舊風，而且米粉吃到飽，門票可以DIY 還可以抵消費，很推薦花半天時間參訪。
,103,pos,3 個月前,地方不大，但很有復古風味，門票得以抵消費，米粉吃到飽！
,104,pos,4 個月前,場景復古超好拍～拍上一個小時都不是問題吃米粉當下午茶工作人員很☺️
,105,3,4 個月前,現場販售的小姐，口氣很不耐煩，我買了抵用券的金額就不會想多買了
,106,pos,5 個月前,真的很有年代感喜歡拍照的可以來這取景但是空間蠻小的 很快就拍完了米粉有兩種醬可以加，吃到飽的 很好吃很推
,107,pos,5 個月前,適合全家來玩，米粉免費試吃魚丸湯小份30大份50，魚丸超大顆。還有小朋友Diy
,108,pos,4 個月前,很適合親子來，diy是最簡單那種。室內復古老街造景很棒。
,109,pos,6 個月前,裡面的復古場景佈置得很棒，小雜貨店賣的東西也都很有懷舊感，門票200但是可抵消費100，另外又有一張體驗卷，不體驗也還可以送一大包招牌米粉，還有米粉試吃（到飽XD）很划算（當地民宿老闆也這樣說XD(另外一提，他們的紅蔥魷魚醬拌米粉很好吃）
,110,pos,6 個月前,2019/12/14下午訪空間佈置的非常好，很有懷舊的味道！很像以前紅極一時的香蕉新樂園☺️票價是一人200元（包含DIY抵用券+100元消費抵用券），內部佈置得蠻好的，100元消費券可以買一堆米粉哈哈！阿嬌米粉攤-可以免費吃米粉！不限次數！而且米粉很好吃，炒的味道很好，連配的醬料（辣椒醬、紅蔥頭魷魚）都超好吃的🤣但是服務人員的態度真的可以再加強，米粉攤的小姐態度真的很不好....臭一個臉就算了，問問題也都不回答，而且跟他說謝謝完全一點反應都沒有，上班真的這麼痛苦嗎？幫忙導覽的小姐親切可愛，又很和善！講解的也好清楚！很好👍
,111,pos,6 個月前,門票兩百可抵消費100，還附贈電鍋煮米粉體驗或是彩繪體驗，如果不體驗可以再換一包米粉。觀光工廠裡米粉隨便吃，古早味的米粉只拌了醬油跟麻油，旁邊另有辣醬跟油蔥魷魚醬可以拌，口味偏鹹。另有販售魚丸湯，也有飲料販賣機，惟一可惜的是裡面沒有飲水機！記得要自己帶水！
,112,pos,5 個月前,米粉觀光工廠，打造懷舊復古建築街景，門票200但可抵消費，還可米粉吃到飽，製作體驗。雖然佔地不大，但還不賴～
,113,pos,4 個月前,有導覽，有獎徵答送米粉，米粉免費吃，DIY課程，滿豐富的適合帶小朋友去走走
,114,pos,6 個月前,門票100圓，但是可以折抵園內的消費，或選擇電鍋炒米粉DIY(有固定時間)，園內有免費的米粉吃到飽，米粉好吃也可以在旁邊買一些回去吃，園內主要是展覽一些早年台灣民間的生活周遭的用具，保持的狀況還可以
,115,pos,2 週前,米粉免費吃唷，好吃好玩又好拿，門票換換換
,116,pos,5 個月前,沒想到虎牌米粉觀光工廠裡居然還有這麼有趣又臺灣味十足的情境場景區啊！超值得專程來這裡回味一下過往的歷史情懷啊🤩
,117,pos,5 個月前,憑門票入園能米粉吃到飽，還有兌換券可換米粉回家，只是廁所沒有尿布台有點不方便
,118,pos,6 個月前,門票200，全抵消費，商品不貴，好買。內部復古風，有特色，好拍。內有米粉免費吃到飽👍，小缺點就是米粉冷冷的。
,119,pos,5 個月前,古早味佈置很適合拍照，還有免費米粉試吃，門票可抵消費~
,120,pos,4 個月前,值得來逛逛，門票可以抵消費，帶你回到阿公，阿嬤的時代
,121,pos,4 個月前,雖然要門票但可以抵消費，是懷舊又很好拍照地方
,122,pos,6 個月前,"門票可抵裡面用餐,送好吃米粉1袋,模仿50年代店家,攤販,火車售票口,三輪車...等，真的覺得很懷舊。"
,123,pos,1 週前,還不賴~期待二館落成
,124,pos,4 個月前,放鬆拍照打卡的好地方，門票可抵園內消費其實還滿划算的
,125,pos,5 個月前,很適合走走，雖然要門票，可是可以抵消費，還有米粉吃到飽，門票也可以換東西
,126,pos,6 個月前,下雨天的不錯替代景點。要門票可換贈品，還有免費的炒米粉可吃到飽。炒米粉口味可，味道超鹹，是重重口味者的佳餚。一般遊客大多淺嚐即止，絕不會因免費吃到飽而多吃。很難感受到虎牌米粉的真正口感。
,127,pos,5 個月前,很棒，雖然要門票但我覺得真的值回票價，進去就要先去吃米粉吃到飽，好吃，而且古色古香，👍
,128,pos,5 個月前,解說的大姊，超級親切..反觀DIY的小姐，還蠻沒耐性的免費的米粉，超好吃
,129,pos,5 個月前,還不錯的地方！用門票換米粉！可以接受。免費米粉試吃！等於一人花200吃米粉和湯。在拿米粉一包。
,130,pos,7 個月前,"有吃有玩有拿, 雖然要門票, 但是送的米粉/冬粉已超出票價.適合雨天或艷陽天的方案, 可以待個2-3小時.工作人員也都客氣有禮又熱心.裏面賣的半自助研磨咖啡才$20/杯, 又濃又香, 加一顆奶球更順口! 總之是值得一去的地方!"
,131,pos,6 個月前,是個拍復古照的好地方！！！普通票200元，其中100是兌換商品券，還有DIY做米粉跟米粉吃到飽（加特製魚丸湯小碗30大碗50）
,132,pos,6 個月前,"門票200，裏面有免費米粉吃到飽，100可折消費或買東西，還有DIY券,算是划算的二線景點"
,133,pos,5 個月前,200元門票便宜，可底消費且米粉免費吃又可帶著伴手禮。
,134,pos,5 個月前,宜蘭虎牌米粉那個年代觀光工廠，門票兩百可以折價一百換商品，還可以米粉DIY（不DIY還可以換一袋米粉），重點可以米粉吃到飽，真是很親民的觀光工廠
,135,pos,6 個月前,兌換碗狀米粉 裡面的配料發霉了⋯工廠內有米粉吃到飽 好吃也可以用門票附的兌換券換很多東西雖然沒什麼可逛的 但整體來說還算不錯了
,136,pos,6 個月前,門票200元，100元抵消費，一張門票還可換一包米粉。有DIY活動，適合帶小朋友來！可惜參觀的區域有點小～
,137,pos,7 個月前,展區打造成古早台灣街景，呼應『美好年代』，好吃又好玩(門票含DIY體驗和消費折扺券)~桃園市民卡買門票有9折優惠，另外米粉免費吃！~~很棒的親子旅遊地點。
,138,pos,6 個月前,很不錯的觀光工廠，介紹的蠻仔細，也有講解米粉和炊粉還有水粉的差別，還有吃到飽的米粉，我覺得超好吃的
,139,pos,5 個月前,一下子就逛完了，不過有免費的炒米粉，門票200元可抵100元消費。還有送米粉
,140,pos,7 個月前,親子遊的好去處！米粉吃到飽非常吸引人～DIY小朋友超喜歡💕懷舊的設計讓人不免懷念了起來...伴手禮超級多元化～只可惜沒有宅配服務😫
,141,pos,6 個月前,大人200小孩100都可以閱換商品，或吃米粉吃到飽，停車位廣大，復古的商店街是牌照景點，廁所設施有待加強。
,142,pos,3 個月前,有米粉吃，又有懷舊場景拍照，更有學習知識的機會！ 超棒
,143,pos,3 週前,復古展場，旅程的一小站
,144,pos,7 個月前,環境佈置得很復古試吃的炒米粉很好吃， 而且給得很大方。可是 銷售人員對於炒米粉不會解釋， 身為做米粉的工廠且有提供試吃， 應該要對米粉相關料理有基本的嘗試跟介紹， 客人才會想要買米粉回去炒。
,145,pos,4 個月前,裡面佈置40，50年代的場景，適合拍照及回憶，米粉也好吃。
,146,pos,6 個月前,裡面的復古場景很好玩，很好拍~~，裡面也有米粉攤可以一直吃，門票可以換到一包米粉很不錯^  ^
,147,pos,4 個月前,這裡好拍好玩好賣買，一定要來喔！大推👍
,148,pos,1 個月前,很復古，很好照的地方~~米粉吃到飽~
,149,pos,4 個月前,可以了解米粉的歷史，生產分布，製作過程，雖然需要門票，但可以抵消費，米粉也可以試吃，很棒。
,150,pos,7 個月前,用心的觀光工廠，完整的呈現古早味雖然需要門票，但是裡面可以折抵消費，還可以米粉吃到飽，有得吃又有得拿。小朋友還可以創作屬於自己的泡麵，值得再造訪的地方！
,151,pos,7 個月前,米粉吃到飽！拍照的好所在，門票200抵100購物，扛了5大袋米粉、4大包冬粉開心回家囉！下次還要再去（空著肚子去）！
,152,pos,6 個月前,很喜歡這裡的米粉，來這裡參觀時也可以吃到好幾碗，並且帶一包米粉回去，而室內的古早味裝潢也令人印象深刻。
,153,pos,7 個月前,門票完全抵消費不說，長輩來可以懷舊，小孩可以跟父母參加一些DIY課程，裡面的米粉又隨你吃，CP質超高
