_id,sid_comment,star,time,comment
,13,neg,4 個月前,2/28剛 去過，那天整個觀光工廠就想空城一樣，只有看到兩名員工。一個是售票口的女員工，另一個是販賣伴手禮的男員工。整個參觀路線沒有半個人介紹，連樓上的餐廳也是空蕩蕩的，桌椅上還蓋上棉布，製造室只看到一些不銹鋼的工作枱和包裝封膜機之類的，半隻鴨也沒看到。只有一些粗略的文字圖片介紹鴨的種類和孵化過程，實在騙很大。這樣竟然還要收門票？一人100 元欸，雖然可以折抵買名產，但是擺列的名產也沒什麼好吃的商品，大部分的標價又太貴，完全沒有想購買的慾望。不知道這樣也能叫做觀光工廠喔？真的令人很失望。
,14,neg,1 個月前,收入場費，品項不多，不管售票店員與店內服務人員服務不佳
,15,pos,1 週前,宜蘭藝文展場，場域相當廣闊與多元
,16,pos,1 年前,帶全家一起來這裡參觀，來這裡之後才發現平常吃的鴨真的有好多品種，不要只來這裡看看，可以去聽聽講解博士鴨人員走，邊聽邊看可了解什麼造成博士鴨，我還問了一下，可以拍照嗎，人員回應，有部分可以拍，但進到製造的過程就不能拍照及錄影，也可以了解鴨身上的羽毛還有其它用途，這時才發現鴨子全身都有價值，真的多一份用心，也會有多一份收益，因此真的不要小看我們周圍的東西。若要買現有的食材，這裡可買的到！店前面有幾個車位可以停，大部分的車子都是要停在周圍的。
,17,pos,11 個月前,整點有專人導覽，小小的觀光工廠，有大大的知識在裡面，人認識鴨子的成長，鴨子的品種，鴨子的生長環境，鴨蛋的製程，鴨肉的製程商品，鴨子的食用方式，育教娛樂的好地方，很適合帶小孩子來認識鴨子，知道一個生命的偉大，裡面還有鴨子彩繪，鴨肉製作，門票100元，可以抵用消費，真是個不錯的地方。
,18,pos,2 個月前,當地名產，有育教於樂的意義。
,19,pos,1 年前,進場要門票$100 ，我們不知道，就直接進去消費了XD，如果沒有要買東西的話覺得有點可惜，他的醉鴨很好吃😋
,20,pos,1 年前,下雨天的好去處，平日去算包場了，朋友到是伴手禮買不少🤩🤩
,21,pos,4 個月前,東西便宜又好吃買伴手禮回去送人，大方又實用
,22,pos,1 年前,可惜二樓休息無法參觀
,23,pos,2 天前,在地觀光值得推廣
,24,pos,1 年前,好棒、好專業、好親切！
,25,3,1 年前,入場費要100元，可以全額抵消費。服務人員態度親切。
,26,pos,1 個月前,很在地的精緻農產業...
,27,pos,1 年前,導覽詳細介紹鴨子品種分類及相關訊息，門票可抵消費。
,28,pos,1 個月前,養鴨、鴨肉食品加工、行銷鴨肉食品專業👍
,29,neg,7 個月前,參考看看 ~ 就好，失望是 預期的 哦… !
,30,3,5 個月前,有導覽解說製造流程，品項眾多，可供挑選
,31,pos,2 年前,園區的工作人員很親切。不過園區有點小。做diy還蠻有趣的而且有多種手作，還可以自己做鹹蛋。風味餐點蠻簡單，但是服務員蠻親切的。鴨肉蠻美味的。門票100元可抵消費。
,32,neg,8 個月前,在從傳藝中心往飯店的路上看到這家有名氣的觀光工廠特別回頭了一下，到了現場才知道入場要100...雖然可以抵用商品，但是裡面令觀光客相當失望，參觀區比超商還小，二十步繞完一圈，東西冷凍結果試吃品無保冷，蚊蟲亂飛，要拿商品結果外盒黏踢踢，店內充斥一股怪味，只好趕快拿個皮蛋花掉抵用券逃出來
,33,3,6 個月前,除了採購相關食品，有點想不出來這間門市的目的，其他地方也買的到，體驗區感覺很薄弱
,34,pos,6 個月前,讓人更了解養鴨的學問，而且鴨子的衍生價值如此驚人，東西也好吃
,35,3,1 年前,鴨賞蘭陽具百年悠久歷史，博士鴨承襲傳統，創新科技化的鴨肉對成分及營養的考究更是不同於古法鴨賞，也可品嘗鴨肉美食自助餐吃到飽及購買真空包裝櫻桃鴨各類產品。
,36,3,10 個月前,門票抵消費  有導覽員解說  參觀鴨肉製作流程  鴨賞DIY. 做好真空包裝帶回家享用
,37,pos,6 個月前,店員導覽介紹超級詳細，還可以做鴨子彩繪DIY，及吃鴨肉麵餐
,38,neg,7 個月前,室內空調設備太差，整個室內都是鴨臭味，非常難聞！伴手禮及相關製品少得可憐，若不加以改善，實難招攬遊客到此一遊。
,39,3,11 個月前,門票100可以抵消費，有導覽員解說鴨品種，場內有電梯，但商品不便宜
,40,pos,1 年前,跟著導覽走更能了解鴨鴨的故事，門票可低消費推薦蛋黃酥....好吃
,41,3,4 天前,不是自己想像中的觀光工廠！
,42,pos,3 年前,每小時有專人詳細導覽，適合兒童參觀
,43,3,7 個月前,"入館需門票100可以抵購物或DIY,diy課程150彩繪鴨或是製作鹹鴨蛋"
,44,3,2 年前,觀光做的不錯，食物也還可以但需要冷凍保存的食物居然只有薄薄的保麗龍袋…還說不然你們不要放後車廂比較不會壞。覺得這塊待加強
,45,pos,8 個月前,"鴨舌餅好吃，天熱可以躲，自助餐280元，正好遇到旅行團免預約，但是看到只有一盤鴨賞，興致食慾就沒了，說好的鴨賞品嘗到飽呢?櫃台小姐還說鴨賞一包250左右，中午多吃一點就回本了，但是,,,還好我沒吃"
,46,pos,2 年前,下雨天，跟朋友到觀光工廠參觀躲雨，剛好遇到整點，有專人導覽解說，瞭解鴨賞產業。對了，有收入園票100元/人，可以全部折抵消費又有人帶著導覽解說，可以接受，畢竟使用者付費。#2009年開啟鴨賞觀光工廠，歷史悠久了
,47,3,9 個月前,進去工廠後：最好先聽解說人員導覽、裡面的鴨賞比外面的貴很多＇但是品質的確不－樣。
,48,3,9 個月前,小朋友或團體人多會比較獲取更多的鴨知識，但晚環境老舊希望能夠更新
,49,3,8 個月前,環境乾淨，有人員導覽可以了解鴨賞製作，但是要門票覺得有點強迫消費！
,50,pos,4 個月前,每一位遊客都會詳細的介紹唷
,51,neg,8 個月前,一窩蜂.......唉.........就是賣場而已用觀光工廠包裝......建議去甲鳥園還比較實在
,52,neg,8 個月前,沒什麼可以逛，賣東西為主，大家都只為了抵消費而消費，東西都放很久
,53,pos,8 個月前,導覽講解很詳細很親切  順便可以買一些鴨肉製品回家加菜
,54,pos,7 個月前,"很棒,親子同樂認識當地的名產,午餐餐食好吃"
,55,3,9 個月前,觀光工廠內容只是介紹製程，其實去一般的店就好，唯一的好處大概就是離國五交流道近
,56,3,8 個月前,入門100元抵消費，東西不便宜，沒什麼可看，有點被強迫買東西的感覺!
,57,neg,2 週前,買鴨賞的好地方
,58,pos,1 個月前,講解妹妹很專業認真
,59,pos,5 個月前,可以玩Diy手繪鴨子。其他還好
,60,pos,1 年前,二樓味道比較重....
,61,pos,1 年前,很完整的導覽，時間有點長，午餐自助式，吃到飽，物超所值。
,62,neg,9 個月前,買伴手禮可以 但觀光就。看了會不想買
,63,neg,10 個月前,門票100可以抵消費，但感覺平日沒什麼人，有導覽員解說鴨品種，商品不便宜沒cp值，讓人覺得去過ㄧ次就不會想再去或推薦朋友去的觀光工廠⋯
,64,pos,2 年前,"有寓教於……""味""的效果。"
,65,neg,10 個月前,普通，進去還要收門票(雖然可以抵消費)但還是整體偏無聊
,66,neg,9 個月前,有種被強迫消費的感覺⋯⋯不會想去第二次也不推薦
,67,3,2 年前,三層樓地方不大，沒什麼可看。
,68,3,10 個月前,剛好遇到整點導覽。各種鴨肉製品退冰即可食用 ，真方便。三樓有吃到飽的各式鴨類食材。
,69,neg,9 個月前,須購入門票100元，再抵消費，過於强迫消費。
,70,3,2 年前,口味多。可以試吃
,71,pos,1 年前,原來鴨肉可以做那麼多的食物ㄚ
,72,3,2 年前,還有進步空間的地方地點不大，停車位置有限現場鹵味口感稍鹹員工親切態度和藹對孩子很有耐心DlY和彩繪都算不錯！加油
,73,pos,9 個月前,跟現在很多新的觀光工廠比稍嫌簡陋，但是解說人員很用心在講解
,74,pos,2 年前,工作人員講解很認真有收門票100圓.可折抵消費.
,75,pos,9 個月前,彩繪鴨適合小朋友，鴨肉好吃。門票抵消費
,76,pos,3 年前,地方不大，但是有導覽解說服務，可以更了解鴨子的生長過程及宰殺方式，避免造成錯誤觀念
,77,pos,1 年前,"三樓用餐必須前一天預約, 直接過去是不會有東西吃的, 三樓平日沒燈沒冷氣也無法在那邊坐下休息, 工廠舊舊的沒看頭, 平日去大概就只有貴貴的販賣部而已, 門票100可全額折抵消費... 給四星的唯一理由是大叔很熱情,只有兩個人也幫我們導覽"
,78,pos,11 個月前,小小工廠當然有人滿意也有人不喜歡／然而他們可以讓你知道鴨的生長過程／營養價值／而至於行銷／生存嗎又不強迫
,79,pos,9 個月前,解說清楚不過區域不大大概只適合停半小時
,80,pos,8 個月前,午餐是不錯吃，但是鴨賞太貴了點
,81,neg,3 年前,門票可以折抵消費，但是可以逛的地方太少，不建議專程前往
,82,pos,2 年前,此觀光工廠.堅持用最好的原料「宜蘭櫻桃鴨」，製作櫻桃鴨全系列鴨肉調理食品。工廠內特別安排導覽解說介紹鴨子的成長過程以及鴨肉調理食品的製作過程.很不錯的觀光工廠
,83,pos,1 年前,鴨賞好吃，價格偏高，但確實好吃
,84,pos,3 年前,雖然現在要收費100元，但是全額折抵！
,85,neg,1 年前,導覽講的很不錯，門票100元可抵消費，但展廠內的商品超貴.....，幾乎比外面貴了一半以上，有去過就好。
,86,3,11 個月前,我只有去買鴨賞 但鴨賞偏貴 去其他景點 像傳藝中心的都比鴨博士便宜 吃起來也都差不多。建議去其他地方買
,87,3,10 個月前,買伴手禮，不錯的地方。
,88,neg,11 個月前,還好，裡面沒有什麼有賣一些鴨子的冷凍包食品。
,89,pos,10 個月前,"鴨賞肉質不會死鹹, 還保有些軟嫩"
,90,pos,3 年前,認識鴨子的生活與產品，有DIY，伴手禮(冷凍食品會用保冷袋包裝不怕東西壞掉)，還有最新的鴨蛋殼面膜
,91,pos,2 年前,上機前等宅配。 上午9:30到。謝謝你們的幫助。貼心備註趕飛機請盡早送第我買咗一些 鴨賞 火退等
,92,pos,6 個月前,服務人員親切，東西好吃
,93,neg,11 個月前,有收門票，雖然可抵全額消費但是。。有種強迫消費的感覺。
,94,pos,10 個月前,鴨好吃，還有鴨油蛋黃酥，中秋送禮好選擇
,95,pos,1 年前,門票100元可全額抵裡面購物的錢。講解不錯。東西也好吃。
,96,3,10 個月前,參觀門票要100元唷，買東西不用門票
,97,pos,1 年前,了解常見鴨子不同與diy手作課程，適合親子同遊同時購買好吃的博士鴨產品.
,98,pos,10 個月前,增加對鴨子的知識，DIY也好玩，產品也好吃
,99,pos,9 個月前,服務講解很仔細服務很好，值得在來
,100,neg,1 年前,門票100元可抵消費，但商品偏貴且無吸引力加上環境、擺設及燈光都不理想(濕氣重)整個有讓人很失望.....
,101,neg,9 個月前,空調太差，館內太熱，二樓太雜亂
,102,pos,1 年前,宜蘭鴨賞及櫻桃鴨製作觀光工廠，動線佳，環境優，有提供自助午餐。
,103,neg,1 年前,有買鴨賞，但陳設，硬體設施普普，廁所乾淨，不會有想再去ㄉ念頭
,104,pos,11 個月前,鴨捲還不錯吃 觀光工廠很小很小 門票100塊可以完全抵消費
,105,pos,1 年前,導覽小姐很熱心，解釋很詳細，才知到宜蘭養鴨事業這樣厲害，參觀費可以抵用產品購買，鴨肉相關產品項目越來越多。
,106,pos,1 年前,自助餐是280一人抵入園票卷，吃的是普通啦，菜色家常，但是也是有紅豆湯，菜頭湯，粥，白飯，水果，一家人在那吃吃聊聊到兩點也是開心，而且工作人員都很熱情跟我們聊天招呼。
,107,pos,2 年前,真的是很用心的觀光工廠，全宜蘭第一家用櫻桃鴨做鴨賞的工廠。 是大學聯考不會考的東西，但是卻富有生活的教育意義。
,108,3,9 個月前,可體驗DIY 鴨賞料理，很好玩
,109,pos,10 個月前,鴨賞跟鴨肉卷都超好吃！
,110,3,1 年前,沒什麼東西，純採買吹冷氣地點，門票100元抵消費。
,111,pos,1 年前,雖然是賣東西為主，但是真的都蠻好吃
,112,neg,1 年前,真的建議不要去一進去就有一股怪怪的臭油味試吃的東西感覺放了很久感覺有怪味100元的門票就是強迫消費但也沒什麼好買的裡面有沒什麼能參觀的地方總之就是覺得被騙了很失望😞
,113,pos,5 個月前,適合親子及購物行程
,114,3,1 年前,餐廳鴨肉還行，其他菜色有待加強
,115,3,1 年前,"貴又不好吃,我買到的好像不新鮮"
,116,pos,1 年前,不錯逛的地方，大約能消磨1個半小時，一定要打的坐小黃才能到的地方。
,117,3,7 個月前,真的還好！！不需要特別來！
,118,pos,1 年前,傳土鴨觀光工廠位在五結交流道附近，是在地養鴨產業的出囗!有廣告及教學導覽的觀光工廠，環境及動線的規劃甚佳。並且有試吃及訂購!服務很親切!值得一遊!
,119,pos,6 個月前,便宜，新鮮又好吃
,120,neg,1 年前,門票100，可抵消費，問題是所有商品的價格均偏高~
,121,pos,1 年前,乾淨，專業，還有好吃的鴨賞和鴨肉乾，鴨子故事館導覽員——詳細有趣地解說。👍👍👍♥♥♥
,122,pos,1 年前,這裡有導覽，讓我們更了解鴨子還有很多優良產品可以買回去做拌手禮
,123,neg,1 年前,進門還要入門票100元，這個一般人會有點擔心，希望可以能用其他的推銷產品的方式，或許可以更讓大家接受喲！
,124,neg,1 年前,餐廳吃到飽食物很難吃，還要$280，不值得。
,125,neg,1 年前,只在看程序沒有現場操作單掉乏味
,126,neg,1 年前,一進門就說要買門票，進去一看，還得了：只是在賣鴨肉產品（超級好笑），也沒什麼好看的，也只有鴨羽毛產品類東西，最後說：門票 可以折抵畫一隻鴨鴨存錢筒（ 感覺變相撈錢） 是有夠誇張的
,127,pos,1 年前,門票$100抵消費。一樓展示+賣場，二樓是作業區，三樓有餐廳(需事前預定)。
,128,pos,1 年前,講解詳細環境清悠，是不錯的親子出遊最佳的選擇
,129,pos,11 個月前,東西不錯但是有他的價值較貴
,130,3,8 個月前,應該還可以更好!
,131,pos,2 年前,導覽講解很清楚有趣。
,132,3,1 年前,鴨子風味餐還可以！8菜1湯；招待黃金泡菜。
,133,pos,9 個月前,每次來宜蘭都要來吃一下！
,134,neg,1 年前,原本要在這用餐，到樓上餐廳時才知道要在樓下先訂餐，就離開另外去找餐廳。
,135,neg,1 年前,導覽人員講話速度快根本讓人聽不清楚，態度還一份高高在上旅客都很笨的樣子。買回家的鴨翅都是毛，用手拔了好久，吃一口竟然有點酸酸的，直接整包丟掉。鴨賞也沒特別好吃或較便宜。再也不會購買此家產品！
,136,neg,1 年前,有DIY著色畫小鴨子 要門票 有停車位  整點時候會有導覽解說
,137,neg,10 個月前,東西還好，價格偏貴
,138,neg,9 個月前,場地小+要門票
,139,3,1 年前,一樓是導覽區，目標客群是小朋友二樓是工廠，超無聊，三樓是200還300元博士鴨產品吃到飽餐廳，還不錯，可以試試看，唯東西都有點鹹總結：導覽人員服務不錯，有小朋友可以去看看，但別單單為了吃到飽而去，可能會跟期待的有點落差
,140,3,1 年前,去試吃買了鴨賞，但沒覺得特別好吃，陳設也普普，沒什麼吸引人的地方……
,141,pos,7 個月前,東西好吃人員服務好
,142,3,1 年前,原本想去用餐，平日去沒有供餐需要預訂，因為沒有預定，所以沒去參觀，只好下次假日再去看看了。
,143,neg,8 個月前,東西貴，雷區
,144,pos,1 年前,介紹有關鴨子的產品非常清楚!
,145,pos,10 個月前,介紹人員，年輕，有趣
,146,pos,1 年前,親切，細心解說，還有導覽員講解
,147,pos,2 年前,門票100元，全額抵消費
,148,pos,1 年前,逛完還有平價的自助吧吃到飽
,149,neg,2 年前,沒有預約的臨時造訪，跟想像中的觀光工廠有落差！二樓工廠部分維護中，無法參觀~博士鴨採用最好的原料「宜蘭櫻桃鴨」，製作全系列鴨肉調理食品。鴨賞蘭陽具百年悠久歷史，也是全台家喻戶曉著名特產品，想知道博士鴨櫻桃鴨賞的秘密，探討鴨肉如何走上國際舞台及鴨肉營養價值，博士鴨觀光工廠，可以觀賞到台灣養鴨史的點點絮絮，首家鴨賞製作流程公開，從源頭開始層層品質把關，擁有獲得ISO22000、9001、HACCP國際認證的廠房生產製造，有「教學」與「伴手禮」兼備的欣賞。也提供鴨香風味主題餐。
,150,neg,1 年前,不好吃內~  都訂餐，竟然出參都是冷的……小朋友吃一口全吐光……
,151,3,1 年前,沒想像中那麼好吃！而且水果一上就被搶空，補貨速度慢。
,152,pos,1 年前,裡頭有導覽要買門票$100不過能抵在店內消費買了蛋黃酥$45還不錯
,153,pos,1 年前,DIY有趣又好玩，服務人員親切、櫻桃鴨餐點好吃!
,154,3,2 年前,工作人員態度親切，但整體參觀解說空間小且設施略有些陽春、保養修繕明顯不足，加上有可能是平日前往，空調並未即時開啟，空氣流動差，整個空間瀰漫著一種悶悶的濕氣。用餐方面當天因為是多人團體，使用自助吧，餐點部分量提供充足，但是選擇性略少，無障礙空間的安全性略有些疑慮。
,155,pos,1 年前,不是用老鴨淘汰蛋鴨做的鴨肉產品，不會肉質老到咬不動
,156,3,8 個月前,親子互動部分很少
,157,neg,2 年前,一行8位還有其他遊客4人，冷氣不夠有點掉漆，門票100元/人抵消費東西有點貴，也沒有什麼東西可以買，來一次夠了
,158,pos,2 年前,有導覽講說參觀完可以買好吃的鴨貢丸，鴨胸切片超好吃(不用蒸煮退冰直接切片吃)。等鴨肉製品。
,159,pos,9 個月前,東西營養又健康
,160,pos,1 年前,裡面門票100能抵消費 但實際的知識與佈置 很難與博物館沾邊  頂多只能說是總店之咯
,161,3,8 個月前,純粹來買產品的
,162,neg,1 年前,東西賣的比名產店貴，態度又不佳，名為觀光工廠但一點觀光特色也沒有。
,163,pos,1 年前,導覽員棒，店員親切～長知識了！
,164,3,10 個月前,好吃，有點貴
,165,3,1 年前,DIY彩繪課程，普通，價格有點....小朋友可能愛~~
,166,pos,2 年前,導覽費用全額可以購買產品，導覽簡潔有力，快速帶你了解鴨的相關事項，可以去看看。
,167,pos,5 個月前,鴨肉商品很多
,168,3,2 年前,我小女兒說：校外教學去博士鴨，裡面很擠，空間也不大。
,169,pos,5 個月前,鴨賞好好好吃
,170,3,1 年前,介紹太過仔細，不能拍照，只能買東西
,171,neg,7 個月前,韓粉的店
,172,3,5 個月前,小小一間
,173,pos,1 年前,鴨賞好吃，但是不便宜
,174,neg,6 個月前,空洞沒什麼好看
,175,pos,9 個月前,入門票可抵消費
,176,3,2 年前,雖然有導覽行程，但主要還是以推廣宜蘭鴨肉製品為主。
,177,pos,1 年前,好吃，吃完飯還可以逛逛拌手禮
,178,neg,2 年前,導覽解說人員聲調忽大忽小聽的很吃力，最令人無法接受的是同樣份量的鴨賞，卻比宜蘭其他商家硬是貴了70～80元，本來不想買，可是一進門就先收了門票每人100元說可抵銷費，所以不買也不行！若說是因有“觀光”所以比較貴也覺得沒這個價值！
,179,neg,1 年前,特色就是有關鴨的食品，味道不錯，有停車場，門票可抵消費
,180,pos,1 年前,還不錯，可以了解一下 鴨文化
,181,3,2 年前,地方不大，除非對製作鴨肉製品很有興趣，否則不用特別去。三樓用餐區，菜色其實不多，口味就見仁見智了。
,182,3,1 年前,一個親子的好去處，服務也很好
,183,3,1 年前,感覺似乎沒人管理了……沒什麼內容
,184,pos,2 年前,好玩的地方 有導覽 有DIY 他們的餐點要假日預定才有價格便宜 菜色又多
,185,neg,10 個月前,就像一般的特產店
,186,pos,11 個月前,內容豐富 企業用心
,187,pos,2 年前,櫻桃鴨好好吃，有人員帶領解說參觀鴨肉製品一貫作業。你知道櫻桃鴨的由來嗎？哈哈~絕對不是吃櫻桃長大的哦~
,188,neg,3 年前,一進去就急忙趕我們一群人上三樓聽影片講解，講解中員工送鴨肉餐來，問對方她說“餐飯免費不用錢 ”，結果吃完回一樓要做diy時，櫃台結帳員才跟我們說鴨肉餐要用抵用劵抵銷，一直硬要我們拿劵出來抵扣。自家公司員工訓練不足不檢討，還硬要顧客來承擔損失，真是死要錢地方，以後不會再來。
,189,pos,1 年前,對於鴨賞的研發演化講解詳細，讓人可以清楚了解鴨賞的來歷
,190,neg,1 年前,東西較貴，沒驚奇點。
,191,3,1 年前,不好意思這樣說，有點像特產店。
,192,neg,2 年前,整體應要再提升，門票100雖可抵消，但只是變像購物！
,193,neg,1 年前,強迫消費，讓人感觀不太好
,194,pos,7 個月前,順路買鴨賞
,195,neg,1 年前,要門票100但可以抵消費
,196,3,2 年前,"入場聽解說要付費(可折抵購物),但是講解的實在太快有點難聽清楚"
,197,pos,1 年前,景點有導覽還不錯的一個景點
,198,neg,1 年前,東西真的沒有很美味.......
,199,pos,1 年前,有導覽而且門票可以全額折抵
,200,pos,2 年前,富有教育意義 自助餐非常實惠
,201,neg,1 年前,"導覽說話快又不清楚, ＤＩＹ拿我我們的塑膠袋解說, 不慎噴入口水, 沒得換, 廁所沒水, DIY完沒得洗手（後面兩項可能是我們運氣不好)"
,202,pos,2 年前,有導覽可增長見識，還可試吃鴨肉食品。
,203,3,1 年前,觀賞 鴨賞製作流程 也是觀光景點之一
,204,pos,1 年前,休閒美食好去處
,205,3,2 年前,價格高了點，導覽解說還可以，門票抵消費
,206,pos,1 年前,服務人員態度很親切！
,207,3,2 年前,可做短暫停留的地方，雖然要100元門票(ㄧ人)但可抵消費。環境須改善。
,208,pos,1 年前,育教娛樂長知識
,209,pos,1 年前,還好，小孩子合適去塗鴨
,210,pos,1 年前,一般般 要門票🎫可折價
,211,neg,2 年前,一進門先收一百、能抵消費倒還好！重點是進去毫無重點，跟逛門市差不多！建議直接去門市即可
,212,3,2 年前,工廠導覽每位100元有點貴，還好可抵消費，但鴨肉品比外面貴，可選購的東西不多，所以來的人越來越少
,213,neg,9 個月前,不評論！！！
,214,3,1 年前,導覽解說不錯，但東西稍貴
,215,pos,1 年前,很多鴨肉美味供試食
,216,3,2 年前,收入場費抵消費的方式，不認同
,217,neg,2 年前,小小一間，沒有甚麼可以參觀，也要收門票100主要是賣鴨肉產品如果有需要買鴨肉產品，可以選擇這間
,218,neg,3 年前,門票可全額折抵，導覽員解說過快，大人都聽得很辛苦，小孩根本聽不懂，一直推銷要人消費，感覺不舒服
,219,pos,3 年前,導覽人員講解非常仔細，且對於小朋友很關心，購物過程沒感到壓力，門票可以抵消費，試吃也大方！
,220,neg,2 年前,門票要100元 ，又沒有什麼東西 ，鴨肉製品又很貴 ，我買了一包鴨腳貴又難吃 吃起來都沒有味道，鴨腳又沒有處理乾淨 ！
,221,pos,2 年前,服務親切．鴨賞好吃．鷄蛋好香．羊羹讚
,222,pos,1 年前,留在本地美食傳統
,223,neg,3 年前,或許是建立品牌 …所以售價都較一般產品貴許多 ，沒買 。
,224,3,2 年前,產品多樣，口味獨特
,225,neg,2 年前,一進去先收錢，都還沒看到東西喜不喜歡，就要強迫收費
,226,pos,1 年前,有小朋友互動活動，不錯
,227,neg,3 年前,純粹買鴨賞（不錯吃），說是觀光工廠，但其實像一般住宅，房子裡面有個味道，不太喜歡，買名產可以，但沒有用心做參觀的感覺，有遇到觀光團去消費。
,228,3,2 年前,大致都不錯，但入園導覽要收費。
,229,pos,2 年前,各式真空包鴨料理及鴨週邊產品，還有鴨知識的導覽，推薦參觀
,230,neg,2 年前,這個點真的還好～買完鴨賞就可以離開了
,231,pos,1 年前,內容嚮導說明清楚！
,232,3,10 個月前,觀光採買去處  🙄
,233,neg,2 年前,非常不推 還要收門票 強迫消費 東西又很貴 也不好吃
,234,neg,3 年前,....去過一次就可以了，門票一人100，在裡面可抵消費。
,235,3,2 年前,入門要收費 怕人家不買 對自己家產品沒信心
,236,neg,3 年前,有專人解說製程及鴨種，但地方不大、最主要還是以推銷地方名產為主
,237,neg,2 年前,去了才知道要門票100元… 進去後冷氣倒是很冷
,238,neg,3 年前,入場需門票100元，可抵消費 一樓販賣區 二樓割鴨肉給你看 三樓餐廳味道很臭 不特別也不好玩
,239,neg,3 年前,難停車，要門票抵消費，陳舊，還有令人不悅的味道，昏暗，還在外打一堆廣告。第一次到此，也只會有這麼一次。
,240,neg,3 年前,地方又小又無趣，還要入園費100元，東西也貴，滿雷的
,241,3,4 年前,地點不是很好找(在巷內)，一樓為展售區，二樓為觀光工廠(需參觀費)，以宜蘭的觀光工廠來看此地較為簡陋，比較推薦給對鴨製品具有極高興趣的朋友來訪。
,242,neg,2 年前,買了薑母鴨，沒料，味道怪，觀光工廠，場地不優，不推薦
,243,neg,2 年前,室內有動物診所的臭味～可能是飼料潮濕的味道
,244,pos,2 年前,好停車，解說分明，餐點好吃，讚
,245,pos,10 個月前,門票抵銷費
,246,pos,2 年前,導覽說明清楚，門票抵用百元，購物方便，停車方便。
,247,neg,1 年前,還好，來一次就行了
,248,pos,3 年前,不用多說~真的很好吃~推薦一定要去品嚐購買的商品Y(＾_＾)Y
,249,3,2 年前,除非你專門要去買博士鴨，不然沒什麼意思
,250,3,2 年前,對鴨有興趣再去，否則還蠻無聊
,251,neg,3 年前,雖然工作人員很努力，但是中餐，小失落哪
,252,pos,7 個月前,東西不錯
,253,pos,1 年前,宜蘭必買伴手禮名店
,254,3,1 年前,我只逛了五分鐘。
,255,neg,2 年前,服務尚可，商品價格略顯貴一些
,256,pos,1 個月前,很棒的觀光工廠！東西好吃！服務好！宜蘭吃的榜樣哦！
,257,3,3 年前,可認識鴨子種類，介紹清楚，但環境稍微簡單。
