_id,sid_comment,star,time,comment
,13,pos,1 個月前,使用鞋墊多年後重新檢測，有明顯改善，腳踝較少扭到。
,14,pos,1 個月前,工作人員很熱情、熱情介紹（十分專業）、非常推薦👍
,15,pos,1 個月前,了解腳的知識，好的鞋墊真的走起路來很輕鬆！
,16,pos,1 個月前,門市小姐的服務態度很好，尤其是淑津小姐，特別親切。
,17,pos,2 週前,這裡超讚，可以了解腳的知識，又可以做腳模
,18,pos,1 個月前,工作人員服務態度佳、專業有耐心👍
,19,pos,3 個月前,買了足弓鞋墊，走路越走越健康，大家都買了唷！也有小朋友的矯正鞋喔！服務超好~~~
,20,pos,11 個月前,用心經營 導覽費用是 每人150當天去 我們沒有預約 只有我們家三人 所以我們沒有導覽  只有去販賣部參觀裡面的小姐 細心介紹產品 試穿 服務很好 當下試完 覺得不需要 沒買也沒有關係。。。。
,21,pos,1 天前,真，腳和鞋的知識科普
,22,pos,5 個月前,環境相當不錯，導覽解說也能讓人學到很多，門票也很平易近人，但商品因為品質很好所以價格偏貴，適合全家去走走
,23,pos,4 天前,老公，兒子終於不駄背了
,24,pos,1 個月前,這是我穿過最好穿的鞋墊
,25,pos,2 週前,鞋墊很舒服，支撐性很好
,26,pos,5 個月前,服務人員人很好 會詳說明腳的問題跟適合穿的鞋鞋墊也很好穿
,27,pos,3 個月前,用心的導覽以及服務讓人倍感窩心
,28,pos,5 個月前,認識許多有關鞋的知識，幫助自己的腳更輕盈，可以四處去旅行。
,29,pos,5 個月前,原來，這麼多年的穿鞋是錯誤的，換了鞋墊，一整個輕鬆啊
,30,pos,3 個月前,態度親切👍 服務周到品質又好😝😝
,31,pos,1 個月前,導覽專業，服務熱心。
,32,pos,5 個月前,解說的很清楚，幫小朋友買鞋墊！
,33,3,1 年前,東西不便宜哦。小型觀光工廠，可惜沒趕到最後一場導覽，所以裡面都沒逛到。先給三星，以後有機會看導覽再提高或降低囉。
,34,pos,4 天前,買鞋打85折
,35,pos,6 個月前,更了解自己腳的不「足」，讓自己家人都安心
,36,pos,8 個月前,顛覆原本對鞋墊的印象，觀光工廠的導覽美女們，講解的非常清楚也很親切，當天下午13點半左右沒有預約，試著碰運氣看可不可以參觀，很幸運的這時段導覽，只有我們一家五口，講解的小朋友真的要把握最佳的矯正期，很專業
,37,neg,9 個月前,真的是有夠差，沒預約的還是別浪費時間來這邊了！一個觀光工廠不就是要給人參觀嗎？附設的設施不就是要給人使用嗎？連坐在門口裡面的椅子都會有服務人員問你有沒有預約想把你趕走，小朋友堆積木不能太大聲又不能堆高，還跟我們說積木不是這樣玩的，請問不然要怎麼玩可以教一下嗎？第一次遇到這種觀光工廠真是浪費時間...
,38,pos,4 個月前,提供足部測量，人員親切服務
,39,pos,1 年前,為了導覽品質必須提前預約，還可以幫寶貝做石膏足膜哦，現場也有販售鞋子跟鞋墊
,40,pos,6 個月前,介紹足底知識的地方，惟門票價格稍高
,41,neg,9 個月前,對散客態度非常差，服務態度不好，對於兒童非常不友善不推薦親子來此地遊玩，堆疊積木玩法還有限制不利於兒童來此，對於兒童創意DIY 也沒有專人在旁教導與協助陪同
,42,pos,5 個月前,專業的足鞋評估，很受用!
,43,pos,2 年前,這次我們以散客身分進去，她們還是努力熱情解說，還介紹我們可以去哪裡玩及哪裡吃東西，且之前就在好鞋墊很久，找到剛好適合腳的鞋墊
,44,pos,2 年前,其實蠻小的，不過能暸解腳部問題
,45,pos,2 年前,很不錯的觀光工廠，可增加了解足弓對身體健康的知識，有經過設計的參觀路線及活動規劃，是一個值得推薦的好去處。
,46,pos,10 個月前,不錯的鞋知識教育館，可以知道自己腳出了甚麼問題，唯賣的太貴了…
,47,pos,5 個月前,服務人員態度很好！
,48,pos,8 個月前,專業檢測👍🏻服務優給予最佳的建議 現場還有DIY製作足膜及彩繪適合全家大小一起來玩
,49,pos,8 個月前,值得去走一趟，了解我們的雙腳，好好對待雙腳，。店家對小孩子也有考慮到，有小孩專區讓孩子畫畫、疊疊樂，大人小孩都有收穫
,50,pos,2 天前,說明清楚熱心
,51,pos,7 個月前,大人小孩都開心，有各種DIY活動，還可以認識足底知識，了解自己走路的狀況，推薦大家可以來參觀👍
,52,pos,3 個月前,鞋子穿起來很舒服
,53,3,5 個月前,適合帶小朋友來玩，建議早點來或是下午休息過後再來。中午有午休。
,54,3,2 年前,地方很小，但服務人員相當熱情的解說，讓人瞭解鞋墊相關知識。
,55,pos,5 個月前,陳小姐服務超好👍
,56,pos,9 個月前,今天很開心找到腳的問題，也買了合適的鞋墊來減少膝蓋磨損造成的疼痛！導覽人員專業的講解，讓我們收獲良多，讚、讚、讚!!
,57,3,1 年前,是可以增加一些知識啦…鞋款相關產品，可以便宜一點就更美好了
,58,pos,3 個月前,店員很親切♡
,59,pos,9 個月前,很棒的地方，門票150元可以做腳部的足壓檢驗，還可以全額折抵館內消費，要避開中午12-13，因為員工要休息。
,60,3,9 個月前,有專業親切的服務人員協助評估、測量 試穿過鞋墊真的超級舒服 讓步伐更輕鬆 更健康
,61,pos,3 個月前,服務親切 價錢合適
,62,pos,6 個月前,實用耐穿的鞋墊，可幫助我矯正駝背、走路省力
,63,pos,8 個月前,可健檢自己腳底健康，走路姿勢是否正確，購買適合自己的鞋墊與鞋子，可惜售價不夠平民。
,64,pos,7 個月前,導覽小姐介紹的很仔細 ，鞋墊和鞋子穿起都很舒適～👍👍👍
,65,pos,1 年前,中午有休息12：00～13：00購買商品都85折其他縣市的門市都沒有折扣喔！
,66,pos,11 個月前,服務人員非常親切，賓至如歸的感覺！
,67,pos,9 個月前,服務人員服務態度好 非常專業 腳有問題的朋友非常適合來瞭解自己腳的狀況 買對適合自己的鞋
,68,3,11 個月前,免費景點，夏日炎炎避暑景點還可以
,69,pos,6 個月前,健康鞋子加足弓鞋墊很好穿再來買
,70,pos,1 個月前,服務好
,71,pos,1 年前,室內，小孩很開心~~
,72,pos,1 個月前,不錯喔
,73,pos,1 年前,足部很重要，選對鞋墊是重點
,74,3,3 年前,好多種不同問題的腳，鞋墊的功能也都不同
,75,3,2 年前,明亮、清楚的圖說和解說員的導引，讓我明白原來腳的角色佔全身的重要性，照顧好它反映我們身體健康與否，真的要忽略了！
,76,pos,7 個月前,服務人員專業，態度熱忱，商品CP值高
,77,pos,9 個月前,育教娛樂的好地方快來這愛護你的腳Y
,78,3,1 年前,負責製作薰香的小姐，表現的非常急，讓人有急著交差了事的感覺。
,79,pos,2 年前,夠專業！服務親切。
,80,pos,1 年前,詳細的解說，但也因此花了不少錢
,81,pos,2 年前,算小型的觀光工廠，直說要預約，完全不願意多做介紹，只有賣場小姐多介紹。
,82,pos,2 年前,"了解自身腳底狀態,進而給予建議。腳底長期有問題的可以來健診！"
,83,pos,1 年前,教你正確選鞋，鞋墊穿了有感
,84,pos,8 個月前,可以了解身體健康知識，服務人員都很親切。
,85,3,1 年前,健康館沒有育教於樂，主要還是以銷售商品為目的
,86,pos,2 年前,拿民宿的免費卷去體驗，非常非常的好，但如果要自付門票，那可能就需要評估，體驗很特殊，DIY很特別，非常好，DIY價格還算合理，但是介紹與導覽過程，稍微太過於商業化了，且產品的價格就~~~很高了
,87,pos,1 年前,導覽的很詳細，也有幫測足壓
,88,neg,3 年前,"門票$150,如果不是飯店提供免費的優惠券應該不會去，可參觀地方只有一樓範圍，導覽會帶領解說關於腳的足弓重要性以及各種腳型及腳掌的問題是怎麼形成因素（其實大部分知識上網都有），裡頭可以拍照，但不能錄音，所以可以去拍一拍裡面。     我是覺得腳真的明顯有變形,外翻或是足弓等有問題可以去那裡買一些矯正的器材會比較優惠，另外如果買鞋墊並憑掃描圖附上店章，三至六個月內可以到其他有服務的地區免費診斷一次（平時自己去要500），師父會再依情形幫你鞋墊做改善。"
,89,pos,2 年前,可以了解自己腳底壓力的狀況，去買鞋墊才能對症下藥，不用白花錢
,90,pos,4 個月前,還不錯
,91,neg,1 年前,導覽很棒！但鞋品價格不親民
,92,pos,1 年前,可了解足部保健和預防及製作過程
,93,pos,2 年前,學到很多知識~ 而且有位男員工超靦腆很可愛不會強迫人買他們的鞋墊
,94,pos,6 個月前,解說服務好，產品實用。
,95,neg,9 個月前,服務人員態度很差
,96,pos,6 個月前,鞋子+鞋墊好穿
,97,neg,3 年前,"門票150，雖然說可以抵消費，可是商品價格區間落差太大，真的符合需求的都要兩三千以上，價格低廉的商品實用度又不高。三歲以上都要收取門票150，一張門票僅能抵一個商品消費，無法合併折抵。除非真的對於足部有疑問需要矯正者可以進來""消費""，其他人可能要多多考慮，不然買了門票卻又找不到實用的商品可以抵消費，會讓人有點不開心。最重要的是，這裡不太適合親子共遊。如果是要帶小孩去走走看看，應該有其他更好的選擇。"
,98,pos,2 年前,服務人員很親切，過了導覽時間仍很願意稍微作測試結說！
,99,pos,7 個月前,好穿又舒適的鞋墊
,100,pos,7 個月前,詳細解說很棒!!!
,101,pos,1 年前,健康從腳開始~滿好的!
,102,3,2 年前,腳醫生，可以了解自己的脊椎，還不錯
,103,pos,6 個月前,讚👍
,104,3,3 年前,講解和推銷產品就花了一小時，想直接讓孩子彩繪可是還是被邀請得去先聽講解掃描，結果是難為小孩要陪等很久才可以玩彩繪足模，所以不推薦帶年紀小的孩子來喔。
,105,pos,2 年前,很棒的知識學習場地、服務人員很親切及説明清晰
,106,3,1 年前,"一直著重在推銷,感覺不太好!!!"
,107,pos,7 個月前,買鞋墊，順便測足壓
,108,pos,2 年前,牛肉麵不錯吃，停車方便，地點好找。
,109,pos,3 年前,對自己的雙足有更多認識，買了一雙鞋墊，三個月後就知道它的好壞了！
,110,pos,3 年前,沒預約又沒剛好遇到導覽，真的很快就不知道要幹嘛了。店員很親切。
,111,pos,8 個月前,商店有折扣，服務態度良好
,112,pos,7 個月前,好穿的足弓鞋墊加健康鞋
,113,3,2 年前,服務人員很專業，鞋款實穿不時尚。
,114,pos,7 個月前,體驗足部輔具的製作 讚
,115,neg,2 年前,做生意的態度很要緊或許是員工訓練不足
,116,pos,1 年前,可以知道腳及鞋子的知識
,117,pos,1 年前,育教娛樂的知識型觀光工廠
,118,pos,1 年前,讚啦！
,119,pos,2 年前,提供了自己平常不會注意到的腳部細節＆知識！
,120,pos,2 年前,商品單價稍稍偏高，但健康無價，體驗部分有趣實用
,121,pos,2 年前,門票有點貴，但免費的導覽還是挺不錯的
,122,pos,7 個月前,讓腳變健康！
,123,pos,2 年前,"服務人員熱心,且很專業."
,124,pos,7 個月前,足弓鞋墊健康鞋子讚
,125,pos,1 年前,好玩又有知識可以學習的親子好去處
,126,pos,3 年前,對鞋子的想法變很多，好的鞋墊真的差很多
,127,pos,2 年前,解說詳細、專業，服務親切。
,128,pos,2 年前,介紹很專業，很推薦來參觀，認識足部健康＿
,129,pos,4 年前,第一次體驗足壓掃瞄，好特別！館內腳的知識好豐富，推薦來體驗看看！
,130,pos,2 年前,認識腳腳，選擇自己適合的鞋墊，服務親切
,131,pos,2 年前,很適合親子一起來喔，收獲滿滿
,132,pos,2 年前,"是個長知識的地方, 還很有愛心"
,133,3,2 年前,吸收些知識
,134,pos,7 個月前,小朋友可以玩樂，增進健康知識。
,135,3,6 年前,對腳的知識增長很多，但現場販賣的鞋墊價格會讓人嚇一跳。
,136,pos,5 個月前,腳健康，身體就健康!
,137,pos,2 年前,專業的知識，親切的服務相當值得
,138,pos,9 個月前,細心+專業的講解
,139,pos,2 年前,服務親切，十足專業。
,140,pos,2 年前,服務員很熱心及主動講解足部健康
,141,pos,9 個月前,好了鞋墊很重要
,142,pos,2 年前,很棒！認識腳底學問多多喔！
,143,pos,2 年前,很棒的地方，清楚了解腳的狀況
,144,pos,2 年前,謝謝工作人員詳細的導覽跟解說
,145,pos,2 年前,導覽說明學到不少足部知識喔！
,146,neg,9 個月前,爛店
,147,pos,1 年前,專業長知識好地方。
,148,pos,2 年前,原來鞋墊有這麼好的知識，長知識了！
,149,pos,3 年前,可獲得足下知識的地方，春節期間免門票
,150,pos,1 年前,專業有趣好玩
,151,pos,4 年前,導覽很棒！操作也是，只不過…鞋好貴啊！
,152,pos,2 年前,覺得有點滿足到我的小腳
,153,pos,7 年前,量足壓&足型…很特別的體驗!
,154,pos,6 個月前,適合全家參訪
,155,pos,2 年前,好玩又長知識的好地方
,156,pos,1 年前,可以試看看
,157,pos,1 年前,很妙的體驗
,158,neg,7 個月前,"假觀光, 真賣鞋! (自由心證)"
,159,3,1 年前,銷售為主
,160,pos,1 年前,不錯體驗
,161,pos,1 年前,專業 健康
,162,pos,2 年前,路過
,163,3,2 年前,測量腳吖的地方
,164,neg,2 年前,就是要買就對了
,165,pos,2 年前,專業知識👍細心服務
,166,neg,2 年前,門票150可抵消費
,167,pos,2 年前,可以了解針對腳的知識
,168,pos,2 年前,非常好的體驗
,169,pos,2 年前,推薦
,170,pos,2 年前,可以體驗各種鞋墊
,171,pos,2 年前,讓我學到很多知識
,172,neg,2 年前,賣的東西太貴了！
,173,pos,2 年前,很不錯的體驗。
,174,pos,2 年前,科技貼近人性，很棒
,175,neg,3 年前,要錢150
,176,3,4 年前,商業色彩太濃 
,177,pos,5 年前,不錯，鞋墊好用，
,178,pos,21 小時前,說明很仔細，了解自己的足弓♥
,179,pos,1 年前,"覺得很有趣的是一開始會讓你先測量腳壓，之後會經過導覽後去了解腳的組成還有分佈，一些腳的知識，以及建議的鞋墊可以用什麼~可以做腳模，鞋墊等等的DIY, 是適合親子一起玩的地方唷~"
,180,pos,3 個月前,很棒
,181,pos,5 個月前,足健康，真健康
,182,pos,1 個月前,是狼
,183,pos,5 個月前,很好穿
,184,pos,1 年前,鞋子好穿又便宜
,185,pos,5 個月前,加油...
,186,pos,5 個月前,責怪
,187,pos,1 年前,👍👍👍👍👍👍
,188,pos,1 年前,普通
,189,pos,2 年前,棒棒棒
,190,3,2 年前,可以走走
,191,pos,2 年前,好玩
,192,pos,2 年前,好~~
,193,pos,2 年前,好
,194,pos,2 年前,很好玩
,195,pos,2 年前,很好玩
,196,pos,2 年前,好地方
,197,pos,3 年前,去美容 去美容 去美容 去美容 去美容去美容 去美容 去美容 去美容 去美容去美容 去美容 去美容 去美容 去美容去美容 去美容 去美容 去美容 去美容去美容 去美容 去美容 去美容 去美容去美容 去美容 去美容 去美容 去美容去美容 去美容 去美容 去美容 去美容去美容 去美容 去美容 去美容 去美容去美容 去美容 去美容 去美容 去美容去美容 去美容 去美容 去美容 去美容
,221,pos,21 小時前,真的棒
