_id,sid_comment,star,time,comment
,42,4,,優點1.親子舒壓的好地方，有大庭院還有蜂蜜的製作過程介紹，還有蜜蜂可以看，累了也有餐廳吃點點心配著蜂巢冰淇淋.2.裡面販售許多伴手禮，蜂蜜餅乾、蜂膠、益生菌、蜂蜜牛奶糖⋯品質都還蠻好吃的可以帶一些請朋友吃！3.員工親切熱心，會一直告訴你有什麼東西可以試跟體驗，或許有推銷的壓力吧，不過跟冷冰冰的員工比起來好很多！缺點1.可以逛的東西不多，偏採買伴手禮為主，大概一小時內可以結束的景點！2.東西價位稍微高了一點，不過經過觀察許多宜蘭的觀光工廠價位都偏高，或許經營方面也不容易，因為大部分客人都只有六日比較多！
,43,5,,第43篇評論找不到，得用RAWDATA回溯
,44,4,,第44篇評論找不到，得用RAWDATA回溯
,45,5,,第45篇評論找不到，得用RAWDATA回溯
,46,5,,第46篇評論找不到，得用RAWDATA回溯
,47,1,,第47篇評論找不到，得用RAWDATA回溯
,48,4,,第48篇評論找不到，得用RAWDATA回溯
,49,5,,第49篇評論找不到，得用RAWDATA回溯
,50,5,,第50篇評論找不到，得用RAWDATA回溯
,51,5,,因為當天去的時候人比較少，停車算方便。人員服務親切熱心，也不會過度推銷。裡面有簡單介紹蜜蜂的生態及如何分辨真假蜂蜜，覺得很受用的知識。裡面的食物都很好吃，尤其是蜂巢霜淇淋。雖然價格看似很貴，但是那麼大的蜂巢算值得，而且霜淇淋真的真的很好吃，光食物就足夠吸引我再去。
,52,4,,有蜜蜂介紹不錯然後有賣蜂蜜商品跟蜂巢冰淇淋還不錯可是小小一間一下就逛完了可以當作旅遊的中繼站跟吃個冰
,53,5,,第53篇評論找不到，得用RAWDATA回溯
,54,4,,第54篇評論找不到，得用RAWDATA回溯
,55,5,,這是個適合全家人參觀與遊憩的好所在，不收門票就可以入場參觀的觀光工廠，場地頗大，無論是內室外都規劃得不錯，可說是寬敞明亮又舒適，全館也有詳盡的蜜蜂相關生態教育資訊，可說是寓教於樂。其中，透過玻璃就可逕行觀察蜂巢的部分令人印象深刻，滿滿的蜜蜂，可能會令有密集恐懼症的朋友立即投降，但應該會讓大小朋友都再三駐足流連，看著蜜蜂忙來忙去，萬頭鑽動，實在是大呼過癮。如果這樣還不滿足，戶外也有蜂巢可以進一步就近觀察。館內服務人員的態度良好，很有禮貌，有問有答，專業度也很夠。餐飲部份樣式頗多，而餐點中有個蜂巢冰淇淋，堪稱是罕見且噱頭十足的特色小點，來訪必吃！其他販售的產品方面，看起來也是很專業的感覺，由於有相關檢驗標章的認證，就姑且信之。 場內停車區寬敞舒適，廁所乾淨衛生，可以輕鬆消磨個半個多小時至一個小時。旁邊不遠處就是「吉姆老爹啤酒工場」，雖然兩者由於領域不同，很難相提並論，但由於就在隔壁，可以順路逛逛。 5 到 10 分鐘車程內還有香草菲菲芳香植物博物館、金車威士忌酒廠 / 伯朗咖啡館員山酒堡咖啡館、金車員山蘭花園、深溝水源生態園區等處，或可妥善安排，一路連續參觀遊憩，收穫滿滿。
,56,4,,第56篇評論找不到，得用RAWDATA回溯
,57,5,,第57篇評論找不到，得用RAWDATA回溯
,58,5,,第58篇評論找不到，得用RAWDATA回溯
,59,5,,第59篇評論找不到，得用RAWDATA回溯
,60,4,,第60篇評論找不到，得用RAWDATA回溯
,61,5,,第61篇評論找不到，得用RAWDATA回溯
,62,4,,第62篇評論找不到，得用RAWDATA回溯
,63,5,,第63篇評論找不到，得用RAWDATA回溯
,64,4,,第64篇評論找不到，得用RAWDATA回溯
,65,4,,第65篇評論找不到，得用RAWDATA回溯
,66,5,,第66篇評論找不到，得用RAWDATA回溯
,67,2,,第67篇評論找不到，得用RAWDATA回溯
,68,5,,第68篇評論找不到，得用RAWDATA回溯
,69,4,,第69篇評論找不到，得用RAWDATA回溯
,70,4,,第70篇評論找不到，得用RAWDATA回溯
,71,5,,第71篇評論找不到，得用RAWDATA回溯
,72,4,,第72篇評論找不到，得用RAWDATA回溯
,73,4,,第73篇評論找不到，得用RAWDATA回溯
,74,5,,第74篇評論找不到，得用RAWDATA回溯
,75,5,,第75篇評論找不到，得用RAWDATA回溯
,76,5,,第76篇評論找不到，得用RAWDATA回溯
,77,4,,第77篇評論找不到，得用RAWDATA回溯
,78,5,,第78篇評論找不到，得用RAWDATA回溯
,79,5,,第79篇評論找不到，得用RAWDATA回溯
,80,5,,第80篇評論找不到，得用RAWDATA回溯
,81,5,,第81篇評論找不到，得用RAWDATA回溯
,82,4,,第82篇評論找不到，得用RAWDATA回溯
,83,3,,第83篇評論找不到，得用RAWDATA回溯
,84,5,,第84篇評論找不到，得用RAWDATA回溯
,85,5,,第85篇評論找不到，得用RAWDATA回溯
,86,4,,第86篇評論找不到，得用RAWDATA回溯
,87,5,,第87篇評論找不到，得用RAWDATA回溯
,88,5,,第88篇評論找不到，得用RAWDATA回溯
,89,4,,第89篇評論找不到，得用RAWDATA回溯
,90,5,,第90篇評論找不到，得用RAWDATA回溯
,91,4,,第91篇評論找不到，得用RAWDATA回溯
,92,5,,第92篇評論找不到，得用RAWDATA回溯
,93,4,,第93篇評論找不到，得用RAWDATA回溯
,94,5,,第94篇評論找不到，得用RAWDATA回溯
,95,5,,第95篇評論找不到，得用RAWDATA回溯
,96,5,,第96篇評論找不到，得用RAWDATA回溯
,97,4,,第97篇評論找不到，得用RAWDATA回溯
,98,3,,第98篇評論找不到，得用RAWDATA回溯
,99,5,,第99篇評論找不到，得用RAWDATA回溯
,100,4,,第100篇評論找不到，得用RAWDATA回溯
,101,5,,第101篇評論找不到，得用RAWDATA回溯
,102,5,,第102篇評論找不到，得用RAWDATA回溯
,103,3,,第103篇評論找不到，得用RAWDATA回溯
,104,4,,第104篇評論找不到，得用RAWDATA回溯
,105,4,,第105篇評論找不到，得用RAWDATA回溯
,106,5,,第106篇評論找不到，得用RAWDATA回溯
,107,5,,第107篇評論找不到，得用RAWDATA回溯
,108,4,,第108篇評論找不到，得用RAWDATA回溯
,109,4,,第109篇評論找不到，得用RAWDATA回溯
,110,4,,第110篇評論找不到，得用RAWDATA回溯
,111,4,,第111篇評論找不到，得用RAWDATA回溯
,112,4,,第112篇評論找不到，得用RAWDATA回溯
,113,4,,第113篇評論找不到，得用RAWDATA回溯
,114,5,,第114篇評論找不到，得用RAWDATA回溯
,115,4,,第115篇評論找不到，得用RAWDATA回溯
,116,5,,第116篇評論找不到，得用RAWDATA回溯
,117,3,,第117篇評論找不到，得用RAWDATA回溯
,118,4,,第118篇評論找不到，得用RAWDATA回溯
,119,5,,第119篇評論找不到，得用RAWDATA回溯
,120,3,,第120篇評論找不到，得用RAWDATA回溯
,121,5,,第121篇評論找不到，得用RAWDATA回溯
,122,5,,第122篇評論找不到，得用RAWDATA回溯
,123,3,,第123篇評論找不到，得用RAWDATA回溯
,124,5,,第124篇評論找不到，得用RAWDATA回溯
,125,3,,第125篇評論找不到，得用RAWDATA回溯
,126,5,,超棒的生態體驗區！！值得帶小朋友去玩耍以及了解蜜蜂生態文化咖啡屋的餐飲都很好吃，看的出有用心製作哦！
,127,5,,第127篇評論找不到，得用RAWDATA回溯
,128,5,,第128篇評論找不到，得用RAWDATA回溯
,129,3,,第129篇評論找不到，得用RAWDATA回溯
,130,5,,第130篇評論找不到，得用RAWDATA回溯
,131,3,,第131篇評論找不到，得用RAWDATA回溯
,132,5,,第132篇評論找不到，得用RAWDATA回溯
,133,5,,第133篇評論找不到，得用RAWDATA回溯
,134,4,,第134篇評論找不到，得用RAWDATA回溯
,135,5,,第135篇評論找不到，得用RAWDATA回溯
,136,4,,第136篇評論找不到，得用RAWDATA回溯
,137,4,,第137篇評論找不到，得用RAWDATA回溯
,138,3,,第138篇評論找不到，得用RAWDATA回溯
,139,4,,第139篇評論找不到，得用RAWDATA回溯
,140,5,,第140篇評論找不到，得用RAWDATA回溯
,141,4,,第141篇評論找不到，得用RAWDATA回溯
,142,4,,第142篇評論找不到，得用RAWDATA回溯
,143,5,,第143篇評論找不到，得用RAWDATA回溯
,144,3,,第144篇評論找不到，得用RAWDATA回溯
,145,5,,第145篇評論找不到，得用RAWDATA回溯
,146,3,,第146篇評論找不到，得用RAWDATA回溯
,147,4,,第147篇評論找不到，得用RAWDATA回溯
,148,5,,第148篇評論找不到，得用RAWDATA回溯
,149,4,,第149篇評論找不到，得用RAWDATA回溯
,150,3,,第150篇評論找不到，得用RAWDATA回溯
,151,1,,第151篇評論找不到，得用RAWDATA回溯
,152,5,,第152篇評論找不到，得用RAWDATA回溯
,153,5,,第153篇評論找不到，得用RAWDATA回溯
,154,5,,第154篇評論找不到，得用RAWDATA回溯
,155,5,,這是一個非常適合親子的場所內部有許多時候小朋友遊玩的場地小型火車🚂，寬敞的戶外。養蜂人家最推薦蜂巢冰淇淋🍨👍🏻👍🏻👍🏻巧克力是新的口味吃來吃去我還是覺得原本的比較好吃！蜂巢可食用，也可以吐掉上餐點時店員皆會提供一張衛生紙並且解說。二樓是放映室，特定時間才會開放入場。館內也有提供讓蜜蜂爬滿全身的特殊體驗哦。商品區，店員會提供免費試喝有關封面蜂蜜系列的産品，推薦一定要喝一杯，好喝🤤p.s館內有提供 印章 可以蓋留作紀念。
,156,4,,第156篇評論找不到，得用RAWDATA回溯
,157,4,,第157篇評論找不到，得用RAWDATA回溯
,158,4,,第158篇評論找不到，得用RAWDATA回溯
,159,5,,第159篇評論找不到，得用RAWDATA回溯
,160,5,,第160篇評論找不到，得用RAWDATA回溯
,161,4,,第161篇評論找不到，得用RAWDATA回溯
,162,5,,第162篇評論找不到，得用RAWDATA回溯
,163,3,,第163篇評論找不到，得用RAWDATA回溯
,164,4,,第164篇評論找不到，得用RAWDATA回溯
,165,5,,第165篇評論找不到，得用RAWDATA回溯
,166,5,,第166篇評論找不到，得用RAWDATA回溯
,167,5,,第167篇評論找不到，得用RAWDATA回溯
,168,5,,第168篇評論找不到，得用RAWDATA回溯
,169,4,,第169篇評論找不到，得用RAWDATA回溯
,170,4,,第170篇評論找不到，得用RAWDATA回溯
,171,5,,第171篇評論找不到，得用RAWDATA回溯
,172,3,,第172篇評論找不到，得用RAWDATA回溯
,173,5,,第173篇評論找不到，得用RAWDATA回溯
,174,4,,第174篇評論找不到，得用RAWDATA回溯
,175,5,,第175篇評論找不到，得用RAWDATA回溯
,176,4,,第176篇評論找不到，得用RAWDATA回溯
,177,5,,第177篇評論找不到，得用RAWDATA回溯
,178,4,,第178篇評論找不到，得用RAWDATA回溯
,179,4,,第179篇評論找不到，得用RAWDATA回溯
,180,5,,第一次到訪這裡，恰好遇到下大雨。不然我很想逛逛戶外的擺設一進門服務人員很親切問候，會詢問客人是否第一次參觀，需要幫忙解說嗎？真的讓人心暖暖，不像有些觀光工廠少了點人與人的關懷！我因為是要購買蜂蜜，她們有安排一位服務人員親切的為我解說，看到她的名牌竟然跟我以前的同事名字一模一樣（邱小姐）真的很巧。從蜂蜜的種類及保存方式她都很仔細的講解，最後我買的不是優惠商品組合，她一直告訴我說這樣你是用單價欸，也謝謝她的提醒。在這短暫的商品介紹及購買過程，沒有一絲絲的推銷感受，是讓顧客選擇自己喜歡的商品。
,181,5,,第181篇評論找不到，得用RAWDATA回溯
,182,4,,第182篇評論找不到，得用RAWDATA回溯
,183,4,,第183篇評論找不到，得用RAWDATA回溯
,184,4,,第184篇評論找不到，得用RAWDATA回溯
,185,4,,第185篇評論找不到，得用RAWDATA回溯
,186,5,,第186篇評論找不到，得用RAWDATA回溯
,187,5,,第187篇評論找不到，得用RAWDATA回溯
,188,4,,第188篇評論找不到，得用RAWDATA回溯
,189,5,,第189篇評論找不到，得用RAWDATA回溯
,190,3,,第190篇評論找不到，得用RAWDATA回溯
,191,4,,第191篇評論找不到，得用RAWDATA回溯
,192,3,,第192篇評論找不到，得用RAWDATA回溯
,193,5,,第193篇評論找不到，得用RAWDATA回溯
,194,3,,第194篇評論找不到，得用RAWDATA回溯
,195,5,,第195篇評論找不到，得用RAWDATA回溯
,196,4,,第196篇評論找不到，得用RAWDATA回溯
,197,5,,第197篇評論找不到，得用RAWDATA回溯
,198,4,,"(由 Google 提供翻譯) 這是一個免費的博物館，有3個房間，裡面擺滿了蜜蜂的展品。蜜蜂怎麼也沒做什麼，雌蜂做了一切，唯一的肥沃的蜜蜂是女王。你最終會對他們的產品進行硬性銷售：純級蜂蜜，蜂蜜丸，蜂蜜提取物。然後是一個咖啡館，那裡有一切蜂蜜。茶，華夫餅乾，冰淇淋等這裡有一個兒童遊樂場。(原始評論)It's a free museum about 3 rooms full of exhibit about bees. And how the guy bee does nothing and the female bees does everything and the only fertile bee is the queen. You end up being hard sale on their items: pure grade honey, honey pills, honey extract what have you. Then there's a cafe where there's everything honey. Tea, waffle, ice cream etc. There's a small playground for kids."
,199,5,,第199篇評論找不到，得用RAWDATA回溯
,200,5,,第200篇評論找不到，得用RAWDATA回溯
,201,3,,第201篇評論找不到，得用RAWDATA回溯
,202,5,,第202篇評論找不到，得用RAWDATA回溯
,203,5,,第203篇評論找不到，得用RAWDATA回溯
,204,4,,第204篇評論找不到，得用RAWDATA回溯
,205,5,,第205篇評論找不到，得用RAWDATA回溯
,206,5,,第206篇評論找不到，得用RAWDATA回溯
,207,3,,第207篇評論找不到，得用RAWDATA回溯
,208,1,,第208篇評論找不到，得用RAWDATA回溯
,209,4,,第209篇評論找不到，得用RAWDATA回溯
,210,5,,第210篇評論找不到，得用RAWDATA回溯
,211,5,,第211篇評論找不到，得用RAWDATA回溯
,212,5,,第212篇評論找不到，得用RAWDATA回溯
,213,3,,第213篇評論找不到，得用RAWDATA回溯
,214,5,,第214篇評論找不到，得用RAWDATA回溯
,215,4,,第215篇評論找不到，得用RAWDATA回溯
,216,4,,第216篇評論找不到，得用RAWDATA回溯
,217,5,,第217篇評論找不到，得用RAWDATA回溯
,218,5,,第218篇評論找不到，得用RAWDATA回溯
,219,5,,第219篇評論找不到，得用RAWDATA回溯
,220,3,,(由 Google 提供翻譯) 不需要停留太久的行程.保留30-60min吃個蜂巢冰淇淋休息一下還不錯.門口的小火車搭乘一次要NT$50不便宜.可以衡量一下.館內販售許多相關週邊商品.也可以預約導覽.戶外有小朋友的玩沙池及中型遊具(原始評論)不需要停留太久的行程.保留30-60min吃個蜂巢冰淇淋休息一下還不錯.門口的小火車搭乘一次要NT$50不便宜.可以衡量一下.館內販售許多相關周邊商品.也可以預約導覽.戶外有小朋友的玩沙池及中型遊具
,221,5,,第221篇評論找不到，得用RAWDATA回溯
,222,5,,第222篇評論找不到，得用RAWDATA回溯
,223,4,,第223篇評論找不到，得用RAWDATA回溯
,224,4,,第224篇評論找不到，得用RAWDATA回溯
,225,5,,第225篇評論找不到，得用RAWDATA回溯
,226,2,,第226篇評論找不到，得用RAWDATA回溯
,227,4,,第227篇評論找不到，得用RAWDATA回溯
,228,5,,第228篇評論找不到，得用RAWDATA回溯
,229,4,,"(由 Google 提供翻譯) 由於他們有養蜂場，因此您完全可以信任他們的產品。對於食品，冰淇淋，蛋糕，蜂蜜等，它們的質量很好，對於其他我不推薦使用的產品，因為我沒有使用過，所以我不推薦，但是商店已經有很長的聲譽了，我認為聲譽本身就說明了。(原始評論)Since they have a bee farm, you may trust their products at all. For food, ice cream, cakes, honey etc are good quality, for the others products I can't recommend because I didn't use them, but the store has had its reputation for a long time, I think the reputation says itself."
,230,5,,"(由 Google 提供翻譯) 一個免費的博物館可以為遊客提供學習更多環保意識以及美味的蜂蜜和冰淇淋的豐富經驗。(原始評論)A free museum can give visitors great experience learning more  environmental awarenesses, as well as yummy honey and ice cream."
,231,4,,第231篇評論找不到，得用RAWDATA回溯
,232,4,,第232篇評論找不到，得用RAWDATA回溯
,233,5,,第233篇評論找不到，得用RAWDATA回溯
,234,4,,第234篇評論找不到，得用RAWDATA回溯
,235,5,,第235篇評論找不到，得用RAWDATA回溯
,236,4,,第236篇評論找不到，得用RAWDATA回溯
,237,5,,第237篇評論找不到，得用RAWDATA回溯
,238,4,,第238篇評論找不到，得用RAWDATA回溯
,239,2,,室外不錯小孩的天堂室內的服務......不滿意就是了出餐也太超級世界無敵宇宙慢了吧！哇....已等了一小時還沒來想走也不行因為已經付費了
,240,5,,第240篇評論找不到，得用RAWDATA回溯
,241,5,,第241篇評論找不到，得用RAWDATA回溯
,242,5,,第242篇評論找不到，得用RAWDATA回溯
,243,2,,第243篇評論找不到，得用RAWDATA回溯
,244,4,,第244篇評論找不到，得用RAWDATA回溯
,245,5,,第245篇評論找不到，得用RAWDATA回溯
,246,5,,第246篇評論找不到，得用RAWDATA回溯
,247,5,,第247篇評論找不到，得用RAWDATA回溯
,248,2,,第248篇評論找不到，得用RAWDATA回溯
,249,4,,第249篇評論找不到，得用RAWDATA回溯
,250,2,,第250篇評論找不到，得用RAWDATA回溯
,251,4,,第251篇評論找不到，得用RAWDATA回溯
,252,4,,第252篇評論找不到，得用RAWDATA回溯
,253,4,,第253篇評論找不到，得用RAWDATA回溯
,254,2,,第254篇評論找不到，得用RAWDATA回溯
,255,4,,第255篇評論找不到，得用RAWDATA回溯
,256,3,,第256篇評論找不到，得用RAWDATA回溯
,257,3,,第257篇評論找不到，得用RAWDATA回溯
,258,3,,第258篇評論找不到，得用RAWDATA回溯
,259,3,,第259篇評論找不到，得用RAWDATA回溯
,260,5,,第260篇評論找不到，得用RAWDATA回溯
,261,4,,第261篇評論找不到，得用RAWDATA回溯
,262,5,,第262篇評論找不到，得用RAWDATA回溯
,263,5,,第263篇評論找不到，得用RAWDATA回溯
,264,5,,第264篇評論找不到，得用RAWDATA回溯
,265,4,,第265篇評論找不到，得用RAWDATA回溯
,266,5,,第266篇評論找不到，得用RAWDATA回溯
,267,5,,第267篇評論找不到，得用RAWDATA回溯
,268,4,,第268篇評論找不到，得用RAWDATA回溯
,269,1,,第269篇評論找不到，得用RAWDATA回溯
,270,3,,第270篇評論找不到，得用RAWDATA回溯
,271,4,,第271篇評論找不到，得用RAWDATA回溯
,272,5,,第272篇評論找不到，得用RAWDATA回溯
,273,4,,"(由 Google 提供翻譯) 這不是一個很大的地方，但是如果您喜歡蜂蜜，這裡是抓住各種產品的地方。免費無限品嚐。有一個咖啡廳，您可以在那裡放鬆身心並享用美食。我的孩子喜歡蜂蜜華夫餅乾和冰淇淋。(原始評論)Not a big place, but if you like honey this is the place to grab the variety of products. Free unlimited tasting. There is a cafe where you can sit relax and enjoy the food. My kids likes the honey waffles and ice-cream."
,274,5,,第274篇評論找不到，得用RAWDATA回溯
,275,5,,第275篇評論找不到，得用RAWDATA回溯
,276,5,,第276篇評論找不到，得用RAWDATA回溯
,277,4,,第277篇評論找不到，得用RAWDATA回溯
,278,4,,第278篇評論找不到，得用RAWDATA回溯
,279,3,,第279篇評論找不到，得用RAWDATA回溯
,280,5,,第280篇評論找不到，得用RAWDATA回溯
,281,5,,第281篇評論找不到，得用RAWDATA回溯
,282,4,,第282篇評論找不到，得用RAWDATA回溯
,283,4,,第283篇評論找不到，得用RAWDATA回溯
,284,5,,第284篇評論找不到，得用RAWDATA回溯
,285,3,,第285篇評論找不到，得用RAWDATA回溯
,286,4,,第286篇評論找不到，得用RAWDATA回溯
,287,5,,第287篇評論找不到，得用RAWDATA回溯
,288,5,,第288篇評論找不到，得用RAWDATA回溯
,289,4,,第289篇評論找不到，得用RAWDATA回溯
,290,5,,第290篇評論找不到，得用RAWDATA回溯
,291,3,,第291篇評論找不到，得用RAWDATA回溯
,292,4,,第292篇評論找不到，得用RAWDATA回溯
,293,3,,第293篇評論找不到，得用RAWDATA回溯
,294,5,,第294篇評論找不到，得用RAWDATA回溯
,295,5,,第295篇評論找不到，得用RAWDATA回溯
,296,5,,第296篇評論找不到，得用RAWDATA回溯
,297,3,,第297篇評論找不到，得用RAWDATA回溯
,298,5,,第298篇評論找不到，得用RAWDATA回溯
,299,4,,第299篇評論找不到，得用RAWDATA回溯
,300,4,,第300篇評論找不到，得用RAWDATA回溯
,301,4,,第301篇評論找不到，得用RAWDATA回溯
,302,5,,第302篇評論找不到，得用RAWDATA回溯
,303,5,,第303篇評論找不到，得用RAWDATA回溯
,304,4,,第304篇評論找不到，得用RAWDATA回溯
,305,5,,第305篇評論找不到，得用RAWDATA回溯
,306,5,,第306篇評論找不到，得用RAWDATA回溯
,307,5,,第307篇評論找不到，得用RAWDATA回溯
,308,5,,第308篇評論找不到，得用RAWDATA回溯
,309,5,,第309篇評論找不到，得用RAWDATA回溯
,310,5,,第310篇評論找不到，得用RAWDATA回溯
,311,5,,第311篇評論找不到，得用RAWDATA回溯
,312,5,,第312篇評論找不到，得用RAWDATA回溯
,313,4,,第313篇評論找不到，得用RAWDATA回溯
,314,4,,我們中途才插進導覽說明，但有抓到重點-->試吃。（哈！）導覽解說員介紹的很詳盡。蜂蜜試吃真的很甜！花粉益生菌也不錯！蜂王乳很營養！（但有幼蟲的蜂王乳...呃！怕怕！）其實，我們的重點是-->蜂巢冰淇淋。以嚐鮮的角度來說，真的不錯吃！下次再來，還是會點一份來吃的！😋
,315,4,,(由 Google 提供翻譯) 休息片刻即可放鬆身心，享受蜂蜜和副產品。蜂窩冰淇淋必須吃。(原始評論)Great rest stop to relax and enjoy honey  and by-products. Honeycomb icecream must eat.
,316,4,,第316篇評論找不到，得用RAWDATA回溯
,317,4,,第317篇評論找不到，得用RAWDATA回溯
,318,5,,"親身體驗跟蜂蜜當朋友的感覺有各式各樣的伴手禮供您選擇講解員及服務員經驗豐富值得讚嘆「蜂巢霜淇淋」雖有點貴,但是新鮮的牛奶配上甜蜜的蜂蜜真的是讓你心裡甜蜜蜜員山最佳景點之一👍     -歡迎大家前往參觀"
,319,4,,第319篇評論找不到，得用RAWDATA回溯
,320,4,,第320篇評論找不到，得用RAWDATA回溯
,321,5,,第321篇評論找不到，得用RAWDATA回溯
,322,2,,第322篇評論找不到，得用RAWDATA回溯
,323,3,,"(由 Google 提供翻譯) 應該在這裡進行親愛的教育，但需要提前預訂。最終只是購買他們的產品並享用了蜂蜜冰淇淋。如果有時間，仍然是參觀和拍照的好地方。(原始評論)Supposed to be here for an educational honey education, but realized forward booking is needed. Ended up just buying their products and having their honey ice cream.Still a nice place to visit and take photos if you have time."
,324,5,,第324篇評論找不到，得用RAWDATA回溯
,325,5,,第325篇評論找不到，得用RAWDATA回溯
,326,1,,第326篇評論找不到，得用RAWDATA回溯
,327,5,,第327篇評論找不到，得用RAWDATA回溯
,328,4,,第328篇評論找不到，得用RAWDATA回溯
,329,4,,第329篇評論找不到，得用RAWDATA回溯
,330,5,,第330篇評論找不到，得用RAWDATA回溯
,331,3,,第331篇評論找不到，得用RAWDATA回溯
,332,3,,第332篇評論找不到，得用RAWDATA回溯
,333,4,,第333篇評論找不到，得用RAWDATA回溯
,334,3,,第334篇評論找不到，得用RAWDATA回溯
,335,5,,第335篇評論找不到，得用RAWDATA回溯
,336,4,,第336篇評論找不到，得用RAWDATA回溯
,337,5,,第337篇評論找不到，得用RAWDATA回溯
,338,4,,第338篇評論找不到，得用RAWDATA回溯
,339,4,,第339篇評論找不到，得用RAWDATA回溯
,340,5,,第340篇評論找不到，得用RAWDATA回溯
,341,4,,第341篇評論找不到，得用RAWDATA回溯
,342,5,,第342篇評論找不到，得用RAWDATA回溯
,343,5,,第343篇評論找不到，得用RAWDATA回溯
,344,4,,第344篇評論找不到，得用RAWDATA回溯
,345,5,,第345篇評論找不到，得用RAWDATA回溯
,346,5,,第346篇評論找不到，得用RAWDATA回溯
,347,5,,第347篇評論找不到，得用RAWDATA回溯
,348,4,,第348篇評論找不到，得用RAWDATA回溯
,349,3,,第349篇評論找不到，得用RAWDATA回溯
,350,4,,第350篇評論找不到，得用RAWDATA回溯
,351,3,,第351篇評論找不到，得用RAWDATA回溯
,352,4,,第352篇評論找不到，得用RAWDATA回溯
,353,3,,第353篇評論找不到，得用RAWDATA回溯
,354,4,,第354篇評論找不到，得用RAWDATA回溯
,355,5,,第355篇評論找不到，得用RAWDATA回溯
,356,3,,第356篇評論找不到，得用RAWDATA回溯
