_id,sid_comment,star,time,comment
,20,5,,第20篇評論找不到，得用RAWDATA回溯
,21,5,,第21篇評論找不到，得用RAWDATA回溯
,22,2,,第22篇評論找不到，得用RAWDATA回溯
,23,3,,第23篇評論找不到，得用RAWDATA回溯
,24,3,,第24篇評論找不到，得用RAWDATA回溯
,25,5,,第25篇評論找不到，得用RAWDATA回溯
,26,5,,第26篇評論找不到，得用RAWDATA回溯
,27,5,,第27篇評論找不到，得用RAWDATA回溯
,28,4,,第28篇評論找不到，得用RAWDATA回溯
,29,5,,第29篇評論找不到，得用RAWDATA回溯
,30,3,,近期週四/六賣75°C酒精。參觀者不多，動線規劃宜加強。停車場告知不明確。餐廳簡陋，注意清潔!製造過程未顯示。建議完成5年施政計畫，全面更新場房與設施，否則裁撤為宜!
,31,5,,第31篇評論找不到，得用RAWDATA回溯
,32,4,,第32篇評論找不到，得用RAWDATA回溯
,33,2,,第33篇評論找不到，得用RAWDATA回溯
,34,3,,第34篇評論找不到，得用RAWDATA回溯
,35,3,,第35篇評論找不到，得用RAWDATA回溯
,36,3,,第36篇評論找不到，得用RAWDATA回溯
,37,5,,第37篇評論找不到，得用RAWDATA回溯
,38,4,,第38篇評論找不到，得用RAWDATA回溯
,39,4,,很特別也很漂亮的酒的博物館裡面從釀造製成裝瓶的過程都有講解也有把酒的種類分別介紹的很清楚讓人增加的許多知識唯一美中不足的地方是釀造酒跟蒸餾酒的舉例有稍微少了一些如果能再增加一些會更不錯還有在有一個部分可以試聞各種不同的酒的香氣，但是可能暴露空氣太久，其實氣味已經不太明顯，是個寓教於樂的好地方正確的認識酒，就不會造成飲酒過量的問題裡面擺設動態都不會感到擁擠也有可以購買酒類產品的地方
,40,4,,第40篇評論找不到，得用RAWDATA回溯
,41,1,,第41篇評論找不到，得用RAWDATA回溯
,42,3,,第42篇評論找不到，得用RAWDATA回溯
,43,4,,第43篇評論找不到，得用RAWDATA回溯
,44,4,,第44篇評論找不到，得用RAWDATA回溯
,45,4,,第45篇評論找不到，得用RAWDATA回溯
,46,4,,第46篇評論找不到，得用RAWDATA回溯
,47,5,,第47篇評論找不到，得用RAWDATA回溯
,48,3,,第48篇評論找不到，得用RAWDATA回溯
,49,4,,第49篇評論找不到，得用RAWDATA回溯
,50,4,,第50篇評論找不到，得用RAWDATA回溯
,51,3,,第51篇評論找不到，得用RAWDATA回溯
,52,5,,第52篇評論找不到，得用RAWDATA回溯
,53,5,,第53篇評論找不到，得用RAWDATA回溯
,54,5,,第54篇評論找不到，得用RAWDATA回溯
,55,4,,第55篇評論找不到，得用RAWDATA回溯
,56,3,,第56篇評論找不到，得用RAWDATA回溯
,57,4,,第57篇評論找不到，得用RAWDATA回溯
,58,3,,第58篇評論找不到，得用RAWDATA回溯
,59,5,,第59篇評論找不到，得用RAWDATA回溯
,60,1,,第60篇評論找不到，得用RAWDATA回溯
,61,4,,第61篇評論找不到，得用RAWDATA回溯
,62,4,,第62篇評論找不到，得用RAWDATA回溯
,63,1,,第63篇評論找不到，得用RAWDATA回溯
,64,5,,第64篇評論找不到，得用RAWDATA回溯
,65,3,,第65篇評論找不到，得用RAWDATA回溯
,66,5,,導航帶的路線是大門..但是停車場在後門找的有點久..裡面還不錯逛～酒品類更多～ 後方擺放大量架子 吸引很多慕名而來拍照打卡～
,67,4,,第67篇評論找不到，得用RAWDATA回溯
,68,2,,第68篇評論找不到，得用RAWDATA回溯
,69,4,,#宜蘭景點#宜蘭酒廠可愛的裝置藝術😜免費參觀~😀
,70,5,,第70篇評論找不到，得用RAWDATA回溯
,71,4,,第71篇評論找不到，得用RAWDATA回溯
,72,4,,1.有金箔酒試喝銷售人員給予很大的空間逛很不錯2.可以看到酒的製作過程和歷史3.附近沒有停車場所以開車的人可能要找一下車位4.很多酒箱可以拍照5.在廠房裡有聞到酒發酵的味道6.看到裡面有餐廳可以聚餐（因我本身沒有吃過所以想要聚餐的朋友可自行詢問）
,73,5,,第73篇評論找不到，得用RAWDATA回溯
,74,4,,第74篇評論找不到，得用RAWDATA回溯
,75,3,,第75篇評論找不到，得用RAWDATA回溯
,76,5,,第76篇評論找不到，得用RAWDATA回溯
,77,4,,第77篇評論找不到，得用RAWDATA回溯
,78,4,,第78篇評論找不到，得用RAWDATA回溯
,79,5,,第79篇評論找不到，得用RAWDATA回溯
,80,5,,第80篇評論找不到，得用RAWDATA回溯
,81,4,,第81篇評論找不到，得用RAWDATA回溯
,82,3,,第82篇評論找不到，得用RAWDATA回溯
,83,5,,第83篇評論找不到，得用RAWDATA回溯
,84,5,,第84篇評論找不到，得用RAWDATA回溯
,85,4,,第85篇評論找不到，得用RAWDATA回溯
,86,5,,第86篇評論找不到，得用RAWDATA回溯
,87,2,,第87篇評論找不到，得用RAWDATA回溯
,88,5,,第88篇評論找不到，得用RAWDATA回溯
,89,4,,第89篇評論找不到，得用RAWDATA回溯
,90,5,,第90篇評論找不到，得用RAWDATA回溯
,91,4,,第91篇評論找不到，得用RAWDATA回溯
,92,3,,第92篇評論找不到，得用RAWDATA回溯
,93,5,,第93篇評論找不到，得用RAWDATA回溯
,94,4,,第94篇評論找不到，得用RAWDATA回溯
,95,4,,第95篇評論找不到，得用RAWDATA回溯
,96,5,,第96篇評論找不到，得用RAWDATA回溯
,97,3,,第97篇評論找不到，得用RAWDATA回溯
,98,5,,第98篇評論找不到，得用RAWDATA回溯
,99,2,,第99篇評論找不到，得用RAWDATA回溯
,100,3,,第100篇評論找不到，得用RAWDATA回溯
,101,5,,第101篇評論找不到，得用RAWDATA回溯
,102,4,,第102篇評論找不到，得用RAWDATA回溯
,103,4,,第103篇評論找不到，得用RAWDATA回溯
,104,3,,第104篇評論找不到，得用RAWDATA回溯
,105,4,,第105篇評論找不到，得用RAWDATA回溯
,106,5,,第106篇評論找不到，得用RAWDATA回溯
,107,4,,第107篇評論找不到，得用RAWDATA回溯
,108,3,,第108篇評論找不到，得用RAWDATA回溯
,109,4,,第109篇評論找不到，得用RAWDATA回溯
,110,4,,第110篇評論找不到，得用RAWDATA回溯
,111,4,,第111篇評論找不到，得用RAWDATA回溯
,112,2,,第112篇評論找不到，得用RAWDATA回溯
,113,4,,志工人很好，可以提前一個禮拜打電話預約解說，但志工解說的時間有分歐，早上是09：00~11：30，下午是14：00~16：30。約有三棟樓可以晃晃看看，遊客中心那一棟的二樓，有酒香可以聞（超香的，有些很好聞），一樓有一個金箔的酒，工作人員有給我們試喝（喝起來很舒服，先含一下在嘴裡，再吞下，胸口那邊會暖暖的），聽工作人員說現在暑假期間有做優惠，幾乎都打5折，打折後約2000左右，但我沒買。約可以停留1H~1.5H。
,114,3,,第114篇評論找不到，得用RAWDATA回溯
,115,3,,第115篇評論找不到，得用RAWDATA回溯
,116,3,,第116篇評論找不到，得用RAWDATA回溯
,117,4,,第117篇評論找不到，得用RAWDATA回溯
,118,3,,第118篇評論找不到，得用RAWDATA回溯
,119,5,,第119篇評論找不到，得用RAWDATA回溯
,120,3,,第120篇評論找不到，得用RAWDATA回溯
,121,3,,第121篇評論找不到，得用RAWDATA回溯
,122,4,,第122篇評論找不到，得用RAWDATA回溯
,123,5,,第123篇評論找不到，得用RAWDATA回溯
,124,4,,第124篇評論找不到，得用RAWDATA回溯
,125,2,,第125篇評論找不到，得用RAWDATA回溯
,126,4,,第126篇評論找不到，得用RAWDATA回溯
,127,4,,第127篇評論找不到，得用RAWDATA回溯
,128,5,,第128篇評論找不到，得用RAWDATA回溯
,129,3,,第129篇評論找不到，得用RAWDATA回溯
,130,5,,第130篇評論找不到，得用RAWDATA回溯
,131,4,,第131篇評論找不到，得用RAWDATA回溯
,132,4,,第132篇評論找不到，得用RAWDATA回溯
,133,4,,第133篇評論找不到，得用RAWDATA回溯
,134,1,,第134篇評論找不到，得用RAWDATA回溯
,135,4,,第135篇評論找不到，得用RAWDATA回溯
,136,4,,第136篇評論找不到，得用RAWDATA回溯
,137,3,,第137篇評論找不到，得用RAWDATA回溯
,138,1,,第138篇評論找不到，得用RAWDATA回溯
,139,4,,第139篇評論找不到，得用RAWDATA回溯
,140,4,,第140篇評論找不到，得用RAWDATA回溯
,141,2,,第141篇評論找不到，得用RAWDATA回溯
,142,4,,第142篇評論找不到，得用RAWDATA回溯
,143,4,,黃金酒很新奇原本普通的威士忌沒得名，加入金箔醞釀一陣子後，竟然就得名了而且韻味濃厚滑順，沒有刺激辛辣感手刀就買下去了……送禮自用兩相宜場外還有很多空酒瓶的箱子堆疊適合拍照的好去處
,144,4,,第144篇評論找不到，得用RAWDATA回溯
,145,5,,第145篇評論找不到，得用RAWDATA回溯
,146,4,,第146篇評論找不到，得用RAWDATA回溯
,147,4,,第147篇評論找不到，得用RAWDATA回溯
,148,1,,第148篇評論找不到，得用RAWDATA回溯
,149,3,,第149篇評論找不到，得用RAWDATA回溯
,150,4,,第150篇評論找不到，得用RAWDATA回溯
,151,3,,第151篇評論找不到，得用RAWDATA回溯
,152,3,,第152篇評論找不到，得用RAWDATA回溯
,153,2,,第153篇評論找不到，得用RAWDATA回溯
,154,5,,第154篇評論找不到，得用RAWDATA回溯
,155,3,,第155篇評論找不到，得用RAWDATA回溯
,156,4,,第156篇評論找不到，得用RAWDATA回溯
,157,5,,第157篇評論找不到，得用RAWDATA回溯
,158,3,,太久沒來了，感覺動線改變許多，平日下午，沒什麼人，無法跟著人潮走，還稍微問人找了一下。想念酒味香腸的味道
,159,4,,第159篇評論找不到，得用RAWDATA回溯
,160,4,,第160篇評論找不到，得用RAWDATA回溯
,161,4,,第161篇評論找不到，得用RAWDATA回溯
,162,4,,第162篇評論找不到，得用RAWDATA回溯
,163,5,,第163篇評論找不到，得用RAWDATA回溯
,164,4,,第164篇評論找不到，得用RAWDATA回溯
,165,4,,第165篇評論找不到，得用RAWDATA回溯
,166,3,,第166篇評論找不到，得用RAWDATA回溯
,167,3,,第167篇評論找不到，得用RAWDATA回溯
,168,4,,第168篇評論找不到，得用RAWDATA回溯
,169,5,,第169篇評論找不到，得用RAWDATA回溯
,170,3,,第170篇評論找不到，得用RAWDATA回溯
,171,4,,第171篇評論找不到，得用RAWDATA回溯
,172,5,,宜蘭免收門票的觀光景點，宜蘭古稱蛤仔蘭、噶瑪蘭或甲子蘭，本廠酒文物館以甲子蘭為名，一方面凸顯宜蘭酒廠歷史悠久，一方面藉此來推廣本廠以甲子蘭為註冊商標之產品。宜蘭酒廠身為一個百年老酒廠，最值得稱傲的是它保留了許多日治時代的老式建築，進入宜蘭酒廠，就猶如進入一個歷史的空間，紅麴酒香沈浸的除了是一段過往歲月外，更沈浸著包含時代美感與人文特質的歷史空間，為宜蘭留下彌足珍貴的時代見證。紅露酒又名紅麴酒更被稱為東方紅酒，是一種以紅麴米和糯米為主要原料釀製成的糧食酒。紅麴米雖然具備一定的糖化和發酵能力，卻不足以單獨產出高濃度的酒，因此自古以來，紅麴酒需另加酒麴來擬補。
,173,4,,第173篇評論找不到，得用RAWDATA回溯
,174,4,,第174篇評論找不到，得用RAWDATA回溯
,175,4,,第175篇評論找不到，得用RAWDATA回溯
,176,3,,第176篇評論找不到，得用RAWDATA回溯
,177,3,,第177篇評論找不到，得用RAWDATA回溯
,178,3,,第178篇評論找不到，得用RAWDATA回溯
,179,5,,第179篇評論找不到，得用RAWDATA回溯
,180,5,,第180篇評論找不到，得用RAWDATA回溯
,181,3,,第181篇評論找不到，得用RAWDATA回溯
,182,5,,第182篇評論找不到，得用RAWDATA回溯
,183,5,,第183篇評論找不到，得用RAWDATA回溯
,184,4,,第184篇評論找不到，得用RAWDATA回溯
,185,2,,第185篇評論找不到，得用RAWDATA回溯
,186,4,,第186篇評論找不到，得用RAWDATA回溯
,187,4,,第187篇評論找不到，得用RAWDATA回溯
,188,4,,第188篇評論找不到，得用RAWDATA回溯
,189,5,,第189篇評論找不到，得用RAWDATA回溯
,190,3,,第190篇評論找不到，得用RAWDATA回溯
,191,5,,第191篇評論找不到，得用RAWDATA回溯
,192,5,,第192篇評論找不到，得用RAWDATA回溯
,193,4,,第193篇評論找不到，得用RAWDATA回溯
,194,3,,第194篇評論找不到，得用RAWDATA回溯
,195,3,,第195篇評論找不到，得用RAWDATA回溯
,196,2,,第196篇評論找不到，得用RAWDATA回溯
,197,5,,第197篇評論找不到，得用RAWDATA回溯
,198,3,,第198篇評論找不到，得用RAWDATA回溯
,199,3,,第199篇評論找不到，得用RAWDATA回溯
,200,4,,第200篇評論找不到，得用RAWDATA回溯
,201,4,,第201篇評論找不到，得用RAWDATA回溯
,202,5,,第202篇評論找不到，得用RAWDATA回溯
,203,5,,第203篇評論找不到，得用RAWDATA回溯
,204,3,,第204篇評論找不到，得用RAWDATA回溯
,205,3,,第205篇評論找不到，得用RAWDATA回溯
,206,3,,第206篇評論找不到，得用RAWDATA回溯
,207,4,,第207篇評論找不到，得用RAWDATA回溯
,208,3,,第208篇評論找不到，得用RAWDATA回溯
,209,3,,第209篇評論找不到，得用RAWDATA回溯
,210,5,,第210篇評論找不到，得用RAWDATA回溯
,211,2,,第211篇評論找不到，得用RAWDATA回溯
,212,2,,第212篇評論找不到，得用RAWDATA回溯
,213,5,,第213篇評論找不到，得用RAWDATA回溯
,214,4,,第214篇評論找不到，得用RAWDATA回溯
,215,4,,第215篇評論找不到，得用RAWDATA回溯
,216,4,,第216篇評論找不到，得用RAWDATA回溯
,217,3,,第217篇評論找不到，得用RAWDATA回溯
,218,4,,第218篇評論找不到，得用RAWDATA回溯
,219,5,,第219篇評論找不到，得用RAWDATA回溯
,220,3,,第220篇評論找不到，得用RAWDATA回溯
,221,4,,第221篇評論找不到，得用RAWDATA回溯
,222,5,,第222篇評論找不到，得用RAWDATA回溯
,223,4,,第223篇評論找不到，得用RAWDATA回溯
,224,3,,第224篇評論找不到，得用RAWDATA回溯
,225,3,,第225篇評論找不到，得用RAWDATA回溯
,226,4,,第226篇評論找不到，得用RAWDATA回溯
,227,5,,第227篇評論找不到，得用RAWDATA回溯
,228,4,,第228篇評論找不到，得用RAWDATA回溯
,229,4,,第229篇評論找不到，得用RAWDATA回溯
,230,2,,第230篇評論找不到，得用RAWDATA回溯
,231,4,,第231篇評論找不到，得用RAWDATA回溯
,232,5,,第232篇評論找不到，得用RAWDATA回溯
,233,3,,第233篇評論找不到，得用RAWDATA回溯
,234,4,,第234篇評論找不到，得用RAWDATA回溯
,235,5,,第235篇評論找不到，得用RAWDATA回溯
,236,4,,第236篇評論找不到，得用RAWDATA回溯
,237,4,,第237篇評論找不到，得用RAWDATA回溯
,238,4,,第238篇評論找不到，得用RAWDATA回溯
,239,2,,第239篇評論找不到，得用RAWDATA回溯
,240,4,,第240篇評論找不到，得用RAWDATA回溯
,241,5,,第241篇評論找不到，得用RAWDATA回溯
,242,4,,第242篇評論找不到，得用RAWDATA回溯
,243,4,,第243篇評論找不到，得用RAWDATA回溯
,244,5,,第244篇評論找不到，得用RAWDATA回溯
,245,5,,第245篇評論找不到，得用RAWDATA回溯
,246,4,,第246篇評論找不到，得用RAWDATA回溯
,247,4,,第247篇評論找不到，得用RAWDATA回溯
,248,5,,第248篇評論找不到，得用RAWDATA回溯
,249,5,,第249篇評論找不到，得用RAWDATA回溯
,250,4,,第250篇評論找不到，得用RAWDATA回溯
,251,4,,第251篇評論找不到，得用RAWDATA回溯
,252,4,,第252篇評論找不到，得用RAWDATA回溯
,253,3,,第253篇評論找不到，得用RAWDATA回溯
,254,3,,第254篇評論找不到，得用RAWDATA回溯
,255,4,,第255篇評論找不到，得用RAWDATA回溯
,256,5,,第256篇評論找不到，得用RAWDATA回溯
,257,2,,第257篇評論找不到，得用RAWDATA回溯
,258,4,,第258篇評論找不到，得用RAWDATA回溯
,259,4,,甲子蘭酒文物館前身是宜蘭酒廠，位置是台灣宜蘭市舊城西路3號。該酒廠在日治時期始創立，從製酒廠輾轉發展成當地極具代表性的文物展覽館。在台灣日治時期明治43年（1909年）由宜蘭士紳林青雲創立宜蘭製酒公司，投入製酒行業。戰後，製酒公司多次變新改革，在民國46年（1957年）定名為台灣省菸酒公賣局宜蘭酒廠，成為國家企業。在民國87年（1998年）12月12日，宜蘭酒廠改革為一個集製酒和旅遊於一身的場所，成立了甲子蘭酒文物館，實行對外開放。宜蘭酒廠有多款酒類產品，包括烏豆酒、米酒、當歸酒、米酒頭等。即使至現時，宜蘭酒廠仍然有多款著名出品。包括：特級紅露酒——主要材料是紅麴米樽藏金棗酒——以宜蘭特產金棗為主要材料米酒頭——最傳統的米酒王露清香酒頭——以糙米作材料
,260,5,,第260篇評論找不到，得用RAWDATA回溯
,261,2,,第261篇評論找不到，得用RAWDATA回溯
,262,4,,第262篇評論找不到，得用RAWDATA回溯
,263,4,,第263篇評論找不到，得用RAWDATA回溯
,264,2,,第264篇評論找不到，得用RAWDATA回溯
,265,3,,第265篇評論找不到，得用RAWDATA回溯
,266,4,,第266篇評論找不到，得用RAWDATA回溯
,267,1,,第267篇評論找不到，得用RAWDATA回溯
,268,5,,第268篇評論找不到，得用RAWDATA回溯
,269,5,,第269篇評論找不到，得用RAWDATA回溯
,270,3,,1、有酒類及宜蘭特產展售2、有免費停車場3、現場有小吃及生啤酒販賣4、可以安排1000左右到達，可喝杯生啤酒及咖啡，再去小吃部吃點心
,271,5,,第271篇評論找不到，得用RAWDATA回溯
,272,5,,第272篇評論找不到，得用RAWDATA回溯
,273,4,,第273篇評論找不到，得用RAWDATA回溯
,274,3,,第274篇評論找不到，得用RAWDATA回溯
,275,5,,第275篇評論找不到，得用RAWDATA回溯
,276,3,,第276篇評論找不到，得用RAWDATA回溯
,277,2,,第277篇評論找不到，得用RAWDATA回溯
,278,4,,第278篇評論找不到，得用RAWDATA回溯
,279,4,,第279篇評論找不到，得用RAWDATA回溯
,280,4,,第280篇評論找不到，得用RAWDATA回溯
,281,3,,第281篇評論找不到，得用RAWDATA回溯
,282,5,,第282篇評論找不到，得用RAWDATA回溯
,283,5,,第283篇評論找不到，得用RAWDATA回溯
,284,5,,第284篇評論找不到，得用RAWDATA回溯
,285,1,,第285篇評論找不到，得用RAWDATA回溯
,286,4,,第286篇評論找不到，得用RAWDATA回溯
,287,4,,第287篇評論找不到，得用RAWDATA回溯
,288,4,,第288篇評論找不到，得用RAWDATA回溯
,289,5,,第289篇評論找不到，得用RAWDATA回溯
,290,4,,第290篇評論找不到，得用RAWDATA回溯
,291,4,,第291篇評論找不到，得用RAWDATA回溯
,292,5,,第292篇評論找不到，得用RAWDATA回溯
,293,5,,第293篇評論找不到，得用RAWDATA回溯
,294,4,,第294篇評論找不到，得用RAWDATA回溯
,295,2,,第295篇評論找不到，得用RAWDATA回溯
,296,5,,第296篇評論找不到，得用RAWDATA回溯
,297,3,,第297篇評論找不到，得用RAWDATA回溯
,298,3,,第298篇評論找不到，得用RAWDATA回溯
,299,4,,第299篇評論找不到，得用RAWDATA回溯
,300,3,,第300篇評論找不到，得用RAWDATA回溯
,301,4,,第301篇評論找不到，得用RAWDATA回溯
,302,4,,第302篇評論找不到，得用RAWDATA回溯
,303,4,,第303篇評論找不到，得用RAWDATA回溯
,304,4,,第304篇評論找不到，得用RAWDATA回溯
,305,3,,第305篇評論找不到，得用RAWDATA回溯
,306,3,,第306篇評論找不到，得用RAWDATA回溯
,307,4,,第307篇評論找不到，得用RAWDATA回溯
,308,3,,第308篇評論找不到，得用RAWDATA回溯
,309,3,,第309篇評論找不到，得用RAWDATA回溯
,310,4,,第310篇評論找不到，得用RAWDATA回溯
,311,4,,第311篇評論找不到，得用RAWDATA回溯
,312,5,,第312篇評論找不到，得用RAWDATA回溯
,313,4,,第313篇評論找不到，得用RAWDATA回溯
,314,4,,第314篇評論找不到，得用RAWDATA回溯
,315,5,,第315篇評論找不到，得用RAWDATA回溯
,316,4,,第316篇評論找不到，得用RAWDATA回溯
,317,4,,第317篇評論找不到，得用RAWDATA回溯
,318,4,,第318篇評論找不到，得用RAWDATA回溯
,319,1,,第319篇評論找不到，得用RAWDATA回溯
,320,3,,第320篇評論找不到，得用RAWDATA回溯
,321,3,,第321篇評論找不到，得用RAWDATA回溯
,322,5,,第322篇評論找不到，得用RAWDATA回溯
,323,3,,距離宜蘭車站不遠，步行可達，內有美食區、紅麴館、酒銀行等設施建物。特色招牌有黃金酒，採特殊設備釀造，酒液中有金色微粒，極具美感，也有販售啤酒和高粱等不同酒款，可現場飲用、外帶或購買後寄存酒廠。此外還有紅麴、酒粕等週邊商品，囊括酒飲、餅乾、熟食、保養品等諸多變化。因鄰近新月廣場和宜蘭設治中心，也可一併規劃行程。
,324,4,,第324篇評論找不到，得用RAWDATA回溯
,325,4,,第325篇評論找不到，得用RAWDATA回溯
,326,5,,第326篇評論找不到，得用RAWDATA回溯
,327,4,,第327篇評論找不到，得用RAWDATA回溯
,328,5,,第328篇評論找不到，得用RAWDATA回溯
,329,4,,第329篇評論找不到，得用RAWDATA回溯
,330,5,,第330篇評論找不到，得用RAWDATA回溯
,331,5,,第331篇評論找不到，得用RAWDATA回溯
,332,5,,第332篇評論找不到，得用RAWDATA回溯
,333,3,,第333篇評論找不到，得用RAWDATA回溯
,334,1,,第334篇評論找不到，得用RAWDATA回溯
,335,5,,第335篇評論找不到，得用RAWDATA回溯
,336,5,,第336篇評論找不到，得用RAWDATA回溯
,337,3,,第337篇評論找不到，得用RAWDATA回溯
,338,4,,第338篇評論找不到，得用RAWDATA回溯
,339,5,,第339篇評論找不到，得用RAWDATA回溯
,340,3,,第340篇評論找不到，得用RAWDATA回溯
,341,4,,第341篇評論找不到，得用RAWDATA回溯
,342,5,,第342篇評論找不到，得用RAWDATA回溯
,343,5,,第343篇評論找不到，得用RAWDATA回溯
,344,5,,第344篇評論找不到，得用RAWDATA回溯
,345,5,,第345篇評論找不到，得用RAWDATA回溯
,346,4,,文化館展示酒廠歷史相關文物。力阿卡 — 早期拖酒甕的搬運車。宜蘭酒廠是台灣唯一生產紅露酒的酒廠，紅露酒：紅麴+蒸熟糯米醣化發酵+米酒。紅麴公用消熱去瘴，紅露酒在明清時代就由先民從福建地區傳入，是宜蘭人先民喜歡的酒類。前身「宜蘭製酒公司」為宜蘭人 林青雲 於日治時期1909年創立 。日據時期將宜蘭製酒公司收歸國有成為 宜蘭製酒株式會社，光復後1957年編為 台灣省菸酒公賣局宜蘭酒廠，1998年對外開放成觀光酒廠。 林青雲時代酒廠由中國大陸購進酒甕和日治時期建設的廠房，至今仍有保留。宜蘭酒廠的 「阿蘭城集水井」 設在宜蘭縣員山鄉，早期釀製紅露酒的主要水源，水井壁體保存良好，2012年定為古蹟。宜蘭進士路的「進士機堡」旁邊有座宜蘭酒廠廢棄酒槽。宜蘭縣初名「蛤仔難」，又稱甲子蘭、蛤仔蘭、噶瑪蘭、蘭陽，這些名稱都是源自原來居住於宜蘭平原上的平埔族噶瑪蘭族族名。
,347,5,,第347篇評論找不到，得用RAWDATA回溯
,348,4,,第348篇評論找不到，得用RAWDATA回溯
,349,5,,第349篇評論找不到，得用RAWDATA回溯
,350,5,,第350篇評論找不到，得用RAWDATA回溯
,351,4,,第351篇評論找不到，得用RAWDATA回溯
,352,4,,第352篇評論找不到，得用RAWDATA回溯
,353,5,,第353篇評論找不到，得用RAWDATA回溯
,354,1,,第354篇評論找不到，得用RAWDATA回溯
,355,3,,第355篇評論找不到，得用RAWDATA回溯
,356,3,,第356篇評論找不到，得用RAWDATA回溯
,357,4,,第357篇評論找不到，得用RAWDATA回溯
,358,3,,第358篇評論找不到，得用RAWDATA回溯
,359,3,,第359篇評論找不到，得用RAWDATA回溯
,360,4,,第360篇評論找不到，得用RAWDATA回溯
,361,5,,第361篇評論找不到，得用RAWDATA回溯
,362,4,,第362篇評論找不到，得用RAWDATA回溯
,363,4,,第363篇評論找不到，得用RAWDATA回溯
,364,3,,第364篇評論找不到，得用RAWDATA回溯
,365,4,,第365篇評論找不到，得用RAWDATA回溯
,366,5,,第366篇評論找不到，得用RAWDATA回溯
,367,3,,第367篇評論找不到，得用RAWDATA回溯
,368,5,,第368篇評論找不到，得用RAWDATA回溯
,369,5,,第369篇評論找不到，得用RAWDATA回溯
,370,3,,第370篇評論找不到，得用RAWDATA回溯
,371,3,,第371篇評論找不到，得用RAWDATA回溯
,372,3,,第372篇評論找不到，得用RAWDATA回溯
,373,5,,第373篇評論找不到，得用RAWDATA回溯
,374,4,,第374篇評論找不到，得用RAWDATA回溯
,375,4,,第375篇評論找不到，得用RAWDATA回溯
,376,3,,第376篇評論找不到，得用RAWDATA回溯
,377,3,,第377篇評論找不到，得用RAWDATA回溯
,378,3,,第378篇評論找不到，得用RAWDATA回溯
