_id,sid_comment,star,time,comment
,28,5,,是個很適合雨天來的地方，一進來有幫我們消毒手，隨後解說人員就為我們解說。對於一般沒有深入了解畫作的人也可以簡單的聽懂他們的介紹，淺顯易懂，用小朋友喜歡的道具來介紹。這裡是一個很安靜很有文藝氣息的地方，畫框在建築滿佈四處，二樓是各式各樣畫風的作品，還有互動遊戲！！！還有一個神秘的布簾，布簾裡面值得了解～三樓的採光超級好！好多名畫，超級好拍，解說人員還會很熱心的幫你拍照留念！最後還可以畫屬於自己的小貼紙，拿著相框和一同來往的人一起合照ㄛ
,29,5,,適合親子同樂 ，親切的小畫家會帶妳認識到藝術的領域。油畫的世界 很奇妙、可以保存到百年的時間、當然懂的保存的方法很重要。藝術家的創作，往往不是一般人能想像的，呈現出來的畫作有立體感、有抽象、有各種不同的畫風、包含眼神的傳神度是讓人最驚艷的，在這裡可以花上一天的時間，認真聽親切的講解、努力拍美美照 各個角落有不同的驚喜，加上有DIY積木相框、可以讓你帶回家作紀念。再這裡妳可以忘記都市塵囂喧鬧的人群、很值得來畫框博物館，來和親切的小畫家互動一下吧！
,30,5,,第30篇評論找不到，得用RAWDATA回溯
,31,5,,第31篇評論找不到，得用RAWDATA回溯
,32,2,,第32篇評論找不到，得用RAWDATA回溯
,33,5,,第33篇評論找不到，得用RAWDATA回溯
,34,5,,第一次來到這兒，從入館開始，有解說員親切的帶領你一一了解從畫框到作畫技巧的知識，有他們的說明，對於教的東西都還給美術老師的我來說，真的能夠深刻的了解到許多有對於畫作的歷史文化以及相關的學問，因為能夠實際的看到畫作，而不是課本上密密麻麻的字，實際體驗真的可以學習到很多！除此之外又有很多的DIY體驗可以玩，還有豐富的紀念品可以拿，來到這裡真的收益良多。這樣子有玩又有拿的地方不來嗎？PS.解說姐姐很漂亮~
,35,5,,博物館的解說員 每一位都相當禮貌且親合對每一位顧客都不遺漏的詳細解說即使展示空間不大 也無法容納那麼多的畫但仍舊保有很大的趣味性和互動性是值得一去的好地方
,36,5,,很棒的地方❤️適合全家大小大小參觀 也很適合拍照留念解說員也很貼心的細心解說（漂亮小姊姊❤️）很多畫我們可能只是看完就結束但有解說員說或讓你更有興趣的去了解每幅畫的意義跟畫法結束還有DIY 體驗闖關小禮物🎁
,37,5,,第37篇評論找不到，得用RAWDATA回溯
,38,5,,介紹人員很有耐心的介紹每張畫真的很厲害地方雖然不大但卻都很好拍門票180折抵消費100還贈送迷你積木相框👍
,39,5,,第39篇評論找不到，得用RAWDATA回溯
,40,5,,第40篇評論找不到，得用RAWDATA回溯
,41,5,,第41篇評論找不到，得用RAWDATA回溯
,42,4,,第42篇評論找不到，得用RAWDATA回溯
,43,5,,第43篇評論找不到，得用RAWDATA回溯
,44,5,,第44篇評論找不到，得用RAWDATA回溯
,45,3,,第45篇評論找不到，得用RAWDATA回溯
,46,5,,入場時工作人員給予非常詳盡的解說，包括現場體驗摸油畫，介紹油畫存放年限以及畫框材質的不同等等，每層樓有不同主題，使用不同流派畫法去表現同一幅畫作，各流派風格鮮明有特色，亦有相框diy活動，展場共有4樓且逛下去活潑有趣不枯燥，末了可以嘗試自己搭配各大名畫與相框，但是我蓋歪了(強迫症發作非常推薦帶小學以上的孩子來薰陶文藝氣息，但也要注意體驗區外展品不能碰處，以及最重要關閉閃光燈，以免對油畫造成傷害唷＼( ^▽^ )／
,47,4,,第47篇評論找不到，得用RAWDATA回溯
,48,5,,超好玩～到處都是畫框想怎麼拍就怎麼拍，最好跟一群朋友一起來最棒的是有很多可移動的畫框可以拿著到處拍照非常適合拿來模仿世界名畫但你需要非常厚臉皮&一群志同道合ㄉ朋友才能支援你拍出世界名畫然後館內ㄉ姐姐人都很好又漂亮都會很親切的講解～推推推有停車場外面有積木可以玩 等待時間不無聊讚讚～
,49,5,,第49篇評論找不到，得用RAWDATA回溯
,50,5,,第50篇評論找不到，得用RAWDATA回溯
,51,5,,第51篇評論找不到，得用RAWDATA回溯
,52,5,,第52篇評論找不到，得用RAWDATA回溯
,53,5,,第53篇評論找不到，得用RAWDATA回溯
,54,5,,第54篇評論找不到，得用RAWDATA回溯
,55,5,,第55篇評論找不到，得用RAWDATA回溯
,56,5,,第56篇評論找不到，得用RAWDATA回溯
,57,5,,第57篇評論找不到，得用RAWDATA回溯
,58,5,,第58篇評論找不到，得用RAWDATA回溯
,59,5,,第59篇評論找不到，得用RAWDATA回溯
,60,5,,第60篇評論找不到，得用RAWDATA回溯
,61,5,,第61篇評論找不到，得用RAWDATA回溯
,62,5,,入場門票$180。可以折抵100買東西，也會送紙相框或是可愛的小小塑膠積木相框，裡面很漂亮，展區分成1、2、3樓，4樓是兌換可以自己圖畫的明信片跟貼紙，可以直接在貼紙上畫圖，貼在牆面上，展區內還貼心的將小朋友看到可能會小害怕的畫作，用布簾做分區分，在裡面時間不含DIY大致可以待30-40分鐘，當然如果是網美網帥可能會多待一點。裡面很好拍照，1樓也會有導覽人員做一些油畫跟畫框的介紹，整體來說很舒服，也不會很吵雜，在悠閒的午後，增添一點文藝氣息，感覺很棒。在3樓也有3D圖畫展區。裡面還有許多圖畫，有興趣的人，就親自走訪一趟吧^-^
,63,5,,第63篇評論找不到，得用RAWDATA回溯
,64,3,,第64篇評論找不到，得用RAWDATA回溯
,65,5,,第65篇評論找不到，得用RAWDATA回溯
,66,5,,第66篇評論找不到，得用RAWDATA回溯
,67,5,,第67篇評論找不到，得用RAWDATA回溯
,68,4,,第68篇評論找不到，得用RAWDATA回溯
,69,5,,第69篇評論找不到，得用RAWDATA回溯
,70,4,,第70篇評論找不到，得用RAWDATA回溯
,71,5,,第71篇評論找不到，得用RAWDATA回溯
,72,5,,第72篇評論找不到，得用RAWDATA回溯
,73,5,,很有趣很多畫作解說也很詳細還可以小闖關拿禮物很值得來👍👍👍
,74,4,,第74篇評論找不到，得用RAWDATA回溯
,75,5,,第75篇評論找不到，得用RAWDATA回溯
,76,5,,外觀看起来不大，就像一棟獨棟住户的感覺，但從一走進門口，服務人員專業的解説，馬上感受到親切和專業。一樓入口處服務人員會先作樓層介紹，並介绍（畫框）的材质和特色。二樓是介绍不同畫風，畫派，經由服務人員淺顯易懂的解説，讓人可以馬上進入繪畫的情境，另外還有米粒，積木作成的畫，讓人驚艷。三樓則是由立體畫及名畫變異版，拍照畫框組成，非常適合情侣，親子一遊。四樓則是簡易的DIY，作完之後回到一樓可以再作DIY。整體可以逛1到2個小時。重點是服務人員非常親切，有門必答，又很漂亮可爱啊~
,77,5,,第77篇評論找不到，得用RAWDATA回溯
,78,4,,第78篇評論找不到，得用RAWDATA回溯
,79,5,,第79篇評論找不到，得用RAWDATA回溯
,80,5,,第80篇評論找不到，得用RAWDATA回溯
,81,5,,第81篇評論找不到，得用RAWDATA回溯
,82,1,,第82篇評論找不到，得用RAWDATA回溯
,83,4,,宜蘭超適合下雨天的室內景點！！裡面還蠻好拍的很多很多的相框🖼️可欣賞不同時期的畫風、畫派還有導覽介紹👍但門票$180元小貴，雖然可以折抵購物使用，但是折抵後都還要付破百的價錢比較不是那麼親民
,84,5,,第84篇評論找不到，得用RAWDATA回溯
,85,5,,第85篇評論找不到，得用RAWDATA回溯
,86,4,,第86篇評論找不到，得用RAWDATA回溯
,87,5,,第87篇評論找不到，得用RAWDATA回溯
,88,4,,第88篇評論找不到，得用RAWDATA回溯
,89,4,,第89篇評論找不到，得用RAWDATA回溯
,90,3,,第90篇評論找不到，得用RAWDATA回溯
,91,5,,在網路上看到這個畫框博物館覺得很有趣！就來了結果真的很有趣呢一開始進去到門口的感覺就非常的溫馨又可愛樓梯還有很多話框能拍照 整個很酷呢然後到了二樓 看到很多油畫都是名作還有最印象深刻的是 鬼話 後面的故事 都很有意義又非常特別 聽完我都起雞皮疙瘩了三樓有很多有趣的畫作 還可以拍照 有立體的畫畫完還有diy 積木相框可以拿喔！是個親子旅遊的好去處工作人員都很親切也很可愛！講話很溫柔～～～還會幫我拍手👏
,92,5,,第92篇評論找不到，得用RAWDATA回溯
,93,3,,第93篇評論找不到，得用RAWDATA回溯
,94,3,,第94篇評論找不到，得用RAWDATA回溯
,95,5,,第95篇評論找不到，得用RAWDATA回溯
,96,5,,第96篇評論找不到，得用RAWDATA回溯
,97,5,,第97篇評論找不到，得用RAWDATA回溯
,98,5,,第98篇評論找不到，得用RAWDATA回溯
,99,4,,第99篇評論找不到，得用RAWDATA回溯
,100,5,,第100篇評論找不到，得用RAWDATA回溯
,101,5,,第101篇評論找不到，得用RAWDATA回溯
,102,5,,第102篇評論找不到，得用RAWDATA回溯
,103,5,,第103篇評論找不到，得用RAWDATA回溯
,104,1,,第104篇評論找不到，得用RAWDATA回溯
,105,2,,第105篇評論找不到，得用RAWDATA回溯
,106,5,,第106篇評論找不到，得用RAWDATA回溯
,107,5,,第107篇評論找不到，得用RAWDATA回溯
,108,5,,第108篇評論找不到，得用RAWDATA回溯
,109,1,,第109篇評論找不到，得用RAWDATA回溯
,110,5,,第110篇評論找不到，得用RAWDATA回溯
,111,5,,第111篇評論找不到，得用RAWDATA回溯
,112,5,,第112篇評論找不到，得用RAWDATA回溯
,113,5,,第113篇評論找不到，得用RAWDATA回溯
,114,2,,第114篇評論找不到，得用RAWDATA回溯
,115,4,,第115篇評論找不到，得用RAWDATA回溯
,116,3,,第116篇評論找不到，得用RAWDATA回溯
,117,2,,第117篇評論找不到，得用RAWDATA回溯
,118,5,,第118篇評論找不到，得用RAWDATA回溯
,119,5,,第119篇評論找不到，得用RAWDATA回溯
,120,5,,第120篇評論找不到，得用RAWDATA回溯
,121,5,,第121篇評論找不到，得用RAWDATA回溯
,122,5,,第122篇評論找不到，得用RAWDATA回溯
,123,4,,第123篇評論找不到，得用RAWDATA回溯
,124,3,,第124篇評論找不到，得用RAWDATA回溯
,125,5,,第125篇評論找不到，得用RAWDATA回溯
,126,3,,第126篇評論找不到，得用RAWDATA回溯
,127,1,,第127篇評論找不到，得用RAWDATA回溯
,128,5,,第128篇評論找不到，得用RAWDATA回溯
,129,4,,第129篇評論找不到，得用RAWDATA回溯
,130,5,,第130篇評論找不到，得用RAWDATA回溯
,131,3,,第131篇評論找不到，得用RAWDATA回溯
,132,5,,第132篇評論找不到，得用RAWDATA回溯
,133,1,,第133篇評論找不到，得用RAWDATA回溯
,134,5,,第134篇評論找不到，得用RAWDATA回溯
,135,4,,第135篇評論找不到，得用RAWDATA回溯
,136,4,,第136篇評論找不到，得用RAWDATA回溯
,137,4,,第137篇評論找不到，得用RAWDATA回溯
,138,5,,第138篇評論找不到，得用RAWDATA回溯
,139,3,,第139篇評論找不到，得用RAWDATA回溯
,140,5,,第140篇評論找不到，得用RAWDATA回溯
,141,4,,第141篇評論找不到，得用RAWDATA回溯
,142,1,,第142篇評論找不到，得用RAWDATA回溯
,143,5,,第143篇評論找不到，得用RAWDATA回溯
,144,5,,第144篇評論找不到，得用RAWDATA回溯
,145,5,,第145篇評論找不到，得用RAWDATA回溯
,146,5,,第146篇評論找不到，得用RAWDATA回溯
,147,5,,第147篇評論找不到，得用RAWDATA回溯
,148,5,,第148篇評論找不到，得用RAWDATA回溯
,149,2,,第149篇評論找不到，得用RAWDATA回溯
,150,5,,第150篇評論找不到，得用RAWDATA回溯
,151,5,,第151篇評論找不到，得用RAWDATA回溯
,152,2,,第152篇評論找不到，得用RAWDATA回溯
,153,4,,第153篇評論找不到，得用RAWDATA回溯
,154,4,,第154篇評論找不到，得用RAWDATA回溯
,155,3,,第155篇評論找不到，得用RAWDATA回溯
,156,5,,第156篇評論找不到，得用RAWDATA回溯
,157,5,,第157篇評論找不到，得用RAWDATA回溯
,158,5,,第158篇評論找不到，得用RAWDATA回溯
,159,2,,第159篇評論找不到，得用RAWDATA回溯
,160,5,,第160篇評論找不到，得用RAWDATA回溯
,161,5,,第161篇評論找不到，得用RAWDATA回溯
,162,5,,第162篇評論找不到，得用RAWDATA回溯
,163,5,,第163篇評論找不到，得用RAWDATA回溯
,164,4,,第164篇評論找不到，得用RAWDATA回溯
,165,5,,第165篇評論找不到，得用RAWDATA回溯
,166,5,,第166篇評論找不到，得用RAWDATA回溯
,167,5,,第167篇評論找不到，得用RAWDATA回溯
,168,3,,都有解說導覽環境還不錯!還可以親子DIY，還有闖關小禮品可以兌換。亞洲唯一「OMG!畫框博物館」，給您不一樣的機會去親近這些生活藝術，從「品畫」、「入畫」到「玩畫」，充滿趣味與拍照互動，拉近你與藝術的距離！入館門票優惠價170元，門票包含4項DIY，與折抵100元商品！［5歲以下或身高未滿100公分之兒童，與70歲以上長者，免票入場(需出示證件)。］營業時間10:30～18:30 [全年無休](最後售票時間為18:00)●入場票券使用後不得退票。限於當日使用，離開展場後，需重新購票進入。●考量館內空間與動線，展場內禁止嬰兒車、手推車、與行李箱入場，亦不提供保管嬰兒車與行李箱之服務，敬請您見諒。●館內禁止吸菸、禁止飲食、禁止攜帶寵物。
,169,3,,第169篇評論找不到，得用RAWDATA回溯
,170,5,,第170篇評論找不到，得用RAWDATA回溯
,171,5,,第171篇評論找不到，得用RAWDATA回溯
,172,4,,第172篇評論找不到，得用RAWDATA回溯
,173,5,,第173篇評論找不到，得用RAWDATA回溯
,174,5,,第174篇評論找不到，得用RAWDATA回溯
,175,3,,第175篇評論找不到，得用RAWDATA回溯
,176,4,,第176篇評論找不到，得用RAWDATA回溯
,177,5,,第177篇評論找不到，得用RAWDATA回溯
,178,4,,第178篇評論找不到，得用RAWDATA回溯
,179,5,,第179篇評論找不到，得用RAWDATA回溯
,180,5,,第180篇評論找不到，得用RAWDATA回溯
,181,4,,第181篇評論找不到，得用RAWDATA回溯
,182,4,,第182篇評論找不到，得用RAWDATA回溯
,183,4,,第183篇評論找不到，得用RAWDATA回溯
,184,5,,第184篇評論找不到，得用RAWDATA回溯
,185,5,,第185篇評論找不到，得用RAWDATA回溯
,186,4,,第186篇評論找不到，得用RAWDATA回溯
,187,5,,第187篇評論找不到，得用RAWDATA回溯
,188,3,,很多很有耐心的員工一一細心的介紹👏也告知作品的來源及故事會給他一個👍但偏偏就有一個“非常特別”的員工🤔讓人感覺花錢被翻白眼🙄希望貴公司可加強該員工的訓練
,189,5,,第189篇評論找不到，得用RAWDATA回溯
,190,5,,第190篇評論找不到，得用RAWDATA回溯
,191,3,,第191篇評論找不到，得用RAWDATA回溯
,192,5,,第192篇評論找不到，得用RAWDATA回溯
,193,3,,適合三歲以上小孩～一進門介紹的導覽員態度不是很好旁邊的積木公仔有寫禁止觸摸一開始沒看到，摸了一下被大聲喝斥不要摸喔可以溫柔一點...有點被嚇到(~_~;)1-2歲小小孩不適合，因為裡面的畫都幾十萬 幾百萬導覽員也千交代萬交代「不要摸喔！因為很貴」摸到萬一毀損可能賠不了～逛的很有壓力門票170，100可抵消費但一人抵一張，假如你四人入場有400可抵，但不能挑個400元的商品全抵很文青很藝術的地方啦～綜合評價3顆星
,194,5,,第194篇評論找不到，得用RAWDATA回溯
,195,5,,第195篇評論找不到，得用RAWDATA回溯
,196,5,,第196篇評論找不到，得用RAWDATA回溯
,197,2,,第197篇評論找不到，得用RAWDATA回溯
,198,3,,第198篇評論找不到，得用RAWDATA回溯
,199,1,,第199篇評論找不到，得用RAWDATA回溯
,200,4,,離國五很近，交通方便。面積雖然不大，但導覽人員親切。畫還滿有意思的，特別是二樓其中一幅畫，人站在不同方向，畫裡的馬頭似乎都向著自己~
,201,5,,適合男孩女孩的下雨天室內景點！🖒男孩愛的樂高！女孩愛的化妝，油畫門票180可抵100元單項消費含四個簡易DIY~CP值超高！
,202,3,,第202篇評論找不到，得用RAWDATA回溯
,203,4,,第203篇評論找不到，得用RAWDATA回溯
,204,4,,第204篇評論找不到，得用RAWDATA回溯
,205,5,,第205篇評論找不到，得用RAWDATA回溯
,206,5,,第206篇評論找不到，得用RAWDATA回溯
,207,4,,第207篇評論找不到，得用RAWDATA回溯
,208,5,,第208篇評論找不到，得用RAWDATA回溯
,209,5,,第209篇評論找不到，得用RAWDATA回溯
,210,4,,就是一棟透天厝！有1-3樓。1樓入口及DIY，在一樓樓梯前有簡單的導覽，介紹畫框的訊息✉️！有很多畫框可以拍照。Diy可以選積木樂高的相框🖼️比較有價值！販賣處用品單價偏高！一張門票抵消費$100，因為我不想多花錢，所以全部選了紙相框自己回家玩。2樓是拍照區！很多畫可以參觀。還有3D圖可以玩！3樓是領取小獎品的地方！停留時間大約30-60分鐘！
,211,5,,第211篇評論找不到，得用RAWDATA回溯
,212,4,,第212篇評論找不到，得用RAWDATA回溯
,213,3,,第213篇評論找不到，得用RAWDATA回溯
,214,1,,第214篇評論找不到，得用RAWDATA回溯
,215,4,,第215篇評論找不到，得用RAWDATA回溯
,216,5,,第216篇評論找不到，得用RAWDATA回溯
,217,5,,第217篇評論找不到，得用RAWDATA回溯
,218,1,,第218篇評論找不到，得用RAWDATA回溯
,219,4,,第219篇評論找不到，得用RAWDATA回溯
,220,4,,第220篇評論找不到，得用RAWDATA回溯
,221,5,,第221篇評論找不到，得用RAWDATA回溯
,222,3,,第222篇評論找不到，得用RAWDATA回溯
,223,4,,第223篇評論找不到，得用RAWDATA回溯
,224,4,,第224篇評論找不到，得用RAWDATA回溯
,225,5,,第225篇評論找不到，得用RAWDATA回溯
,226,4,,第226篇評論找不到，得用RAWDATA回溯
,227,3,,第227篇評論找不到，得用RAWDATA回溯
,228,5,,第228篇評論找不到，得用RAWDATA回溯
,229,5,,第229篇評論找不到，得用RAWDATA回溯
,230,5,,第230篇評論找不到，得用RAWDATA回溯
,231,4,,第231篇評論找不到，得用RAWDATA回溯
,232,5,,第232篇評論找不到，得用RAWDATA回溯
,233,5,,第233篇評論找不到，得用RAWDATA回溯
,234,1,,第234篇評論找不到，得用RAWDATA回溯
,235,5,,第235篇評論找不到，得用RAWDATA回溯
,236,5,,第236篇評論找不到，得用RAWDATA回溯
,237,5,,第237篇評論找不到，得用RAWDATA回溯
,238,5,,第238篇評論找不到，得用RAWDATA回溯
,239,5,,第239篇評論找不到，得用RAWDATA回溯
,240,5,,第240篇評論找不到，得用RAWDATA回溯
,241,3,,第241篇評論找不到，得用RAWDATA回溯
,242,5,,第242篇評論找不到，得用RAWDATA回溯
,243,5,,第243篇評論找不到，得用RAWDATA回溯
,244,1,,第244篇評論找不到，得用RAWDATA回溯
,245,5,,第245篇評論找不到，得用RAWDATA回溯
,246,5,,第246篇評論找不到，得用RAWDATA回溯
,247,3,,第247篇評論找不到，得用RAWDATA回溯
,248,4,,第248篇評論找不到，得用RAWDATA回溯
,249,5,,第249篇評論找不到，得用RAWDATA回溯
,250,4,,第250篇評論找不到，得用RAWDATA回溯
,251,5,,第251篇評論找不到，得用RAWDATA回溯
,252,5,,第252篇評論找不到，得用RAWDATA回溯
,253,5,,第253篇評論找不到，得用RAWDATA回溯
,254,4,,第254篇評論找不到，得用RAWDATA回溯
,255,5,,第255篇評論找不到，得用RAWDATA回溯
,256,3,,門票170的參觀場所，真的算很小，20-30坪的建築物地坪，3層半，DIY的作品比較吸引幼幼朋友，展覽的畫框應該稱不上博物館，折抵門票的現場銷售品，寥寥無幾，從頭至尾參觀，參與完畢30分鐘，
,257,5,,第257篇評論找不到，得用RAWDATA回溯
,258,5,,第258篇評論找不到，得用RAWDATA回溯
,259,5,,第259篇評論找不到，得用RAWDATA回溯
,260,2,,第260篇評論找不到，得用RAWDATA回溯
,261,5,,第261篇評論找不到，得用RAWDATA回溯
,262,4,,第262篇評論找不到，得用RAWDATA回溯
,263,5,,第263篇評論找不到，得用RAWDATA回溯
,264,5,,第264篇評論找不到，得用RAWDATA回溯
,265,5,,感覺有和積木博物館連結～館內有些畫是收藏有些是販賣～有個小黃貼紙可以在館內留下個人紀念門票還能用來抵用商品｀最後還會附贈一個小畫框館內很好拍照，值得一去哦～
,266,4,,第266篇評論找不到，得用RAWDATA回溯
,267,5,,第267篇評論找不到，得用RAWDATA回溯
,268,5,,第268篇評論找不到，得用RAWDATA回溯
,269,5,,第269篇評論找不到，得用RAWDATA回溯
,270,5,,開放日期：全年無休營業時間：10:30-18:00交通情況：旁邊有小型停車場（可停放遊覽車）票價：個人170元，團體（20人）150，目前優惠150元館內很多經典畫作可供拍照，而且有專人導覽，讓我們更了解藝術畫作的歷史，可看出真的是很用心營運！很適合情侶約會、親子旅遊，參觀後還有闖關遊戲跟IDY小禮物。很推薦宜蘭的新景點！
,271,5,,第271篇評論找不到，得用RAWDATA回溯
,272,4,,第272篇評論找不到，得用RAWDATA回溯
,273,5,,第273篇評論找不到，得用RAWDATA回溯
,274,5,,第274篇評論找不到，得用RAWDATA回溯
,275,4,,第275篇評論找不到，得用RAWDATA回溯
,276,3,,第276篇評論找不到，得用RAWDATA回溯
,277,5,,第277篇評論找不到，得用RAWDATA回溯
,278,5,,第278篇評論找不到，得用RAWDATA回溯
,279,5,,第279篇評論找不到，得用RAWDATA回溯
,280,5,,第280篇評論找不到，得用RAWDATA回溯
,281,5,,第281篇評論找不到，得用RAWDATA回溯
,282,5,,第282篇評論找不到，得用RAWDATA回溯
,283,5,,第283篇評論找不到，得用RAWDATA回溯
,284,5,,第284篇評論找不到，得用RAWDATA回溯
,285,5,,第285篇評論找不到，得用RAWDATA回溯
,286,3,,第286篇評論找不到，得用RAWDATA回溯
