_id,sid_comment,star,time,comment
,23,4,,第23篇評論找不到，得用RAWDATA回溯
,24,5,,第24篇評論找不到，得用RAWDATA回溯
,25,3,,第25篇評論找不到，得用RAWDATA回溯
,26,4,,第26篇評論找不到，得用RAWDATA回溯
,27,4,,第27篇評論找不到，得用RAWDATA回溯
,28,4,,第28篇評論找不到，得用RAWDATA回溯
,29,1,,第29篇評論找不到，得用RAWDATA回溯
,30,3,,第30篇評論找不到，得用RAWDATA回溯
,31,5,,第31篇評論找不到，得用RAWDATA回溯
,32,1,,第32篇評論找不到，得用RAWDATA回溯
,33,3,,第33篇評論找不到，得用RAWDATA回溯
,34,5,,第34篇評論找不到，得用RAWDATA回溯
,35,3,,第35篇評論找不到，得用RAWDATA回溯
,36,3,,第36篇評論找不到，得用RAWDATA回溯
,37,5,,第37篇評論找不到，得用RAWDATA回溯
,38,1,,第38篇評論找不到，得用RAWDATA回溯
,39,3,,第39篇評論找不到，得用RAWDATA回溯
,40,5,,第40篇評論找不到，得用RAWDATA回溯
,41,3,,第41篇評論找不到，得用RAWDATA回溯
,42,5,,第42篇評論找不到，得用RAWDATA回溯
,43,3,,第43篇評論找不到，得用RAWDATA回溯
,44,3,,第44篇評論找不到，得用RAWDATA回溯
,45,5,,第45篇評論找不到，得用RAWDATA回溯
,46,5,,下雨天，跟朋友到觀光工廠參觀躲雨，剛好遇到整點，有專人導覽解說，瞭解鴨賞產業。對了，有收入園票100元/人，可以全部折抵消費又有人帶著導覽解說，可以接受，畢竟使用者付費。#2009年開啟鴨賞觀光工廠，歷史悠久了
,47,3,,第47篇評論找不到，得用RAWDATA回溯
,48,3,,第48篇評論找不到，得用RAWDATA回溯
,49,3,,第49篇評論找不到，得用RAWDATA回溯
,50,4,,第50篇評論找不到，得用RAWDATA回溯
,51,1,,第51篇評論找不到，得用RAWDATA回溯
,52,1,,第52篇評論找不到，得用RAWDATA回溯
,53,5,,第53篇評論找不到，得用RAWDATA回溯
,54,5,,第54篇評論找不到，得用RAWDATA回溯
,55,3,,第55篇評論找不到，得用RAWDATA回溯
,56,3,,第56篇評論找不到，得用RAWDATA回溯
,57,2,,第57篇評論找不到，得用RAWDATA回溯
,58,5,,第58篇評論找不到，得用RAWDATA回溯
,59,4,,第59篇評論找不到，得用RAWDATA回溯
,60,4,,第60篇評論找不到，得用RAWDATA回溯
,61,4,,第61篇評論找不到，得用RAWDATA回溯
,62,1,,第62篇評論找不到，得用RAWDATA回溯
,63,2,,第63篇評論找不到，得用RAWDATA回溯
,64,4,,第64篇評論找不到，得用RAWDATA回溯
,65,1,,第65篇評論找不到，得用RAWDATA回溯
,66,1,,第66篇評論找不到，得用RAWDATA回溯
,67,3,,第67篇評論找不到，得用RAWDATA回溯
,68,3,,第68篇評論找不到，得用RAWDATA回溯
,69,1,,第69篇評論找不到，得用RAWDATA回溯
,70,3,,第70篇評論找不到，得用RAWDATA回溯
,71,4,,第71篇評論找不到，得用RAWDATA回溯
,72,3,,還有進步空間的地方地點不大，停車位置有限現場鹵味口感稍鹹員工親切態度和藹對孩子很有耐心DlY和彩繪都算不錯！加油
,73,4,,第73篇評論找不到，得用RAWDATA回溯
,74,5,,第74篇評論找不到，得用RAWDATA回溯
,75,5,,第75篇評論找不到，得用RAWDATA回溯
,76,4,,第76篇評論找不到，得用RAWDATA回溯
,77,4,,第77篇評論找不到，得用RAWDATA回溯
,78,4,,第78篇評論找不到，得用RAWDATA回溯
,79,4,,第79篇評論找不到，得用RAWDATA回溯
,80,4,,第80篇評論找不到，得用RAWDATA回溯
,81,2,,第81篇評論找不到，得用RAWDATA回溯
,82,4,,第82篇評論找不到，得用RAWDATA回溯
,83,4,,第83篇評論找不到，得用RAWDATA回溯
,84,5,,第84篇評論找不到，得用RAWDATA回溯
,85,2,,第85篇評論找不到，得用RAWDATA回溯
,86,3,,第86篇評論找不到，得用RAWDATA回溯
,87,3,,第87篇評論找不到，得用RAWDATA回溯
,88,2,,第88篇評論找不到，得用RAWDATA回溯
,89,4,,第89篇評論找不到，得用RAWDATA回溯
,90,5,,第90篇評論找不到，得用RAWDATA回溯
,91,5,,第91篇評論找不到，得用RAWDATA回溯
,92,5,,第92篇評論找不到，得用RAWDATA回溯
,93,2,,第93篇評論找不到，得用RAWDATA回溯
,94,5,,第94篇評論找不到，得用RAWDATA回溯
,95,4,,第95篇評論找不到，得用RAWDATA回溯
,96,3,,第96篇評論找不到，得用RAWDATA回溯
,97,4,,第97篇評論找不到，得用RAWDATA回溯
,98,5,,第98篇評論找不到，得用RAWDATA回溯
,99,5,,第99篇評論找不到，得用RAWDATA回溯
,100,1,,第100篇評論找不到，得用RAWDATA回溯
,101,2,,第101篇評論找不到，得用RAWDATA回溯
,102,4,,第102篇評論找不到，得用RAWDATA回溯
,103,2,,第103篇評論找不到，得用RAWDATA回溯
,104,5,,第104篇評論找不到，得用RAWDATA回溯
,105,5,,第105篇評論找不到，得用RAWDATA回溯
,106,4,,第106篇評論找不到，得用RAWDATA回溯
,107,5,,第107篇評論找不到，得用RAWDATA回溯
,108,3,,第108篇評論找不到，得用RAWDATA回溯
,109,5,,第109篇評論找不到，得用RAWDATA回溯
,110,3,,第110篇評論找不到，得用RAWDATA回溯
,111,5,,第111篇評論找不到，得用RAWDATA回溯
,112,1,,真的建議不要去一進去就有一股怪怪的臭油味試吃的東西感覺放了很久感覺有怪味100元的門票就是強迫消費但也沒什麼好買的裡面有沒什麼能參觀的地方總之就是覺得被騙了很失望😞
,113,4,,第113篇評論找不到，得用RAWDATA回溯
,114,3,,第114篇評論找不到，得用RAWDATA回溯
,115,3,,第115篇評論找不到，得用RAWDATA回溯
,116,5,,第116篇評論找不到，得用RAWDATA回溯
,117,3,,第117篇評論找不到，得用RAWDATA回溯
,118,4,,第118篇評論找不到，得用RAWDATA回溯
,119,4,,第119篇評論找不到，得用RAWDATA回溯
,120,1,,第120篇評論找不到，得用RAWDATA回溯
,121,5,,第121篇評論找不到，得用RAWDATA回溯
,122,4,,第122篇評論找不到，得用RAWDATA回溯
,123,2,,第123篇評論找不到，得用RAWDATA回溯
,124,1,,第124篇評論找不到，得用RAWDATA回溯
,125,2,,第125篇評論找不到，得用RAWDATA回溯
,126,1,,第126篇評論找不到，得用RAWDATA回溯
,127,4,,第127篇評論找不到，得用RAWDATA回溯
,128,5,,第128篇評論找不到，得用RAWDATA回溯
,129,4,,第129篇評論找不到，得用RAWDATA回溯
,130,3,,第130篇評論找不到，得用RAWDATA回溯
,131,4,,第131篇評論找不到，得用RAWDATA回溯
,132,3,,第132篇評論找不到，得用RAWDATA回溯
,133,5,,第133篇評論找不到，得用RAWDATA回溯
,134,1,,第134篇評論找不到，得用RAWDATA回溯
,135,1,,第135篇評論找不到，得用RAWDATA回溯
,136,2,,第136篇評論找不到，得用RAWDATA回溯
,137,2,,第137篇評論找不到，得用RAWDATA回溯
,138,2,,第138篇評論找不到，得用RAWDATA回溯
,139,3,,一樓是導覽區，目標客群是小朋友二樓是工廠，超無聊，三樓是200還300元博士鴨產品吃到飽餐廳，還不錯，可以試試看，唯東西都有點鹹總結：導覽人員服務不錯，有小朋友可以去看看，但別單單為了吃到飽而去，可能會跟期待的有點落差
,140,3,,第140篇評論找不到，得用RAWDATA回溯
,141,5,,第141篇評論找不到，得用RAWDATA回溯
,142,3,,第142篇評論找不到，得用RAWDATA回溯
,143,1,,第143篇評論找不到，得用RAWDATA回溯
,144,5,,第144篇評論找不到，得用RAWDATA回溯
,145,4,,第145篇評論找不到，得用RAWDATA回溯
,146,5,,第146篇評論找不到，得用RAWDATA回溯
,147,4,,第147篇評論找不到，得用RAWDATA回溯
,148,4,,第148篇評論找不到，得用RAWDATA回溯
,149,2,,沒有預約的臨時造訪，跟想像中的觀光工廠有落差！二樓工廠部分維護中，無法參觀~博士鴨採用最好的原料「宜蘭櫻桃鴨」，製作全系列鴨肉調理食品。鴨賞蘭陽具百年悠久歷史，也是全台家喻戶曉著名特產品，想知道博士鴨櫻桃鴨賞的秘密，探討鴨肉如何走上國際舞台及鴨肉營養價值，博士鴨觀光工廠，可以觀賞到台灣養鴨史的點點絮絮，首家鴨賞製作流程公開，從源頭開始層層品質把關，擁有獲得ISO22000、9001、HACCP國際認證的廠房生產製造，有「教學」與「伴手禮」兼備的欣賞。也提供鴨香風味主題餐。
,150,2,,第150篇評論找不到，得用RAWDATA回溯
,151,3,,第151篇評論找不到，得用RAWDATA回溯
,152,5,,第152篇評論找不到，得用RAWDATA回溯
,153,5,,第153篇評論找不到，得用RAWDATA回溯
,154,3,,第154篇評論找不到，得用RAWDATA回溯
,155,4,,第155篇評論找不到，得用RAWDATA回溯
,156,3,,第156篇評論找不到，得用RAWDATA回溯
,157,1,,第157篇評論找不到，得用RAWDATA回溯
,158,5,,第158篇評論找不到，得用RAWDATA回溯
,159,5,,第159篇評論找不到，得用RAWDATA回溯
,160,4,,第160篇評論找不到，得用RAWDATA回溯
,161,3,,第161篇評論找不到，得用RAWDATA回溯
,162,1,,第162篇評論找不到，得用RAWDATA回溯
,163,5,,第163篇評論找不到，得用RAWDATA回溯
,164,3,,第164篇評論找不到，得用RAWDATA回溯
,165,3,,第165篇評論找不到，得用RAWDATA回溯
,166,4,,第166篇評論找不到，得用RAWDATA回溯
,167,4,,第167篇評論找不到，得用RAWDATA回溯
,168,3,,第168篇評論找不到，得用RAWDATA回溯
,169,5,,第169篇評論找不到，得用RAWDATA回溯
,170,3,,第170篇評論找不到，得用RAWDATA回溯
,171,1,,第171篇評論找不到，得用RAWDATA回溯
,172,3,,第172篇評論找不到，得用RAWDATA回溯
,173,4,,第173篇評論找不到，得用RAWDATA回溯
,174,1,,第174篇評論找不到，得用RAWDATA回溯
,175,5,,第175篇評論找不到，得用RAWDATA回溯
,176,3,,第176篇評論找不到，得用RAWDATA回溯
,177,4,,第177篇評論找不到，得用RAWDATA回溯
,178,2,,第178篇評論找不到，得用RAWDATA回溯
,179,2,,第179篇評論找不到，得用RAWDATA回溯
,180,4,,第180篇評論找不到，得用RAWDATA回溯
,181,3,,第181篇評論找不到，得用RAWDATA回溯
,182,3,,第182篇評論找不到，得用RAWDATA回溯
,183,3,,第183篇評論找不到，得用RAWDATA回溯
,184,5,,第184篇評論找不到，得用RAWDATA回溯
,185,2,,第185篇評論找不到，得用RAWDATA回溯
,186,4,,第186篇評論找不到，得用RAWDATA回溯
,187,5,,第187篇評論找不到，得用RAWDATA回溯
,188,1,,第188篇評論找不到，得用RAWDATA回溯
,189,4,,第189篇評論找不到，得用RAWDATA回溯
,190,2,,第190篇評論找不到，得用RAWDATA回溯
,191,3,,第191篇評論找不到，得用RAWDATA回溯
,192,2,,第192篇評論找不到，得用RAWDATA回溯
,193,1,,第193篇評論找不到，得用RAWDATA回溯
,194,5,,第194篇評論找不到，得用RAWDATA回溯
,195,2,,第195篇評論找不到，得用RAWDATA回溯
,196,3,,第196篇評論找不到，得用RAWDATA回溯
,197,4,,第197篇評論找不到，得用RAWDATA回溯
,198,2,,第198篇評論找不到，得用RAWDATA回溯
,199,4,,第199篇評論找不到，得用RAWDATA回溯
,200,4,,第200篇評論找不到，得用RAWDATA回溯
,201,1,,第201篇評論找不到，得用RAWDATA回溯
,202,4,,第202篇評論找不到，得用RAWDATA回溯
,203,3,,第203篇評論找不到，得用RAWDATA回溯
,204,4,,第204篇評論找不到，得用RAWDATA回溯
,205,3,,第205篇評論找不到，得用RAWDATA回溯
,206,5,,第206篇評論找不到，得用RAWDATA回溯
,207,3,,第207篇評論找不到，得用RAWDATA回溯
,208,5,,第208篇評論找不到，得用RAWDATA回溯
,209,4,,第209篇評論找不到，得用RAWDATA回溯
,210,4,,第210篇評論找不到，得用RAWDATA回溯
,211,1,,第211篇評論找不到，得用RAWDATA回溯
,212,3,,第212篇評論找不到，得用RAWDATA回溯
,213,1,,第213篇評論找不到，得用RAWDATA回溯
,214,3,,第214篇評論找不到，得用RAWDATA回溯
,215,5,,第215篇評論找不到，得用RAWDATA回溯
,216,3,,第216篇評論找不到，得用RAWDATA回溯
,217,2,,第217篇評論找不到，得用RAWDATA回溯
,218,1,,第218篇評論找不到，得用RAWDATA回溯
,219,5,,第219篇評論找不到，得用RAWDATA回溯
,220,1,,第220篇評論找不到，得用RAWDATA回溯
,221,5,,第221篇評論找不到，得用RAWDATA回溯
,222,5,,第222篇評論找不到，得用RAWDATA回溯
,223,2,,第223篇評論找不到，得用RAWDATA回溯
,224,3,,第224篇評論找不到，得用RAWDATA回溯
,225,2,,第225篇評論找不到，得用RAWDATA回溯
,226,4,,第226篇評論找不到，得用RAWDATA回溯
,227,2,,第227篇評論找不到，得用RAWDATA回溯
,228,3,,第228篇評論找不到，得用RAWDATA回溯
,229,4,,第229篇評論找不到，得用RAWDATA回溯
,230,2,,第230篇評論找不到，得用RAWDATA回溯
,231,5,,第231篇評論找不到，得用RAWDATA回溯
,232,3,,第232篇評論找不到，得用RAWDATA回溯
,233,1,,第233篇評論找不到，得用RAWDATA回溯
,234,2,,第234篇評論找不到，得用RAWDATA回溯
,235,3,,第235篇評論找不到，得用RAWDATA回溯
,236,2,,第236篇評論找不到，得用RAWDATA回溯
,237,1,,第237篇評論找不到，得用RAWDATA回溯
,238,1,,第238篇評論找不到，得用RAWDATA回溯
,239,1,,第239篇評論找不到，得用RAWDATA回溯
,240,1,,第240篇評論找不到，得用RAWDATA回溯
,241,3,,第241篇評論找不到，得用RAWDATA回溯
,242,1,,第242篇評論找不到，得用RAWDATA回溯
,243,2,,第243篇評論找不到，得用RAWDATA回溯
,244,4,,第244篇評論找不到，得用RAWDATA回溯
,245,5,,第245篇評論找不到，得用RAWDATA回溯
,246,4,,第246篇評論找不到，得用RAWDATA回溯
,247,2,,第247篇評論找不到，得用RAWDATA回溯
,248,4,,第248篇評論找不到，得用RAWDATA回溯
,249,3,,第249篇評論找不到，得用RAWDATA回溯
,250,3,,第250篇評論找不到，得用RAWDATA回溯
,251,2,,第251篇評論找不到，得用RAWDATA回溯
,252,5,,第252篇評論找不到，得用RAWDATA回溯
,253,4,,第253篇評論找不到，得用RAWDATA回溯
,254,3,,第254篇評論找不到，得用RAWDATA回溯
,255,2,,第255篇評論找不到，得用RAWDATA回溯
,256,5,,第256篇評論找不到，得用RAWDATA回溯
,257,3,,第257篇評論找不到，得用RAWDATA回溯
,258,5,,第258篇評論找不到，得用RAWDATA回溯
,259,5,,第259篇評論找不到，得用RAWDATA回溯
,260,4,,第260篇評論找不到，得用RAWDATA回溯
,261,2,,第261篇評論找不到，得用RAWDATA回溯
,262,3,,第262篇評論找不到，得用RAWDATA回溯
,263,3,,第263篇評論找不到，得用RAWDATA回溯
,264,2,,第264篇評論找不到，得用RAWDATA回溯
,265,4,,第265篇評論找不到，得用RAWDATA回溯
,266,4,,第266篇評論找不到，得用RAWDATA回溯
,267,3,,第267篇評論找不到，得用RAWDATA回溯
,268,5,,第268篇評論找不到，得用RAWDATA回溯
,269,3,,第269篇評論找不到，得用RAWDATA回溯
,270,3,,第270篇評論找不到，得用RAWDATA回溯
,271,3,,第271篇評論找不到，得用RAWDATA回溯
,272,5,,第272篇評論找不到，得用RAWDATA回溯
,273,2,,第273篇評論找不到，得用RAWDATA回溯
,274,4,,第274篇評論找不到，得用RAWDATA回溯
,275,1,,第275篇評論找不到，得用RAWDATA回溯
,276,3,,第276篇評論找不到，得用RAWDATA回溯
,277,5,,第277篇評論找不到，得用RAWDATA回溯
,278,4,,第278篇評論找不到，得用RAWDATA回溯
,279,5,,第279篇評論找不到，得用RAWDATA回溯
,280,5,,第280篇評論找不到，得用RAWDATA回溯
,281,1,,第281篇評論找不到，得用RAWDATA回溯
,282,1,,第282篇評論找不到，得用RAWDATA回溯
,283,2,,第283篇評論找不到，得用RAWDATA回溯
,284,2,,第284篇評論找不到，得用RAWDATA回溯
,285,4,,第285篇評論找不到，得用RAWDATA回溯
,286,2,,第286篇評論找不到，得用RAWDATA回溯
,287,5,,第287篇評論找不到，得用RAWDATA回溯
,288,4,,第288篇評論找不到，得用RAWDATA回溯
,289,2,,第289篇評論找不到，得用RAWDATA回溯
,290,3,,第290篇評論找不到，得用RAWDATA回溯
,291,3,,第291篇評論找不到，得用RAWDATA回溯
,292,3,,第292篇評論找不到，得用RAWDATA回溯
,293,1,,第293篇評論找不到，得用RAWDATA回溯
,294,4,,第294篇評論找不到，得用RAWDATA回溯
,295,2,,第295篇評論找不到，得用RAWDATA回溯
,296,1,,第296篇評論找不到，得用RAWDATA回溯
,297,4,,第297篇評論找不到，得用RAWDATA回溯
,298,1,,第298篇評論找不到，得用RAWDATA回溯
,299,3,,第299篇評論找不到，得用RAWDATA回溯
,300,5,,第300篇評論找不到，得用RAWDATA回溯
,301,1,,第301篇評論找不到，得用RAWDATA回溯
,302,5,,第302篇評論找不到，得用RAWDATA回溯
,303,4,,第303篇評論找不到，得用RAWDATA回溯
,304,5,,第304篇評論找不到，得用RAWDATA回溯
,305,1,,第305篇評論找不到，得用RAWDATA回溯
,306,3,,第306篇評論找不到，得用RAWDATA回溯
,307,1,,第307篇評論找不到，得用RAWDATA回溯
,308,3,,第308篇評論找不到，得用RAWDATA回溯
,309,4,,第309篇評論找不到，得用RAWDATA回溯
,310,3,,第310篇評論找不到，得用RAWDATA回溯
,311,3,,第311篇評論找不到，得用RAWDATA回溯
,312,1,,第312篇評論找不到，得用RAWDATA回溯
,313,4,,第313篇評論找不到，得用RAWDATA回溯
,314,4,,第314篇評論找不到，得用RAWDATA回溯
,315,5,,第315篇評論找不到，得用RAWDATA回溯
,316,5,,第316篇評論找不到，得用RAWDATA回溯
,317,3,,第317篇評論找不到，得用RAWDATA回溯
,318,2,,第318篇評論找不到，得用RAWDATA回溯
,319,2,,第319篇評論找不到，得用RAWDATA回溯
,320,3,,第320篇評論找不到，得用RAWDATA回溯
,321,5,,第321篇評論找不到，得用RAWDATA回溯
,322,3,,第322篇評論找不到，得用RAWDATA回溯
,323,2,,第323篇評論找不到，得用RAWDATA回溯
,324,4,,第324篇評論找不到，得用RAWDATA回溯
,325,3,,第325篇評論找不到，得用RAWDATA回溯
,326,4,,第326篇評論找不到，得用RAWDATA回溯
,327,1,,第327篇評論找不到，得用RAWDATA回溯
,328,3,,第328篇評論找不到，得用RAWDATA回溯
,329,5,,第329篇評論找不到，得用RAWDATA回溯
,330,5,,第330篇評論找不到，得用RAWDATA回溯
,331,4,,第331篇評論找不到，得用RAWDATA回溯
,332,5,,第332篇評論找不到，得用RAWDATA回溯
,333,1,,第333篇評論找不到，得用RAWDATA回溯
,334,5,,第334篇評論找不到，得用RAWDATA回溯
,335,1,,第335篇評論找不到，得用RAWDATA回溯
,336,3,,第336篇評論找不到，得用RAWDATA回溯
,337,1,,第337篇評論找不到，得用RAWDATA回溯
,338,2,,第338篇評論找不到，得用RAWDATA回溯
,339,1,,第339篇評論找不到，得用RAWDATA回溯
,340,4,,第340篇評論找不到，得用RAWDATA回溯
,341,4,,第341篇評論找不到，得用RAWDATA回溯
,342,4,,第342篇評論找不到，得用RAWDATA回溯
,343,4,,第343篇評論找不到，得用RAWDATA回溯
,344,3,,第344篇評論找不到，得用RAWDATA回溯
,345,2,,第345篇評論找不到，得用RAWDATA回溯
,346,3,,第346篇評論找不到，得用RAWDATA回溯
,347,3,,第347篇評論找不到，得用RAWDATA回溯
,348,3,,第348篇評論找不到，得用RAWDATA回溯
,349,3,,第349篇評論找不到，得用RAWDATA回溯
,350,5,,第350篇評論找不到，得用RAWDATA回溯
,351,5,,第351篇評論找不到，得用RAWDATA回溯
,352,3,,第352篇評論找不到，得用RAWDATA回溯
,353,3,,第353篇評論找不到，得用RAWDATA回溯
,354,5,,第354篇評論找不到，得用RAWDATA回溯
,355,1,,第355篇評論找不到，得用RAWDATA回溯
,356,2,,第356篇評論找不到，得用RAWDATA回溯
,357,4,,第357篇評論找不到，得用RAWDATA回溯
,358,4,,第358篇評論找不到，得用RAWDATA回溯
,359,4,,第359篇評論找不到，得用RAWDATA回溯
,360,1,,第360篇評論找不到，得用RAWDATA回溯
,361,5,,第361篇評論找不到，得用RAWDATA回溯
,362,1,,第362篇評論找不到，得用RAWDATA回溯
,363,3,,第363篇評論找不到，得用RAWDATA回溯
,364,1,,第364篇評論找不到，得用RAWDATA回溯
,365,5,,第365篇評論找不到，得用RAWDATA回溯
,366,3,,第366篇評論找不到，得用RAWDATA回溯
,367,4,,第367篇評論找不到，得用RAWDATA回溯
,368,3,,第368篇評論找不到，得用RAWDATA回溯
,369,1,,第369篇評論找不到，得用RAWDATA回溯
,370,4,,第370篇評論找不到，得用RAWDATA回溯
,371,3,,第371篇評論找不到，得用RAWDATA回溯
,372,1,,第372篇評論找不到，得用RAWDATA回溯
,373,5,,第373篇評論找不到，得用RAWDATA回溯
,374,4,,第374篇評論找不到，得用RAWDATA回溯
,375,4,,第375篇評論找不到，得用RAWDATA回溯
,376,1,,第376篇評論找不到，得用RAWDATA回溯
,377,1,,第377篇評論找不到，得用RAWDATA回溯
,378,3,,第378篇評論找不到，得用RAWDATA回溯
,379,4,,第379篇評論找不到，得用RAWDATA回溯
,380,2,,第380篇評論找不到，得用RAWDATA回溯
,381,3,,第381篇評論找不到，得用RAWDATA回溯
,382,3,,第382篇評論找不到，得用RAWDATA回溯
,383,3,,第383篇評論找不到，得用RAWDATA回溯
,384,3,,第384篇評論找不到，得用RAWDATA回溯
,385,3,,第385篇評論找不到，得用RAWDATA回溯
,386,3,,第386篇評論找不到，得用RAWDATA回溯
,387,2,,第387篇評論找不到，得用RAWDATA回溯
,388,3,,(由 Google 提供翻譯) 適合全家大小遊玩參觀的觀光工廠。有各式的鴨肉料理在販售。也可以DIY.(原始評論)適合全家大小遊玩参觀的觀光工廠。有各式的鴨肉料理在販售。也可以DIY.
,389,1,,第389篇評論找不到，得用RAWDATA回溯
,390,1,,"(由 Google 提供翻譯) 不推薦，工廠參觀不是獨家的。門票可以兌換成產品，但價格是一倍以上。(原始評論)Not recommended, factory tour not exclusive.  Entrance ticket can be redeemed for products, but prices are more than double."
,391,3,,"(由 Google 提供翻譯) 了解鴨的飼養，鴨的生長和發育階段。有一個加工鴨產品的工廠區，但沒有任何操作。這個地方還設有一間自助餐廳，所有食物都是鴨肉或鴨產品。定價基於客戶的身高。汽水是附加組件(原始評論)Get introduced to duck raising, stages of duck growth and development. There is a factory section for processing duck products but there is no operation.The place also has a buffet restaurant with all the food served being duck meat or duck products. Pricing is based on height of the customer. Soft drink are add-ons"
,392,2,,第392篇評論找不到，得用RAWDATA回溯
,393,1,,第393篇評論找不到，得用RAWDATA回溯
,394,3,,第394篇評論找不到，得用RAWDATA回溯
,395,1,,第395篇評論找不到，得用RAWDATA回溯
,396,4,,(由 Google 提供翻譯) 有趣的探訪博士鴨，原來鴨子全身是寶，經濟價值高;營養也是比其他肉品來的多，了解其成長過程，充滿趣味原始，也看到鴨賞的製作過程，嚴謹乾淨;不愧是博士級的美食！(原始評論)有趣的探訪博士鴨，原來鴨子全身是寶，經濟價值高;营養也是比其他肉品來的多，了解其成長過程，充滿趣味原始，也看到鴨赏的製作過程，嚴謹乾淨 ;不愧是博士級的美食！
,397,1,,(由 Google 提供翻譯) 入園參觀就要先收一佰元了 感覺有點強迫消費雖然說可以抵消費但是在裡面不一定是能買到自己想要的口感跟味道 那乾脆在外麵店面買一買也是很齊全啊！(原始評論)入園參觀就要先收一佰元了 感覺有點強迫消費  雖然說可以抵消費但是在裡面不一定是能買到自己想要的口感跟味道 那乾脆在外面店面買一買也是很齊全啊！
,398,1,,(由 Google 提供翻譯) 根本一顆星都不想給進去參觀一人要100一進門就收費解說員不專業就算了一樓是販賣部二三樓是觀光的工廠原本期待二三樓結果什麼都沒有隻看到工作台空蕩蕩的連冷氣都沒有.三樓用餐區連燈都沒有開黑漆漆窗戶也沒開熱死了室外溫度約30是我逛過最爛的觀光工廠(原始評論)根本一顆星都不想給進去參觀一人要100一進門就收費解說員不專業就算了一樓是販賣部二三樓是觀光的工廠原本期待二三樓結果什麼都沒有只看到工作台空蕩蕩的連冷氣都沒有.三樓用餐區連燈都沒有開黑漆漆窗戶也沒開熱死了室外溫度約30是我逛過最爛的觀光工廠
,399,1,,第399篇評論找不到，得用RAWDATA回溯
,400,1,,第400篇評論找不到，得用RAWDATA回溯
,401,5,,第401篇評論找不到，得用RAWDATA回溯
,402,2,,(由 Google 提供翻譯) 展現內容有限。現場陳列有些己有些陳舊。入門票每人1OO可抵消費。但內容空洞貧乏。(原始評論)展現内容有限。現場陳列有些己有些陳舊。入門票每人1OO可抵消費。但内容空洞貧乏。
,403,5,,第403篇評論找不到，得用RAWDATA回溯
,404,4,,第404篇評論找不到，得用RAWDATA回溯
,405,4,,第405篇評論找不到，得用RAWDATA回溯
,406,1,,(由 Google 提供翻譯) 味道很恐怖 員工說因為冷凍庫在除霜那就不應該開放參觀還看到工作檯上都是血水2樓工作區域都開放沒有隔離整個味道都散佈出來連一進一樓就可以聞到更何況是在2樓直擊(原始評論)味道很恐怖 員工說因為冷凍庫在除霜那就不應該開放參觀還看到工作檯上都是血水2樓工作區域都開放沒有隔離整個味道都散布出來連一進一樓就可以聞到更何況是在2樓直擊
,407,5,,第407篇評論找不到，得用RAWDATA回溯
,408,1,,第408篇評論找不到，得用RAWDATA回溯
,409,5,,第409篇評論找不到，得用RAWDATA回溯
,410,3,,第410篇評論找不到，得用RAWDATA回溯
,411,3,,第411篇評論找不到，得用RAWDATA回溯
