_id,sid_comment,star,time,comment
,16,pos,6 個月前,參考GOOGLE評價週日一早未開門就造訪莎貝莉娜工作人員看到早訪的顧客也很貼心在九點前就開放購票進場館內印色製品、印章、DIY布件有很多的選擇，惟價位上是偏高的12/15購買DIY區的圓形水壺帆布袋的價格是350元(已折抵門票)除了DIY區素材價格偏高之外莎貝莉娜服務人員態度很是親切，DIY印畫也是相當殺時間的活動整個DIY活動下來大概待了2.5小時，不過還是希望能增加一些童玩設施，小朋友會玩得更開心喔!兩大兩小花費為920元1. 門票 50元*42. 圓形水壺帆布袋素材 350元*2 (折抵後價格)3. 養生飲品10元*2(折抵後價格)
,17,pos,4 個月前,一個人門票50，可抵飲料跟商品(1商品限1張)，裡面最便宜的手工製品筆袋或小錢包要價300，不算便宜，但讓小孩自行創作的過程還算有趣；未來信也是滿有趣的設計，只是不知道一年後會不會收到：)
,18,pos,2 週前,體驗很好玩，老師介紹很詳細❤️
,19,pos,4 個月前,有趣但價格不太親民的魔法印章創作，教導使用如何製造立體跟漸層的圖案，並免費提供了一次時空信箋，期待收到的喜悅。特別感謝解說員耐心的講解，願意停下解說的腳步，讓我跟伴侶可以好好說明，謝謝妳！
,20,3,4 個月前,門票50元，可折抵做DIY但材料都需要300以上，後來就沒有做，有一些佈置還是很美的，有小孩的家庭去應該不錯，但是成人去就會有點無聊😣
,21,pos,4 個月前,可以學做印畫DIY的好地方可是東西價錢偏貴 而且印畫有技巧 太小的小朋友 可能會做得沒那麼順利需要爸媽幫忙
,22,pos,5 個月前,莎貝莉娜光聽名字就很有 精靈跟夢幻的感覺， 服務很親切解說導覽也很專業 ，雖然需要門票但是可以抵費用。大家都有使用過印章的 經驗， 莎貝莉娜 提供的不只是印章的概念， 也有 網版印刷轉印的技術， 許多的作品都透過 類似網版印刷的概念呈現，不是只有印章。所以很多的衣服啊包包啊 都有很有設計的手感 很溫馨 而不是機械化生產的概念生硬。DIY設計手作的課程很適合 闔家參與。 自己做個小杯墊 小手巾手帕 都很不錯喔。
,23,pos,2 週前,小孩能親易上手，開心體驗
,24,pos,5 個月前,入場券50元可以抵消費，貼10元可以換到飲料。印畫DIY的工具充足，但要買素材參加，有小朋友或想要嚐試印畫創作的人可以試試。服務人員也都有問必答。
,25,3,5 個月前,雖然門票可以底DIY或商品但怎麼算還是覺得很貴........覺得僅適合「兒童」年輕人或大人可能會覺得很無聊
,26,pos,4 個月前,工廠不太大，主要以DIY為主，喜歡作的可以試試，價格就看個人感受
,27,3,5 個月前,"要門票50，可以折抵商品或是DIY, 以為會有介紹水晶印章的製作過程，但是都沒有,裡面的商品很~~貴，DIY 也是，DIY最便宜也要300，是滿適合小孩子去體驗的啦。"
,28,pos,3 個月前,非常好玩，很適合大人小孩來創作，環境乾淨有停車場
,29,3,5 個月前,個人覺得滿無聊的😂可能是因為我對裡面的東西沒興趣吧，裡面有DIY倒是很適合帶小朋友來
,30,pos,2 週前,"超好玩的diy,小朋友開心的！"
,31,3,5 個月前,有要做DIY的來，應該會覺得豐富有趣，沒有孩子的也沒有藝術興趣的，這一站可能耗費不了多少時間
,32,3,5 個月前,覺得沒有要做DIY可以在外面拍照就好裡面消費有點高但帶孩子可以在裡面耗滿多時間的
,33,pos,6 個月前,這裡還算不錯，有的玩、有的吃、有又的拍……哪裡會不喜歡這裡……還可以作自己喜歡的作品呢！
,34,3,1 個月前,DIY手作，印出美美圖案
,35,3,5 個月前,是一個小而美且可以DIY殺時間的地方，可以帶國小朋友去玩
,36,pos,6 個月前,店員態度都很親切，還蠻好玩的，孩子們都很開心；如果想要多做一些作品的，建議可以事先準備想要印的筆記本、紙張，也建議業者可以考慮另外配合節日，額外準備紅包或卡片販售，讓沒有準備的遊客也可以創作更多的作品（如應節的紅包）....
,37,pos,6 個月前,小小的，30分鐘以內就看完。門票50，可全抵消費（冰棒50，洛神花茶、白木耳汁、白鶴靈芝茶都60）。DIY的產品不便宜300起跳。
,38,pos,3 個月前,非常特別的水晶印章DIY 體驗 適合小朋友動腦發揮創意
,39,pos,6 個月前,DIY很適合一家大小，但費用不算便宜。也有販賣很多好看的水晶印章，但價格…
,40,pos,6 個月前,適合親子共遊，有不錯的DIY可做，純粹大人來到不適合，甚至會覺得無聊，商品價格不便宜，但是有其特殊性。
,41,neg,4 個月前,DIY課程和商品價格頗高的，讓人下不了手啊！
,42,pos,6 個月前,適合親子同樂，帶小朋友來來放電的地方，做專屬於自己的印畫DIY，透明印章的種類有上千種。
,43,pos,1 週前,很棒的手作體驗！
,44,pos,7 個月前,門口一大片停車空間，老少咸宜的DIY 以水晶印章創作印畫，門票50元可折抵，印章顏料用抹布輕輕一擦就可清潔，挺有意思的。
,45,neg,5 個月前,不是散步的地方，沒什麼可以逛；只適合親子DIY而已。
,46,neg,5 個月前,地方很小，沒甚麼參觀性，再而且都是高單價商品。      
,47,pos,5 個月前,DIY 很有趣，店家可幫自繪明信片寄給你，小孩很開心
,48,pos,9 個月前,"莎貝莉娜是我們每一次去宜蘭一定會到的景點，理由是~""印泥天然又有趣，色彩多樣""。小孩還小 難免玩得身臉口都是，用溼布擦一擦顏色就掉了; 或在布上作畫後，用吹風機吹乾，就能永久保存。 小孩子送給長輩的生日卡都是這麼製作的。（ 我們超愛買福袋，物超所值，又有拆禮物的驚喜感）。3歲小孩在家會帶著1歲妹妹自由作畫，媽媽超開心。"
,49,pos,4 週前,好玩有趣服務人員親切♥
,50,pos,2 週前,可以和孩子有個不錯的回憶
,51,pos,7 個月前,門口如果車位已滿，可以迴轉至大門左前方有停車場。場地不大，要靠DIY手做才能玩比較久。現場一些佈置可供情侶與家庭拍照取景。單純溜小孩是不錯的地方。現場有販賣冰品與飲料，沒看見蛋糕類。
,52,pos,8 個月前,很好玩，是DIY的好幫手，陸續買了不少，這兩天又到莎貝莉娜買了不少，.....😱😨結果其中一片拆封後發現缺了一個😭😭，一片價錢不便宜，奉勸大家有購買時最好當場拆封檢查一下比較好，不要像我一樣拆封少一塊只能自認倒楣了😭😭
,53,pos,5 個月前,建議要參加DIY活動，可以讓小朋友非常開心的手作印畫
,54,pos,4 個月前,環境乾淨，老師講解細心，門票50抵消費
,55,3,7 個月前,"DIY的產品訂價都好高,實在買不下手,每樣只能折50元,除了賣商品及DIY沒有其他可以參觀的地方,連解說也只有大批遊客進場才有稍微講解,有點無聊~"
,56,pos,7 個月前,門票不貴又可以抵消費！很有特色的地方！尤其雨天來逛逛還不錯！
,57,neg,11 個月前,玩過不少觀光工廠付費的又沒什麼內容的真是不多付費50（每一個人。小孩一樣）有專人介紹產品特色（特色介紹應該沒有超過5分鐘）接著就介紹Diy付費商品商品也許行銷全世界也許無毒DIY商品普遍偏高除了水晶印章蝶谷包，杯墊~很多地方都有啊一點興致都沒有換購吃的冰棒50~60飲料60一張票只能折抵一樣（聽說是寄賣關係）宜蘭特色手作即可不限張數折抵一樣（DIY手鍊，鑰匙圈等之類的）#門口畫牆很漂亮倒是真的
,58,pos,6 個月前,服務親切，我們只有二個人，也有專人導覽，很窩心。
,59,pos,6 個月前,很特別的地方， 非常多水晶印章。 小朋友可以玩的很高興。
,60,pos,8 個月前,門票50雖可全額抵消費 但商品價位偏高  50元剛好抵冰棒一枝囉！diy材料一樣只能抵一張 最便宜的300起跳.....
,61,pos,9 個月前,這裡基本上沒有什麼可以參觀的地方，但喜歡逛逛軟質透明印章商品或是想diy的可以考慮喔，因為進來就要收費，入場費可抵消費，但一次diy只能抵一張入場費，要有準備要花錢做diy或是買貴貴的印章材料，東西都不便宜，但品質不錯。這次是做在造型板子上蓋印章。diy的印章有限，很可惜，雖然會隨時間換印章，但是選擇性較少，一些特別的覺得很好看的印章都沒有開放在diy裡面，cp值稍低。這次在這裡度過了開心的diy時光，但下次應該就不會再來。
,62,pos,5 個月前,印章貴了點買不下去，DIY是不錯的！
,63,pos,5 個月前,好玩的觀光工廠，適合帶小孩來玩！
,64,pos,11 個月前,蠻好玩的，自己印圖案在自己選購的包包上，小孩玩的很開心，水晶印章質感很好，唯一可惜的是零售件售價偏高，其實建議館方在零售上可以考慮降低售價，或是拆開一些零散的圖案單一販售降低價錢，不然做DIY包包已經600元了，館方提供免費可以印的圖案並不討喜，原本想讓孩子自己再去買圖案來印，但一去看販售區，一片組合的水晶印章就要價500元以上，貓咪的更要價750元，實在難以再入手……實在可惜，小孩也略有失望！放長遠來看，降低入手門檻，我們家長甚至現場DIY外就會再願意購買墨水回家讓孩子玩，甚至再回來購買新的圖章，而不會像這樣是「一次性」的消費，不是嗎！
,65,pos,4 個月前,價格尚可，親子消磨時間好去處
,66,pos,5 個月前,國小的學生還蠻有趣的 年齡太大不適合
,67,pos,8 個月前,全家一起DIY T恤很好玩也可以玩很久，下次還想來:D
,68,neg,1 年前,一個洋氣的名字再加上精靈二字，讓人不禁浮想聯翩，心忖著肯定是個夢幻的地方吧！可一到工廠就有點後悔了，外面的小小水池養著幾隻錦鯉，再加上一管細小噴泉，池底滿是青苔，卻取名“精靈噴泉”……如果池底是乾淨可能還像樣點！入廠每人需50元門票可抵消費，一進去就可以把廠區從頭看到尾，工作人員導覽也是可有可無，主要就是介紹水晶印章，介紹商品和DIY課程，因為網路上其實也有有人使用過或販售，所以沒覺得特別新鮮。而diy課程也沒有複雜技巧，比較適合父母帶小朋友來玩，但反過來也沒必要在這邊做，例如帆布袋一個600元，在外面可能有好的選擇，除非想做紀念不然其實也不實用，且用印上去的色彩一定是不飽和的，甚至也沒有網版印刷好玩。最後把一開始的門票50元最後折抵買了冰棒吃，大概10分鐘就逛完了，其中有兩分鐘在吃冰和3分鐘看看附近還有什麼景點，總結就是可能這裡還是適合父母帶5到10歲的小朋友來玩吧，大朋友會覺得很無趣的，完。
,69,3,1 年前,座落於宜蘭市周邊的一個DIY(Do It Yourself)觀光體驗工坊，附有停車位，但位子不多，附近較無其他景點，建議有交通工具再前往此處。整個工坊以杯墊製作為主軸，是大朋友小朋友享受親子時光的好去處，現場報名課程體驗即可動手製作專屬自己的杯墊、帽子、T恤、袋子⋯（需於現場購買），店家提供印章能直接將喜愛的圖案印製上去，各式各樣可愛、驚喜的圖案，輔以五顏六色的色彩，連孩童都可以輕易上手，發揮自己天馬行空的想像力，是個能盡情揮灑想法的世界。若有進行DIY(Do Ut Yourself)體驗課程，約莫1小時即可完成專屬作品，若無，大約10分鐘就可參觀完。體驗工坊類似的宜蘭還有很多，依照自己行程安排方便即可～
,70,pos,9 個月前,2019-10-如果喜歡DIY或者創造個人風格物品的人應該很喜歡，有很大的DIY區與，導覽介紹的不多，其他都是販賣印畫的商品
,71,pos,8 個月前,"有相框,杯墊,水壺提帶可以DIY上圖案,小朋友都很認真在完成自己的作品,當然這邊也很好拍照,停車也方便,相當不錯~~~"
,72,pos,9 個月前,場地不大，但可看出老闆有用心，裡面有適合拍照的裝飾裝潢! 宜蘭多雨，適合帶小朋友來作DIY手作，當天作了一個手作印章小提袋，蠻漂亮的!其門票50可以抵消費
,73,3,4 個月前,適合親子DIY，年輕人會覺得無聊
,74,neg,10 個月前,非觀光工廠，進來如果直接參加介紹活動，對方會請你聽完怎麼做印章作品並讓你選擇要自費（可抵門票50）的素材。素材200/份不多，多半3、400，感覺CP似乎不算高。門票50其實不知花在哪。不過冷氣很涼。
,75,pos,8 個月前,要有DIY才有價值 手創很有特色 沒來DIY建議別進
,76,neg,8 個月前,DIY價格貴 又耗時間 要門票才能入內參觀 其實裡面很小 就是賣商品跟DIY 拓印 教室
,77,3,9 個月前,比較適合親子遊玩的景點除了門口的停車場 附近也提供了臨停停車場門票50/人 限折抵手作商品但商品擺設陳列方式是還不錯 且有提供育嬰室
,78,3,10 個月前,館區不大，手工玩水晶印章DIY很有意思，小孩玩的開心，可以耗個半小時，只是選擇可以做的產品，像是T恤、一個筆袋都要$300起跳不是很划算
,79,pos,9 個月前,輕鬆有趣的DIY，環境清潔舒服無障礙，還有漂亮的建築彩繪可以拍照，是個無論老中少年都能愜意悠遊一兩小時的地方。
,80,neg,1 個月前,太貴了，真的很貴
,81,pos,4 週前,環境乾淨 可以遛小孩
,82,pos,9 個月前,很棒的觀光工廠做了一個相框男友也寫了封信給我回到家沒幾天就收到了哈哈兩人合力的完成一個相框就有滿滿的成就感!!!
,83,pos,9 個月前,不錯，可以待一個下午，DYI 小孩很適合，缺點是東西偏貴
,84,pos,5 個月前,好玩，但需要比較多時間。
,85,pos,9 個月前,比起其他觀光工廠比較沒內容可逛，專程想來diy印章再來即可，入場費50。壁畫漂亮。
,86,pos,9 個月前,Diy 東西小貴  門票可以抵商品   如果diy商品價格能低一點 相信會更願意來玩水晶印章真的不錯玩   跟老婆孩子玩的很開心
,87,3,8 個月前,適合小朋友或想DIY的，沒有要DIY的話大概五分鐘逛完
,88,neg,10 個月前,門票每人50，步驟上寫的選素材還需要再另外收素材費，且都200起跳，扣掉50也要150（杯墊），五人只做了一個杯墊DIY，其他買了冰棒及印章
,89,pos,10 個月前,水晶章印畫DIY的體驗很有趣，可以設計自己專屬的包物。贈送信封可以預約寄出月份的「時空信件」是很棒的點子。可以將當下對親友的思念，透過信件傳遞給親朋好友。
,90,pos,10 個月前,小朋友很喜歡玩這樣的水晶印章搭配想要的圖案及顏色，父母親可以和小孩一同參與，樂趣多。門票50元，可折抵DIY商品，及冰品，但DIY商品價格稍高，有DIY的話是消磨時間的好地方，若沒有DIY可能30分鐘就逛完了。
,91,pos,10 個月前,水晶印章有點小貴，不過裡頭有冷氣有拓印教學，孩子們玩得蠻開心的。門票也能折抵消費，還不錯的一個景點。
,92,3,10 個月前,DIY教學印畫，適合3-6歲親子互動一般年輕人較不適合，館內價格貴平時入場50元，16:30過後免收費，但館內不大，預計20分逛完!!!!!
,93,pos,9 個月前,有在用印章裝飾包包的體驗DIY 比較適合小朋友 不是說很便宜 主要是賣印章的 價錢有點貴
,94,pos,10 個月前,印章蓋到布料或木頭素材的DIY工廠。環境舒適，解說小姐親切。DIY素材價位300~600不等，可以親子同樂一起做。外賣同捆包六百起跳。價位稍高但是蠻好玩的。
,95,pos,11 個月前,很好玩的手做觀光工廠，缺點是工作人員在說明的時候會造成客人誤解，需要在改進。
,96,pos,8 個月前,手作DIY很可愛喔，但入場要門票喔
,97,pos,8 個月前,帶小朋友來印印東西還不錯，大人也玩得投入。
,98,neg,10 個月前,幾乎無任何空間參觀，三分鐘就逛完全場，單純弄間鐵皮屋給人做DIY而已
,99,pos,9 個月前,手做人的最愛，水晶印章種類繁多，還有體驗課程可玩!
,100,3,10 個月前,建議先體驗看看就好，否買組合包比較划算，口袋夠深才會買的很開心~
,101,pos,10 個月前,跟想像中的印章不一樣，是軟章。入場費可抵消費，可以購買各式飾品，再用軟章印上去，會有老師教學，但是如果沒有特別要做的話，可能逛不了兩小時，建議考慮清楚再決定入場。
,102,pos,9 個月前,下雨天遛小孩的好地方，既可以殺時間又可以留下美好回憶
,103,pos,11 個月前,是一個非有氣氛環境，一進去不多說，精靈天使之類的圖案，立刻擄獲兩個寶貝的心，原來什麼是印畫，有種類似拓印的方式將矽膠的凸版造型版型，沾上各色色彩，再轉印到T恤、零錢包上面，蠻新奇的嘗試，還好寶貝們都喜歡畫畫，有足夠的耐性，完成作品，一個有趣的體驗，門票可以折抵DIY，還是不錯的
,104,pos,8 個月前,有點小，除了DIY以外好像少了什麼....
,105,3,11 個月前,"DIY小朋友應該都會很喜歡,但DIY商品真的有點偏貴~門票折扣一張又只能折抵單一DIY商品不能重複"
,106,neg,8 個月前,館內商品價位較高  DIY較適合大孩子
,107,pos,11 個月前,帶小朋友體驗手作，可以為帆布包、帆布鉛筆袋等多樣帆布與木盒商品上印章著色，商品小貴不過小孩很開心。
,108,3,9 個月前,路過參觀，沒進去實作，對男性比較沒有吸引力
,109,pos,11 個月前,服務人員熱心回答顧客的問題及需求，並且笑臉迎人，令人感到快樂
,110,3,5 個月前,不合興趣……只能給普通
,111,neg,9 個月前,只有Diy，適合小朋友，空間不大，皆是賣場
,112,pos,9 個月前,體驗課最好選擇T恤，因為較為划算和實用
,113,neg,11 個月前,門票50元 可抵消費或DIY但是每個商品價錢都很高除非很喜歡印畫不然CP值很低
,114,3,9 個月前,適合國小之學童，但DIY價格偏高
,115,pos,6 個月前,親子手作不錯玩！
,116,pos,10 個月前,還不錯 妹子跟孩子會喜歡 只是裡面東西有點盤
,117,pos,1 年前,適合親子DIY的地方入場一人50元，一個素材可以抵用50元，如果不想DIY而購買產品則是可以門票全抵，現場產品有很多組合包會比較便宜哦!一開始會有講師帶領講解DIY時間則是半小時一個場次，座位還滿多的，DIY現場提供很多水晶印章可以使用，可以待一個小時左右打卡還有贈送一個水晶印章呢！最後還可以寄信喔！填上想要收到的月份，店家會免費幫你當月寄送喔～還滿貼心的雖然很多人說素材貴，但是價格是還可以接受範圍，製造獨一無二的實用品還不賴
,118,pos,1 年前,非常有趣的DIY體驗館，小孩大人都很適合，做一個獨一無二的筆袋或背包或其他自己喜愛的素材都是一件很棒的事。莎貝莉娜印畫體驗館是小孩上網找的，有網友說它時水晶印章參觀工廠，但其實它不是做印章的喔～是利用已經做好的透明(水晶)模型貼在透明(壓板)上後，以印泥在模型上印上顏色，之後再印到你所選擇的素材上。如果不急，真的建議在這邊花一點時間，可以完成一件很棒的作品。不過裡面販售的素材也不便宜，入場門票50元可以折抵一個DIY素材。如果初次到訪又想買回家繼續創作，最好多買一點印泥，因為這邊的印泥是水性的，外面很少有(一般書局是油性的喔～用水晶模型蓋上去就擦不掉了！千萬別用錯)。若是買館內的套裝模型，要注意所附贈的印泥是不是你要的，我買了一個1888的福袋，結果附贈的綠色居然是墨綠跟橄欖綠，如果要做草地感覺的蘋果綠跟草地綠根本做不出來。只好規劃再去買一次了。
,119,pos,1 年前,每個圖案都很可愛，很多DIY配件素材供選擇購買，還有宜蘭在地的手創作品可以選購。
,120,neg,11 個月前,東西超貴...感覺不是太值得，停車位不多。
,121,3,10 個月前,喜歡水晶印章可以來看看，只是水晶印章的價格不低
,122,pos,10 個月前,超多水晶印章，整個就是大開眼界!
,123,pos,8 個月前,需要門票，適合帶小朋友來
,124,pos,11 個月前,作出來的東西蠻有質感 大概可待1-2小時 適合親子遊！
,125,3,1 年前,任何的地點都先别隨便下定論，此地雖然不是很大，但却用心去觀察小細節，如教室旁玻璃窗圖飾，確實每個構圖都不一樣，也是一種用心，環境大小各自不同，細節確可表現風格，走馬看花較容易走眼了，不是嗎？
,126,pos,1 年前,小朋友很喜歡來學習印畫，可殺很多時間的行程，東西有點貴，但還算值得買，小孩想回家繼續玩。
,127,pos,10 個月前,滿足喜歡蓋印章的小朋友，輕鬆做出美麗作品
,128,3,11 個月前,適合大人跟大點的孩童來，小小孩不適合
,129,pos,11 個月前,入觀門票可抵消費，但…產品價格都挺高…
,130,pos,1 年前,印章是按照活動一直變化，種類、數量比預想的少一點。建議先查明活動去比較好。
,131,3,1 年前,帶小孩DIY不錯  但如果是大人去玩的話，就會有點..
,132,neg,1 年前,周圍環境無維護感覺破爛老舊，停車場小只能停10台車左右。
,133,pos,1 個月前,親子遊玩的好地方
,134,pos,10 個月前,付費水晶印章DIY，價格大約300-600元
,135,3,1 年前,"擺設很漂亮， 小朋友需要很用心作diy， 不適合年紀太小的, 產品價格偏高"
,136,pos,1 年前,很適合喜歡手作的小孩殺時間！門票可抵部分消費，手作不限時間，慢做慢逛，學院內也適合拍美美照，雖停車位不多，平日去CP值更高，是宜蘭雨天備案首選。
,137,pos,11 個月前,DIY手工材料費偏貴 但蓋印章小孩都很喜歡
,138,pos,3 個月前,手作創意的好地方
,139,pos,6 個月前,很適合小孩來做Diy！
,140,pos,1 年前,想要DIY的人可以去體驗看看 如果純粹只是想要觀光不建議
,141,pos,10 個月前,還不錯。但產品 跟diy  單價高
,142,neg,1 年前,東西超貴(坑)、除非同行有熱愛印章或其相關，否則超不推，單純走走只要10分鐘就結束……雖然參加DIY不會限時，說提供的款式不定時會更換，看似很多其實真的沒有多少。
,143,3,11 個月前,印畫很好玩，但人員說明不清楚手作價格過高，
,144,pos,11 個月前,雖然手作的單價較高，但能單的很開心
,145,pos,1 年前,用印章手做衣服、包包等.....雨天超優備案，做兩件衣服整整花了兩個多小時，小朋友也超開心！
,146,pos,1 年前,一不小心就跟小朋友一呆就兩小時過去。不過都是大人沈浸在其中比較多。哈哈
,147,neg,1 年前,個人經驗很差.............覺得是一間很勢利很現實的店家。入場券雖然50元而已，但是進去就是強迫消費了！杯墊200元、筆袋300元、水壺側背袋400元，都是成本幾十塊的東西。印章貼紙要500元，可以理解人事成本壓力，但購買商品達不到他們的期望，其態度差異之大令人感到訝異。但也有可能是店員自身的態度問題。總之不會再去第二次了！
,148,3,1 年前,"頗小. 除了手工藝操作其它沒什麼太特別, 商品價格較高. 雖然品質可能較一般同類型產品好, 但價位較令人難以入手.."
,149,pos,6 個月前,體驗實在 ＤＩ丫樂趣多
,150,pos,6 個月前,下雨天適合帶小孩來DIY
,151,pos,9 個月前,印章很好玩，可以弄個記念品
,152,pos,1 年前,很漂亮的地方，DIY很有趣，水晶印章也特別，就是價格有些偏高
,153,pos,6 個月前,很適合小朋友喔！
,154,pos,1 年前,喜歡Diy的人，這裡有很多圖案的印章可選購
,155,3,1 年前,手作地方。停車場狹長，單一Diy略顯單薄
,156,neg,1 年前,有要購物跟做diy才來，要門票，跟一般的觀光工廠不太一樣，沒東西可以看跟拍照
,157,neg,1 年前,空間不大，多半都是販賣商品，DIY材料及商品略貴
,158,pos,1 年前,非常有趣的印畫創作經驗，工作人員會先簡單示範製作方法。孩子們都玩得很開心，預留兩個小時會比較充裕。可以先透過facebook的連結線上預約。不過，花費的費用並不便宜，但是考量到提供素材及顏色的選擇多樣化，也算是有那個價值了！非常推薦，也可做為雨天備案。
,159,pos,10 個月前,很好拍 還可以自己DIY蓋印👍
,160,pos,1 年前,門票50 抵消費，多項商品可以選擇DIY，很有趣。
,161,neg,1 年前,蠻坑人的地方，門票$50雖然可以抵消費，但東西都貴鬆鬆，一直要你參加DIY，若你沒意願DIY，服務人員態度馬上轉變，完全不理你，真是糟透了
,162,3,6 個月前,應該是親子場所吧！
,163,pos,7 個月前,可以帶小朋友來體驗一下
,164,pos,11 個月前,很美，非常適合拍照，就是花費高了點。
,165,3,10 個月前,除了手作，感覺沒什麼好逛的
,166,3,8 個月前,東西小貴摳摳要帶夠
,167,pos,9 個月前,好玩 自己DIY可以消磨很多時間
,168,3,1 年前,不錯的場館，不過買能DIY的商品蠻貴的
,169,pos,1 年前,雖然一進門購票後就被帶去說明要購買物品，感覺有點差，但實作的過程實在是非常好玩，整體金額算下來，和其他門票要2、3百的觀光工廠和景點其實是差不多，但體驗時間比較長也好玩，非常推薦親子一起去，另外空間維持得很乾淨美麗，還可以寄信給自己，大推！
,170,pos,4 個月前,親子互動好去處…
,171,neg,1 年前,空間很大但是似乎小孩不是很喜歡作畫，所以我們並沒買門票進入。
,172,3,5 個月前,喜歡繪畫創作的小孩會喜歡這裡
,173,3,1 年前,Diy跟購買回去的商品都不便宜，除了花錢Diy也沒什麼其他可以逛可以玩的。
,174,pos,1 年前,滿適合親子遊，玩印章，做作品
,175,pos,10 個月前,有趣的diy項目，只是有點不便宜。
,176,3,1 年前,如果要收集印章完成華麗的圖章畫，應該會在這邊消費不少錢吧，建議當場DIY就可。
,177,pos,1 年前,DIY手作小孩喜歡，一個作品完成可以花上一兩個小時很適合雨天打發時間😂，價格沒有很便宜但尚可接受
,178,neg,11 個月前,CP 值超低，感覺不值得，有被騙的感覺
,179,pos,6 個月前,很適合帶小孩來
,180,pos,1 年前,我們在這裡完成自己創造的夢想，它的品質也很好
,181,pos,1 年前,手帳控入內請做好荷包失血的心理準備!水晶印章種類非常多，單價頗高但有其獨特之處，還有可套印的水晶印章服務人員態度親切，會做簡單的介紹
,182,pos,11 個月前,還可以，藝術用品都比較貴一點
