_id,sid_comment,star,time,comment
,34,neg,4 週前,給一顆星都嫌多，200元的門票很不值得，很多東西現場人員都沒說明清楚，感覺玩文字遊戲 被耍
,35,neg,1 個月前,1.內容物毫無$200元票價的服務價值。2.曾目睹員工請一位正在餵奶的媽媽趕快離開座位。
,36,neg,4 週前,爛死了 一個人還要200元 根本不值得進去進去到出來 花了我不到20分鐘真的不要浪費錢去這浪費時間
,37,pos,1 週前,還可以，門票小貴，有DIY可以動手做
,38,neg,1 個月前,外面的草地建議還是修剪一下因為宜蘭真的很多親子去玩想要跟戶外跟英雄聯盟拍照店員就告知說草皮不可以踐踏！！！那小朋友該怎麼去跟英雄積木們拍照呢？門票200元3個人就要600了真心貴
,39,neg,2 週前,官網說全年無休，今天去卻關門，請問是有什麼問題？
,40,neg,1 個月前,爛到家了，入場時也沒提醒部份活動區域需強制戴口罩，還沒參觀完人員就一直催促去參加DIY手工藝，離開展區就無法再回頭參觀。門票價位過高，完全不推薦。
,41,pos,1 個月前,雖然場地不是很大，但是館內的解說人員非常專業，還有DIY可以玩，博物館對面的宜蘭縣政府也很漂亮
,42,3,1 個月前,裡頭的作品還不錯覺得可看但展區很小Diy的部分可在多點變化畢竟門票也不便宜
,43,pos,1 個月前,很有互動跟參與感，工作人員都很親切，還可以帶紀念品回家，適合親子打發時間
,44,neg,2 週前,200的價值不高觀賞一些積木+Diy小東西免洗筷行程
,45,3,2 週前,就還蠻無聊，對大人來說，孩子還好，主要是還買了積木
,46,neg,1 個月前,真的跟百貨公司一樣（普通普通）沒什麼！沒什麼！不要浪費錢，10分鐘就逛完了，非常無聊....
,47,3,1 個月前,裡面很小，但服務人員都會講解，孩子很愛積木的話還是可以來～可以當作一個順遊景點
,48,pos,1 個月前,門票含diy很棒，積木展覽內容大人小朋友都覺得很好，空間很舒適，導覽人員也很和善。
,49,neg,2 個月前,以館內展示品數量和展示品的歷史稱之為「博物館」真的有點...小朋友可能會很喜歡，大人就自己看看其他評價吧～（200元的門票去傳藝中心還綽綽有餘
,50,3,1 個月前,地方有點小 夏天在外面等很熱  建議不要夏季假日來 真的會等到抓狂
,51,pos,2 個月前,有點小間 經過時沒有發現 還折了回來。導覽解說的很棒 還有DIY跟20元飲品解說的很棒，知道了積木的歷史也對大師創作出來的積木感到歎為觀止。
,52,pos,1 天前,多種積木的作品，鑰匙圈有DIY
,53,pos,2 個月前,很漂亮又有特色的博物館，大人小孩都喜歡，DIY很實用好玩，活動可以再多一點，場地再大一點喔！
,54,pos,2 個月前,亞洲第一的積木博物館，原來全世界有這麼多積木品牌！今天才學到這知識，是個寓教於樂非常適合親子同遊的好地方！
,55,pos,2 個月前,對於喜愛積木的大朋友和小朋友而言，積木博物館絕對是要來參觀一下的，館內有很多大師的作品、也有很多有關積木的歷史，非常有趣。
,56,pos,1 個月前,闖關的過程能獲得相關的知識   外加 DIY實作能讓小朋友動手
,57,neg,4 個月前,室內場地不大 參觀動線狹窄作品擺放規劃得不好 有種在這麼小的展場硬要塞很多東西的感覺門票200 但是只能做很陽春的DIY跟抵一小瓶易開罐飲料整體cp值不高不用特地為了這個博物館去宜蘭剛好路過又有空檔又願意花200元的話可以去一次我想大家不推薦帶小孩去是因為這個博物館偏「展示」跟「教育」性質而非「互動」參觀的時候看到的小孩幾乎完全沒在聽導覽跟講解如果是想帶小孩去玩積木可以不用花門票錢戶外區有提供一些積木跟展品
,58,3,1 個月前,價錢有點高，但是適合小朋友來體驗看看。
,59,neg,2 個月前,有點無聊 如果不是那種愛打卡愛po IG的人 建議不要來 比較適合家長帶小朋友
,60,3,1 個月前,適合親子參觀，或者對積木還有一點懷念的成年人
,61,3,1 個月前,作品讓人驚艷！但場地不大、設施相對門票稍貴
,62,neg,3 個月前,門票很貴，3歲以上要200元，但展場很小，動線擁擠，DIY的作品很陽春，成本超低的，飲料也只能抵可樂汽水小小罐飲料，整體而言不會想再去，也不推薦人去。
,63,neg,1 個月前,非常無聊的一個地方，完全無法讓小孩子玩
,64,3,2 個月前,場地偏小，參觀人數多時，等待時間與參觀時間不成比例，但有些積木創作還值得一看
,65,pos,3 週前,神奇的積木博物館，原來積木可以做的這種程度。太厲害了。
,66,pos,1 週前,做為一個樂高迷，我很喜歡
,67,pos,2 週前,原來積木有這麼多變化，蠻值得來的地方
,68,pos,2 個月前,門票二百元，沒登門造訪，面積不大，戶外可以拍拍照留念
,69,pos,3 個月前,好玩，可以得到很多積木小知識，也可以知道很多東西，看到很多得獎的作品，也可以知道積木很多歷史，也知道很多積木品牌，講解很認真也很用心，有問必答，也可以DIY小積木，蠻有意思的，大人小孩都蠻適合的好地方👍👍👍
,70,pos,3 個月前,雖然場地不大 但裡面的作品相當豐富 工作人員們也都很親切的介紹 最後DIY活動的老師也很讚👍🏻 很適合大小朋友來喔
,71,pos,1 個月前,是個寓教娛樂的好地方~積木很酷!
,72,pos,6 個月前,觀望了很久的積木博物館，終於在這次補假中順利前往。博物館外觀是一個船型建築，直接映入眼簾的不是復仇者聯盟，而是躺在草地上悠哉悠哉的大雄啊啊啊！（而且大雄很準時16：30就下班了）基本上票價三歲以上都是200元（含三項DIY體驗），有早鳥票175元，是建議可以分開12歲以下的孩童票，不然兩大兩小就先噴了800元了。導覽的哥哥姊姊都很專業，如果不是走馬看花只想拍照的話，可以吸收很多知識喔！展場中有積木演化史的介紹，還有各種不同尺寸的積木，包含最貴的「珍珠奶茶」、最長的積木名畫「清明上河圖」，還有小小兵、貓熊、世界國旗鴨，知名電影動畫「冰原歷險記」、「星際大戰」、「少年Pi的奇幻漂流」、「復仇者聯盟」……主要角色，以及世界名畫、建築、人體構造等，都能以積木打造，還有會發光的亮亮積木。最後的DIY課程建議4到7歲小朋友體驗參加，再大一點的小朋友可能會覺得無趣。如果不趕時間，還可以讓孩子在外頭玩一下積木，或爬一下遊樂設施，還可憑票根兌換一小罐汽水或水，並可將明信片免費寄送給本島或離島的家人，是一個到宜蘭不錯的紀念喔！
,73,pos,3 個月前,館內很多各式各樣的積木作品，甚至還有使用6萬顆積木拼成的清明上河圖，值得來觀賞，還可以DIY作品，館內的導覽員也非常親切，值得來訪！
,74,neg,3 個月前,進去才轉彎兩圈很快就逛完了。空間很小。難怪買票時說兒童推車不能進去。只能放置在外面展覽的作品數量不多。入場券要200元/1人實在有點不值得阿！
,75,pos,1 週前,服務親切，導覽認真，冷氣涼爽
,76,3,3 個月前,適合帶小朋友來的地方，展區作品比想像中的還小及少了許多，因為是限制入場人數，所以等了約20分鐘才入場，進場後看展品兼拍照約20分，參加免費DIY課程約20分，所以可以在這邊消耗約1小時的時間。
,77,3,4 個月前,門票200有3個Diy可以做，但其實只有2個而已。場内空間小，展覽的作品更少，根本不用10分鐘都可以走了，所以在門票🎫方面真的有點貴，不太值得，但對這方面有興趣的人也可以考慮去一下。但在員工方面真的算有禮貌的，他們都會很快解決紙上的問題，並仔細講解。
,78,neg,3 個月前,館內不大，還有闖關活動，但是DIY活動讓人很失望
,79,pos,4 個月前,今日入館很驚奇，因導覽與小作業，增加對積木的主動認識，積木造型大小特色都很吸引人，更喜歡集點與蓋印，超級有成就感。
,80,3,7 個月前,這是我覺得一個還蠻普通的積木展示中心，雖說有集會各國不同品牌的積木，但場地實在過於小不用20分鐘就可以結束，導覽小姐非常的熱心幫忙解答闖關活動的簡章，DIY三樣東西也過分的簡單陽春，工作人員很熱心很熱情值得嘉獎鼓勵，賣點大概是門口可拍照的IG熱點大型積木貨櫃及戶外可免費使用的積木區。坦白說我覺得有點小貴，主要是三歲小孩也需要收費，手作項目不夠厲害以及可觀看的東西沒有特別的記憶點，還有因為會限制人數進去（畢竟場地有點小)所以在外面等待的時間會有些久，不建議行程安排很緊湊的人去此景點，因為不可控制的因素太多。
,81,pos,4 個月前,導覽服務非常親切 還能讓你知道平常不知道的知識 覺得很棒 👍 還有免費DIY 老師也都親切 帶小朋友來非常適合  連我這個大孩子都非常愛 ❤
,82,3,4 個月前,門票200/1人裡面不大但每個創作都很值得稱讚外面的積木是免費可以玩樂💕喜歡這篇介紹並對你帶來幫助，請幫我按喜歡及分享按👍喜歡需登入gmail帳號，煩請耐心給予回饋及支持，謝謝。
,83,pos,4 個月前,一直想來這邊看看，門票200含參觀跟DIY，空間不大，但是導覽員都很熱心講解，DIY製作蠻趣味，適合年紀小的小朋友來畫畫。
,84,pos,4 個月前,是偏展示和有提供積木知識的場館，太小的小朋友可能會有點不適合，但積木區和diy都很簡易3歲小孩也滿開心的🙂
,85,pos,4 個月前,看到很多代表性的景點物品人物用一塊塊積木拼接而成 感到震撼 可惜的是博物館並不大很快就逛完 希望能有更詳細的積木史介紹讓博物館不只有作品的震撼 也可以透過積木史的介紹以及改變 重回許多兒時回憶
,86,pos,4 個月前,館內停留時間不會太長 門票收費來說會讓人覺得有點太貴不過門票可兌換diy+20元飲品館外倒是小朋友會玩到不想離開
,87,pos,4 個月前,能了解到積木的歷史  到本體的改良  從初期到現在更讓我驚嘆的是清明上河圖   能到那麼長也覺得根本不可能拼出來的東西  卻展現在我面前
,88,neg,4 個月前,沒買門票不能進去購物（大缺點），路過一次不會再去…
,89,pos,4 個月前,很特別的一個地方，但是工作人員不知道在趕什麼，整體來說遊客就是要悠閒的逛，服務人員非常急迫的介紹積木，然後趕著拉客人到出口作紀念品，然後不准再進場，只能進販賣部，小朋友也非常錯愕，認為乾脆在戶外悠閒的拍拍照就算了！
,90,pos,5 個月前,待在這裡的時間前後至少要抓2個小時，在外等候進場要一段時間，拿到票看說明會有任務要達成，藉由達成任務順便了解一些知識，逛完展區到DIY區還可以製作手工小積木，適合帶小朋友來，只是受限於空間的關係，場地行走的動線有些狹窄，好與不好每個人感覺不一樣，我個人覺得沒來過可以來看看。
,91,pos,1 個月前,等候區可以再加強 覺得吃的東西可以多一點
,92,pos,3 個月前,動線舒服 解說相當清楚，親切的且DIY老師很有耐心也很有趣。
,93,pos,4 個月前,雖然場地不是很大，但是館內的解說人員非常專業，讓我認識了積木的發展，還有DIY可以玩，博物館對面的宜蘭縣政府也很漂亮，可以停一邊玩兩邊，很值得推薦
,94,pos,3 個月前,不大但用積木拼成的東西很多，門票可抵飲品，還有diy
,95,pos,4 個月前,展示還不錯，但動線上就稍微擁擠，整體上是個很適合帶小孩來走走看看的地方
,96,pos,4 個月前,排隊入場時間與營業結束時間太接近，以致於過程中趕著要闖關進行下一個階段的活動，如果要來需要提前至兩點才能好好了解積木的歷史。總評價是不錯的地方但時間需安排好！
,97,pos,4 個月前,有不錯的問題去尋找，是個老少咸宜的活動，外頭的手作DIY讓同行夥伴有個不錯的互動結尾～
,98,3,4 個月前,票價 200元/人 ，票價偏貴，用當日票卷可獲得一瓶免費飲料及手做體驗課（有三個作品）
,99,pos,2 個月前,非常適合親子旅遊的地點！很優秀又很可愛～
,100,pos,3 個月前,有DIY，闖關遊戲，還有飲料，學習不少知識 值得一來
,101,pos,5 個月前,作品展示為主，跟工作人員講解積木，非常清楚。但是千萬不要帶3歲以內進來，太小無法理解，會很浪費錢，因為都是小顆粒的積木為主。個人比較沒有天賦，覺得200元偏貴，小小的展示區而已，只能抵成本10元以下的飲料。啊  一點像元宵節燈籠的DIY禮物。
,102,3,4 個月前,不是美術館那種博物館感覺，像是小型展覽館的感覺，能體驗手作鑰匙圈當紀念品
,103,pos,4 個月前,很有互動跟參與感，工作人員都很親切，還可以帶紀念品回家，適合親子打發時間
,104,pos,5 個月前,很有趣，場地雖然不大，但是可玩性以及教育性質很高。去過才發現原來積木不是只有樂高而已，太估落寡文了。居然可以拼出各種形狀甚至把名畫也復刻出來，太厲害。推薦親子或是可以納入宜蘭一日遊的行程喔。
,105,pos,5 個月前,裡面的作品令人驚豔讚嘆，加上使用闖關遊戲的概念讓小朋友更有興趣完成，只是DIY稍嫌單調，場館較屬於一次性景點，去第二次的機率不高，但整體上還是值得推薦的
,106,pos,5 個月前,麻雀雖小，五臟俱全。雖然門票沒有分級，所以價位稍高。相關發展歷史與生產製造都有納入展出，很棒的想法與做法。 頭一次希望一個非史跡或文物的博物館可以源遠流長。加油！
,107,pos,5 個月前,舒適，大人小孩都可以一起參觀，還有手作活動。唯入門參觀就須門票讓家庭旅遊的朋友會吃不消
,108,neg,4 個月前,門票蠻貴的20元飲料折抵給的汽水還是易開罐的？進價才7塊🤦DIY的東西就一個盒子，一個鑰匙圈（價值2元），一個立體卡片？？門票貴的這樣其實我不太懂
,109,pos,4 個月前,地方確實有點小，展示空間有限，門票有含小瓶飲料跟DIY
,110,3,3 週前,還好，票價貴。
,111,pos,2 個月前,放假帶家人來逛下，自己在外面晃
,112,pos,5 個月前,適合家裡有國小以下小朋友的親子景點，育教娛樂都有。但博物館展區場館較小擁擠，不是很舒適。
,113,pos,4 個月前,展場參觀作品多，服務人員有耐心講解，但門票如果可以再平價點更好
,114,pos,4 個月前,裡面的模型都很有趣 還有小小的闖關遊戲 很適合親子或情侶一起 在看完裡面的積木模型後 還有DIY可以做屬於自己的小積木吊飾 真的CP值很高
,115,pos,5 個月前,1.看到許多有趣的作品，表示牌有清楚介紹。2.適合家庭出遊。3.館內空間不大，走道略顯擁擠，故須分批入場。假日人多，排隊入場頗花時間。
,116,3,1 週前,以這個門票cp值不高
,117,pos,1 個月前,解說員都很客氣樂於解說每一個作品
,118,pos,4 個月前,門票大人小孩都200元，場館內不大，但是活動設計蠻用心，工作人員態度很親切！
,119,neg,5 個月前,積木組合真的還不錯，但3-4歲建議不該收門票3-4歲兒童什麼都不懂，讓人覺得是騙門票費若DIY 另外收費還能接受，DIY鑰匙圈，積木盒，積木博物館折紙，有點（是在哈囉）不推，若有5歲以下兒童，超不推👎👎👎
,120,pos,5 個月前,位在宜蘭縣政府旁邊，有開車或騎車來的遊客可以停政府的免費停車場，在博物館外面擺放了很多用樂高作品，門票200元，裡面的展演空間不大，但擺放了很多作品，還能憑票根做DIY小物，適合帶小孩子來走走。
,121,pos,4 個月前,創作有他的價值沒錯~ 但是整個場地有限!  相對讓人覺得門票價格略高!
,122,pos,1 個月前,好玩好看好厲害的樂高👍🏻👍🏻
,123,pos,4 個月前,場地小 作品多 花30年拼裝的作品 有些讓人驚艷戶外有小積木 小朋友實際動手 玩得很開心
,124,pos,4 個月前,門票200含飲料和DIY小東西整體蠻有趣的而且服務人員很親切
,125,pos,4 個月前,各式各樣的積木很厲害真的可以過來看看DIY老師非常用心！！非常好的地方
,126,pos,5 個月前,有闖關卡片，但進去就會忙著找答案，會疏忽好好欣賞作品，最後有diy活動，做完的作品可帶回，外面有免費積木可玩，還ok!
,127,3,5 個月前,門票要200，整體來說對積木(不是只有樂高)歷史有興趣，可考慮，但整理來說不太划算，展品很少，DIY的部分就是一個紙盒裡面有個小積木吊飾
,128,3,5 個月前,到現場看就會發現真的滿小的外面走走看看對面的公園不錯旁邊有停車場這點加分
,129,neg,5 個月前,200元門票浪費時間也浪費錢 那來的博物館 diy值不到10元 和一小瓶飲料（礦泉水）旅遊真的心情受影響
,130,3,8 個月前,🚙開車可停正對面【宜蘭縣政府停車場】💓免停車費💓假日來都還有位置停積木博物館門票：【普通票200元】憑票可抵館內DIY及20元飲料【愛心票125元】身心障礙手冊之國民及其陪伴者一人需同時購票入場，也可折抵DIY及20元飲料【優待票-免費】2歲(含)以下或身高未滿90cm兒童、75歲(含)以上之長者(需持身份證)、免票入管者無折抵DIY及飲料🚫 請注意：禁止嬰幼兒推車進入展區🚫---------------------------------------------------------------------------💥戶外區部分~草皮內有幾個積木藝術品、旁邊有給小朋友玩的攀爬網設施、還有休息座位區提供大小樂高免費玩~💥買票入場先逛展區，展區動線有點小，需提醒身邊的小朋友不要碰撞到展品，一張票會附一張題目卷(4題)，每張題目卷問題都不一樣，如果找不到答案可請工作人員給予提示，闖關蓋章答對問題出關後可領取【著色紀念明信片】，如果不玩闖關遊戲約10分鐘就逛完了😂，出展區後是商店(商店很小間)，最後是積木特展投票區(票選喜歡的積木展品抽亮亮積木)👉工作人員會提醒出去之後不可以再返回展區，這點要特別注意！💥離開展區及積木商店後是【DIY及兌換飲料區】DIY共3樣商品(積木盒子、積木鑰匙圈、立體紙相片架)，感覺沒什麼紀念價值...完全沒質感😅，飲料20元免費可以兌換的只有”可樂、雪碧、沙士”， 哪個注重健康的大人會讓小朋友喝這些飲料，如果要購買其他的商品需要加價，一樣商品只能折抵一張20元券❌不能累計折抵❌就是要大人加價買別的東西啊~這點覺得很不OK~【總結】門票貴、展區很小一下就逛完了、DIY的商品很廉價無質感、優點大概就是開車停宜蘭縣政府免停車費、戶外區有免費樂高可以玩，只會想來嘗鮮一次沒有下次😨
,131,pos,4 個月前,作品展示多，還有手作diy紀念品，值會票價
,132,pos,6 個月前,第一次去積木博物館* 很特別~ 小孩最愛的地方* 但蠻快逛完*  逛到商品區時就不能在回去逛囉！裡面是有人數限制的* 結束後有3樣手做積木的東西* 小孩會喜歡的* 所以準備把我製作的和我男友製作的送給小朋友😁😁😁
,133,pos,4 個月前,很棒的DIY地點，推薦親子遊喜歡樂高的小朋友可以過來
,134,neg,5 個月前,排隊排到生氣，等待的時間太長，等輪到時，整個流程又太短，有些失望。
,135,pos,1 個月前,作品都不錯 不過建議可以更新喔
,136,pos,5 個月前,裡頭介紹的很詳細 也很有趣闖關的過程中 不知不覺學習了些知識😂很適合遛小孩
,137,pos,7 個月前,三個DIY手做超適合小朋友，沒有孩子的成人會覺得都超廢　比如我門票費NT$200 非常直得一看但每一個積木感覺若有小朋友不乖不小心碰撞就不用出來囉~~~慢慢拼完再回家裡面每個積木做工都超厲害滿多處可以長知識，瑪麗蓮夢露太美了
,138,pos,4 個月前,有點小但值得深入探訪的地方，可以從中了解很多積木的知識。
,139,pos,5 個月前,場館不大，但每樣作品都非常驚艷，設有闖關和簡單DIY，適合親子來玩，年輕人可能會覺得比較空虛，但熱愛積木會覺得很酷！-門票200不便宜。
,140,pos,6 個月前,很有互動跟參與感，工作人員都很親切，還可以帶紀念品回家，適合親子打發時間
,141,pos,5 個月前,大人比較適合這邊，如果有帶不受控的小朋友一定要小心啊！
,142,pos,5 個月前,有DIY課程，適合親子出遊地點，但門票價格偏高一些。
,143,pos,5 個月前,需要收門票，可折抵內消，有些小積木跟飲料可換，適合小朋友玩
,144,pos,6 個月前,內部的作品不僅充滿創意更饒富哲學意義發人深省，老少皆宜，孩子們看到積木開心，大人們透過閱讀介紹牌豐富自己，這是一個適合任何人來的博物館。館內的工作人員也十分活潑敬業值得嘉許。
,145,pos,5 個月前,導覽長知識，寓教於樂，溜小孩好地方。
,146,neg,6 個月前,我對門票價格跟展覽內容沒意見但小孩最期待的DIY課程實在太馬虎，組跟組之間沒有任何間隔，一次就會聽到兩個或以上的講師，在一個房間裡同時教課，麥克風聲音一直互相干擾，根本什麼都聽不到
,147,pos,8 個月前,場內禁止飲食，憑門票可以換積木製作(耗時15分)或是直接領取材料包+飲料。展場人員有很詳盡的介紹，並有引導小朋友參與。缺點是展場真的算小，但有空管場內人次，雖然還是稍嫌擁擠，建議離峰時段來，體驗品質會好很多，帶小朋友認真的看完一次大約50分鐘
,148,3,5 個月前,適合小朋友，知識性的內容，票價可以再優惠一點，停車方便．
,149,pos,6 個月前,有展覽品觀看，也有展品介紹，另外，亦有問題紙做，確實不錯。最後仍會做小手工。
,150,pos,2 個月前,蠻多小朋友的，沒去過可以去晃晃
,151,3,6 個月前,因為要另收門票所以沒進去，館外有些積木展示品跟小積木可以玩，附近停車方便。
,152,3,4 個月前,下雨天霎時間的地方，且靠近市區蠻加分的！
,153,pos,4 個月前,很棒的展覽，很值得推薦，工作人員親切專業。
,154,pos,3 個月前,雖然場地有點小，帶小孩看看也不錯
,155,pos,2 週前,目前進入要帶口罩唷
,156,pos,3 週前,小小的，不過冷氣夠冷
,157,pos,1 個月前,小小的，但很特別，小孩很喜歡
,158,pos,6 個月前,一定要試試看，有好幾個作品透過眼睛跟2手機看到的感覺完全不同喔！
,159,pos,7 個月前,有趣又好玩的地方～門票200元/人，可以兌換一杯飲品，也有贈送三種DIY活動，雖然小小一間空間不大，但可以看到厲害的積木作品也能DIY體驗積木遊戲，難度不高大人小孩長輩都適合～很不賴！！！
,160,pos,4 個月前,展區偏小，DIY鑰匙圈活動很有趣～
,161,pos,6 個月前,有很多有去趣作品+DIY手作，是個很適合親子活動地方。
,162,neg,3 個月前,沒有進去 但滿無語的 在家玩就好
,163,neg,6 個月前,普普一般般沒多大特色主題，一般家庭在家都有買樂高積木給小朋友玩了！入園需購置門票需注意哦......
,164,pos,5 個月前,很多可愛的積木造型，還有史上第一個積木當伴手👍
,165,pos,3 個月前,超棒！欣賞作品還能瞭解積木歷史！
,166,pos,6 個月前,適合帶小孩子來逛逛的地方，最後還有15分鐘的體驗課程蠻不錯的！
