_id,sid_comment,star,time,comment
,64,pos,2 個月前,對親子遊來說是不錯的點~~一張票有四種體驗可玩~~做蠟筆.彩色筆及彩繪~~一般成人來這就比較無聊~~除了體驗還有一些景可以拍照~但不多~外觀造型很吸睛~~
,65,pos,2 個月前,雖然沒有很大（平面一樓）門票一開始覺得很貴250帶兩個小孩玩了2-3小時，可以自己做彩色筆、蠟筆🖍️人體彩繪🌈最後門票還可以折抵商品，所以帶了蠟筆回家小孩直說好玩，沒去過的認真推薦玩一下👍🏻👍🏻👍🏻
,66,3,2 週前,只適合小孩，大人要陪同進場都要花一樣的錢
,67,pos,2 個月前,門票250 三歲以下免費 每張門票可折抵100元4項動手實作 孩子都能自己做之後商品也算實用 不會有強迫消費的感覺
,68,3,2 週前,2020/6/27時門票一人250，小孩超過三歲就要門票
,69,pos,1 個月前,以親子來說算是個好地方小朋友很喜歡門票能抵商品覺得划算
,70,pos,2 週前,育教娛樂的好地方 門票可以抵100消費換蠟筆
,71,pos,2 個月前,門票250/人1.體驗畫畫2.做彩色筆 一張票3隻3.做蠟筆 一張票1組4.人體彩繪體驗4種DIY2、3很新鮮，非常有意思很棒的觀光工廠體驗。搭彩虹溜滑梯門票再加100元最後可以用門票兌換一些紀念品我們有兌換50元一組的蠟筆鑰匙圈四組超可愛❤️
,72,neg,2 個月前,蠟筆建築物相當吸引人，但親子製程活動真的還好！有點拖時間
,73,pos,2 個月前,大部份是賣吃吃喝喝，大廳有擺幾件工廠退役物品給人免費參觀，想體驗手作能買票入場親子同樂的地方。
,74,pos,3 週前,"Towering incredible, road signs around Yilan Suao A crayon castle that recalls childhood memories.高聳不可思議，宜蘭蘇澳週邊路標讓人回憶起童年回憶的蠟筆城堡。"
,75,pos,1 個月前,一張門票就可以體驗到4種DIY!超值又好玩!!
,76,neg,1 個月前,廁所又髒又臭，帶小孩的要有心理準備！
,77,pos,1 個月前,進出蘇花改最佳休息站，好停車，補給方便
,78,pos,2 個月前,整體規劃不錯 比一般的觀光工廠更適合親子 餐點再加強點會更棒
,79,pos,1 天前,溜滑梯要另外付費。
,80,pos,2 個月前,可以體驗做蠟筆跟彩色筆，大人小孩都值得來一趟👍
,81,pos,1 個月前,小孩的好去處，但DIY很多時間很長！
,82,pos,3 個月前,很適合寓教於樂的地方.門票還可折抵100元全額抵買商品.動作DIY蠟筆.彩色筆.人體彩繪都很適合讓小孩從動手做中學習~建築物外觀更是一大亮點!
,83,pos,2 個月前,很適合親子同遊的觀光工廠，門票內含的手工製作有寓教於樂的效果
,84,pos,3 個月前,雨備計畫，蠟筆城堡有約1小時的蠟筆製作DIY跟自費的七層高溜滑梯，是個下雨天殺時間或團體活動的好地方。
,85,pos,3 個月前,地點不錯 ，是國5高速公路 ，蘇澳出口端 ，很棒的休息的地方、上廁所、飲食都很方便，打卡拍照也很美 。
,86,pos,2 週前,可以帶著孩子去殺殺時間，放放電
,87,pos,1 個月前,非常適合學齡前的孩子，Diy很豐富也好玩！
,88,pos,6 個月前,這裡很像大型溜小孩的工廠，門票的費用和你要參加的關是有關係的，半小時進場一次，一次進去約60人，在等待的時候，就從玻璃窗看到裡面畫面具，小孩子玩得很開心，大人也可以休息一下，總共分為四關：視聽教室聽課、畫面具🎭、做彩色筆、用廢棄的蠟筆🖍️壓模做成成品，而後的換裝秀是加購價，大概是20-30分鐘一關，一次下來也需要約兩個小時，很適合親子！本來還有從2樓可以滑到1樓的溜滑梯，不過去的時候已經在維修了，有點可惜。外面停車場很大，停車方便，也有很多遊覽車。對面100公尺，就可以看到宜蘭餅觀光工廠，這附近觀光工廠就像一個群落，總共有三個聚落，分別在羅東、宜蘭（近礁溪）蘇澳），建議可以花一兩天整天好好的參觀宜蘭觀光工廠，各有特色！
,89,pos,1 天前,不受艷陽高溫影響的好去處
,90,pos,3 個月前,很適合帶小朋友來體驗八層樓的溜滑梯千萬不能錯過溜下來大概13秒手作體驗課也非常棒
,91,pos,6 個月前,竟然能把製程其實很無趣的工廠，變成一個這麼多體驗又有趣的活動設計；雖然自己的圖真的畫得不夠好看，但是過程的體驗讓人印象深刻，要理解索然無味的生產過程就看牆上的海報或是大廳展示區的陳設機具，不用操煩小朋友會無聊，因為緊湊的活動設計會讓他們忙得不可開交；館內的陳設充滿色彩繽紛的童趣，商品規劃也很重視小朋友選擇跟大人選擇的差異，高聳的蠟筆造型建築物更是從新馬車站及高速公路就能眺望得到；展區規劃完整的環狀動線不怕迷路，那高聳的彩虹溜滑梯實在很刺激，畢竟是全密閉的滑梯空間會製造壓迫緊張感，十秒上下就會從頂樓溜下來，Very好玩。
,92,pos,3 個月前,適合帶小孩來做繪畫體驗的觀光工廠，地點在工業區內，從高速公路上就可遠遠看見外觀的大蠟筆，附近不太好停車，需要花時間找一下。抵達地點之後，就可以循著路線開始做體驗，親子互動體驗的有繪畫區，可以選好主題來畫畫。另外有個溜滑梯很適合小孩玩耍。門票可以抵消費，若有需要可以採購蠟筆或其他商品。
,93,neg,1 個月前,三歲以上門票都要250實在很扯！
,94,pos,3 個月前,在高速公路上就可以看到非常顯眼的蠟筆城堡沒有買門票入場是看不到什麼特別的東西，但有看到許多家長帶小朋友去DIY活動，蠻有學習與遊戲的效果的
,95,3,4 個月前,外觀拍照很讚的地方，沒買門票的話就只有一樓小小的區域可以逛，免錢的部分看到製作機器和影片，旁邊的購物區就值得找找驚喜購票可以體驗製作的樣子，就留給親子活動會比較適合，除了這裡能逛，附近走路也有其他景點可以看
,96,3,1 週前,這裡只適合有帶小孩的來花錢
,97,neg,5 個月前,門票沒有分大人小孩都是一人250元，有種被強迫體驗DIY的感覺，因為這是大人帶小孩去體驗的地方，大人確也要被迫交250元體驗DIY進去後也沒有導覽彩色筆及蠟筆的知識，只有放影片教大家怎麼組裝彩色筆及蠟筆，然後就匆匆要大家趕緊進行下一關體驗，說是可DIY四種體驗，但每關都感覺只是為了讓客人趕快把自己DIY的筆做一做帶回家，好讓下一批客人接著進來體驗，門票250元抵消費是100元，ㄧ家四口去最低消費就是要1000元，說是每人可換100元商品其實就是買商品，而且很難換到剛好，大部分還是要加錢或犧牲餘額
,98,pos,3 天前,天氣炎熱適合小孩遊玩的好地方！
,99,pos,4 個月前,彩虹溜滑梯，讓孩子超開心地，8樓高只要特價100，超值得的還有老師們都很認真的教導大家喔
,100,neg,3 週前,想純逛街的奉勸不要去，要門票
,101,pos,3 個月前,蜡藝蠟筆城堡，專為誘導兒童發揮藝術設計繪畫及智慧創意，酌收門票，閤家一起，陪同主人翁入內，參與活動，適合假日兼旅遊，來者踴躍喔!
,102,pos,3 個月前,"可以讓小朋友體驗DIY做蠟筆,門票可以抵商品,只是四歲的小朋友也要成人票感覺就比較不理想😂"
,103,pos,1 個月前,老少咸宜~體驗做蠟筆！很好玩
,104,pos,4 個月前,喜歡讓孩子親手做蠟筆跟彩色筆的感覺，人體彩繪的部分自己畫個鬼臉追著孩子跑也很讚！
,105,pos,5 個月前,0-3歲的兒童能挑的展場商品真的不是很多呀大豆超人蠟筆的外盒子標示一邊寫著禁止0-3歲使用，另一邊卻又寫適合0-3歲真的很鬧，外包裝可以先去旁邊猜拳一下嗎XD整體而言是不錯的！值得帶小朋友來玩，有四種體驗活動還有提供讓小朋友可以拍攝的衣服租借服務彩虹溜滑梯很新奇，只可惜來的時間沒有開放
,106,3,1 週前,DIY不錯但不好逛來一次就好
,107,3,4 個月前,寓教於樂的場所，不過把吸煙區設在門口旁真的很糟，帶小朋友進出都會被二手煙攻擊，二手煙也一直往裡面展區飄，糟透了，這點沒改善不會再去
,108,pos,1 週前,適合全家大小來到這diy🖍
,109,pos,3 個月前,適合帶家人 一起來的地方cp值超高輕鬆的就打發時間2小時了
,110,3,4 個月前,一個可以讓小孩子玩的地點，有一個很高的滑梯。缺點是消費價格偏高，物品跟餐點選擇性較少。
,111,pos,4 個月前,這裡非常適合爸媽帶10歲以下的小朋友來，假日不分大人還是小朋友，門票一律250塊，100公分以下的小朋友免費，裡面總共有好幾個DIY活動，製作彩色筆、蠟筆等等，也有工作人員會講解如何製作，也順便可以教育小朋友這些東西是怎麼來的，很不錯的親子地方
,112,pos,1 個月前,拍照不錯DIY手作也可以試看看
,113,pos,4 個月前,2020/10/23日，有特色的景點之一就是裡面對小孩來說，門票價格有點貴....有些設施也還沒有開放外面的廁所很乾淨明亮。
,114,pos,1 個月前,體驗蠟筆彩色筆製作，cp值很高
,115,pos,3 個月前,DIY門票可抵文具用品 很棒 能讓小孩有深刻的印象
,116,pos,5 個月前,🖍️蠟筆城堡🏰的入場導覽&蠟筆DIY，可以感受到規劃的用心與精心設計的動線，讓小小孩清楚了解一隻蠟筆從無到有的過程，簡單的DIY工坊讓小小孩能夠獨自製作屬於自己的畫畫筆，完成✅的成就感與樂趣完全可以顯現在孩子臉上：）是個值得推薦的親子同樂好去處💯
,117,pos,5 個月前,很不錯的觀光工廠，入門票250元，價格雖然稍高，但是包含4個diy體驗，彩球製作，彩色筆製作，蠟筆製作，人體彩繪等等，製作的成品可以自己留做紀念品，另外，門票也可以抵100元消費，在最後出口有紀念商品區，大部分商品都是可以全額抵用，算是蠻佛心的。工廠內還有一座8樓高度的彩虹溜滑梯，遊玩需要另外付費100元，如果想要體驗一下可以嘗試看看喔！
,118,pos,3 個月前,小朋友很喜歡但是第二次再去的話可能就比較沒驚喜
,119,pos,4 個月前,是個親子同遊的好地方，裡面有個八層樓高的溜滑梯，可以說是非常刺激
,120,pos,4 個月前,很棒的親子地點，門票250可以參與四個課程。是目前玩過最有內容的觀光工廠💯💯💯
,121,3,2 個月前,看到收費的門口，基本就會省下進去的時間了
,122,pos,4 個月前,1.推薦參加親子手做一般DIY課程，沒有DIY就比較無聊；除了一般DIY課程，也提供進階DIY。2.每一種DIY適合安排2-2.5小時的體驗時間。
,123,pos,4 個月前,入場費250元，可以玩四種DIY ，一個畫小圓盤，製作彩色筆跟蠟筆，在來個身體彩繪，然後還可以買個100元的筆類！我覺得還蠻值得的！
,124,pos,4 個月前,時間不夠，沒有參加最後導覽，外面很好拍照，裡面有個彩色溜滑梯，旁邊的7-11很有主題性的外觀，附近有幾個觀光景點，回家後畫了一張城堡的外觀～表示到此一遊～
,125,neg,4 個月前,不参加活動幾乎沒什麼可逛，三歲以下小朋友沒東西可玩，還不如去旁邊逛7-11
,126,pos,4 個月前,適合帶孩子來看看蠟筆的製作方法的地方，又在國道五蘇澳下來的地方，交通算是非常方便。
,127,pos,4 個月前,小朋友跟大人，都可以玩的忘我門票很值回票價有體驗做蠟筆還有裡面商品都不貴很適合買給小朋友去畫畫，也可送人
,128,pos,2 週前,很方便的休息站，也是宜蘭名地標
,129,pos,4 個月前,適合小朋友，但是每堂課的時間很匆促，沒有好好感受就得趕下一個Diy課程啦～
,130,pos,4 個月前,門票250元有4個手做課程及100元商品抵用券，雖然內容比以前縮水，但整體而言還算不錯。
,131,3,5 個月前,該處建築物雖然占地不廣，但外表色彩鮮豔（ 包括旁邊的7-11也一樣） ，大老遠就可以清楚的看到，怪不得小朋友一看到就吵著要去看看，而其停車場也蠻大的，裡面色彩繽紛，遊戲亦豐富有趣，其中有一座高空溜滑梯，深受大朋友的歡迎， 門票稍貴，卻是個蠻有趣的地方。
,132,pos,4 個月前,感覺是宜蘭著名的地標，蠟筆城堡很特別是有小朋友的家長適合帶小朋友去的地方😁👍
,133,pos,4 個月前,一人250元，4種diy課程，最後門票還可以折抵100元消費。課程老師專業有耐心，場地寬敞。有機會一定會再造訪。
,134,3,4 個月前,"過年期間人滿為患,適合小孩的親子活動,門票250元,一家多人進入,花費不便宜,我們六大一小沒進去,人也很多要排隊"
,135,pos,4 個月前,很有童趣的地方！空間規劃設計色彩繽紛、讓人眼睛目不暇給，買了門票可以享受四種DIY課程，有紙藝術品製作、彩色筆製作、蠟筆製作和人體彩繪，而且門票還可折抵部分消費，小孩在此大開眼界，是很有教育意義的體驗活動！
,136,pos,5 個月前,來過2次了每次來都覺得好玩這次來還發現多了七層樓高的溜滑梯現場購買門票再加購溜滑梯門票100元膽量夠的可以試看看另外門票250元/張，但可折抵120元/張我們每次都換好多蠟筆回家
,137,pos,4 個月前,開車在國五南下蘇澳時，很難不被這大腊筆造型的觀光工廠所吸引，此次我騎四缸車Fz6n借道191縣道就是要來看看大腊筆
,138,pos,3 個月前,DIY蠟筆跟彩色筆的活動，讓小孩體驗樂趣。
,139,pos,7 個月前,我覺得這可以視為宜蘭最最最值得去的第一名景點，老闆非常的佛心250元的門票有四個DIY項目，手作完還可以帶東西回去，門票還可以折抵消費金額，裡面的導覽員解釋非常之詳細認真，雖然內容有點老舊，實在很建議可以活潑生動些會更吸引小孩的注意，手作解釋的都非常清楚，內容很有趣孩子很喜歡，我們一家四口在裡面就消費將近3000元，非常的捧場支持他們希望可以永續的經營下去這台灣唯一的蠟筆工廠。在這裡有稍微建議，包裝還有品牌可以更年輕有創一些，坦白說產品的包裝實在的古老，可以參考國m&m的設計跟銷售方式其實可以做得更好｡
,140,pos,4 個月前,親子遊的好地方，但體驗行程比較不方便嬰兒推車，整體來說，好玩、消耗小人們的精力，門票可以抵外面商品費用，不錯
,141,neg,8 個月前,不喜歡理由：第一、吸煙區沒有明確表示，服務人員也沒有做勸導，導致整個大廳都是二手菸。第二、門票收費不夠人性化，四合一體驗250，也不標清楚幾歲適合，帶一位三歲一位不到一歲，實際能做的也只有兩個人（三歲跟一位大人），但是進去的大人其中一位要照顧不到一歲的也要收費，根本不合理，大的照顧一位襁褓中的孩子能夠體驗什麼！？收費的點？第三、不曉得是不是要省電，進去體驗四個關卡到第二個體驗室開始覺得不舒服，第三個體驗室覺得悶熱，空氣不流通，頭開始覺得暈，不曉得是排風沒做好還是省電沒開空調。第四、給孩子變裝體驗區，衣服有些已經明顯髒髒舊舊了，還在提供給孩子變裝，我看了看連碰都不想碰....如果要收場地費、入場費環境是不是應該要處理更完善更用心呢？！畢竟大部分都是帶孩子去參觀體驗。
,142,pos,6 個月前,帶學齡前孩童來，出乎意料的玩得不亦樂乎，手作彩色筆（可以用🔨一直敲，小孩很開心），認識顏料和染料，手作小風車（小孩自行上色並組裝），手壓彩色蠟筆（小孩自選顏色和比例和形狀，超有參與感），人體彩繪。重頭戲反而是變裝造型拍照📷城堡內準備的背景超隆重🎶因為有券，所以讓小孩自己挑造型服裝和道具（道具可以一直換），我們就結合人體彩繪和造型服裝和道具，給小孩變換各種造型和姿勢拍了上百張的照片！最經典的是內褲外穿的超人，我們想盡辦法拍出超人在空中飄著飛的照片！連斗篷都飛起來了！
,143,pos,4 個月前,門票250共4個體驗+彩色、蠟筆門票折抵～還不錯😁
,144,pos,4 個月前,DIY 課程豐富行程至少要兩小時，小朋友大人玩的都開心。一個上午或下午很快樂的度過，門票折抵產品也很阿莎力沒太多限制。
,145,pos,5 個月前,門票 250 ，有一些教學課程，能親手製作一塊蠟筆、彩色筆帶回家。另外購物折抵 100 元，還算是可以。這裡適合帶小朋友來花兩個小時。
,146,pos,3 個月前,很棒的體驗門票還可以折抵100兒子體驗的很開心可以帶小朋友來玩
,147,pos,7 個月前,平日來，人不多冬天來，天氣涼，室內不覺得悶或熱 (不過明顯比戶外溫暖)小孩把入場券弄丟在商品販賣區，店員幫忙撿到，真的太感謝了 (哭)雖然門票250元感覺有點貴，但是4個DIY都讓小孩(5歲)滿開心的，也學到一些製作知識。缺點是跟著入場的大人雖然對DIY沒興趣也得花250元。有哺乳室跟尿布台，但是整間都有點臭臭的，因為之前的人換下來的臭臭尿布在尿布台下方的垃圾桶內，無蓋
,148,neg,4 個月前,活動進行部分不錯，但是團體用餐部分出餐速度慢，飲料部分不乾淨，餐飲人員處理態度不專業。
,149,pos,4 個月前,適合帶小孩來體驗小課程，還可以換裝拍照，遛小孩好地方
