_id,sid_comment,star,time,comment
,11,pos,1 個月前,很多只在地生產的酒品及展館相關產品，值得推薦參觀選購，另有開闢一展館供藝文展覽，可看看走走推薦……
,12,pos,1 個月前,我覺得還可以，停車也方便，對酒有興趣的人來這邊也是很不錯的選擇，小朋友的話也是很多地方可以讓小朋友去看看。
,13,pos,2 個月前,空間舒適，服務人員都很親切！有很多漂亮的點可拍照，唯停車場動線稍有不便，需轉到酒廠後面出入！雖然是百年酒廠，卻不像埔里酒廠有那麼多的觀光客！
,14,neg,1 個月前,購物站，完全不算觀光工廠，不過工作人員都很客氣，可以試喝
,15,pos,4 週前,好停車，適合帶小朋友來，很好購物。酒的種類也多。
,16,pos,2 個月前,發現沒有酒精濃度的啤酒，感覺很特別，可以嚐鮮看看，必買台酒花雕雞泡麵，園區不大，有宜蘭金箔紀念酒，可以品嚐看看唷👍
,17,3,4 個月前,很特別也很漂亮的酒的博物館很適合網美來拍照大概停留一小時差不多 拍個走吃個香腸裡面從釀造製成裝瓶的過程都有講解也有把酒的種類分別介紹的很清楚讓人增加的許多知識唯一美中不足的地方是釀造酒跟蒸餾酒的舉例有稍微少了一些供給台灣有特色的酒品、有非常大的訂製女兒紅整譚、有各種特殊酒類供挑選、具觀光、購物方便之場所酒廠的正門入口管制車輛進入，所以必須從另一個入口進入，酒廠內便有大型停車場，停車不是問題，入內也不收取門票。
,18,pos,1 個月前,有故事的地方，處處酒香味，黃金酒依然是我的最愛^^
,19,3,1 週前,宜蘭酒廠，第一次來，蠻特別的，有黃金酒，制程很特別的
,20,pos,2 個月前,不喝酒，但喜歡看酒瓶的設計感。照很多，但是也不知道為何找不到。
,21,pos,2 個月前,百年珍藏，濃濃酒香與歷史，到宜蘭一定要拜訪。記得繞到後門停車，免費且十分方便！
,22,neg,1 個月前,第一次看到展覽跟店面擺在一起不知道要看展還是要看商品還是要看店員
,23,3,2 週前,啤酒造型水塔，自己家裡屋頂能裝嗎？
,24,3,1 個月前,有冷氣 可以品酒(免錢的) 還有冷氣 可以躺著 舒服
,25,pos,1 個月前,環境乾淨，也重新整理過，服務人員熱情親切。
,26,pos,3 個月前,園區很大，也有賣吃的，像是紅麴糖心蛋、紅麴香腸、鴨賞...等等，只是這個酒廠好像沒有試喝的活動。
,27,pos,2 天前,商品種類多樣，品質佳服務好
,28,pos,2 個月前,了解很多酒的種類，酒釀蛋好吃，黃金酒很有特色
,29,pos,3 個月前,還不錯 愛喝酒的可以來逛逛 有停車場 服務人員態度親切 廁所旁邊的小吃攤 東西好吃 很古早味
,30,3,4 個月前,近期週四/六賣75°C酒精。參觀者不多，動線規劃宜加強。停車場告知不明確。餐廳簡陋，注意清潔!製造過程未顯示。建議完成5年施政計畫，全面更新場房與設施，否則裁撤為宜!
,31,pos,3 個月前,酒香香腸三條70，好吃芋冰普通有販售麻辣、椒麻泡麵、各式酒品
,32,pos,3 週前,許多特色酒緣由歷史還有特色啤酒牆還有許多特色台酒泡麵
,33,neg,5 天前,銷售的櫃台太多，應該多推廣在地文化
,34,3,4 個月前,整理後環境不錯，販售的酒類跟食物也不少。不過地方偏小動線也有些複雜
,35,3,4 個月前,酒廠的正門入口管制車輛進入，所以必須從另一個入口進入，酒廠內便有大型停車場，停車不是問題，入內也不收取門票。
,36,3,4 個月前,可以拍拍酒牆網美照，園區可以走走，待的時間約30mins至1hr，距離新月廣場近
,37,pos,4 個月前,台酒宜蘭廠決定暫停生產「金雞母」紅露酒，全面改產75%消毒酒精。為了解決酒精供不應求的問題，專門生產紅露酒的宜蘭酒廠，特別暫停原有產線，首度投入防疫酒精的產製行列，一天就能產出42000瓶
,38,pos,3 個月前,免費參觀的好去處園區很大近來假日也變成ig網美打卡景點
,39,pos,6 個月前,很特別也很漂亮的酒的博物館裡面從釀造製成裝瓶的過程都有講解也有把酒的種類分別介紹的很清楚讓人增加的許多知識唯一美中不足的地方是釀造酒跟蒸餾酒的舉例有稍微少了一些如果能再增加一些會更不錯還有在有一個部分可以試聞各種不同的酒的香氣，但是可能暴露空氣太久，其實氣味已經不太明顯，是個寓教於樂的好地方正確的認識酒，就不會造成飲酒過量的問題裡面擺設動態都不會感到擁擠也有可以購買酒類產品的地方
,40,pos,3 個月前,很棒的旅遊景點，紅麴香腸，桂圓冰棒。好吃不貴👍
,41,neg,4 個月前,買一杯啤酒來喝店員跟我說是生啤但喝起來超苦.....
,42,3,4 個月前,裡面有很多酒甕 但主要是在賣酒 比較沒有特色 沒有特別想去第二次的慾望不過那邊的賣的酒的瓶身設計我特別喜歡 滿美的
,43,pos,4 個月前,可以看到酒廠的介紹，也能購買一些伴手禮，但是整體下來，規劃沒有其他酒廠那麼好
,44,pos,5 個月前,宜蘭百年歷史的觀光酒廠，停車方便且免費參觀，甲子蘭酒文物館是酒廠內開放參觀其中之一，內存放一些古董文物及台酒發展的歴史，生產酒的種類，酒使用酵母菌種類別，值得一看，廠區內還有台酒販售部門，飲食區，宜蘭特產區，有需求時皆可在廠區內解決，是值得一來再來的景點之一。
,45,pos,4 個月前,歷史性日據時代建築，勞固動線寬暢，有瀏覽價值。
,46,pos,4 個月前,紅麴香腸是到酒廠即時(補嘴洞)必點的
,47,pos,5 個月前,宜蘭酒廠保存著許多日式老建築，進入酒廠像走入時光隧道，宜蘭酒廠內的歷史、文物，還有各時代台灣菸酒公司的酒包裝。
,48,3,5 個月前,有歷史文化的酒廠免費參觀及停車，館內的釀酒過程介紹詳細，但在參觀的過程中看到了員工們在大聲嚷嚷感覺很差
,49,pos,5 個月前,明明有悠久的歷史建築，就不能在規劃上更用點心嗎？就算是鐵皮，配色跟選擇上應該也要跟本體搭配，而不是像補丁一樣…
,50,pos,1 個月前,如果有導覽行程會更好。
,51,3,4 個月前,偌大的廠房，稀疏的遊客，賣場的店家人員比遊客多。一成不變的商品……乏人問津
,52,pos,4 個月前,很多不同的酒類，還可以試喝，現在有特價的酒類，還有很多食品可以選擇，值得來走走逛逛。
,53,pos,5 個月前,這裡很適合親子旅遊喜歡品酒的人士也不錯的景點有冰淇淋也有美食可以吃超讚的😋😋😋
,54,pos,4 個月前,有酒文化的體驗，紅糟高梁週邊商品品嚐，建物本身也是古蹟
,55,pos,5 個月前,還不錯逛，不要錯過旅遊服務中心 不過多是伴手禮店。
,56,3,2 週前,還好，買酒可來
,57,pos,5 個月前,沒地方去可以逛一逛，酒廠本身販賣部的麥汁，口味多還算平價，沒比外面便宜，但有多種選擇
,58,3,5 個月前,這個地方 是台灣人的驕傲 釀造台灣 最高級的酒 白蘭地 台灣高粱 還有台灣 台灣烈酒 勝過大陸茅台 台灣的驕傲 台灣人 應該常常 愛用我們的國和
,59,pos,4 個月前,"來宜蘭必經之地,聞到酒香整個人都陶醉在𥚃頭。"
,60,neg,4 個月前,幾年前人山人海，現在遊客少到可憐，販售商品CP值不高，特色產品缺乏讓顧客再來光顧的吸引力，整體而言，攤商行銷手法及顧客互動的誠意頗有距離。臺酒應該徹底檢討收攤。重新再出發！
,61,pos,4 個月前,啤酒不錯，還有合桃蘇餅，葱粉，高梁牛肉乾吃
,62,pos,4 個月前,下雨天…當初去就是下車尿尿，沒逛有一點可惜
,63,neg,6 個月前,暢銷泡麵系列比大潤發貴而且要購買一箱12碗不能綜合行銷很單調可能是公營單位有無利潤  事不關己
,64,pos,3 個月前,免費參觀，有停車場好停！ 啤酒牆好拍！
,65,3,6 個月前,歷史悠久的酒廠，很多遊覽車團一定會經過的景點，適合家族旅遊或長輩出遊的好地方。
,66,pos,6 個月前,導航帶的路線是大門..但是停車場在後門找的有點久..裡面還不錯逛～酒品類更多～ 後方擺放大量架子 吸引很多慕名而來拍照打卡～
,67,pos,5 個月前,展示陳年老酒˙酒場範圍大˙滿多元化。零食攤˙露天桌椅供旅人休息。
,68,neg,4 個月前,環境欠佳，需要用心規劃參觀，試飲及購物動線
,69,pos,3 個月前,#宜蘭景點#宜蘭酒廠可愛的裝置藝術😜免費參觀~😀
,70,pos,5 個月前,香腸很好吃的，還有外面買不到的台酒泡麵呦
,71,pos,6 個月前,供給台灣有特色的酒品、有非常大的訂製女兒紅整譚、有各種特殊酒類供挑選、具觀光、購物方便之場所
,72,pos,7 個月前,1.有金箔酒試喝銷售人員給予很大的空間逛很不錯2.可以看到酒的製作過程和歷史3.附近沒有停車場所以開車的人可能要找一下車位4.很多酒箱可以拍照5.在廠房裡有聞到酒發酵的味道6.看到裡面有餐廳可以聚餐（因我本身沒有吃過所以想要聚餐的朋友可自行詢問）
,73,pos,3 個月前,土產部分可省略，但黃色啤酒箱必IG打卡
,74,pos,4 個月前,酒廠是宜蘭重點的旅遊景點，廠內乾淨，酒廠特色未充份發揮。
,75,3,5 個月前,酒廠文化介紹，商品販售，不過賣東西的攤味太多但介紹太少
,76,pos,7 個月前,參觀酒廠與甲子蘭文物館 它是二級古蹟 裡面有一般市面上看到的酒和有加入食用金箔都有百分之99.99的金箔 還有金箔茶 金箔咖啡 金箔冰淇淋 還有一些台灣菸酒公賣局製造的老酒與食品 印象最深刻的是看到裡面有擺新聞報導那支金門戰酒的金箔酒 限量款那支 雖然已經沒賣了 有看到就覺得很開心 也是不錯的回憶
,77,pos,9 個月前,臺灣煙酒公賣局的宜蘭老酒廠，變身甲子蘭酒文物館，酒廠後面和附近新月有停車場，遊客是一覽車一覽車的來，規劃詳細的細目參展動線，有知識與可看性，假期廣場上大都有現場藝文表演，酒廠廠設保存算完整，可就是沒喝到免費品酒，有多種民俗商品攤位，最喜愛的是招牌紅麴香腸和頭城阿宗芋冰攤，瓷杯，木器，皮件...也都有看頭，走一趟文物館像學校辦家長旅遊參訪，只是更放縱一些罷了，究竟是甲子蘭，酒文物還是甲子，蘭酒，文物館呢？
,78,pos,7 個月前,三個主題館，有吃、有喝，還有很多可帶的伴手禮，不錯逛!不趕時間的話，可消磨2個小時。
,79,pos,5 個月前,非常棒的購物規劃，人潮一般，販賣的物品有特色，且重複率不高
,80,pos,5 個月前,展區小而精，廁所大又乾淨，附件多家排隊名店
,81,pos,4 個月前,以前的宜蘭酒廠，裡面最有特色的是紅露酒。
,82,3,4 個月前,長輩在裡面買的很開心 買很我伴手禮 除了買 我覺得沒什麼好去的
,83,pos,4 個月前,很棒的酒廠文化讓小孩能有更多體驗瞭解
,84,pos,4 個月前,瞭解紅露酒製造歷程、感受台灣製酒百年風華…
,85,pos,7 個月前,看到許多各式各樣的金箔酒喜歡酒的人去會覺得比較有趣🤣搭配促銷活動，買到的酒覺得蠻划算的👍
,86,pos,5 個月前,上次平日來沒有拍到想拍的，這次終於讓我跟兒子拍好拍滿
,87,neg,4 個月前,酒文物館，有些展場像雜貨鋪。
,88,pos,4 個月前,酒店有分好幾個區域：美食區丶展示區及販賣區
,89,pos,6 個月前,去的時候沒什麼人潮跟活動不過空間算大可以去逛逛之前有種特別的梅子這次沒看到
,90,pos,7 個月前,整個酒場，規化很好整潔及空間都很好。賣場的服務品質很好，工作人員的態度很親切。
,91,pos,7 個月前,這間甲子蘭酒文化館，位於宜蘭！有歷史悠久的製酒廠~歷史已百年多！在此：有各類主題攤位：例如：紅麴香腸、紅露酒等，來此，可看到製酒的各式各樣甕，又可聞到酒香！附近又有：幾米公園等，可到此一遊！！
,92,3,3 個月前,台灣啤酒工廠🍺，好吃的冰棒和酒釀香腸
,93,pos,7 個月前,我以前做711時候也會搬這些不管啤酒或米酒 真的超重 他們居然還可以疊的如此高跟整齊 👍進來完全免費 有來宜蘭玩可以繞過來 拍個照片 順便買個酒類商品 促進觀光 😊
,94,pos,8 個月前,現場有很多攤位，展售地方農場加工食品，除此之外，最近特色的商品是“湯頭酒”。適合料理的此款酒，出自此酒廠生產，沒批發外賣不打廣告、不做行銷，只能在這裡購買
,95,pos,7 個月前,酒廠好像都是這樣差不多，還不錯逛。不過裡面有賣一個童玩陀螺，不錯玩。
,96,pos,6 個月前,了解更多關於酒的知識，廠區也有多一點不同的展覽空間！
,97,3,1 週前,適合大人小孩打發時間的去處
,98,pos,5 個月前,每次來宜蘭一定到的景點，参觀購物樂悠悠。
,99,neg,2 個月前,可能是酒鬼會❤️的景點。
,100,3,8 個月前,吃完文昌路炸醬麵順便過來參觀，觀光酒廠裡面賣的大概都是酒類產品，也有一些小吃及農產品設攤。銷售人員很多，應該是為了應付一遊覽車一遊覽車來的遊客。
,101,pos,8 個月前,就是以前的宜蘭菸酒公賣局，相關產品很多，而且有些會有特價，CP值很高，讚！
,102,pos,4 個月前,喜歡喝酒的人可以來這裡買酒回家喝
,103,pos,8 個月前,參訪過很多次，但是這一次很驚喜地看到傳統糖蔥的製作過程，好利害的師傅。然而，有一個問題，也是這次參訪才發現，洗手間有點遠，建議可以增設。
,104,3,5 個月前,酒廠裡面酒香濃厚，可以看到很多不同的酒種
,105,pos,7 個月前,館藏不少好酒，也有在作一些促銷，二樓還有釀酒的器具及歷史介紹。
,106,pos,7 個月前,很好拍照的地方這個酒欄疊起來的我們試過了🤣22個人沒問題😂😂
,107,pos,8 個月前,週末時拜訪，甲子蘭酒文物館前有薩克斯風演奏，蠻不錯的。文物館1、2樓可以隨意參觀，介紹酒廠的歷史，也可以瞭解酒類相關的知識。面向文物館右側有一家烤紅麴香腸的小店，在這裡買了烤香腸來吃，滋味很好。
,108,3,8 個月前,說真的，可能我是非假日去的關係，感覺沒什麼人，買兩包鴨賞和三星餅乾、一條高粱香腸就離開了
,109,pos,6 個月前,宜蘭酒廠 紅露酒 裡面有很多的美食 啤酒香腸 紅露酒 獅子頭 紹興豬腳
,110,pos,4 個月前,有些部分滿有趣的，裡面也有些攤位可以逛
,111,pos,6 個月前,剛剛特產還不錯，招牌是紅露酒
,112,neg,4 個月前,裡面銷售的東西越來越沒特色，很失望
,113,pos,11 個月前,志工人很好，可以提前一個禮拜打電話預約解說，但志工解說的時間有分歐，早上是09：00~11：30，下午是14：00~16：30。約有三棟樓可以晃晃看看，遊客中心那一棟的二樓，有酒香可以聞（超香的，有些很好聞），一樓有一個金箔的酒，工作人員有給我們試喝（喝起來很舒服，先含一下在嘴裡，再吞下，胸口那邊會暖暖的），聽工作人員說現在暑假期間有做優惠，幾乎都打5折，打折後約2000左右，但我沒買。約可以停留1H~1.5H。
,114,3,1 個月前,吃晚餐餐奌吃粗飽
,115,3,6 個月前,順路可一去，不必專程造訪。
,116,3,8 個月前,如果只是想看有趣的導覽，這裡只屬於嗜酒的客人。
,117,pos,9 個月前,喜歡酒品的不妨來此一遊，有威士忌、啤酒等區，若要拍攝ig上的大面網美啤酒牆，建議禮拜六日再來參觀，平日因作業因素有些區域不對外開放，免了撲空掃興！
,118,3,8 個月前,平常去沒什麼人，去過好幾次，攤位賣的東西，好幾年都一樣
,119,pos,6 天前,已經來第三次了
,120,3,4 個月前,挺無聊的景點  但應該適合長者
,121,3,8 個月前,適合網美來的地方 可惜就只有這個點好拍 其他普普
,122,pos,9 個月前,空間大適合網美拍照，有酒品試喝!最喜歡展場試聞區，販賣部也有好吃好喝的各種酒類產品跟蜜餞，如果喜歡還可以自己訂一甕酒存放喔！可以待1~2個小時。
,123,pos,4 個月前,台灣啤酒 好拍👍🏻👍🏻👍🏻來宜蘭一定要來喔！
,124,pos,4 個月前,酒廠嘛！就是古色古香，喜歡這個味道！
,125,neg,8 個月前,嗯就是一個可以免費停車，免費上廁所的ig打卡火紅景點
,126,pos,9 個月前,懷念的酒香，有年記的酒甕及建築。是沈年的印記。（念)
,127,pos,9 個月前,太多遊客在外面亂抽煙，廠方沒有設一個吸菸區給他們，讓他們到處亂竄隨處都在吸二手菸實在很不舒服！
,128,pos,5 個月前,餅乾賣很貴，要買酒精要很早來
,129,3,9 個月前,可能之前因為平日去，覺得東西不多⋯⋯感覺景氣很蕭條的Fu
,130,pos,7 個月前,市區裡不錯的購物景點 輪椅族方便 有廁所
,131,pos,3 個月前,滿休閒的場所，酒廠新生滿好的
,132,pos,7 個月前,具有歷史特色的酒廠可以參觀一遊。
,133,pos,8 個月前,可以製作紀念酒和存放紀念酒，為特別的日子選瓶酒做紀念，瓶子包裝精美
,134,neg,9 個月前,酒廠内大部份都賣不是酒廠生產的東西，好像沒有特色……
,135,pos,10 個月前,廠區很大，停車位充足，不收門票，有販售酒品與相關產品，作為填充空檔時間的景點是不錯的選擇
,136,pos,9 個月前,很棒的地方！有不少外面買不到到酒品，推薦金箔威士忌，香醇順口，限期特價中，生技藥妝品也很實惠。
,137,3,3 個月前,很多酒存放，酒香味很濃
,138,neg,9 個月前,構思還不錯 !  門面的 擺設  ~  Ok就是門票  太貴了 …  如果降至  百元 !人潮多 !  收入豐  ~   讚啦！  不妨  …
,139,pos,5 個月前,老酒廠。走春好地方
,140,pos,7 個月前,買酒好地方不時還有買大酒送小酒優惠
,141,neg,8 個月前,很普通的地方酒廠，應該算比較沒特色。
,142,pos,9 個月前,補給站的景點，吃吃喝喝，上上廁所，看看酒的製造過程，免費的景點免費停車光是這樣就是值得了。
,143,pos,10 個月前,黃金酒很新奇原本普通的威士忌沒得名，加入金箔醞釀一陣子後，竟然就得名了而且韻味濃厚滑順，沒有刺激辛辣感手刀就買下去了……送禮自用兩相宜場外還有很多空酒瓶的箱子堆疊適合拍照的好去處
,144,pos,4 個月前,有特色的景點，停車也算方便
,145,pos,10 個月前,屬於中間休息站的景點，有賣很多東西，停車場也很大，而且是免費的，可惜交通不便，但是有接駁車。
,146,pos,9 個月前,宜蘭市區的知名景點，紅露酒的生產地，外面買不到來這就對了
,147,pos,7 個月前,老酒廠環境、動線規劃的不錯
,148,neg,11 個月前,假日冷清，竟然有賣包包的還有賣毛筆賣椅子的各式攤販。疑惑了這是市場還是酒廠觀光景點，動線混亂，主題館，主題不明確。還有街頭藝人吹著隔隔不入的薩克司風，有一種宜蘭酒廠被玩壞的感覺。把廢棄酒槽桶焊起來，就叫再創槽桶生命的裝置藝術，還有蜘蛛網，到底有沒專業的人規劃呢。這是宜蘭行最失敗的點。
,149,3,6 個月前,冰棒還不錯吃，可以呼吸新鮮空氣
,150,pos,6 個月前,這裡太強了，周遭一堆好吃好玩的。
,151,3,9 個月前,後面就是工廠，平日去的話什麼都沒有有點空虛
,152,3,10 個月前,很可惜一個佔地那麼大的地方，卻沒有可讓外來遊客可以停車的地方，廠內特色區與主要在地特色缺少吸引力
,153,neg,10 個月前,覺得還是要更新！裡面不甚明亮，對於來的客人沒介紹產品，大伙不知溜走那邊了！需要人時沒主動來協助。都是要注意的！對於面對面時都是很重要注意！
,154,pos,9 個月前,服務人員親切有禮，解說人員善盡職責。內容豐富， 再到宜蘭會再光臨
,155,3,4 個月前,停車方面內容一成不變 希望多一點改變
,156,pos,7 個月前,很多酒，但是好的酒都買不下手😑
,157,pos,10 個月前,老曾壽鹹酸甜老店，選擇多，好吃又便宜，會再光顧
,158,3,10 個月前,太久沒來了，感覺動線改變許多，平日下午，沒什麼人，無法跟著人潮走，還稍微問人找了一下。想念酒味香腸的味道
,159,pos,11 個月前,如果是第一次去是還算有趣的地方 適合帶小朋友來 園內賣的鮮釀啤酒好喝 也有一些小吃攤販 但我去的那天較少人 也有賣棉花糖 芋冰 園區不算大 估個一小時左右可以逛完
,160,pos,10 個月前,不錯👍🏻可以來走走逛逛～有面很大的啤酒可以拍照
,161,pos,10 個月前,悠閒的午后時光坐在室外的座椅上喝著咖啡聽著音樂，身心舒暢
,162,pos,8 個月前,逛逛走走~縱使區內，沒啥太大規劃~
,163,pos,10 個月前,有酒試喝，有廁所可上，有美食可享用，免門票，風景優美，又有免費停車，下次有去宜蘭會再造訪。
,164,pos,10 個月前,是個景點，好逛也好拍大概可停留30分鐘到1小時
,165,pos,1 年前,不錯的地點轉型的很好有停車位，可惜的是素食的產品有點少，或許是商業考量吧也是沒辦法，雖然是轉型了但是設備老舊也是事實，播放的影片剪接的很差破圖的很多也不拿掉，也任由這樣子就放上電視上播放感覺不是很用心，廁所很乾淨但是設備稍嫌老舊，整體上商業味濃厚但是因為是酒廠也無可厚非，但讓人一改傳統酒廠的映像著實讓人眼前為之一亮！參觀以前從未想過紅麴是這麼好的東西，教育消費者的目的有達到不錯！繼續保持！
,166,3,9 個月前,感覺主要是販賣相關產品的賣場！走馬看花
,167,3,3 個月前,還不錯 可拍網美照
,168,pos,11 個月前,相當好的隱藏景點，特別適合對酒文化有興趣的朋友。可以聞酒還有很多很棒的酒文化展版。
,169,pos,10 個月前,可惜本身不愛喝酒，但是買了很多跟三星蔥有關的餅乾，呵呵
,170,3,10 個月前,只有紅麴！麵、酒、冰棒、雜糧還有啤酒！對於一般民眾，就像是逛一般超市的感覺。
,171,pos,7 個月前,內有台酒公司商品介紹及美食品嚐
,172,pos,1 年前,宜蘭免收門票的觀光景點，宜蘭古稱蛤仔蘭、噶瑪蘭或甲子蘭，本廠酒文物館以甲子蘭為名，一方面凸顯宜蘭酒廠歷史悠久，一方面藉此來推廣本廠以甲子蘭為註冊商標之產品。宜蘭酒廠身為一個百年老酒廠，最值得稱傲的是它保留了許多日治時代的老式建築，進入宜蘭酒廠，就猶如進入一個歷史的空間，紅麴酒香沈浸的除了是一段過往歲月外，更沈浸著包含時代美感與人文特質的歷史空間，為宜蘭留下彌足珍貴的時代見證。紅露酒又名紅麴酒更被稱為東方紅酒，是一種以紅麴米和糯米為主要原料釀製成的糧食酒。紅麴米雖然具備一定的糖化和發酵能力，卻不足以單獨產出高濃度的酒，因此自古以來，紅麴酒需另加酒麴來擬補。
,173,pos,6 個月前,停車方便，酒類齊全，酒廠歷史
,174,pos,6 個月前,多元化產品品質好，假日好去處
,175,pos,11 個月前,最推這兒的紅麴香腸，現烤的好吃、拌手禮盒更是划算！
,176,3,6 個月前,有台酒產品可購買，免費停車場
,177,3,8 個月前,停車方便，殘障空間尚稱友善
,178,3,11 個月前,宜蘭酒廠 比起其他埔里或是龍泉算是比較傳統的酒廠 小了一點點 大概可以停留半小時到一小時適合大人去 小朋友就比較沒這麼適合了
,179,pos,5 個月前,酒好喝，香腸超好吃。
,180,pos,8 個月前,可以逛逛～來拍張台啤牆
,181,3,10 個月前,內附免費停車場，只是內部就真的不怎麼好逛!
,182,pos,11 個月前,人很少，可以慢慢看不同的資訊。冷氣開得很足，感覺舒適。買杯啤酒放鬆一下
,183,pos,4 個月前,聞酒香，了解在地歷史
,184,pos,10 個月前,裡面的芋頭冰好吃   適合進來走走  大概逛個90分鐘很夠了
,185,neg,1 年前,就是一個集中式攤販賣場，古蹟呈現老舊狀況，任其老化不整修，園區的建物特色中日新舊混搭。沒有開放製酒過程的動線讓人入內參觀，只展示靜態文物資料。既然是酒廠主題是酒或製酒的週邊附屬產品就好了。再賣其他不相干的土產就令人混淆，好像超級市場。
,186,pos,7 個月前,商店街賣的東西很多，很棒
,187,pos,10 個月前,常來，吃香腸，生啤酒貴，不如喝海尼根。
,188,pos,11 個月前,伴手禮+品酒文化一手包廠內也有一些空間可以讓人休息或體驗了解酒廠文化也有販售一些當地特色伴手禮或台酒相關禮盒，可以慢慢逛
,189,pos,10 個月前,很棒的藝文氣息，酒品相關性的餅乾，產品很棒，服務太多熱情親切。
,190,3,7 個月前,如果能有更多製酒說明會更好
,191,pos,6 個月前,基本上是賣酒的地方，酒的種類豐富
,192,pos,4 個月前,開闊，東西賣的也便宜。
,193,pos,8 個月前,逛逛不錯，有很多東西可買
,194,3,5 個月前,路線更改後並沒有之前流順
,195,3,8 個月前,一入廠左右太多推銷逛的不自然
,196,neg,1 年前,百年酒廠真的是百歲思維，賣場顯得雜亂，沒有彰顯老酒廠的特色。六年釀的紅露的確比三年要順口的多。
,197,pos,4 個月前,這裡台灣生啤酒口感超好喝
,198,3,11 個月前,停留時間約30分鐘（含選購伴手禮），拍拍照打卡即可離開
,199,3,10 個月前,酒知識、當地著名酒款介紹，廠區有販賣部及簡單餐飲服務。
,200,pos,5 個月前,好多藏酒，還有黃金鉑酒
,201,pos,10 個月前,網美新景點，有好吃😋香腸必吃
,202,pos,4 個月前,早上五點多就開始排隊了
,203,pos,10 個月前,可以逛大約20分鐘，看看酒的製作過程，想買酒這邊也有
,204,3,8 個月前,市區散步，試飲小好酒
,205,3,1 年前,沒什麼人氣，文物介紹的部份普普通通，也許是因為動線令人感到困惑，沒能順利走到真正可以參觀文物介紹的部份，只有持續碰到禁止進入的標示。
,206,3,9 個月前,可以了解酒，可以免費冷氣吹。學習新知
,207,pos,10 個月前,紅露酒、宜蘭酒的主要釀造廠，可以參觀、品嚐，也可單獨聞酒香
,208,3,4 個月前,好停車請由後門出入！
,209,3,8 個月前,抱歉！因為我不怎麼喝酒……所以……
,210,pos,3 個月前,好地方好酒好去處，值得逛
,211,neg,1 年前,說真的跟本沒用心規劃，實在沒什麼值得看的，糟蹋了一個酒廠！
,212,neg,8 個月前,有喜歡喝洋酒的，就可以來逛逛
